cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	mismatch_detail
cpd07189	Aristolindiquinone	C10300	kegg_xref	MISMATCH	BEBGSFZOQXPJCT-UHFFFAOYSA-M	WLVCBAMXYMWGLJ-UHFFFAOYSA-N	31240	CC1=C([O-])C(=O)c2c(C)ccc(O)c2C1=O	CCCCC(CC)CCl	IGNORE:wrong_mapping (formula: stored=C12H9O4, pubchem=C8H17Cl)
cpd07200	7-Chloroemodin	C10311	kegg_xref	MISMATCH	AVSZOSVPTLSHOV-UHFFFAOYSA-M	PESYCVVSLYSXAK-MERQFXBCSA-N	134519	Cc1cc(O)c2c(c1)C(=O)c1cc([O-])c(Cl)c(O)c1C2=O	CCOC(=O)[C@H](CC1=CNC2=CC=CC=C21)N.Cl	IGNORE:wrong_mapping (formula: stored=C15H8ClO5, pubchem=C13H17ClN2O2)
cpd07206	Coleone A	C10317	kegg_xref	MISMATCH	WKRCSOAPKREAOF-GFOWMXPYSA-M	LCPYQJIKPJDLLB-UWVGGRQHSA-N	76807	C=CC[C@]1(C)c2c(C)c3c(c(O)c2OC1O)C(=O)C(C(C)C)=C([O-])C3=O	CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N	IGNORE:wrong_mapping (formula: stored=C20H21O6, pubchem=C12H24N2O3)
cpd07207	Conocurvone	C10318	kegg_xref	MISMATCH	IJDNMADFCZSLQD-UPMPAGDASA-L	CWMXJBNCYBDNTJ-JSGCOSHPSA-N	6992475	CC(C)=CCC[C@]1(C)C=Cc2c(ccc3c2C(=O)C([O-])=C(C2=C(C4=C([O-])C(=O)c5c(ccc6c5C=C[C@@](C)(CCC=C(C)C)O6)C4=O)C(=O)c4c(ccc5c4C=C[C@@](C)(CCC=C(C)C)O5)C2=O)C3=O)O1	C[C@@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1	IGNORE:wrong_mapping (formula: stored=C60H54O11, pubchem=C17H24N2O5)
cpd07224	Droserone	C10335	kegg_xref	MISMATCH	CQDXJBJBEQPBEM-UHFFFAOYSA-M	OTYRDQXZRJZHOX-UHFFFAOYSA-N	219988	CC1=C([O-])C(=O)c2c(O)cccc2C1=O	C1=CC2=C(C=CC=C2Br)C(=C1)[N+](=O)[O-]	IGNORE:wrong_mapping (formula: stored=C11H7O4, pubchem=C10H6BrNO2)
cpd07237	Macrophylline	C10348	kegg_xref	MISMATCH	LVZCTOQMFLAKLI-CSZIUDOQSA-O	FNEPSTUXZLEUCK-UHFFFAOYSA-N	84197	C/C=C(/C)C(=O)OC[C@@H]1[C@H]2CCC[NH+]2C[C@@H]1O	C1COCCOC2=CC=CC=C2OCCOCCO1	IGNORE:wrong_mapping (formula: stored=C13H22NO3, pubchem=C14H20O5)
cpd07245	(1R,4beta,7abeta)-2,3,5,7a-Tetrahydro-1,7a-dihydroxy-7-(hydroxymethyl)-4-methyl-1H-pyrrolizin-4-ium	C10356	kegg_xref	MISMATCH	GRAGROPQORVALZ-VKWJFSHESA-O	AKCRVYNORCOYQT-YFKPBYRVSA-N	444080	C[NH+]1C/C=C(/CO)C(=O)[C@H](O)CC1	CC(C)[C@@H](C(=O)O)NC	IGNORE:wrong_mapping (formula: stored=C9H16NO3, pubchem=C6H13NO2)
cpd07255	Lapachol	C10366	kegg_xref	MISMATCH	CIEYTVIYYGTCCI-UHFFFAOYSA-M	CWPGNVFCJOPXFB-UHFFFAOYSA-N	3884	CC(C)=CCC1=C([O-])C(=O)c2ccccc2C1=O	CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C	IGNORE:protonation_formula_diff (formula: stored=C15H13O3, pubchem=C15H14O3, H_diff=+1)
cpd07257	2-hydroxy-1,4-naphthoquinone	C10368	kegg_xref	MISMATCH	CSFWPUWCSPOLJW-UHFFFAOYSA-M	WVCHIGAIXREVNS-UHFFFAOYSA-N	6755	O=C1C=C([O-])C(=O)c2ccccc21	C1=CC=C2C(=C1)C(=CC(=O)C2=O)O	IGNORE:protonation_formula_diff (formula: stored=C10H5O3, pubchem=C10H6O3, H_diff=+1)
cpd07281	Pseudohypericin	C10392	kegg_xref	MISMATCH	LSCFBJYXRVRRHZ-UHFFFAOYSA-L	NODGUBIGZKATOM-UHFFFAOYSA-N	4978	Cc1cc(O)c2c(O)c3c(=O)cc([O-])c4c5c([O-])cc(=O)c6c(O)c7c(O)cc(CO)c8c1c2c(c34)c(c78)c65	CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)CO)O)O)O	IGNORE:protonation_formula_diff (formula: stored=C30H14O9, pubchem=C30H16O9, H_diff=+2)
cpd07309	Genistein 8-C-glucoside	C10420	kegg_xref	MISMATCH	HIWJJOYYZFELEZ-FFYOZGDPSA-L	GZHPNIQBPGUSSX-UHFFFAOYSA-N	75213	O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc([O-])c12	C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)CBr	IGNORE:wrong_mapping (formula: stored=C21H18O10, pubchem=C8H6BrNO3)
cpd07320	1-Caffeoyl-4-deoxyquinic acid	C10432	kegg_xref	MISMATCH	IQRPXVABWMLCMZ-LOMYTOQZSA-M	YGYPMFPGZQPETF-UHFFFAOYSA-N	75490	O=C(/C=C/c1ccc(O)c(O)c1)OC1(C(=O)[O-])C[C@@H](O)C[C@H](O)C1	CC1=CC(=CC(=C1O)C)C2=CC(=C(C(=C2)C)O)C	IGNORE:wrong_mapping (formula: stored=C16H17O8, pubchem=C16H18O2)
cpd07328	4-p-Coumaroylquinic acid	C10441	kegg_xref	MISMATCH	XWRHBGVVCOSNKO-OTCYKTEZSA-M	OWYYZIVORPIBPZ-UHFFFAOYSA-N	2806924	O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](O)C[C@](O)(C(=O)[O-])C[C@H]1O	C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C(=S)N	IGNORE:wrong_mapping (formula: stored=C16H17O8, pubchem=C9H5F6NS)
cpd07377	Lonchocarpenin	C10491	kegg_xref	MISMATCH	CCYKXDPVYWRNMH-UHFFFAOYSA-M	BXUJVINGXQGNFD-SNVBAGLBSA-N	11282264	COc1ccc(-c2c([O-])c3c(OC)c4c(c(CC=C(C)C)c3oc2=O)OC(C)(C)C=C4)cc1	CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N)OC	IGNORE:wrong_mapping (formula: stored=C27H27O6, pubchem=C12H19NO4S)
cpd07386	1,3,4,5-Tetracaffeoylquinic acid	C10500	kegg_xref	MISMATCH	VTHDRBWIVRFQKI-ATQMDXCCSA-M	YKYOUMDCQGMQQO-UHFFFAOYSA-L	24947	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)[O-])C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1	Cl[Cd]Cl	IGNORE:wrong_mapping (formula: stored=C43H35O18, pubchem=CdCl2)
cpd07420	Tectorigenin	C10534	kegg_xref	MISMATCH	OBBCRPUNCUPUOS-UHFFFAOYSA-M	AHBQPALYDSJJKZ-UHFFFAOYSA-N	1236372	COc1c([O-])cc2occ(-c3ccc(O)cc3)c(=O)c2c1O	CC1=CC2=C(N1S(=O)(=O)C3=CC=CC=C3)N=CC=C2	IGNORE:wrong_mapping (formula: stored=C16H11O6, pubchem=C14H12N2O2S)
cpd07422	6,7-Dihydroxy-3-(4-methoxyphenyl)-4-benzopyrone	C10536	kegg_xref	MISMATCH	GCWOYVFHJDNKIN-UHFFFAOYSA-M	BDOSWBBKOSGKAV-UHFFFAOYSA-N	2759530	COc1ccc(-c2coc3cc([O-])c(O)cc3c2=O)cc1	B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)S(=O)(=O)C	IGNORE:wrong_mapping (formula: stored=C16H11O5, pubchem=C13H19BO4S)
cpd07472	Cryptopleurine	C10586	kegg_xref	MISMATCH	RSHYSOGXGSUUIJ-OAHLLOKOSA-O	ODKSFYDXXFIFQN-UHFFFAOYSA-N	232	COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1CCCC[NH+]1C3	C(CC(C(=O)O)N)CN=C(N)N	IGNORE:wrong_mapping (formula: stored=C24H28NO3, pubchem=C6H14N4O2)
cpd07477	(+)-Elaeocarpine	C10591	kegg_xref	MISMATCH	DXTYYNIKCKARPP-UXIGCNINSA-O	JMIYLNQBNSEKAO-UHFFFAOYSA-N	15211	Cc1cccc2c1C(=O)[C@@H]1[C@H]3CCC[NH+]3CC[C@H]1O2	C1=CC=C(C=C1)SC2=CC=CC=C2CC(=O)O	IGNORE:wrong_mapping (formula: stored=C16H20NO2, pubchem=C14H12O2S)
cpd07486	Ibotenic acid	C10600	kegg_xref	MISMATCH	QXNIKYCOLYCUFM-UHFFFAOYSA-M	IRJCBFDCFXCWGO-UHFFFAOYSA-N	1233	[NH3+]C(C(=O)[O-])c1cc(=O)[n-]o1	C1=C(ONC1=O)C(C(=O)O)N	IGNORE:protonation_formula_diff (formula: stored=C5H5N2O4, pubchem=C5H6N2O4, H_diff=+1)
cpd07489	Lunarine	C10603	kegg_xref	MISMATCH	YIWJEBPTHXRHQF-LLMLIWGDSA-O	RWELYCYPEFUDEH-UHFFFAOYSA-N	89433	O=C1CC[C@]23/C=C/C(=O)NCCCC[NH2+]CCCNC(=O)/C=C/c4ccc(c2c4)O[C@@H]3C1	CC(C(=O)C1=CC=CC=C1)F	IGNORE:wrong_mapping (formula: stored=C25H32N3O4, pubchem=C9H9FO)
cpd07494	Palustrine	C10608	kegg_xref	MISMATCH	YBZUGUWOQLUNKD-PMPSAXMXSA-O	KZPRCESDIPAEAE-UHFFFAOYSA-N	91785	CC[C@H](O)[C@@H]1CC=C[C@@H]2CC(=O)NCCCC[NH2+]CCCN21	CC(=O)C(C(=O)C)N=NC1=CC=CC=C1	IGNORE:wrong_mapping (formula: stored=C17H32N3O2, pubchem=C11H12N2O2)
cpd07505	Taxine A	C10619	kegg_xref	MISMATCH	KOTXAHKUCAQPQA-BURAOFGFSA-O	SYHBHOXHNNLJAI-UHFFFAOYSA-N	4391919	CC(=O)O[C@H]1C[C@@H]2[C@@H](OC(C)=O)/C=C3\C[C@](C)(C(=O)[C@H](O)C(=C1C)C2(C)C)[C@@H](O)C[C@@H]3OC(=O)[C@H](O)[C@H](c1ccccc1)[NH+](C)C	CN1C(=O)C(=C(N=C1SC)N)N=O	IGNORE:wrong_mapping (formula: stored=C35H48NO10, pubchem=C6H8N4O2S)
cpd07506	(-)-Tylocrebrine	C10620	kegg_xref	MISMATCH	YFEPHJVWLFGWKH-AWEZNQCLSA-O	DKIXTKJRMXEYST-UHFFFAOYSA-N	181605	COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)C[NH+]1CCC[C@H]1C3	CN1C(=O)C(=C(N=C1SC)N)N	IGNORE:wrong_mapping (formula: stored=C24H28NO4, pubchem=C6H10N4OS)
cpd07538	Bucharidine	C10652	kegg_xref	MISMATCH	ZYXWUEVTWJUYEZ-UHFFFAOYSA-N	WGJGINMQCMATNP-AWEZNQCLSA-N	15512828	CC(C1C(=O)N=c2ccccc2=C1O)C1(C)CCC(O)C(C)(C)O1	CC(C)(C)OC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)OC(C)(C)C	IGNORE:wrong_mapping (formula: stored=C19H25NO4, pubchem=C18H27NO5)
cpd07557	Agrimophol	C10671	kegg_xref	MISMATCH	MBNUCBKTMRIYBJ-RYZVSIALSA-L	NQGCBDWQKDAGTK-RYZVSIALSA-N	442901	CCCC(=O)c1c(O)c(C[C@@]2(C)C([O-])=C(C)C(=O)C(C(=O)[C@H](C)CC)=C2[O-])c(O)c(C)c1OC	CCCC(=O)C1=C(C(=C(C(=C1O)C[C@]2(C(=C(C(=C(C2=O)C(=O)[C@H](C)CC)O)C)O)C)O)C)OC	IGNORE:protonation_formula_diff (formula: stored=C26H32O8, pubchem=C26H34O8, H_diff=+2)
cpd07558	Aspidin	C10672	kegg_xref	MISMATCH	DCEHSZHMKGBNHS-UHFFFAOYSA-L	PLGZOIJJUOHZJA-UHFFFAOYSA-N	120290	CCCC(=O)C1=C([O-])C(C)(C)C([O-])=C(Cc2c(O)c(C)c(OC)c(C(=O)CCC)c2O)C1=O	CCCC(=O)C1=C(C(=C(C(C1=O)(C)C)O)CC2=C(C(=C(C(=C2O)C)OC)C(=O)CCC)O)O	IGNORE:protonation_formula_diff (formula: stored=C25H30O8, pubchem=C25H32O8, H_diff=+2)
cpd07579	Filicin	C10693	kegg_xref	MISMATCH	WQDSDUXXZWPTBL-UHFFFAOYSA-K	FRTCWDLFHSMTNW-UHFFFAOYSA-N	197044	CCCC(=O)C1=C([O-])C(C)(C)C([O-])=C(Cc2c(O)c(CC3=C([O-])C(C(=O)CCC)=C(O)C(C)(C)C3=O)c(O)c(C(=O)CCC)c2O)C1=O	CCCC(=O)C1=C(C(=C(C(=C1O)CC2=C(C(C(=O)C(=C2O)C(=O)CCC)(C)C)O)O)CC3=C(C(C(=O)C(=C3O)C(=O)CCC)(C)C)O)O	IGNORE:protonation_formula_diff (formula: stored=C36H41O12, pubchem=C36H44O12, H_diff=+3)
cpd07581	(6R)-3,5,6-trihydroxy-2-(3-methylbutanoyl)-4,6-bis(3-methylbut-2-enyl)cyclo	C10695	kegg_xref	MISMATCH	RMFGNMMNUZWCRZ-OAQYLSRUSA-L	VMSLCPKYRPDHLN-OAQYLSRUSA-N	442911	CC(C)=CCC1=C([O-])[C@](O)(CC=C(C)C)C([O-])=C(C(=O)CC(C)C)C1=O	CC(C)CC(=O)C1=C(C(=C([C@@](C1=O)(CC=C(C)C)O)O)CC=C(C)C)O	IGNORE:protonation_formula_diff (formula: stored=C21H28O5, pubchem=C21H30O5, H_diff=+2)
cpd07582	Hydroquinidine	C10696	kegg_xref	MISMATCH	LJOQGZACKSYWCH-NBGVHYBESA-O	USVMJSALORZVDV-SDBHATRESA-N	24405	CC[C@H]1C[NH+]2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	CC(=CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C	IGNORE:wrong_mapping (formula: stored=C20H27N2O2, pubchem=C15H21N5O4)
cpd07584	Isofebrifugine	C10698	kegg_xref	MISMATCH	YLYLCQRQSRDSQR-ADTLFGHVSA-O	FTMKOMANDDIUSM-UHFFFAOYSA-N	4108322	O=c1c2ccccc2ncn1CC1(O)C[C@@H]2[NH2+]CCC[C@@H]2O1	COC(=O)CNC=O	IGNORE:wrong_mapping (formula: stored=C16H20N3O3, pubchem=C4H7NO3)
cpd07607	Rottlerin	C10721	kegg_xref	MISMATCH	DEZFNHCVIZBHBI-ZHACJKMWSA-L	WTUAWWLVVCGTRG-UHFFFAOYSA-N	3700797	CC(=O)c1c(O)c(C)c(O)c(Cc2c([O-])c3c(c(C(=O)/C=C/c4ccccc4)c2[O-])OC(C)(C)C=C3)c1O	C1CSC(=N1)NC#N	IGNORE:wrong_mapping (formula: stored=C30H26O8, pubchem=C4H5N3S)
cpd07609	Tricyclodehydroisohumulone	C10723	kegg_xref	MISMATCH	FZQFCXBBPNGZEI-QZHPCCELSA-M	PWIQQNKUKZZJRP-QZHPCCELSA-N	442926	C=C(C)[C@H]1C[C@]23C(=O)C(C(=O)CC(C)C)=C([O-])[C@@]2(O)C(=O)C[C@@H]3C1(C)C	CC(C)CC(=O)C1=C([C@]23C[C@@H](C([C@H]2CC(=O)[C@@]3(C1=O)O)(C)C)C(=C)C)O	IGNORE:protonation_formula_diff (formula: stored=C21H27O5, pubchem=C21H28O5, H_diff=+1)
cpd07640	Argyrolobine	C10754	kegg_xref	MISMATCH	JHXYFYGGFKMUPN-SOUXNPJUSA-O	XFEQOLXBMLXKDE-UHFFFAOYSA-N	100999	O=C1[C@@H]2C[C@H](C[NH+]3CCCC[C@@H]23)C2=CCCC(O)N12	CC(=O)OCCOCOC(=O)C	IGNORE:wrong_mapping (formula: stored=C15H23N2O2, pubchem=C7H12O5)
cpd07643	Calpurnine	C10757	kegg_xref	MISMATCH	YFRYJFMFQOBOSY-WBOSRHFRSA-O	KCHLDNLIJVSRPK-UHFFFAOYSA-N	15693	O=C(O[C@H]1CC[NH+]2C[C@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1)c1ccc[nH]1	CSC1=CC=CC(=C1)N	IGNORE:wrong_mapping (formula: stored=C20H28N3O3, pubchem=C7H9NS)
cpd07648	Cinegalline	C10762	kegg_xref	MISMATCH	WCNNCIUCJFPASX-ICUGJSFKSA-O	DVVXXHVHGGWWPE-UHFFFAOYSA-N	69118	COc1c(O)cc(C(=O)O[C@H]2CC[NH+]3C[C@H]4C[C@@H](CN5C(=O)CCC[C@H]45)[C@@H]3C2)cc1O	CN(C)C1=CC=CC=C1C(=O)O	IGNORE:wrong_mapping (formula: stored=C23H31N2O6, pubchem=C9H11NO2)
cpd07666	Retamine	C10780	kegg_xref	MISMATCH	JMXNBIDTNISOTA-AICCOOGYSA-O	ZKNRUFWEZPGGQP-UHFFFAOYSA-N	302897	O[C@H]1CCCN2C[C@@H]3C[C@H](C[NH+]4CCCC[C@@H]34)[C@@H]12	C1C(=O)NC2=C(O1)C=CC(=C2)F	IGNORE:wrong_mapping (formula: stored=C15H27N2O, pubchem=C8H6FNO2)
cpd07687	Cyclovirobuxine C	C10801	kegg_xref	MISMATCH	IDOHCEDWHOEHNL-ZUDQDPCPSA-P	JHWZWIVZROVFEM-UHFFFAOYSA-N	100167	C[NH2+][C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)[NH+](C)C)[C@H](O)C[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C	CC(C)CC1C(=O)OC(=O)N1	IGNORE:wrong_mapping (formula: stored=C27H50N2O, pubchem=C7H11NO3)
cpd07689	Demissine	C10803	kegg_xref	MISMATCH	KWRYHKRVKRBBBU-RDQTZTQHSA-O	LDHNMIZCPRNASW-AAEUAGOBSA-N	171466	C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)[NH+]2C1	C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C	IGNORE:wrong_mapping (formula: stored=C50H84NO20, pubchem=C17H24N2O5)
cpd07696	Irehine	C10810	kegg_xref	MISMATCH	UJGXCOFZMJCRLN-VBFLNORGSA-O	FPQQSNUTBWFFLB-UHFFFAOYSA-N	70798	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)[NH+](C)C	CC1=C(C(=CC=C1)C)NC(=O)CCl	IGNORE:wrong_mapping (formula: stored=C23H40NO, pubchem=C10H12ClNO)
cpd07720	Theogallin	C10834	kegg_xref	MISMATCH	LDPLFHGGZNSKDS-FTBFGRRBSA-M	PFZYFZRUPFUEOB-UHFFFAOYSA-N	69427	O=C(O[C@@H]1C[C@](O)(C(=O)[O-])C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1	CCOC(=O)C(C(=O)OCC)(Br)Br	IGNORE:wrong_mapping (formula: stored=C14H15O10, pubchem=C7H10Br2O4)
cpd07735	Brugine	C10849	kegg_xref	MISMATCH	BOJOZZSCQUTEBY-QUBJWBRDSA-O	VXUMJWGCPAUKTB-UHFFFAOYSA-N	67253	C[NH+]1C2CCC1CC(OC(=O)[C@@H]1CCSS1)C2	CC1=CC(=C(C=C1[N+](=O)[O-])OC)N	IGNORE:wrong_mapping (formula: stored=C12H20NO2S2, pubchem=C8H10N2O3)
cpd14560	Cephabacin	C15824	kegg_xref	MISMATCH	BGRDGTOTEZBYJX-LNMVFDGZSA-O	NCBPDSPIVAMJIT-UHFFFAOYSA-N	120234	C[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=[NH2+])[C@H](O)CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@](NC=O)(NC(=O)CCC[C@@H]([NH3+])C(=O)[O-])[C@H]2SC1	CNCCC1=CC=C(C=C1)F	IGNORE:wrong_mapping (formula: stored=C32H52N11O13S, pubchem=C9H12FN)
cpd14574	Lipomycin	C15842	kegg_xref	MISMATCH	BRPRNHPFSOESDI-QJJLDULESA-L	ZDOAPDUENFGHMI-UHFFFAOYSA-N	22930502	CC(/C=C/C=C/C=C/C=C/C([O-])=C1C(=O)C(CCC(=O)[O-])N(C)C1=O)=C\C(C)C(O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1)C(C)C	B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC)C(=O)OC	IGNORE:wrong_mapping (formula: stored=C32H43NO9, pubchem=C15H21BO5)
cpd14698	3-Methyl-1-hydroxybutyl-TPP	C15974	kegg_xref	MISMATCH	OZAWOYZVNPQFFO-UHFFFAOYSA-M	AYQZFVZTNUOLCQ-OJAKKHQRSA-N	11233661	Cc1ncc(C[n+]2c(C(O)CC(C)C)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(N)n1	CC(C)(C)[Si](C)(C)O[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O	IGNORE:wrong_mapping (formula: stored=C17H27N4O8P2S, pubchem=C15H26N2O6Si)
cpd14700	2-Methyl-1-hydroxypropyl-TPP	C15976	kegg_xref	MISMATCH	SSYCSHKTIOHFEZ-UHFFFAOYSA-M	JTNCEQNHURODLX-UHFFFAOYSA-N	27787	Cc1ncc(C[n+]2c(C(O)C(C)C)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(N)n1	C1=CC=C(C=C1)CC(=N)N	IGNORE:wrong_mapping (formula: stored=C16H25N4O8P2S, pubchem=C8H10N2)
cpd14702	2-Methyl-1-hydroxybutyl-TPP	C15978	kegg_xref	MISMATCH	CUBSXOWPMAOFDG-MYHCZTBNSA-M	WQDGNPHAMHPJHK-UHFFFAOYSA-N	12203694	CC[C@H](C)C(O)c1sc(CCOP(=O)([O-])OP(=O)([O-])O)c(C)[n+]1Cc1cnc(C)nc1N	C1CCN2C(=C(NC2=O)C(=O)O)C1	IGNORE:wrong_mapping (formula: stored=C17H27N4O8P2S, pubchem=C8H10N2O3)
cpd14719	Oteracil potassium	C15997	kegg_xref	MISMATCH	GAJPTOWYMWGEBH-UHFFFAOYSA-K	IAPCTXZQXAVYNG-UHFFFAOYSA-M	2723920	O=C([O-])c1nc(=O)nc([O-])[n-]1.[K+]	C1(=NC(=O)NC(=O)N1)C(=O)[O-].[K+]	IGNORE:protonation_formula_diff (formula: stored=C4KN3O4, pubchem=C4H2KN3O4, H_diff=+2)
cpd14723	Reactive black 5	C16001	kegg_xref	MISMATCH	HFIYIRIMGZMCPC-YOLJWEMLSA-J	NIANZCQUVKPGSF-UHFFFAOYSA-N	10867564	Nc1c(/N=N/c2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c12.[Na+].[Na+].[Na+].[Na+]	C1CC(=O)N(C1=O)OC(=O)C(F)(F)F	IGNORE:wrong_mapping (formula: stored=C26H21N5Na4O19S6, pubchem=C6H4F3NO4)
cpd14724	Oxidized reactive black 5	C16002	kegg_xref	MISMATCH	OTKRGWXWWWNPKU-FUEWEDNTSA-J	OKXPYKHKJCATPX-UHFFFAOYSA-N	19006950	Nc1c(/N=N/c2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c12	C1=CC=C2C(=C1)C=NC(=N2)C(=O)O	IGNORE:wrong_mapping (formula: stored=C26H21N5O19S6, pubchem=C9H6N2O2)
cpd14818	Neurokinin A	C16097	kegg_xref	MISMATCH	HEAUFJZALFKPBA-YRVBCFNBSA-O	JTDIEDQRYAXLPI-UHFFFAOYSA-N	750186	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])Cc1c[nH]cn1)C(C)O)C(C)C)C(N)=O	COC1=CC=C(C=C1)N2C(=CC(=N2)C(=O)O)C3=CC=CC=C3	IGNORE:wrong_mapping (formula: stored=C50H81N14O14S, pubchem=C17H14N2O3)
cpd14819	Neurokinin B	C16098	kegg_xref	MISMATCH	NHXYSAFTNPANFK-HDMCBQFHSA-M	OGTIHBXYRARJEZ-UHFFFAOYSA-N	3395131	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCSC)NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(C)C)C(N)=O	CCOC(=O)C1=NN(C(=C1)C2=CC=CC=C2)C3=CC=C(C=C3)OC	IGNORE:wrong_mapping (formula: stored=C55H78N13O14S2, pubchem=C19H18N2O3)
cpd14872	2,6-Dihydroxy-N-methylmyosmine	C16151	kegg_xref	MISMATCH	BHUPMSHPBIKZNL-UHFFFAOYSA-O	HYVACOFBTBHJLM-UHFFFAOYSA-N	9543125	C[NH+]1CCC=C1C1=CCC(=O)NC1=O	CN1CCC=C1C2=C(NC(=O)C=C2)O	IGNORE:protonation_formula_diff (formula: stored=C10H13N2O2, pubchem=C10H12N2O2, H_diff=-1)
cpd14905	L-Ascorbate 6-phosphate	C16186	kegg_xref	MISMATCH	RMHHZMJOLCRZIV-GJIRLVMISA-L	LLQQLOGTHMJBBU-UHFFFAOYSA-N	12919733	O=C1O[C@H](C(O)COP(=O)([O-])[O-])C(=O)C1O	CC1=CC(=C(N=C1)Br)C(F)(F)F	IGNORE:wrong_mapping (formula: stored=C6H7O9P, pubchem=C7H5BrF3N)
cpd14928	3-(2-Carboxyvinyl)naphthalene-2-carboxylic acid	C16209	kegg_xref	MISMATCH	BWVRZRDHGKPOON-AATRIKPKSA-L	FIXQKXUNWRZJSA-UHFFFAOYSA-N	12819450	O=C([O-])/C=C/c1cc2ccccc2cc1C(=O)[O-]	CC(C1=CC(=C(C=C1)N)Cl)C(=O)OC	IGNORE:wrong_mapping (formula: stored=C14H8O4, pubchem=C10H12ClNO2)
