cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles
cpd36390	Heme-b	Heme-b	name_lookup	PROTONATION_DIFF	FDRFVYFINFWITP-UHFFFAOYSA-J	KABFMIBPWCXCRK-UHFFFAOYSA-L	4973	C=Cc1c(C)c2n3c1C=c1c(C)c(C=C)c4n1[Fe]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe+2]
cpd37604	(3S,4S)-9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-3-(3-oxo-3-{[(2E,7R,11R)-3,7,11,15-tetramethylhexadec-2-en-1-yl]oxy}propyl)phorbin-21-ide	CHEBI:136840	chebi_xref	PROTONATION_DIFF	IZRMNGSUXZHVKX-VQXMDMMASA-N	MWTDEAZFRGFSDX-OCSVBZQASA-M	135886628	CC=c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C=4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C	CCC1=C(C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C4[O-])C(=O)OC)C)C
cpd37664	(2s,4R,5s,6S)-2,4,5,6-tetrahydroxycyclohexane-1,3-dione	CHEBI:137015	chebi_xref	PROTONATION_DIFF	DDFANAUSHGXALM-RBVZJJKUSA-M	XQCGHIBXRBNZFL-GCJFSFLGSA-N	90657650	O=C1C(O)=C([O-])[C@H](O)[C@@H](O)[C@@H]1O	[C@H]1(C([C@@H](C(=O)C(C1=O)O)O)O)O
cpd37699	Ni(2+)-pyridinium-3,5-bisthiocarboxylate mononucleotide(1-)	CHEBI:137373	chebi_xref	PROTONATION_DIFF	GIEIRHLCPQGQDJ-WFFMJNDQSA-K	SJZXNBXKTDRFQH-WFFMJNDQSA-L	129626635	O=C1S[Ni-]2SC(=O)c3c[n+]([C@@H]4O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]4O)cc1c32	C1=C([C-]=C(C=[N+]1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[S-])C(=[SH+])O.[Ni]
cpd37928	(4S)-2,3-dehydroleucocyanidin	CHEBI:138948	chebi_xref	PROTONATION_DIFF	BYVWXQRJRYELNP-CFMCSPIPSA-N	YAAGNRWEJSZFLV-ZDUSSCGKSA-M	131801247	O=C1C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2[C@@H]1O	C1=CC(=C(C=C1C2=C([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)[O-]
cpd38270	(2S,12Z,14E,16S,17S,18R,19R,20R,21S,22R,23S,24E)-21-acetoxy-7,9,17,19-tetrahydroxy-23-methoxy-2,4,12,16,18,20,22-heptamethyl-1,6,11-trioxo-1,2,6,7-tetrahydro-2,7-(epoxypentadeca[1,11,13]trienoimino)naphtho[2,1-b]furan-5-olate	CHEBI:142726	chebi_xref	PROTONATION_DIFF	AAKRIEKOUHSHTJ-PYQVGWJQSA-N	HUFKGEYPPQXDFN-PYQVGWJQSA-M	135563688	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)CC(O)(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O	C[C@H]1/C=C/C=C(\C(=O)NC2(C=C(C3=C(C2=O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)[O-])O)O)/C
cpd38271	rifamycin SV ortho-naphthoquinone carboxamide	CHEBI:142727	chebi_xref	PROTONATION_DIFF	YURNHUJMNXLOCS-ODRIEIDWSA-N	ULAMBQNXARXVJX-ODRIEIDWSA-L	135563756	CO[C@@H](/C=C/O[C@@]1(C)Oc2c(C)c(O)c3c(c2C1=O)C(=O)[CH-]C(=O)C3=O)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(N)=O	CC1=C(C2=C(C(=CC(=O)C2=O)[O-])C3=C1O[C@](C3=O)(C)O/C=C/[C@@H]([C@@H](C)[C@H]([C@H](C)[C@@H]([C@H](C)[C@H]([C@@H](C)/C=C/C=C(/C)\C(=O)N)O)O)OC(=O)C)OC)[O-]
cpd38273	2-hydroxyl-rifampicin	CHEBI:142729	chebi_xref	PROTONATION_DIFF	PDXAOJYCRAECBL-LQFVUYKWSA-O	PHOQLYOMQAOQFO-AFAHLZONSA-L	135563758	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CC[NH+](C)CC2)C(O)(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O	C[C@H]1/C=C/C=C(\C(=O)NC2(C(=C(C3=C(C2=O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)[O-])[O-])/C=N/N5CCN(CC5)C)O)/C
cpd38274	rifampicin ortho-naphthoquinone carboxamide	CHEBI:142730	chebi_xref	PROTONATION_DIFF	DHWXKAJPCYYGII-RRIDKWAJSA-N	CNVYFCQADLMUJV-OKVYCZLSSA-L	135563760	CO[C@@H](/C=C/O[C@@]1(C)Oc2c(C)c(O)c3c(c2C1=O)C(=O)C(=CNN1CCN(C)CC1)C(=O)C3=O)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(N)=O	CC1=C(C2=C(C3=C1O[C@](C3=O)(C)O/C=C/[C@@H]([C@@H](C)[C@H]([C@H](C)[C@@H]([C@H](C)[C@H]([C@@H](C)/C=C/C=C(/C)\C(=O)N)O)O)OC(=O)C)OC)C(=C(C(=O)C2=O)/C=N/N4CCN(CC4)C)[O-])[O-]
cpd38299	Fe(III)-petrobactin	CHEBI:142779	chebi_xref	PROTONATION_DIFF	VRORXMMKFLMYSM-UHFFFAOYSA-K	OKPPKJPWVIFUCI-UHFFFAOYSA-P	146026562	O=C1CC23CC(=O)NCCCC[NH2+]CCCNC(=O)c4ccc5c(c4)O[Fe-3]4(OC2=O)(Oc2ccc(cc2O4)C(=O)NCCC[NH2+]CCCCN1)(O5)O3	C1=CC(=C(C=C1C(=O)NCCC[NH2+]CCCCNC(=O)CC(CC(=O)NCCCC[NH2+]CCCNC(=O)C2=CC(=C(C=C2)O)O)(C(=O)O)O)O)O.[Fe]
cpd38313	2-[(3E,5E)-3,5-dimethyl-6-(4-nitrophenyl)hexa-3,5-dien-1-yl]-6-hydroxy-3,5-dimethyl-4H-pyran-4-one	CHEBI:142870	chebi_xref	PROTONATION_DIFF	TWLUULBJSDGQQK-PHEQNACWSA-N	UERDCRYIPVUCBM-PHEQNACWSA-M	137333849	CC(=C\c1ccc([N+](=O)[O-])cc1)/C=C(\C)CCc1oc(O)c(C)c(=O)c1C	CC1=C(OC(=O)C(=C1[O-])C)CC/C(=C/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/C)/C
cpd38315	2-hydroxy-3,5-dimethyl-6-[(3E,5E,7E,9E)-3,5,7,9-tetramethyl-10-(4-nitrophenyl)deca-3,5,7,9-tetraen-1-yl]pyran-4-one	CHEBI:142872	chebi_xref	PROTONATION_DIFF	CELSPYRBTSNTTI-AQWWNALJSA-N	UDHPWBWPHDPFAZ-AQWWNALJSA-M	137333831	CC(=C\C(C)=C\c1ccc([N+](=O)[O-])cc1)/C=C(C)/C=C(\C)CCc1oc(O)c(C)c(=O)c1C	CC1=C(OC(=O)C(=C1[O-])C)CC/C(=C/C(=C/C(=C/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/C)/C)/C)/C
cpd32543	2,4-didehydro-inositol	2,4-diketo-inositol	name_lookup	PROTONATION_DIFF	DDFANAUSHGXALM-XZIMBLGRSA-M	XQCGHIBXRBNZFL-GCJFSFLGSA-N	90657650	O=C1C(O)=C([O-])[C@@H](O)[C@H](O)[C@H]1O	[C@H]1(C([C@@H](C(=O)C(C1=O)O)O)O)O
cpd32605	ambiguine J	ambiguine J	name_lookup	PROTONATION_DIFF	FWGDHHMMISXONC-KZVBGMEESA-N	GTBYKMVNBWUXSM-KZVBGMEESA-N	134820097	C#[N+][C@]12C3OC3C(C)(C)C3=Nc4cccc5c4[C@]3(O)[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C	C[C@@]1(CC[C@H]2[C@@]3([C@@]1(C4C(O4)C(C5=NC6=CC=CC(=C6[C@@]53O)C2(C)C)(C)C)[N+]#[C-])O)C=C
cpd32631	Coalpha-[alpha-(adenin-9-yl)]-Cobeta-adenosylcobamide 5'-phosphate	Coalpha-[alpha-(adenin-9-yl)]-Cobeta-adenosylcobamide 5'-phosphate	name_lookup	PROTONATION_DIFF	RQUJGWLKIVHKHJ-HQGAMBDASA-I	GDWLHXUYXCYEDX-DEWHXLKRSA-J	134820099	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8ncnc(N)c85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=NC=NC(=C87)N)COP(=O)([O-])[O-])/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
cpd32664	lampranthin II	lampranthin II	name_lookup	PROTONATION_DIFF	ABLYPAYEBGULCD-RQYXHDIFSA-L	BRMDRKOAVZEJCS-WPUGSIMNSA-N	11953909	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3cc4c(cc3O)/[N+](=C/CC3=CC(C(=O)[O-])=N[C@H](C(=O)[O-])C3)[C@@H](C(=O)[O-])C4)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C=C4C(=C3)C[C@H]([N+]4=C/C=C/5\C[C@H](NC(=C5)C(=O)O)C(=O)O)C(=O)[O-])O)O)O)O)O
cpd32815	5-methoxybenzimidazolyl cobamide	5-methoxybenzimidazolyl cobamide	name_lookup	PROTONATION_DIFF	HUKSBYHYHKQGRZ-OBJVKLCTSA-K	VYEJJXBUXSHPEG-AQBUFCLLSA-L	134820131	COc1ccc2c(c1)n1c[n+]2[C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)N4[Co-3]16%10(C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)N78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=C7C=CC(=C8)OC)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
cpd32939	ambiguine I	ambiguine I	name_lookup	PROTONATION_DIFF	YNTQSUVPQARVCE-RLGATVNNSA-N	RVIIZRJMWFSNER-LJCLWVHTSA-N	16109784	C#[N+][C@]12C3OC3C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C	C[C@@]1(CC[C@H]2[C@@]3([C@@]1([C@@H]4[C@@H](O4)C(C5=C3C6=C(C2(C)C)C=CC=C6N5)(C)C)[N+]#[C-])O)C=C
cpd32963	5-methylbenzimidazolyl cyanolcobamide	5-methylbenzimidazolyl cyanolcobamide	name_lookup	PROTONATION_DIFF	SRJLOHCKDPPYFF-PYPMYDLPSA-L	BWRRGPOUPRYIKM-CEHJMQLYSA-L	134820150	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7cc(C)ccc72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C	CC1=CC2=C(C=C1)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co]
cpd33037	6,7-dihydroxy-3-isocyanochromen-2-one	6,7-dihydroxy-3-isocyanochromen-2-one	name_lookup	PROTONATION_DIFF	HZGSNHYHVKXEKT-UHFFFAOYSA-O	PBXVYKHISUQHKY-UHFFFAOYSA-N	130034774	C#[N+]c1cc2cc(O)c(O)cc2oc1=O	[C-]#[N+]C1=CC2=CC(=C(C=C2OC1=O)O)O
cpd33040	Coalpha-[alpha-(benzimidazolyl)]-Cobeta-cyanocobamide	benzimidazolyl cyanocobamide	name_lookup	PROTONATION_DIFF	VNJOFVAFSCTDQT-GTIPFPDLSA-L	IQAXPRHEMMCCGL-GTPYGKMOSA-L	134820158	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ccccc72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=CC=CC=C87)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[C-]#N.[Co]
cpd33062	(<i>E</i>)-4-(2-isocyanovinyl)phenol	CHEBI:140650	chebi_xref	PROTONATION_DIFF	NBVBAAQDSIXIGE-VOTSOKGWSA-O	DPQRSJXKWWAJGK-VOTSOKGWSA-N	131232451	C#[N+]/C=C/c1ccc(O)cc1	[C-]#[N+]/C=C/C1=CC=C(C=C1)O
cpd33088	3,8-divinyl-bacteriochlorophyll <i>a</i>	3,8-divinyl-bacteriochlorophyll a	name_lookup	PROTONATION_DIFF	PPABQYJNWRXSJZ-OHSIIGEUSA-L	GKWGZNNEANHCAS-VMLNTYRVSA-K	122706247	C=C[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6	C[C@H]1[C@@H](C2=NC1=CC3=C(C(=C([N-]3)C=C4[C@@H]([C@H](C(=N4)C=C5C(=C6C(=C2C(=C6[O-])C(=O)OC)[N-]5)C)C=C)C)C(=O)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C.[Mg+2]
cpd33092	Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine]	CHEBI:143010	chebi_xref	PROTONATION_DIFF	GRWHJFDPSIMTMT-RGMNGODLSA-K	CNGSOAGKXMNDIO-RGMNGODLSA-M	135397981	O=C(N[C@@H](CO)C(=O)[O-])c1cccc2c1O[Fe+]O2	C1=CC(=C(C(=C1)O)O)C(=O)N[C@@H](CO)C(=O)[O-].[Fe]
cpd17832	Magnesium peroxide	Magnesium peroxide	name_lookup	PROTONATION_DIFF	BRQSHRVUMGSDOM-UHFFFAOYSA-N	SPAGIJMPHSUYSE-UHFFFAOYSA-N	61745	OO.[Mg+2]	[O-][O-].[Mg+2]
cpd17854	2-Descarboxy-betanidin	C17757	kegg_xref	PROTONATION_DIFF	ISTWWBQUXDILIL-XCLHVBPPSA-M	GHQCCRRSVBDNAW-LBPRGKRZSA-O	46173992	O=C([O-])C1=N[C@H](C(=O)[O-])C/C(=C\C=[N+]2/CCc3cc(O)c(O)cc32)C1	C1C[N+](=C/C=C/2\C[C@H](NC(=C2)C(=O)O)C(=O)O)C3=CC(=C(C=C31)O)O
cpd17934	4-(Hydroxyphosphinyl)-2-oxobutyric acid	C17948	kegg_xref	PROTONATION_DIFF	KCKUCNHSUALTMV-UHFFFAOYSA-L	PLMBCCSSVNXUIL-UHFFFAOYSA-O	14695653	O=C([O-])C(=O)CC[PH](=O)[O-]	C(C[P+](=O)O)C(=O)C(=O)O
cpd17997	2,3',4,6',7,8'-hexahydroxy-1,2'-binaphthalene-1',4',5,8-tetraone	C18014	kegg_xref	PROTONATION_DIFF	OOELZGXRYRWDSC-UHFFFAOYSA-L	IHEKRRLEONOHHE-UHFFFAOYSA-N	25164057	O=C1C([O-])=C(c2c(O)cc(O)c3c2C(=O)C([O-])=CC3=O)C(=O)c2c(O)cc(O)cc21	C1=C(C=C(C2=C1C(=O)C(=O)C(=C2O)C3=C(C=C(C4=C3C(=O)C(=O)C=C4O)O)O)O)O
cpd18005	(7S,8S,101R)-8-(2-carboxyethyl)-17-ethyl-19-formyl-101-(methoxycarbonyl)-3,7,13,18-tetramethyl-2-vinyl-8,23-dihydro-7H-10,12-ethanobiladiene-ab-1,102(21H)-dione	C18022	kegg_xref	PROTONATION_DIFF	VVMBWBHPFAFAAE-MVUJVLOWSA-M	ZDEZVOKVUGXDCZ-FATBKOMMSA-N	135509759	C=CC1=C(C)C(/C=C2\[NH+]=C(C3=c4[n-]/c(=C\c5[nH]c(C=O)c(C)c5CC)c(C)c4C(O)=C3C(=O)OC)[C@@H](CCC(=O)[O-])[C@@H]2C)NC1=O	CCC1=C(NC(=C1C)C=O)CC2=C(C3=C(N2)/C(=C\4/[C@H]([C@@H](C(=N4)/C=C\5/C(=C(C(=O)N5)C=C)C)C)CCC(=O)O)/[C@H](C3=O)C(=O)OC)C
cpd19081	Antimony sodium gluconate	C07638	kegg_xref	PROTONATION_DIFF	CNSTYXABTOCMFI-BWLWYQTMSA-L	JLLZQBOUMSOGQY-UZVLBLASSA-N	53297348	O.O.O.O.O.O.O.O.O.O=C([O-])[C@@H]1O[Sb](=O)(O[Sb]2(=O)O[C@H]([C@H](O)CO)[C@H](O)[C@H](C(=O)[O-])O2)O[C@H]([C@H](O)CO)[C@@H]1O.[NaH].[NaH].[NaH]	C([C@H]([C@@H]1[C@@H]([C@@H](O[Sb](=O)(O1)O[Sb]2(=O)O[C@@H]([C@@H]([C@@H](O2)C(=O)O)O)[C@@H](CO)O)C(=O)O)O)O)O.O.O.O.O.O.O.O.O.O.[Na].[Na].[Na]
cpd39559	dehydro-L-arabinono-1,4-lactone	CHEBI:177361	chebi_xref	PROTONATION_DIFF	VDUKUSMQELWXGO-PTLFGRINSA-N	ZZZCUOFIHGPKAK-REOHCLBHSA-M	156587263	O=C1O[C@@H](CO)C(=O)C1O	C([C@H]1C(=C(C(=O)O1)[O-])O)O
cpd39621	5-diazo-4-methoxy-6-oxo-1,3-cyclohexadiene-1-carboxylate	CHEBI:180678	chebi_xref	PROTONATION_DIFF	DDSCMYGIASFWEA-UHFFFAOYSA-N	HTCPEWKHGGGJBI-UHFFFAOYSA-M	156621399	COC1=CC=C(C(=O)[O-])C(=O)C1[N+]#N	COC1=CC=C(C(=O)C1=[N+]=[N-])C(=O)[O-]
cpd39624	2-nitrobutanedioate	CHEBI:180682	chebi_xref	PROTONATION_DIFF	RXQIPIRPZGXNIA-UHFFFAOYSA-L	ALYOQPBWHZJZLF-REOHCLBHSA-L	156621405	O=C([O-])C[C-](C(=O)[O-])[N+](=O)[O-]	C([C@@H](C(=O)[O-])[N+](=O)[O-])C(=O)[O-]
cpd39625	3-(2-aminophenyl)-3-oxopropanal	CHEBI:180899	chebi_xref	PROTONATION_DIFF	NCDHMQIEEPQQRJ-UHFFFAOYSA-M	IDWFMUPAEMSFNQ-UHFFFAOYSA-N	59776527	Nc1ccccc1C([O-])=CC=O	C1=CC=C(C(=C1)C(=O)CC=O)N
cpd39642	<i>N</i>-Ac-DON	CHEBI:183232	chebi_xref	PROTONATION_DIFF	OLEYVPMKWLVSBS-ZETCQYMHSA-N	WBSWOKCKZUNHQV-ZETCQYMHSA-M	157049265	CC(=O)N[C@@H](CCC(=O)C[N+]#N)C(=O)[O-]	CC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)[O-]
cpd39653	AdoCbl	CHEBI:18408	chebi_xref	PROTONATION_DIFF	RQKRKGLLCIDKLI-XKSJIVMPSA-K	DFDCDQDATCDZSO-OUCXYWSSSA-L	70678541	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)c(C)cc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
cpd39712	penilactone D	CHEBI:188934	chebi_xref	PROTONATION_DIFF	CGXXHKNPAVXVRZ-DTIOYNMSSA-M	UUIXAUNVUMHZTJ-NSHDSACASA-L	162422391	CC(=O)c1cc(C)c(O)c(CC2C(=O)O[C@@H](CC(=O)[O-])C2=O)c1O	CC1=CC(=C(C(=C1O)CC2=C([C@@H](OC2=O)CC(=O)[O-])[O-])O)C(=O)C
cpd39713	peniphenone D	CHEBI:188935	chebi_xref	PROTONATION_DIFF	PEYPUBOSLQYNEP-RZZZFEHKSA-N	YLIUZRWENFNXMA-MRVPVSSYSA-M	38346161	CC(=O)c1cc(C)c(O)c(CC2C(=O)O[C@H](C)C2=O)c1O	C[C@@H]1C(=C(C(=O)O1)CC2=C(C(=CC(=C2O)C(=O)C)C)O)[O-]
cpd39840	[2Fe-2S](2+)	CHEBI:33737	chebi_xref	PROTONATION_DIFF	XSOVBBGAMBLACL-UHFFFAOYSA-N	ASRGRFCBJWADTH-UHFFFAOYSA-L	5460691	S1[Fe+]S[Fe+]1	[SH-].[SH-].[Fe].[Fe+3]
cpd39841	[2Fe-2S](1+)	CHEBI:33738	chebi_xref	PROTONATION_DIFF	MAGIRAZQQVQNKP-UHFFFAOYSA-N	ASRGRFCBJWADTH-UHFFFAOYSA-L	5460691	S1[Fe]S[Fe+]1	[SH-].[SH-].[Fe].[Fe+3]
cpd40028	cob(I)yrinate a,c diamide	CHEBI:58575	chebi_xref	PROTONATION_DIFF	HLUWIPQEJAQVQE-NVMVLMIQSA-G	RIOREOKPRNNJQD-OKJGWHJPSA-H	91819752	CC1=C2N3C(=C(CCC(=O)[O-])[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(=O)[O-])[C@@]5(C)CCC(=O)[O-])[C@]5(C)[N+](=C1[C@@H](CCC(=O)[O-])[C@]5(C)CC(N)=O)[Co-3]364)[C@@H](CCC(=O)[O-])C2(C)C	C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)[O-])(C)CC(=O)N)C)CC(=O)[O-])(C)CCC(=O)[O-])/C)CCC(=O)[O-])(C)C)CCC(=O)[O-])(C)CC(=O)N.[Co]
