cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd37422	(2R)-2-{[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy}-3-(octadecanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (9 vs 11)	71581203	chebi_xref	CHEBI:133606	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	KRTOMQDUKGRFDJ-ZAHDIIMDSA-M	KRTOMQDUKGRFDJ-ZWTKVEACSA-M
cpd37519	(3E,7aS,12aR)-6,12-dihydroxy-3-[(1H-imidazol-4-yl)methylidene]-7a-(2-methylbut-3-en-2-yl)-7a,12-dihydro-1H,5H-imidazo[1',2':1,2]pyrido[2,3-b]indole-2,5(3H)-dione	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	124079399	chebi_xref	CHEBI:134347	C=CC(C)(C)[C@]12CC(=O)C(=O)N3/C(=C/c4c[nH]cn4)C(=O)N[C@@]31N(O)c1ccccc12	CC(C)(C=C)[C@]12C=C(C(=O)N\3[C@@]1(NC(=O)/C3=C\C4=CN=CN4)N(C5=CC=CC=C25)O)O	ANGCTOREXXGQNW-GCTRCSCRSA-N	YEVSOYBNHBOQJZ-GCTRCSCRSA-N
cpd37618	15,17(3)-seco-F430-17(3)-acid	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	126843470	chebi_xref	CHEBI:136888	C[C@@]12CC(=O)N[C@@]13C[C@H]1[C@@H](CCC(=O)[O-])[C@](C)(CC(N)=O)C4=[N+]1[Ni-2]15N6C(=CC7=[N+]1[C@H](C4)[C@@H](CC(=O)[O-])[C@@H]7CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@H](CC(=O)[O-])C6=CC(=[N+]35)[C@H]2CCC(=O)[O-]	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H](C(=N5)/C=C\6/[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)[O-])/[N-]6)CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])(C)CC(=O)N)CCC(=O)[O-].[Ni]	HHAOAZMDQIXGKF-MYQROCLPSA-G	UPVUHCKQWKHWQA-MYQROCLPSA-G
cpd37722	(2Z,10Z)-3-hydroxy-5,17-dioxo-4,5-secoestra-2,10-diene-3-oate	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	129626670	chebi_xref	CHEBI:137521	C[C@]12CC[C@@H]3C(C=CC(=O)C(=O)[O-])C(=O)CC[C@H]3[C@@H]1CCC2=O	C[C@]12CC[C@H]\3[C@H]([C@@H]1CCC2=O)CCC(=O)/C3=C\C=C(\C(=O)O)/[O-]	QFPQNNJJOTVTGZ-UBVJAPESSA-M	JRZZGZUMLBSRII-XPRWOFODSA-M
cpd37723	(1s,2R,3a'S,3b'R,5S,6a'R)-2,4',4',5,6a'-pentamethyl-2',3',3a',3b',4',5',6',6a'-octahydrospiro[cyclopentane-1,1'-cyclopenta[a]pentalene]	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 6)	155289445	chebi_xref	CHEBI:137523	C[C@@H]1CC[C@H](C)[C@@]12CC[C@@H]1C2=C[C@@]2(C)CCC(C)(C)[C@@H]12	C[C@@H]1CC[C@@H](C12CC[C@@H]3C2=C[C@@]4([C@H]3C(CC4)(C)C)C)C	RCIADIYJKCSKCC-YNGBHSAQSA-N	RCIADIYJKCSKCC-WRRKAJKMSA-N
cpd37743	beta-muricholoyl-CoA	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 15 of 16 shared stereocenters have different configuration	129626814	chebi_xref	CHEBI:137668	C[C@@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)[C@@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@H]([C@H]([C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C	GGOBJYLDOQWHDT-GAWRFGEOSA-J	GGOBJYLDOQWHDT-TWQBTYDKSA-J
cpd37863	(5Z)-7-{(1R,3R,4S,5R)-3-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-2-oxabicyclo[3.1.1]heptan-4-yl}hept-5-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	129626744	chebi_xref	CHEBI:138322	CCCCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](C2)[C@@H]1C/C=C\CCCC(=O)[O-]	CCCCC[C@@H](/C=C/[C@@H]1[C@H](C2CC(C2)O1)C/C=C\CCCC(=O)[O-])O	VQUUFWNZZIMDBR-SXNJQZKASA-M	VQUUFWNZZIMDBR-FFYWQILMSA-M
cpd37864	(5Z)-7-{(1R,3R,4S,5R)-3-[(1E,3S)-3,7-dihydroxyoct-1-en-1-yl]-2-oxabicyclo[3.1.1]heptan-4-yl}hept-5-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	129626746	chebi_xref	CHEBI:138323	CC(O)CCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](C2)[C@@H]1C/C=C\CCCC(=O)[O-]	CC(CCC[C@@H](/C=C/[C@@H]1[C@H](C2CC(C2)O1)C/C=C\CCCC(=O)[O-])O)O	RWKLFZNKJPQWRW-RBHGNWNXSA-M	RWKLFZNKJPQWRW-NEQDKWGSSA-M
cpd37865	(5Z)-7-{(1R,3R,4S,5R)-3-[(1E,3S)-3,6-dihydroxyoct-1-en-1-yl]-2-oxabicyclo[3.1.1]heptan-4-yl}hept-5-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 7)	129626748	chebi_xref	CHEBI:138324	CCC(O)CC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](C2)[C@@H]1C/C=C\CCCC(=O)[O-]	CCC(CC[C@@H](/C=C/[C@@H]1[C@H](C2CC(C2)O1)C/C=C\CCCC(=O)[O-])O)O	GQTKTVLOOUFFTJ-QLKVQSEBSA-M	GQTKTVLOOUFFTJ-IYNSNTTDSA-M
cpd34235	3,5-di-<i>C</i>-glucosyl-2,4,4',6-tetrahydroxydibenzoylmethane	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	129320407	name_lookup	3,5-di-C-glucosyl-2,4,4',6-tetrahydroxydibenzoylmethane	O=C(C=C([O-])c1ccc(O)cc1)c1c(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O	C1=CC(=CC=C1C(=O)CC(=O)C2=C(C(=C(C(=C2O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)[O-])[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O	LSIPFGGTIMBZPJ-DBGLWBBTSA-M	LNMNCAAOLZJCPN-DBGLWBBTSA-M
cpd34263	"cyanidin 3-O-[2""-O-xylosyl) 6""-O-(p-coumaroyl) glucoside"	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	102515296	name_lookup	"cyanidin 3-O-[2""-O-xylosyl) 6""-O-(p-coumaroyl) glucoside"	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(=O)cc(O)cc-3oc2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=O)C=C(C4=C3)O)C5=CC(=C(C=C5)O)O)COC(=O)/C=C/C6=CC=C(C=C6)O)O)O)O)O)O	JVJUUHSUZPVKAW-PKBSZGIOSA-N	LODAXRLTBOQHOG-PKBSZGIOSA-N
cpd34276	<i>bis</i>(guanylyl tungstenpterin) cofactor	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	137304914	name_lookup	W-bisPGD	Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C(S[W]4(=O)(S3)SC3=C(S4)[C@@H]4Nc5c([nH]c(N)nc5=O)N[C@@H]4O[C@@H]3COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H]1N2	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC[C@@H]4C(=C([C@H]5[C@@H](O4)NC6=C(N5)C(=O)NC(=N6)N)[S-])[S-])O)O)N=C(NC2=O)N.C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC[C@@H]4C(=C([C@H]5[C@@H](O4)NC6=C(N5)C(=O)NC(=N6)N)[S-])[S-])O)O)N=C(NC2=O)N.O=[W]	ABWAXDBZHRRZAE-HWCCSRDCSA-F	GORFYEFMCWMFSH-HWCCSRDCSA-F
cpd34282	(2E,4E,6E)-7-hydroxy-5-methylhepta-2,4,6-trienal	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	90658495	name_lookup	(2E,4E,6E)-7-hydroxy-5-methylhepta-2,4,6-trienal	C/C(=C\C=C\C=O)CC=O	C/C(=C\C=O)/C=C/C=C/O	OIBRIQATBRRRAV-CRBCFSCISA-N	YZJGPDGMPYPJDT-SETVBOMASA-N
cpd34298	L-leucyl-blasticidin S	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91820271	name_lookup	L-leucyl-blasticidin S	CC(C)C[C@H]([NH3+])C(=O)N[C@@H](CCN(C)C(N)=[NH2+])CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)[O-]	CC(C)C[C@@H](C(=O)N[C@@H](CC[N+](=C(N)N)C)CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(=O)[O-])N2C=CC(=NC2=O)N)[NH3+]	CMEAFYGYVWZYDO-QERJWTBHSA-O	WBADZYNYSMESBG-QERJWTBHSA-O
cpd34307	4-methylphenyl methylcobamide	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	134820333	name_lookup	4-methylphenyl methylcobamide	CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	[CH3-].CC1=CC=C(C=C1)O[C@@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\3([C@H]([C@@H]4[C@]5([C@@]([C@@H](C(=N5)/C(=C\6/[C@@]([C@@H](C(=N6)/C=C\7/C([C@@H](C(=N7)/C(=C3\[N-]4)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]	FLYZFKVPOJATSA-TWJOIROISA-L	DNAXAVQYRVCKKB-TWJOIROISA-L
cpd34309	deoxymupirocin C	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	134820334	name_lookup	deoxymupirocin C	C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OCC(C/C=C/[C@@H](C)[C@H](C)O)C(=O)C1=O	C[C@H](/C=C/CC1=C(C(=O)[C@@H](OC1)C/C(=C/C(=O)OCCCCCCCCC(=O)[O-])/C)O)[C@H](C)O	FVECUSUPGMVITA-PUYGCFRFSA-M	KZGMULHHALAKTE-XRBWLTAYSA-M
cpd34325	ent-8alpha-hydroxylabd-13-en-15-yl diphosphate	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 3 of 4 shared stereocenters have different configuration	131708296	name_lookup	ent-8alpha-hydroxylabd-13-en-15-yl diphosphate	C/C(=C\COP(=O)([O-])OP(=O)([O-])O)CC[C@@H]1[C@@](C)(O)CCC2C(C)(C)CCC[C@]21C	C/C(=C\COP(=O)(O)OP(=O)(O)O)/CC[C@H]1[C@@]2(CCCC([C@H]2CC[C@]1(C)O)(C)C)C	ZDGVATANBJCRHY-FFIUSHDYSA-L	ZDGVATANBJCRHY-BVVYIIRBSA-N
cpd34356	2,4,6-trioxohexanoate	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	122706433	name_lookup	2,4,6-trioxohexanoate	O=CCC(O)=CC(=O)C(=O)[O-]	C(C=O)C(=O)CC(=O)C(=O)[O-]	PRBKIXICJWIGKP-UHFFFAOYSA-M	FZZFPTPSFVJXGD-UHFFFAOYSA-M
cpd34374	N-acetyl-alpha-D-galactosaminyl-(1->6)-N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 20 shared stereocenters have different configuration	122706439	name_lookup	alpha-D-GalNAc-(1->6)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O	CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)NC(=O)C)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	LOTKWENHMDGLHJ-QOZJJACASA-L	LOTKWENHMDGLHJ-DZOZLFEPSA-L
cpd34381	4-methylphenyl adenosylcobamide 5'-phosphate	MISMATCH	MISMATCH: IGNORE:protonation_only_inchi (same connectivity and stereo, differs in protonation) — requires manual review	134820343	name_lookup	4-methylphenyl adenosylcobamide 5'-phosphate	CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccc(C)cc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	CC1=CC=C(C=C1)O[C@@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\3([C@H]([C@@H]4[C@]5([C@@]([C@@H](C(=N5)/C(=C\6/[C@@]([C@@H](C(=N6)/C=C\7/C([C@@H](C(=N7)/C(=C3\[N-]4)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]	ZBIGZOFOTYFABP-WQIXFEILSA-J	VNEPZFBQMUSGFU-WQIXFEILSA-J
cpd34398	15-<i>O</i>-deacetylcalonectrin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (3 vs 5)	102515313	name_lookup	15-O-deacetylcalonectrin	CC(=O)O[C@@H]1C[C@@]2(C)C3(CO3)[C@@H]1O[C@@H]1C=C(C)CC[C@@]12CO	CC1=CC2[C@](CC1)([C@]3(C[C@H](C(C34CO4)O2)OC(=O)C)C)CO	DFPPNUOWRKIOKO-VUIOFSRNSA-N	DFPPNUOWRKIOKO-QLOQYZEMSA-N
cpd34417	Ins-1-P-6-Man-beta1-2-Ins-1-P-Cer(t18:0/2,3-OH-24:0)	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (17 vs 21)	70678595	name_lookup	Ins-1-P-6-Man-beta1-2-Ins-1-P-Cer(t18:0/2,3-OH-24:0)	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)[C@H](O)C(=O)N[C@@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](COP(=O)([O-])O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCCCC(C(C(=O)N[C@@H](COP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)OC3[C@@H]([C@H](C([C@H]([C@H]3O)O)O)O)O)O)O)O)O)O)O)O)[C@@H](C(CCCCCCCCCCCCCC)O)O)O)O	WIOUEBUIPRZJNK-CPADTJKJSA-L	WIOUEBUIPRZJNK-SXPNWOFQSA-N
cpd34424	11-hydroxytigecycline	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	122706448	chebi_xref	CHEBI:142709	CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(=O)[C@@]1(O)C2=O	CC(C)(C)[NH2+]CC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)[C@]3(C(=O)C2=C1O)O)O)[O-])C(=O)N)[NH+](C)C)N(C)C	RKNGHEJZSVXSDR-GAABGNNBSA-O	DOGQITILNDNRKT-GAABGNNBSA-O
cpd34436	rubradirin	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 9 shared stereocenters have different configuration	121491875	name_lookup	rubradirin	COc1ccc2c([O-])c(NC(=O)c3cc(O[C@@H]4C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@@H](C)O4)c(O)c(C(=O)O[C@H]4[C@H](O)C(=O)[C@]5(C)CNC6=C(O5)C(=O)c5c(cc(C)c(O)c5C(=O)/C(C)=C/[C@@H]4C)C6=O)n3)c(=O)oc2c1	C[C@H]1/C=C(\C(=O)C2=C(C(=CC3=C2C(=O)C4=C(C3=O)NC[C@](O4)(C(=O)[C@H]([C@@H]1OC(=O)C5=C(C(=CC(=N5)C(=O)NC6=C(C7=C(C=C(C=C7)OC)OC6=O)O)O[C@@H]8C[C@]([C@H]([C@H](O8)C)OC)(C)[N+](=O)[O-])O)O)C)C)O)/C	GBZJIWQNTNUYGZ-OYVVDVHASA-M	GBZJIWQNTNUYGZ-AWTICQJKSA-N
cpd34486	esculeoside A	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 35 shared stereocenters have different configuration	10887728	name_lookup	esculeoside A	CC(=O)O[C@H]1C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[NH2+][C@@]12O[C@H]1CC3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)C1[C@@H]2C	C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC[C@@H]5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)C)C)O[C@]11[C@H](C[C@@H](CN1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC(=O)C	VSQBWNYALURFOT-VZGNWNFDSA-O	VSQBWNYALURFOT-ZSFCQSFNSA-N
cpd34532	N-[(3R)-8-[(2E)-but-2-enoyl]-6-(5,6-dihydropyridin-2-yl)-2-oxo-4,8-dihydro-3H-1,5-oxathiocin-3-yl]acetamide	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	129320426	name_lookup	N-[(3R)-8-[(2E)-but-2-enoyl]-6-(5,6-dihydropyridin-2-yl)-2-oxo-4,8-dihydro-3H-1,5-oxathiocin-3-yl]acetamide	C/C=C/C(=O)C1=CC(C2=NCCC=C2)SC[C@H](NC(C)=O)C(=O)O1	C/C=C/C(=O)C1/C=C(\SC[C@@H](C(=O)O1)NC(=O)C)/C2=NCCC=C2	ZQRWGDONOLGKSC-NRGYBALMSA-N	MHBCDHASHKWNFW-HNNYIIFFSA-N
cpd34575	(15<i>Z</i>)-phycobiliviolin	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91820008	name_lookup	(15Z)-phycobiliviolin	C=CC1=C(C)C(=O)N[C@H]1Cc1[nH]c(/C=C2\N=C(/C=C3\NC(=O)C(CC)=C3C)C(C)=C2CCC(=O)[O-])c(CCC(=O)[O-])c1C	CCC1=C(C(=NC1=O)/C=C\2/C(=C(/C(=C/C3=C(C(=C(N3)C[C@H]4C(=C(C(=O)N4)C)C=C)C)CCC(=O)[O-])/N2)CCC(=O)[O-])C)C	TXDMUDAXGMSXPS-LEMNHUOGSA-L	SRYZCJFTBKCWPH-OJZKLWQESA-L
cpd34607	preDMB A	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	91820314	name_lookup	preDMB A	CCC(C)C=CC=CC=CC(=O)C1=C([O-])C(Cc2ccc(O)cc2)NC1=O	CCC(C)/C=C/C=C/C=C/C(=C\1/C(=O)C(NC1=O)CC2=CC=C(C=C2)O)/[O-]	UOXKFERSVHOGNJ-UHFFFAOYSA-M	JUIWQFGQVYBLJU-QLXMRKQASA-M
cpd34648	liposidomycin B1	MISMATCH	MISMATCH: IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator) — requires manual review	90658650	name_lookup	liposidomycin B1	CC(C)CCCCCCCCCC(CC(=O)O[C@H]1CN(C)C(C(OC2OC(C[NH3+])[C@@H](O)[C@H]2O)C2OC(=C3NCC(=O)NC3=O)[C@H](OS(=O)(=O)[O-])[C@@H]2O)C(=O)N(C)[C@@H]1C(=O)[O-])OC(=O)CC(C)CC(=O)[O-]	CC(C)CCCCCCCCCC(CC(=O)O[C@H]1CN(C(C(=O)N([C@@H]1C(=O)[O-])C)C(C2[C@H]([C@H](C(O2)C3C(=O)NC(=O)C=N3)OS(=O)(=O)[O-])O)OC4[C@@H]([C@@H](C(O4)C[NH3+])O)O)C)OC(=O)CC(C)CC(=O)[O-]	KDWKXNREMZVUMF-YKMDBRITSA-L	IGCOWPDETATZSJ-RGZGOOHISA-L
cpd34702	cytochrome c	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C42H54N8O6S2, pubchem=C42H52FeN8O6S2) — requires manual review	16057918	name_lookup	cytorest	CNC(=O)C([NH3+])CSC(C)C1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C(C)SCC([NH3+])C(=O)NC)c(C)c4CCC(=O)[O-])c(CCC(=O)[O-])c3C	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C(C)SCC(C(=O)NC)N)C)C(C)SCC(C(=O)NC)N)C)CCC(=O)O)CCC(=O)O.[Fe+2]	XQNQPRAJHKOWMB-HXHTVGELSA-N	WFVBWSTZNVJEAY-UHFFFAOYSA-L
