ID	DATABASE	MNX
CPD-11635	MetaCyc	MNXM59516
cpd05173	SEED	MNXM59522
C08257	KEGG	MNXM59522
CPD-8056	MetaCyc	MNXM59522
cpd25982	SEED	MNXM59523
CPD0-1114	MetaCyc	MNXM59523
cpd26063	SEED	MNXM59524
CPD0-1286	MetaCyc	MNXM59524
cpd17081	SEED	MNXM59526
Mono-Rhamnolipids	MetaCyc	MNXM59526
cpd23660	SEED	MNXM59527
CPD-12959	MetaCyc	MNXM59527
cpd12881	SEED	MNXM59535
cpd26120	SEED	MNXM59537
CPD0-1377	MetaCyc	MNXM59537
cpd12880	SEED	MNXM59543
cpd23131	SEED	MNXM59544
CPD-11895	MetaCyc	MNXM59544
cpd26221	SEED	MNXM59548
CPD0-1572	MetaCyc	MNXM59548
cpd24681	SEED	MNXM59552
CPD-6995	MetaCyc	MNXM59552
cpd22797	SEED	MNXM59554
CPD-10745	MetaCyc	MNXM59554
cpd26105	SEED	MNXM59556
CPD0-1351	MetaCyc	MNXM59556
L-xylopyranose	MetaCyc	MNXM59593
cpd03861	SEED	MNXM59594
C06441	KEGG	MNXM59594
CPD0-1115	MetaCyc	MNXM59594
cpd08529	SEED	MNXM59596
C11719	KEGG	MNXM59596
cpd04348	SEED	MNXM59601
C07063	KEGG	MNXM59601
D08106	KEGG	MNXM59601
D08936	KEGG	MNXM59602
D08937	KEGG	MNXM59603
cpd05767	SEED	MNXM59604
C08870	KEGG	MNXM59604
cpd05768	SEED	MNXM59605
C08871	KEGG	MNXM59605
cpd05362	SEED	MNXM59628
C08453	KEGG	MNXM59628
D07299	KEGG	MNXM59632
cpd06590	SEED	MNXM59635
C09696	KEGG	MNXM59635
cpd11942	SEED	MNXM59637
C01723	KEGG	MNXM59637
CPD-15954	MetaCyc	MNXM59637
G04631	KEGG	MNXM59638
G00899	KEGG	MNXM59644
G02016	KEGG	MNXM59644
cpd09658	SEED	MNXM59649
C13838	KEGG	MNXM59649
LACTOBACILLIC_ACID	MetaCyc	MNXM59649
D04351	KEGG	MNXM59650
C20888	KEGG	MNXM59651
CPD-16182	MetaCyc	MNXM59651
G00335	KEGG	MNXM59652
D04349	KEGG	MNXM59654
D08702	KEGG	MNXM59655
D08701	KEGG	MNXM59656
G13078	KEGG	MNXM59661
cpd12314	SEED	MNXM59674
C03405	KEGG	MNXM59674
G10258	KEGG	MNXM59674
cpd05506	SEED	MNXM59676
C08599	KEGG	MNXM59676
CPD-7416	MetaCyc	MNXM59676
cpd06384	SEED	MNXM59677
C09489	KEGG	MNXM59677
cpd06385	SEED	MNXM59679
C09490	KEGG	MNXM59679
cpd24800	SEED	MNXM59680
CPD-7606	MetaCyc	MNXM59680
CPD-15632	MetaCyc	MNXM59681
D03239	KEGG	MNXM59682
D01131	KEGG	MNXM59684
cpd22819	SEED	MNXM59687
CPD-10787	MetaCyc	MNXM59687
D04658	KEGG	MNXM59688
D04659	KEGG	MNXM59698
cpd08455	SEED	MNXM59699
C11644	KEGG	MNXM59699
cpd11748	SEED	MNXM59700
C00771	KEGG	MNXM59700
CPD-3602	MetaCyc	MNXM59700
cpd08456	SEED	MNXM59702
C11645	KEGG	MNXM59702
cpd04350	SEED	MNXM59703
C07065	KEGG	MNXM59703
D00353	KEGG	MNXM59703
cpd07655	SEED	MNXM59705
C10769	KEGG	MNXM59705
cpd08608	SEED	MNXM59706
C11804	KEGG	MNXM59706
D01972	KEGG	MNXM59707
cpd05769	SEED	MNXM59711
C08872	KEGG	MNXM59711
cpd05770	SEED	MNXM59712
C08873	KEGG	MNXM59712
cpd06965	SEED	MNXM59713
C10075	KEGG	MNXM59713
D01847	KEGG	MNXM59714
cpd20083	SEED	MNXM59715
C18822	KEGG	MNXM59715
CPD-12946	MetaCyc	MNXM59715
D04661	KEGG	MNXM59716
D09410	KEGG	MNXM59717
D09547	KEGG	MNXM59718
cpd11399	SEED	MNXM59719
C15758	KEGG	MNXM59719
cpd11320	SEED	MNXM59720
C15679	KEGG	MNXM59720
D01092	KEGG	MNXM59721
D04663	KEGG	MNXM59722
cpd17352	SEED	MNXM59723
C17098	KEGG	MNXM59723
CPD-16016	MetaCyc	MNXM59726
D04665	KEGG	MNXM59728
D01848	KEGG	MNXM59729
D04666	KEGG	MNXM59731
D00355	KEGG	MNXM59732
D09742	KEGG	MNXM59733
cpd26474	SEED	MNXM59740
CPD0-2356	MetaCyc	MNXM59740
CPD-16728	MetaCyc	MNXM59742
cpd06840	SEED	MNXM59744
C09950	KEGG	MNXM59744
cpd07255	SEED	MNXM59745
C10366	KEGG	MNXM59745
D06609	KEGG	MNXM59746
D08108	KEGG	MNXM59748
cpd05600	SEED	MNXM59749
C08694	KEGG	MNXM59749
cpd17797	SEED	MNXM59750
C17684	KEGG	MNXM59750
cpd17798	SEED	MNXM59751
C17685	KEGG	MNXM59751
cpd17799	SEED	MNXM59752
C17686	KEGG	MNXM59752
cpd17887	SEED	MNXM59753
C17812	KEGG	MNXM59753
D06610	KEGG	MNXM59754
D04669	KEGG	MNXM59755
D08938	KEGG	MNXM59756
D09351	KEGG	MNXM59757
E00042	KEGG	MNXM59758
D05301	KEGG	MNXM59758
cpd07532	SEED	MNXM59759
cpd25484	SEED	MNXM59759
C10646	KEGG	MNXM59759
CPD-8907	MetaCyc	MNXM59759
D08939	KEGG	MNXM59770
D04670	KEGG	MNXM59771
D08940	KEGG	MNXM59772
D04671	KEGG	MNXM59776
cpd06386	SEED	MNXM59777
C09491	KEGG	MNXM59777
cpd06591	SEED	MNXM59778
C09697	KEGG	MNXM59778
cpd07230	SEED	MNXM59779
C10341	KEGG	MNXM59779
cpd06898	SEED	MNXM59780
C10008	KEGG	MNXM59780
cpd21142	SEED	MNXM59782
C19903	KEGG	MNXM59782
D00356	KEGG	MNXM59783
D07505	KEGG	MNXM59784
cpd21336	SEED	MNXM59786
C20103	KEGG	MNXM59786
cpd21337	SEED	MNXM59787
C20104	KEGG	MNXM59787
cpd21338	SEED	MNXM59788
C20105	KEGG	MNXM59788
cpd05908	SEED	MNXM59789
C09012	KEGG	MNXM59789
cpd06021	SEED	MNXM59792
C09125	KEGG	MNXM59792
cpd07233	SEED	MNXM59794
C10344	KEGG	MNXM59794
D09917	KEGG	MNXM59796
cpd19214	SEED	MNXM59797
C16901	KEGG	MNXM59797
cpd21143	SEED	MNXM59799
C19904	KEGG	MNXM59799
cpd06453	SEED	MNXM59800
C09558	KEGG	MNXM59800
CPD-15741	MetaCyc	MNXM59800
cpd09098	SEED	MNXM59801
C12327	KEGG	MNXM59801
cpd06387	SEED	MNXM59806
C09492	KEGG	MNXM59806
D04673	KEGG	MNXM59809
cpd09353	SEED	MNXM59810
cpd06460	SEED	MNXM59811
C09565	KEGG	MNXM59811
D04678	KEGG	MNXM59814
D06451	KEGG	MNXM59816
cpd20694	SEED	MNXM59818
C19438	KEGG	MNXM59818
D04679	KEGG	MNXM59821
CPD-10672	MetaCyc	MNXM59823
cpd10925	SEED	MNXM59847
C15234	KEGG	MNXM59847
D09633	KEGG	MNXM59852
D03735	KEGG	MNXM59853
CPD-16493	MetaCyc	MNXM59853
D04682	KEGG	MNXM59854
D04683	KEGG	MNXM59855
cpd06592	SEED	MNXM59857
C09698	KEGG	MNXM59857
D04685	KEGG	MNXM59858
D01411	KEGG	MNXM59859
cpd04958	SEED	MNXM59860
C07905	KEGG	MNXM59860
D00749	KEGG	MNXM59860
cpd11318	SEED	MNXM59865
C15677	KEGG	MNXM59865
cpd07691	SEED	MNXM59868
C10805	KEGG	MNXM59868
cpd07589	SEED	MNXM59871
C10703	KEGG	MNXM59871
cpd21297	SEED	MNXM59872
C20058	KEGG	MNXM59872
D01151	KEGG	MNXM59873
D05906	KEGG	MNXM59874
cpd05854	SEED	MNXM59875
C08958	KEGG	MNXM59875
cpd07591	SEED	MNXM59876
C10705	KEGG	MNXM59876
E00240	KEGG	MNXM59877
D04686	KEGG	MNXM59877
D04687	KEGG	MNXM59879
D01058	KEGG	MNXM59881
D04689	KEGG	MNXM59882
D04690	KEGG	MNXM59883
D04691	KEGG	MNXM59884
D03247	KEGG	MNXM59885
D02668	KEGG	MNXM59886
cpd05294	SEED	MNXM59887
C08382	KEGG	MNXM59887
cpd07044	SEED	MNXM59888
C10155	KEGG	MNXM59888
D09919	KEGG	MNXM59890
cpd07657	SEED	MNXM59891
C10771	KEGG	MNXM59891
cpd17279	SEED	MNXM59892
C17011	KEGG	MNXM59892
cpd17256	SEED	MNXM59893
C16985	KEGG	MNXM59893
D06913	KEGG	MNXM59894
E00201	KEGG	MNXM59894
cpd24070	SEED	MNXM59898
CPD-13871	MetaCyc	MNXM59898
D06880	KEGG	MNXM59899
cpd19458	SEED	MNXM59900
C18188	KEGG	MNXM59900
cpd06166	SEED	MNXM59902
C09271	KEGG	MNXM59902
cpd20263	SEED	MNXM59906
C19003	KEGG	MNXM59906
cpd05557	SEED	MNXM59907
C08651	KEGG	MNXM59907
D04693	KEGG	MNXM59913
D04695	KEGG	MNXM59916
D09634	KEGG	MNXM59918
D09921	KEGG	MNXM59919
D04696	KEGG	MNXM59929
D09923	KEGG	MNXM59930
D04698	KEGG	MNXM59931
D04700	KEGG	MNXM59937
D07380	KEGG	MNXM59938
cpd05122	SEED	MNXM59939
C08163	KEGG	MNXM59939
D00964	KEGG	MNXM59939
CPD0-1906	MetaCyc	MNXM59941
cpd01261	SEED	MNXM59942
C01833	KEGG	MNXM59942
cpd08188	SEED	MNXM59943
C11331	KEGG	MNXM59943
cpd22978	SEED	MNXM59953
C21418	KEGG	MNXM59953
CPD-11512	MetaCyc	MNXM59953
cpd14656	SEED	MNXM59959
C15927	KEGG	MNXM59959
cpd14658	SEED	MNXM59960
C15929	KEGG	MNXM59960
cpd12758	SEED	MNXM59961
C05721	KEGG	MNXM59961
cpd14448	SEED	MNXM59962
C14064	KEGG	MNXM59962
D02269	KEGG	MNXM59962
cpd09773	SEED	MNXM59963
C14056	KEGG	MNXM59963
cpd09780	SEED	MNXM59964
C14063	KEGG	MNXM59964
cpd09284	SEED	MNXM59965
C12662	KEGG	MNXM59965
D01235	KEGG	MNXM59965
CPD-15942	MetaCyc	MNXM59965
cpd09774	SEED	MNXM59966
C14057	KEGG	MNXM59966
cpd09775	SEED	MNXM59967
C14058	KEGG	MNXM59967
cpd09776	SEED	MNXM59968
C14059	KEGG	MNXM59968
cpd09777	SEED	MNXM59969
C14060	KEGG	MNXM59969
cpd09778	SEED	MNXM59970
C14061	KEGG	MNXM59970
cpd09779	SEED	MNXM59971
C14062	KEGG	MNXM59971
cpd09376	SEED	MNXM59972
C13103	KEGG	MNXM59972
G00520	KEGG	MNXM59974
cpd08185	SEED	MNXM59976
C11328	KEGG	MNXM59976
D04829	KEGG	MNXM59977
cpd03878	SEED	MNXM59988
C06462	KEGG	MNXM59988
cpd14758	SEED	MNXM59989
C16037	KEGG	MNXM59989
cpd01118	SEED	MNXM59990
C01591	KEGG	MNXM59990
LEUPEPTIN	MetaCyc	MNXM59990
cpd06114	SEED	MNXM59995
C09219	KEGG	MNXM59995
cpd04351	SEED	MNXM59997
C07069	KEGG	MNXM59997
CPD0-1413	MetaCyc	MNXM59997
C11697	KEGG	MNXM60000
D02385	KEGG	MNXM60000
cpd04923	SEED	MNXM60002
D00709	KEGG	MNXM60002
C07841	KEGG	MNXM60002
D02291	KEGG	MNXM60003
cpd04965	SEED	MNXM60004
C07914	KEGG	MNXM60004
D08115	KEGG	MNXM60004
D08117	KEGG	MNXM60006
D07402	KEGG	MNXM60007
D08119	KEGG	MNXM60009
cpd04821	SEED	MNXM60010
C07660	KEGG	MNXM60010
D08120	KEGG	MNXM60010
cpd20525	SEED	MNXM60011
D04714	KEGG	MNXM60011
C19267	KEGG	MNXM60011
cpd23643	SEED	MNXM60012
CPD-12923	MetaCyc	MNXM60012
D08121	KEGG	MNXM60015
D10072	KEGG	MNXM60016
D04717	KEGG	MNXM60017
cpd08572	SEED	MNXM60018
C11768	KEGG	MNXM60018
D02388	KEGG	MNXM60018
D04719	KEGG	MNXM60022
D09834	KEGG	MNXM60023
cpd05006	SEED	MNXM60024
C08014	KEGG	MNXM60024
D08123	KEGG	MNXM60024
D09833	KEGG	MNXM60025
D04720	KEGG	MNXM60026
D04721	KEGG	MNXM60027
D04722	KEGG	MNXM60028
cpd09629	SEED	MNXM60030
C13808	KEGG	MNXM60030
cpd09628	SEED	MNXM60032
C13807	KEGG	MNXM60032
D06611	KEGG	MNXM60040
D09715	KEGG	MNXM60041
D10073	KEGG	MNXM60042
D04724	KEGG	MNXM60043
D04725	KEGG	MNXM60044
cpd11288	SEED	MNXM60048
C15640	KEGG	MNXM60048
D03781	KEGG	MNXM60049
D04727	KEGG	MNXM60050
cpd06388	SEED	MNXM60051
C09493	KEGG	MNXM60051
cpd06167	SEED	MNXM60052
C09272	KEGG	MNXM60052
D03758	KEGG	MNXM60053
cpd07536	SEED	MNXM60054
C10650	KEGG	MNXM60054
D08708	KEGG	MNXM60055
cpd09044	SEED	MNXM60056
C12265	KEGG	MNXM60056
D04728	KEGG	MNXM60088
D04729	KEGG	MNXM60089
D06496	KEGG	MNXM60090
D08126	KEGG	MNXM60092
D02740	KEGG	MNXM60093
D04813	KEGG	MNXM60095
D04730	KEGG	MNXM60096
D04731	KEGG	MNXM60097
D06449	KEGG	MNXM60098
D04733	KEGG	MNXM60099
D03803	KEGG	MNXM60100
cpd11393	SEED	MNXM60101
C15752	KEGG	MNXM60101
D04735	KEGG	MNXM60102
D04736	KEGG	MNXM60103
D04737	KEGG	MNXM60104
D05043	KEGG	MNXM60106
cpd07757	SEED	MNXM60107
C10871	KEGG	MNXM60107
cpd12745	SEED	MNXM60109
C05615	KEGG	MNXM60109
cpd06389	SEED	MNXM60113
C09494	KEGG	MNXM60113
E00223	KEGG	MNXM60114
E00676	KEGG	MNXM60114
D09297	KEGG	MNXM60114
cpd07488	SEED	MNXM60117
C10602	KEGG	MNXM60117
E00187	KEGG	MNXM60118
D06911	KEGG	MNXM60118
D02722	KEGG	MNXM60119
D09566	KEGG	MNXM60141
cpd06753	SEED	MNXM60144
C09863	KEGG	MNXM60144
cpd16314	SEED	MNXM60145
cpd03150	SEED	MNXM60145
C05308	KEGG	MNXM60145
D04738	KEGG	MNXM60146
D09850	KEGG	MNXM60147
cpd24082	SEED	MNXM60149
CPD-13899	MetaCyc	MNXM60149
cpd17555	SEED	MNXM60151
C17424	KEGG	MNXM60151
E00070	KEGG	MNXM60152
D06696	KEGG	MNXM60152
cpd06390	SEED	MNXM60155
C09495	KEGG	MNXM60155
cpd17259	SEED	MNXM60157
C16988	KEGG	MNXM60157
cpd05601	SEED	MNXM60162
C08695	KEGG	MNXM60162
cpd27490	SEED	MNXM60163
cpd11976	SEED	MNXM60163
D02329	KEGG	MNXM60163
C00718	KEGG	MNXM60163
C01935	KEGG	MNXM60163
G10495	KEGG	MNXM60163
Maltodextrins	MetaCyc	MNXM60163
cpd05107	SEED	MNXM60167
C08146	KEGG	MNXM60167
D00947	KEGG	MNXM60167
CPD-19629	MetaCyc	MNXM60167
D09635	KEGG	MNXM60168
cpd06391	SEED	MNXM60169
C09496	KEGG	MNXM60169
D04739	KEGG	MNXM60180
cpd26477	SEED	MNXM60183
CPD0-2361	MetaCyc	MNXM60183
cpd26616	SEED	MNXM60186
CPD6666-4	MetaCyc	MNXM60186
cpd14881	SEED	MNXM60188
C16160	KEGG	MNXM60188
cpd09604	SEED	MNXM60193
C13780	KEGG	MNXM60193
D04741	KEGG	MNXM60193
D07161	KEGG	MNXM60196
D09925	KEGG	MNXM60197
cpd07892	SEED	MNXM60198
C11007	KEGG	MNXM60198
CPD-16760	MetaCyc	MNXM60198
cpd05248	SEED	MNXM60199
C08333	KEGG	MNXM60199
CPD-14594	MetaCyc	MNXM60199
cpd26061	SEED	MNXM60208
CPD0-1281	MetaCyc	MNXM60208
cpd06392	SEED	MNXM60211
C09497	KEGG	MNXM60211
cpd27386	SEED	MNXM60213
LIPOL-AMP	MetaCyc	MNXM60213
cpd14574	SEED	MNXM60214
C15842	KEGG	MNXM60214
cpd20849	SEED	MNXM60215
cpd12893	SEED	MNXM60215
C06706	KEGG	MNXM60215
C19596	KEGG	MNXM60215
cpd08801	SEED	MNXM60220
C12006	KEGG	MNXM60220
cpd12817	SEED	MNXM60221
C06042	KEGG	MNXM60221
C20898	KEGG	MNXM60221
D09356	KEGG	MNXM60229
D05042	KEGG	MNXM60230
D09218	KEGG	MNXM60231
cpd17260	SEED	MNXM60238
C16989	KEGG	MNXM60238
D06404	KEGG	MNXM60239
D01550	KEGG	MNXM60240
D04746	KEGG	MNXM60242
D08131	KEGG	MNXM60245
CPD-15328	MetaCyc	MNXM60245
D04748	KEGG	MNXM60246
D08132	KEGG	MNXM60248
D10015	KEGG	MNXM60249
cpd11161	SEED	MNXM60253
C15473	KEGG	MNXM60253
D08133	KEGG	MNXM60253
cpd05650	SEED	MNXM60263
C08745	KEGG	MNXM60263
D04705	KEGG	MNXM60265
E00035	KEGG	MNXM60265
D04707	KEGG	MNXM60266
cpd14895	SEED	MNXM60267
C16174	KEGG	MNXM60267
D09636	KEGG	MNXM60269
D10193	KEGG	MNXM60270
D05544	KEGG	MNXM60271
D04959	KEGG	MNXM60272
D04994	KEGG	MNXM60273
D08748	KEGG	MNXM60274
cpd14784	SEED	MNXM60275
C16063	KEGG	MNXM60275
cpd14785	SEED	MNXM60276
C16064	KEGG	MNXM60276
cpd17809	SEED	MNXM60277
C17707	KEGG	MNXM60277
CPD-14175	MetaCyc	MNXM60277
cpd17987	SEED	MNXM60278
C18003	KEGG	MNXM60278
CPD-14176	MetaCyc	MNXM60278
D04751	KEGG	MNXM60279
D09729	KEGG	MNXM60280
D04752	KEGG	MNXM60281
cpd19579	SEED	MNXM60283
C18313	KEGG	MNXM60283
cpd07045	SEED	MNXM60286
C10156	KEGG	MNXM60286
D04754	KEGG	MNXM60287
D01808	KEGG	MNXM60288
D04757	KEGG	MNXM60289
D04758	KEGG	MNXM60292
D04759	KEGG	MNXM60293
D04760	KEGG	MNXM60294
D04763	KEGG	MNXM60296
D04764	KEGG	MNXM60297
D08140	KEGG	MNXM60299
D08141	KEGG	MNXM60300
cpd08474	SEED	MNXM60301
C11663	KEGG	MNXM60301
cpd05771	SEED	MNXM60302
C08874	KEGG	MNXM60302
cpd09876	SEED	MNXM60304
C14177	KEGG	MNXM60304
cpd04356	SEED	MNXM60305
D02318	KEGG	MNXM60305
C07078	KEGG	MNXM60305
D02633	KEGG	MNXM60306
D02669	KEGG	MNXM60307
D04766	KEGG	MNXM60308
D04767	KEGG	MNXM60310
cpd19068	SEED	MNXM60311
D00363	KEGG	MNXM60311
C07079	KEGG	MNXM60311
D04768	KEGG	MNXM60312
D04770	KEGG	MNXM60313
D10016	KEGG	MNXM60314
D08142	KEGG	MNXM60315
cpd07377	SEED	MNXM60318
C10491	KEGG	MNXM60318
cpd06616	SEED	MNXM60321
C09724	KEGG	MNXM60321
D06914	KEGG	MNXM60327
E00202	KEGG	MNXM60327
E00168	KEGG	MNXM60328
D06799	KEGG	MNXM60328
cpd06464	SEED	MNXM60330
C09569	KEGG	MNXM60330
D09140	KEGG	MNXM60331
E00207	KEGG	MNXM60331
E00143	KEGG	MNXM60332
D06773	KEGG	MNXM60332
cpd17681	SEED	MNXM60333
C17557	KEGG	MNXM60333
D07257	KEGG	MNXM60334
D04772	KEGG	MNXM60335
D07113	KEGG	MNXM60336
cpd06466	SEED	MNXM60341
C09571	KEGG	MNXM60341
cpd06468	SEED	MNXM60342
C09573	KEGG	MNXM60342
cpd09513	SEED	MNXM60343
C13680	KEGG	MNXM60343
D07326	KEGG	MNXM60345
D06781	KEGG	MNXM60346
E00151	KEGG	MNXM60346
cpd16328	SEED	MNXM60348
C08109	KEGG	MNXM60348
D00916	KEGG	MNXM60348
cpd05080	SEED	MNXM60349
D08143	KEGG	MNXM60349
D04774	KEGG	MNXM60350
D00364	KEGG	MNXM60351
D00365	KEGG	MNXM60352
D04777	KEGG	MNXM60353
D04779	KEGG	MNXM60356
D04780	KEGG	MNXM60357
D01657	KEGG	MNXM60358
D01866	KEGG	MNXM60359
cpd07156	SEED	MNXM60360
C10267	KEGG	MNXM60360
cpd30354	SEED	MNXM60363
CPD-14851	MetaCyc	MNXM60363
D04781	KEGG	MNXM60364
D09927	KEGG	MNXM60365
D04782	KEGG	MNXM60366
cpd04353	SEED	MNXM60367
C07072	KEGG	MNXM60367
D08146	KEGG	MNXM60367
D09639	KEGG	MNXM60368
D04783	KEGG	MNXM60369
D04784	KEGG	MNXM60370
D08147	KEGG	MNXM60372
D01689	KEGG	MNXM60373
D06614	KEGG	MNXM60374
D06615	KEGG	MNXM60375
cpd07381	SEED	MNXM60376
C10495	KEGG	MNXM60376
D04785	KEGG	MNXM60377
D06616	KEGG	MNXM60378
D06617	KEGG	MNXM60379
cpd17690	SEED	MNXM60380
C17567	KEGG	MNXM60380
CPD-5561	MetaCyc	MNXM60387
D04786	KEGG	MNXM60388
cpd04379	SEED	MNXM60391
C07104	KEGG	MNXM60391
D02340	KEGG	MNXM60391
D01113	KEGG	MNXM60392
D04787	KEGG	MNXM60394
cpd27415	SEED	MNXM60426
cpd11649	SEED	MNXM60426
C00338	KEGG	MNXM60426
Lipopolysaccharides	MetaCyc	MNXM60426
D04788	KEGG	MNXM60428
D04789	KEGG	MNXM60429
cpd06594	SEED	MNXM60430
C09700	KEGG	MNXM60430
CPD-4743	MetaCyc	MNXM60430
cpd08525	SEED	MNXM60431
C11715	KEGG	MNXM60431
D08942	KEGG	MNXM60432
cpd06991	SEED	MNXM60436
C10102	KEGG	MNXM60436
cpd07258	SEED	MNXM60440
C10369	KEGG	MNXM60440
cpd07259	SEED	MNXM60441
C10370	KEGG	MNXM60441
cpd06759	SEED	MNXM60443
C09869	KEGG	MNXM60443
cpd06762	SEED	MNXM60445
C09872	KEGG	MNXM60445
D04792	KEGG	MNXM60448
cpd05250	SEED	MNXM60449
C08335	KEGG	MNXM60449
cpd06393	SEED	MNXM60450
C09498	KEGG	MNXM60450
cpd21140	SEED	MNXM60452
C19901	KEGG	MNXM60452
D04793	KEGG	MNXM60453
cpd09443	SEED	MNXM60454
D01980	KEGG	MNXM60454
C13478	KEGG	MNXM60454
D10134	KEGG	MNXM60455
D06463	KEGG	MNXM60460
D03714	KEGG	MNXM60461
D09928	KEGG	MNXM60465
cpd07596	SEED	MNXM60466
C10710	KEGG	MNXM60466
cpd07597	SEED	MNXM60467
C10711	KEGG	MNXM60467
cpd07599	SEED	MNXM60468
C10713	KEGG	MNXM60468
cpd07489	SEED	MNXM60469
C10603	KEGG	MNXM60469
D04289	KEGG	MNXM60471
cpd07157	SEED	MNXM60472
C10268	KEGG	MNXM60472
cpd07158	SEED	MNXM60473
C10269	KEGG	MNXM60473
D04794	KEGG	MNXM60507
D08151	KEGG	MNXM60509
cpd07592	SEED	MNXM60510
C10706	KEGG	MNXM60510
CPD-7110	MetaCyc	MNXM60510
D04821	KEGG	MNXM60512
D04822	KEGG	MNXM60513
D10195	KEGG	MNXM60514
cpd07360	SEED	MNXM60516
C10474	KEGG	MNXM60516
D08943	KEGG	MNXM60517
cpd05509	SEED	MNXM60519
C08602	KEGG	MNXM60519
cpd19453	SEED	MNXM60523
C18183	KEGG	MNXM60523
cpd08904	SEED	MNXM60525
C12122	KEGG	MNXM60525
CPD-14825	MetaCyc	MNXM60629
cpd06992	SEED	MNXM60655
C10103	KEGG	MNXM60655
cpd16559	SEED	MNXM60675
C16763	KEGG	MNXM60675
D04823	KEGG	MNXM60684
D04824	KEGG	MNXM60685
cpd06168	SEED	MNXM60686
C09273	KEGG	MNXM60686
cpd14573	SEED	MNXM60687
C15841	KEGG	MNXM60687
cpd10889	SEED	MNXM60688
C15195	KEGG	MNXM60688
cpd10798	SEED	MNXM60689
C15104	KEGG	MNXM60689
cpd08324	SEED	MNXM60690
C11485	KEGG	MNXM60690
D02892	KEGG	MNXM60690
cpd09559	SEED	MNXM60691
C13730	KEGG	MNXM60691
cpd09509	SEED	MNXM60692
C13676	KEGG	MNXM60692
cpd05602	SEED	MNXM60693
C08696	KEGG	MNXM60693
D04826	KEGG	MNXM60694
D06737	KEGG	MNXM60695
E00108	KEGG	MNXM60695
D06709	KEGG	MNXM60696
E00081	KEGG	MNXM60696
E00323	KEGG	MNXM60697
D09221	KEGG	MNXM60697
cpd06764	SEED	MNXM60698
C09874	KEGG	MNXM60698
cpd21339	SEED	MNXM60699
C20106	KEGG	MNXM60699
cpd21340	SEED	MNXM60700
C20107	KEGG	MNXM60700
cpd21341	SEED	MNXM60701
C20108	KEGG	MNXM60701
cpd05603	SEED	MNXM60702
C08697	KEGG	MNXM60702
cpd06766	SEED	MNXM60703
C09876	KEGG	MNXM60703
cpd06768	SEED	MNXM60704
C09878	KEGG	MNXM60704
cpd06769	SEED	MNXM60705
C09879	KEGG	MNXM60705
cpd05404	SEED	MNXM60706
C08496	KEGG	MNXM60706
cpd06771	SEED	MNXM60707
C09881	KEGG	MNXM60707
cpd23835	SEED	MNXM60708
CPD-13327	MetaCyc	MNXM60708
cpd06773	SEED	MNXM60711
C09883	KEGG	MNXM60711
cpd07236	SEED	MNXM60712
C10347	KEGG	MNXM60712
cpd09012	SEED	MNXM60713
C12233	KEGG	MNXM60713
cpd05437	SEED	MNXM60715
C08530	KEGG	MNXM60715
cpd05438	SEED	MNXM60716
C08531	KEGG	MNXM60716
cpd21342	SEED	MNXM60717
C20109	KEGG	MNXM60717
cpd21343	SEED	MNXM60718
C20110	KEGG	MNXM60718
cpd05510	SEED	MNXM60719
C08603	KEGG	MNXM60719
D04827	KEGG	MNXM60720
D06884	KEGG	MNXM60721
cpd09360	SEED	MNXM60722
C13037	KEGG	MNXM60722
D01580	KEGG	MNXM60722
cpd11361	SEED	MNXM60723
C15720	KEGG	MNXM60723
cpd26333	SEED	MNXM60724
CPD0-1915	MetaCyc	MNXM60724
CPD0-1907	MetaCyc	MNXM60725
cpd12991	SEED	MNXM60726
D00366	KEGG	MNXM60726
C07105	KEGG	MNXM60726
cpd06056	SEED	MNXM60727
C09160	KEGG	MNXM60727
cpd04711	SEED	MNXM60728
C07541	KEGG	MNXM60728
CPD-12364	MetaCyc	MNXM60728
cpd04712	SEED	MNXM60729
C07542	KEGG	MNXM60729
CPD-14458	MetaCyc	MNXM60729
cpd23889	SEED	MNXM60749
CPD-8347	MetaCyc	MNXM60749
cpd25196	SEED	MNXM60809
CPD-8354	MetaCyc	MNXM60809
cpd25198	SEED	MNXM60813
CPD-8356	MetaCyc	MNXM60813
cpd25199	SEED	MNXM60815
CPD-8357	MetaCyc	MNXM60815
D04828	KEGG	MNXM60838
D08152	KEGG	MNXM60839
D03332	KEGG	MNXM60840
cpd20264	SEED	MNXM60843
C19004	KEGG	MNXM60843
cpd25483	SEED	MNXM60847
CPD-8902	MetaCyc	MNXM60847
cpd11982	SEED	MNXM60850
cpd11983	SEED	MNXM60851
cpd10632	SEED	MNXM60853
C14935	KEGG	MNXM60853
cpd09491	SEED	MNXM60857
C13646	KEGG	MNXM60857
cpd22677	SEED	MNXM60860
CPD-10423	MetaCyc	MNXM60860
cpd27432	SEED	MNXM60863
M-TOPOLIN	MetaCyc	MNXM60863
cpd09906	SEED	MNXM60866
C14207	KEGG	MNXM60866
D08153	KEGG	MNXM60874
D01589	KEGG	MNXM60875
D10135	KEGG	MNXM60882
cpd06966	SEED	MNXM60883
C10076	KEGG	MNXM60883
cpd06841	SEED	MNXM60884
C09951	KEGG	MNXM60884
cpd06475	SEED	MNXM60885
C09580	KEGG	MNXM60885
cpd29400	SEED	MNXM60892
cpd23053	SEED	MNXM60896
CPD-11676	MetaCyc	MNXM60896
