ID	DATABASE	RHEA
R06827	KEGG	14152
R06828	KEGG	22119
R06830	KEGG	43627
R06833	KEGG	51883
R06836	KEGG	20112
R06839	KEGG	48571
R06845	KEGG	28601
R06846	KEGG	18428
R06847	KEGG	17744
R06856	KEGG	57515
R06857	KEGG	57611
R06858	KEGG	47743
R06866	KEGG	44771
R06867	KEGG	49471
R06868	KEGG	25324
R06869	KEGG	25328
R06870	KEGG	16092
R06871	KEGG	10495
R06872	KEGG	33562
R06884	KEGG	31570
R06892	KEGG	22919
R06895	KEGG	15428
R06896	KEGG	48887
R06897	KEGG	42075
R06941	KEGG	34854
R06946	KEGG	24091
R06947	KEGG	14944
R06948	KEGG	10131
R06952	KEGG	19680
R06953	KEGG	16544
R06954	KEGG	12551
R06957	KEGG	20532
R06963	KEGG	53127
R06968	KEGG	26200
R06969	KEGG	26204
R06973	KEGG	45163
R06974	KEGG	24832
R06975	KEGG	24839
R06976	KEGG	23295
R06977	KEGG	11163
R06978	KEGG	16904
R06979	KEGG	17284
R06980	KEGG	25640
R06982	KEGG	22491
R06983	KEGG	19988
R06987	KEGG	28057
R06988	KEGG	20580
R06989	KEGG	30034
R06990	KEGG	12351
R06998	KEGG	44743
R07050	KEGG	39766
R07053	KEGG	38678
R07057	KEGG	30294
R07061	KEGG	22395|25398
R07062	KEGG	25402
R07108	KEGG	44043
R07109	KEGG	44047
R07110	KEGG	44051
R07125	KEGG	14356
R07128	KEGG	20420
R07132	KEGG	18628
R07133	KEGG	19840
R07134	KEGG	17392
R07135	KEGG	15032
R07136	KEGG	15536
R07137	KEGG	15540
R07138	KEGG	18140
R07139	KEGG	21751
R07140	KEGG	19984
R07141	KEGG	16144
R07142	KEGG	16140
R07143	KEGG	21279
R07144	KEGG	11871
R07145	KEGG	10163
R07146	KEGG	13604
R07147	KEGG	14408
R07148	KEGG	19648
R07149	KEGG	20676|34774
R07150	KEGG	12399
R07151	KEGG	21683
R07152	KEGG	25911|22311
R07153	KEGG	12371
R07154	KEGG	14500
R07155	KEGG	23667
R07156	KEGG	16680
R07157	KEGG	21043
R07158	KEGG	16424
R07159	KEGG	24151
R07160	KEGG	11715
R07161	KEGG	12648
R07162	KEGG	33766
R07163	KEGG	19196
R07164	KEGG	11791
R07165	KEGG	11787
R07166	KEGG	18128
R07167	KEGG	18712
R07168	KEGG	19824
R07169	KEGG	21271
R07170	KEGG	10015
R07171	KEGG	11267
R07172	KEGG	11263
R07174	KEGG	23235
R07176	KEGG	21979
R07177	KEGG	10939
R07178	KEGG	15356
R07179	KEGG	21803
R07180	KEGG	10011
R07181	KEGG	18640
R07182	KEGG	12119
R07183	KEGG	12880
R07184	KEGG	16036
R07185	KEGG	12203
R07186	KEGG	14512
R07187	KEGG	20068
R07190	KEGG	23047
R07191	KEGG	11443
R07194	KEGG	11795
R07195	KEGG	26050
R07196	KEGG	26054
R07197	KEGG	22847
R07198	KEGG	15700
R07199	KEGG	24087
R07200	KEGG	14940
R07201	KEGG	10127
R07202	KEGG	12900
R07203	KEGG	18860
R07204	KEGG	15264
R07205	KEGG	17860
R07206	KEGG	23647
R07207	KEGG	22719
R07208	KEGG	46127
R07209	KEGG	24311
R07210	KEGG	23067
R07211	KEGG	20276
R07212	KEGG	18204
R07213	KEGG	16712
R07214	KEGG	23643
R07215	KEGG	46559|18920
R07216	KEGG	20172
R07217	KEGG	14956
R07218	KEGG	21107
R07220	KEGG	16720
R07221	KEGG	22811
R07222	KEGG	15708
R07223	KEGG	15144
R07224	KEGG	12267
R07225	KEGG	11363
R07226	KEGG	12235
R07227	KEGG	12828
R07228	KEGG	11851
R07229	KEGG	14032
R07230	KEGG	18900
R07232	KEGG	16500
R07233	KEGG	42903|42907
R07234	KEGG	42747|42743|42739|23551
R07235	KEGG	17052
R07236	KEGG	24015
R07237	KEGG	19092
R07238	KEGG	21975
R07239	KEGG	21875
R07240	KEGG	17084
R07241	KEGG	14776
R07242	KEGG	21611
R07243	KEGG	15456
R07244	KEGG	10075
R07245	KEGG	18612
R07247	KEGG	11751
R07248	KEGG	23475
R07249	KEGG	11611
R07250	KEGG	22227
R07251	KEGG	18568
R07252	KEGG	18840
R07253	KEGG	12243
R07255	KEGG	16028
R07256	KEGG	16244
R07257	KEGG	28121
R07260	KEGG	20684
R07261	KEGG	15876
R07262	KEGG	26312
R07263	KEGG	26565
R07264	KEGG	11179
R07265	KEGG	16260
R07266	KEGG	35630|15408
R07267	KEGG	11327
R07268	KEGG	14728
R07269	KEGG	18252
R07270	KEGG	10919
R07271	KEGG	19348
R07272	KEGG	23187
R07273	KEGG	17712
R07274	KEGG	10255
R07275	KEGG	18220
R07276	KEGG	22883
R07277	KEGG	22107
R07279	KEGG	21807
R07280	KEGG	25200
R07281	KEGG	18460
R07282	KEGG	22099
R07285	KEGG	10631
R07287	KEGG	10911
R07289	KEGG	17692
R07290	KEGG	16548
R07293	KEGG	15248
R07294	KEGG	15340
R07295	KEGG	17696|49439
R07296	KEGG	14544
R07297	KEGG	12487
R07298	KEGG	46087
R07299	KEGG	17196
R07300	KEGG	23931
R07301	KEGG	23955
R07302	KEGG	12575
R07303	KEGG	12099
R07305	KEGG	14644
R07306	KEGG	22471
R07307	KEGG	19208
R07308	KEGG	22191
R07309	KEGG	12075
R07310	KEGG	16196
R07311	KEGG	12948
R07312	KEGG	22735
R07313	KEGG	18444
R07314	KEGG	20727
R07315	KEGG	11123
R07316	KEGG	15652
R07317	KEGG	16448
R07319	KEGG	21231
R07320	KEGG	21755
R07321	KEGG	17376
R07322	KEGG	17640
R07323	KEGG	16564
R07324	KEGG	10719
R07325	KEGG	22663
R07328	KEGG	15940
R07329	KEGG	18624
R07330	KEGG	17880
R07332	KEGG	56347
R07334	KEGG	16216
R07335	KEGG	20911
R07337	KEGG	15476
R07338	KEGG	23167
R07339	KEGG	18896
R07340	KEGG	23547
R07341	KEGG	19964
R07342	KEGG	17312
R07343	KEGG	24059
R07345	KEGG	21879
R07346	KEGG	14612
R07348	KEGG	13168
R07349	KEGG	13736
R07350	KEGG	13740
R07351	KEGG	11643
R07352	KEGG	11647
R07353	KEGG	10695
R07354	KEGG	17872|17868
R07358	KEGG	46163
R07359	KEGG	46167
R07360	KEGG	53895
R07361	KEGG	12367
R07362	KEGG	14192
R07363	KEGG	14164
R07364	KEGG	24507
R07365	KEGG	13960
R07366	KEGG	10771
R07367	KEGG	10451
R07368	KEGG	21091
R07369	KEGG	10595
R07370	KEGG	18800
R07371	KEGG	18852
R07372	KEGG	19044
R07373	KEGG	11423
R07374	KEGG	15736
R07375	KEGG	17936
R07376	KEGG	27609
R07379	KEGG	36198
R07380	KEGG	36202|36222
R07381	KEGG	36226
R07382	KEGG	36210
R07383	KEGG	36214
R07384	KEGG	36218
R07386	KEGG	36194
R07387	KEGG	36234
R07388	KEGG	36206
R07389	KEGG	36182
R07390	KEGG	31454
R07392	KEGG	15552
R07393	KEGG	18772
R07394	KEGG	14484
R07395	KEGG	21703
R07396	KEGG	25799
R07397	KEGG	16224
R07398	KEGG	10835
R07399	KEGG	19048
R07402	KEGG	23511
R07403	KEGG	31902
R07404	KEGG	19320
R07405	KEGG	13196
R07406	KEGG	25142
R07407	KEGG	42447
R07408	KEGG	22591
R07409	KEGG	17772
R07410	KEGG	42443
R07411	KEGG	28073
R07414	KEGG	13636
R07415	KEGG	28417
R07417	KEGG	42343
R07418	KEGG	28413
R07419	KEGG	19740
R07421	KEGG	31922
R07422	KEGG	31930
R07423	KEGG	31942
R07426	KEGG	33958
R07429	KEGG	54419
R07437	KEGG	45727
R07459	KEGG	43619|43347
R07460	KEGG	17460
R07463	KEGG	33346
R07475	KEGG	25697
R07476	KEGG	22787
R07477	KEGG	19908
R07478	KEGG	52999
R07479	KEGG	52991|10907
R07480	KEGG	52995
R07489	KEGG	46579
R07491	KEGG	46563
R07494	KEGG	33450
R07495	KEGG	36382
R07496	KEGG	42459
R07497	KEGG	33438
R07498	KEGG	36402
R07500	KEGG	37978
R07501	KEGG	37982
R07502	KEGG	37986
R07503	KEGG	37990
R07504	KEGG	37994
R07505	KEGG	33466
R07506	KEGG	33470
R07507	KEGG	36398
R07511	KEGG	30958
R07512	KEGG	30974
R07513	KEGG	22127
R07514	KEGG	34226
R07515	KEGG	34170
R07518	KEGG	30982
R07519	KEGG	31610
R07520	KEGG	30922
R07525	KEGG	33042
R07526	KEGG	33038
R07531	KEGG	57355
R07532	KEGG	54223
R07535	KEGG	30906
R07537	KEGG	33030
R07558	KEGG	30326
R07559	KEGG	30330
R07574	KEGG	31546
R07575	KEGG	31034
R07582	KEGG	16540
R07583	KEGG	13004
R07597	KEGG	11967
R07598	KEGG	22551
R07605	KEGG	13412
R07606	KEGG	19996
R07607	KEGG	24167
R07608	KEGG	21263
R07613	KEGG	23991
R07618	KEGG	15048
R07621	KEGG	56259|56255
R07626	KEGG	14888|47323
R07627	KEGG	23903
R07629	KEGG	17364
R07630	KEGG	18328
R07631	KEGG	24119
R07632	KEGG	15812
R07633	KEGG	21431
R07634	KEGG	13444
R07635	KEGG	14336
R07636	KEGG	13732
R07638	KEGG	20072
R07639	KEGG	23571
R07641	KEGG	18032
R07644	KEGG	30574
R07647	KEGG	22439
R07648	KEGG	12019
R07649	KEGG	12519
R07650	KEGG	15692
R07651	KEGG	20664
R07652	KEGG	31550
R07653	KEGG	42803
R07657	KEGG	14752
R07658	KEGG	24705
R07659	KEGG	24713
R07660	KEGG	24709
R07661	KEGG	26360|27725
R07662	KEGG	27737
R07671	KEGG	42439
R07674	KEGG	26352
R07675	KEGG	31562
R07676	KEGG	26348
R07677	KEGG	28806
R07678	KEGG	27701
R07679	KEGG	14760|15852
R07706	KEGG	46511
R07709	KEGG	35310
R07713	KEGG	16456
R07720	KEGG	56051
R07722	KEGG	31374
R07729	KEGG	17500
R07737	KEGG	35406
R07738	KEGG	35814
R07745	KEGG	28241
R07750	KEGG	35474
R07766	KEGG	17668
R07767	KEGG	16588
R07770	KEGG	12916
R07771	KEGG	20476
R07772	KEGG	26284
R07773	KEGG	26288
R07775	KEGG	34594
R07777	KEGG	31726
R07778	KEGG	35490
R07791	KEGG	27328
R07792	KEGG	27324
R07796	KEGG	15604
R07797	KEGG	17000
R07798	KEGG	15480
R07830	KEGG	25995
R07839	KEGG	28934
R07840	KEGG	53131
R07850	KEGG	30402
R07863	KEGG	25077
R07869	KEGG	34498
R07913	KEGG	26501
R07914	KEGG	26505
R07916	KEGG	32454
R07917	KEGG	15028
R07918	KEGG	10883
R07919	KEGG	24607
R07920	KEGG	20947
R07921	KEGG	10283
R07933	KEGG	47147
R07946	KEGG	42355
R07955	KEGG	36270
R07956	KEGG	36274
R07957	KEGG	30318
R07958	KEGG	36286
R07961	KEGG	30322
R07962	KEGG	36290
R07965	KEGG	30314
R07966	KEGG	30310
R07967	KEGG	30450
R07968	KEGG	36294
R07973	KEGG	36282
R07974	KEGG	36278
R07980	KEGG	47151
R07984	KEGG	17212
R07985	KEGG	15508
R07986	KEGG	27585
R08004	KEGG	51699
R08006	KEGG	34294
R08007	KEGG	34298
R08008	KEGG	34206
R08009	KEGG	34202
R08010	KEGG	34198
R08050	KEGG	45743
R08051	KEGG	36334
R08052	KEGG	36330
R08057	KEGG	24901
R08058	KEGG	24681
R08059	KEGG	24685|53387
R08060	KEGG	24689
R08069	KEGG	48563
R08070	KEGG	48567
R08090	KEGG	23087
R08124	KEGG	28381
R08125	KEGG	28385
R08146	KEGG	24219
R08147	KEGG	43703
R08148	KEGG	43731
R08149	KEGG	46915|46919
R08151	KEGG	43723
R08157	KEGG	30134
R08158	KEGG	30118
R08159	KEGG	30126
R08160	KEGG	33282
R08164	KEGG	52155
R08165	KEGG	25596
R08166	KEGG	25600
R08167	KEGG	52739
R08171	KEGG	33690
R08172	KEGG	42491
R08173	KEGG	42495
R08174	KEGG	30142
R08193	KEGG	23807
R08195	KEGG	15260
R08196	KEGG	20076
R08197	KEGG	13836
R08198	KEGG	13452
R08199	KEGG	13372
R08200	KEGG	16676
R08201	KEGG	20428
R08203	KEGG	22679
R08204	KEGG	22139
R08205	KEGG	19564
R08206	KEGG	21631
R08207	KEGG	19284
R08208	KEGG	32630
R08210	KEGG	24828
R08211	KEGG	20372
R08212	KEGG	11539
R08218	KEGG	42583
R08219	KEGG	22731
R08223	KEGG	25040
R08224	KEGG	25044
R08236	KEGG	12612
R08247	KEGG	25435
R08331	KEGG	44927
R08332	KEGG	44931
R08359	KEGG	33390
R08365	KEGG	47683
R08368	KEGG	19808
R08370	KEGG	25439
R08372	KEGG	36262
R08373	KEGG	31898
R08374	KEGG	27533
R08379	KEGG	25036
R08380	KEGG	54915
R08382	KEGG	42055
R08383	KEGG	54919
R08386	KEGG	20280
R08388	KEGG	31774
R08396	KEGG	32682
R08400	KEGG	18804
R08433	KEGG	45215
R08437	KEGG	51271
R08468	KEGG	36426
R08469	KEGG	36430
R08499	KEGG	32662
R08503	KEGG	25843
R08517	KEGG	50247
R08522	KEGG	48971
R08523	KEGG	48967
R08527	KEGG	32310
R08528	KEGG	23303
R08538	KEGG	24897|18864
R08540	KEGG	25459
R08541	KEGG	28297
R08542	KEGG	25467
R08544	KEGG	42395
R08545	KEGG	25447
R08546	KEGG	29486
R08547	KEGG	17324
R08548	KEGG	35606
R08549	KEGG	27789
R08550	KEGG	15048
R08555	KEGG	26413
R08557	KEGG	33054
R08559	KEGG	33402
R08568	KEGG	25955
R08569	KEGG	25959
R08570	KEGG	35586
R08573	KEGG	18008
R08574	KEGG	25024
R08576	KEGG	25681
R08577	KEGG	25689
R08578	KEGG	19280
R08583	KEGG	39650
R08584	KEGG	52791
R08600	KEGG	25567
R08601	KEGG	22603
R08603	KEGG	25839
R08615	KEGG	26076
R08617	KEGG	33074
R08619	KEGG	25604
R08620	KEGG	50643
R08624	KEGG	50647
R08632	KEGG	24913
R08633	KEGG	43015
R08635	KEGG	24749
R08637	KEGG	24745
R08648	KEGG	27657
R08652	KEGG	33266
R08657	KEGG	28758
R08658	KEGG	11479
R08663	KEGG	28609
R08670	KEGG	32722
R08672	KEGG	32726
R08673	KEGG	33246
R08674	KEGG	33294
R08675	KEGG	33298
R08676	KEGG	55083
R08678	KEGG	12984
R08689	KEGG	26122
R08691	KEGG	29514
R08692	KEGG	46879
R08693	KEGG	45575
R08711	KEGG	34566
R08712	KEGG	25519
R08713	KEGG	25523
R08714	KEGG	30710
R08723	KEGG	47159
R08761	KEGG	34630
R08762	KEGG	14684
R08765	KEGG	10675
R08768	KEGG	55895
R08769	KEGG	31414
R08771	KEGG	44455
R08776	KEGG	30438
R08777	KEGG	30442
R08778	KEGG	30446
R08781	KEGG	44383
R08782	KEGG	37998
R08784	KEGG	32902
R08785	KEGG	32498
R08787	KEGG	10447
R08788	KEGG	38910
R08791	KEGG	51527
R08805	KEGG	22503
R08806	KEGG	35118
R08807	KEGG	35142
R08809	KEGG	35122
R08810	KEGG	34826
R08839	KEGG	57471
R08845	KEGG	13208
R08846	KEGG	24763
R08851	KEGG	25979
R08852	KEGG	25983
R08853	KEGG	25987
R08854	KEGG	25991
R08856	KEGG	28093
R08863	KEGG	10811
R08864	KEGG	34794
R08867	KEGG	49431
R08879	KEGG	27637
R08880	KEGG	29842
R08889	KEGG	26026
R08890	KEGG	34150
R08891	KEGG	34154
R08892	KEGG	33886
R08893	KEGG	34278
R08894	KEGG	33950
R08895	KEGG	34034
R08896	KEGG	34038
R08897	KEGG	34042
R08898	KEGG	34046
R08899	KEGG	33974
R08900	KEGG	33954
R08901	KEGG	34054
R08902	KEGG	34050
R08903	KEGG	33962
R08905	KEGG	53951
R08906	KEGG	53955
R08907	KEGG	53959
R08908	KEGG	53963
R08909	KEGG	53967
R08910	KEGG	33998
R08912	KEGG	26034
R08913	KEGG	26038
R08914	KEGG	24771
R08915	KEGG	24775
R08916	KEGG	25366
R08917	KEGG	25370
R08920	KEGG	25883
R08921	KEGG	24759|48143
R08922	KEGG	11735
R08923	KEGG	25661
R08925	KEGG	32434
R08931	KEGG	49147
R08932	KEGG	49151
R08936	KEGG	23031
R08938	KEGG	12600
R08940	KEGG	10099
R08944	KEGG	17652
R08947	KEGG	26042
R08948	KEGG	14012
R08950	KEGG	21679
R08951	KEGG	15436
R08952	KEGG	10855
R08956	KEGG	25515
R08962	KEGG	25431
R08964	KEGG	10279
R08966	KEGG	25693
R08967	KEGG	12620
R08968	KEGG	53727
R08969	KEGG	18768
R08970	KEGG	22579
R08972	KEGG	32118
R08973	KEGG	32102
R08974	KEGG	32486
R08975	KEGG	24779
R08976	KEGG	24783
R08981	KEGG	25677
R08982	KEGG	26022
R08991	KEGG	24905
R08996	KEGG	51871
R08997	KEGG	32474
R09002	KEGG	27484
R09030	KEGG	28433
R09031	KEGG	28429
R09032	KEGG	24755
R09033	KEGG	52795
R09040	KEGG	27857
R09053	KEGG	37054
R09054	KEGG	48775
R09055	KEGG	19736
R09059	KEGG	15072
R09060	KEGG	48951
R09061	KEGG	49187
R09063	KEGG	49183
R09069	KEGG	43491
R09070	KEGG	43495
R09071	KEGG	53547
R09074	KEGG	25815
R09075	KEGG	25975
R09076	KEGG	25807
R09077	KEGG	25811
R09078	KEGG	27289
R09079	KEGG	34114
R09080	KEGG	34118
R09081	KEGG	34098|34102
R09083	KEGG	27348
R09095	KEGG	24439
R09097	KEGG	36030
R09106	KEGG	26473
R09111	KEGG	26131
R09115	KEGG	25555
R09116	KEGG	25559
R09117	KEGG	25563
R09119	KEGG	25535
R09120	KEGG	25539
R09121	KEGG	25543
R09122	KEGG	26236
R09123	KEGG	26248
R09125	KEGG	27525
R09126	KEGG	30846
R09129	KEGG	28505
R09140	KEGG	26118
R09186	KEGG	35810
R09192	KEGG	50395
R09233	KEGG	46763
R09234	KEGG	48015
R09236	KEGG	48019
R09244	KEGG	47099
R09245	KEGG	27562
R09246	KEGG	27558
R09247	KEGG	27797
R09248	KEGG	27801
R09249	KEGG	27805
R09250	KEGG	27566
R09251	KEGG	27597
R09252	KEGG	12996
R09271	KEGG	52283
R09279	KEGG	23131
R09280	KEGG	26453
R09281	KEGG	26384
R09282	KEGG	38274
R09283	KEGG	38270
R09286	KEGG	26537
R09292	KEGG	45579
R09293	KEGG	45031
R09327	KEGG	45059
R09328	KEGG	44359
R09331	KEGG	41567
R09332	KEGG	41571
R09334	KEGG	37426
R09335	KEGG	37794
R09359	KEGG	54663
R09363	KEGG	36610
R09364	KEGG	38162
R09365	KEGG	45019
R09375	KEGG	27277
R09376	KEGG	27281
R09378	KEGG	28249
R09379	KEGG	27933
R09380	KEGG	42303
R09381	KEGG	42299
R09382	KEGG	14436
R09385	KEGG	26092
R09388	KEGG	32382
R09389	KEGG	26088
R09390	KEGG	53415
R09391	KEGG	54879
R09392	KEGG	54883
R09393	KEGG	26100
R09394	KEGG	49579
R09401	KEGG	42335
R09402	KEGG	27416
R09403	KEGG	28605
R09428	KEGG	21035
R09445	KEGG	30218
R09446	KEGG	29614
R09447	KEGG	36338
R09451	KEGG	40202
R09452	KEGG	41731
R09470	KEGG	36306
R09472	KEGG	33930
R09473	KEGG	27420
R09475	KEGG	31342
R09476	KEGG	30434
R09477	KEGG	27444
R09478	KEGG	28081
R09479	KEGG	26445
R09480	KEGG	51151
R09482	KEGG	24463
R09483	KEGG	25899
R09484	KEGG	54183
R09485	KEGG	54179
R09487	KEGG	30374
R09491	KEGG	25362
R09492	KEGG	30262
R09493	KEGG	45999
R09494	KEGG	48595
R09495	KEGG	28213
R09496	KEGG	27309
R09497	KEGG	56147
R09499	KEGG	30226
R09500	KEGG	30230
R09502	KEGG	42339
R09503	KEGG	36362
R09504	KEGG	30258
R09506	KEGG	28217
R09508	KEGG	30282
R09509	KEGG	43339
R09510	KEGG	21791
R09512	KEGG	27845
R09513	KEGG	26080
R09514	KEGG	27332
R09515	KEGG	24967
R09516	KEGG	24971
R09517	KEGG	27549
R09518	KEGG	30358
R09519	KEGG	27344
R09520	KEGG	30154
R09521	KEGG	27456
R09522	KEGG	27460
R09523	KEGG	27360
R09525	KEGG	28646
R09526	KEGG	29498
R09527	KEGG	28253
R09528	KEGG	30414
R09529	KEGG	28317
R09531	KEGG	30518
R09532	KEGG	27384
R09533	KEGG	28133|30478
R09536	KEGG	26139
R09537	KEGG	26509
R09538	KEGG	32490
R09539	KEGG	30706
R09540	KEGG	30266
R09541	KEGG	28798
R09542	KEGG	30410
R09543	KEGG	17108
R09544	KEGG	26005
R09545	KEGG	28077
R09546	KEGG	30162
R09547	KEGG	30166
R09548	KEGG	30670
R09549	KEGG	30306
R09550	KEGG	27297
R09551	KEGG	24881
R09552	KEGG	27541
R09553	KEGG	27545
R09554	KEGG	25394
R09555	KEGG	48315
R09557	KEGG	29598
R09558	KEGG	30430
R09559	KEGG	25374
R09560	KEGG	27305
R09561	KEGG	27436
R09562	KEGG	30234
R09563	KEGG	27440
R09564	KEGG	28221
R09566	KEGG	27396
R09567	KEGG	27317
R09568	KEGG	27400
R09569	KEGG	27356
R09570	KEGG	26497
R09571	KEGG	28778
R09572	KEGG	20268
R09573	KEGG	28229
R09575	KEGG	28233
R09576	KEGG	28626
R09577	KEGG	28630
R09579	KEGG	24995
R09580	KEGG	24999
R09581	KEGG	25003
R09583	KEGG	25008
R09584	KEGG	25012
R09585	KEGG	25016
R09586	KEGG	30354
R09587	KEGG	27340
R09588	KEGG	37350
R09590	KEGG	10755
R09592	KEGG	13280
R09593	KEGG	23891
R09594	KEGG	30570
R09596	KEGG	25276
R09597	KEGG	43747
R09598	KEGG	34550
R09599	KEGG	34554
R09600	KEGG	24767
R09601	KEGG	26388
R09602	KEGG	28245
R09603	KEGG	26400
R09604	KEGG	30994
R09605	KEGG	30998
R09606	KEGG	29510
R09607	KEGG	30474
R09608	KEGG	30466
R09609	KEGG	30470
R09610	KEGG	28642
R09611	KEGG	32350
R09612	KEGG	32354|27496
R09613	KEGG	27500
R09614	KEGG	29502
R09616	KEGG	30426
R09618	KEGG	27537
R09619	KEGG	28301
R09620	KEGG	26084
R09621	KEGG	22295
R09624	KEGG	28305
R09625	KEGG	28285
R09626	KEGG	29490
R09627	KEGG	29494
R09628	KEGG	28293
R09629	KEGG	29506
R09630	KEGG	27957
R09631	KEGG	28257
R09632	KEGG	26477
R09633	KEGG	27813
R09634	KEGG	26191
R09635	KEGG	28261
R09636	KEGG	31478
R09637	KEGG	16664
R09638	KEGG	30566
R09639	KEGG	28113
R09642	KEGG	28265
R09643	KEGG	28545
R09646	KEGG	18940
R09647	KEGG	26545
R09648	KEGG	26549
R09649	KEGG	26553
R09650	KEGG	26513
R09651	KEGG	26183
R09652	KEGG	30290
R09653	KEGG	46155
R09654	KEGG	46159
R09655	KEGG	30970
R09656	KEGG	30962
R09657	KEGG	28141
R09658	KEGG	30966
R09659	KEGG	30622
R09661	KEGG	28169
R09662	KEGG	31306
R09663	KEGG	47247
R09664	KEGG	31346
R09665	KEGG	30926
R09666	KEGG	30642
R09667	KEGG	31326
R09668	KEGG	30646
R09669	KEGG	30650
R09670	KEGG	31330
R09671	KEGG	31022
R09672	KEGG	48879
R09673	KEGG	48895
R09674	KEGG	30366
R09676	KEGG	48907
R09677	KEGG	48911
R09678	KEGG	27504
R09681	KEGG	25547
R09682	KEGG	23331
R09683	KEGG	27945
R09684	KEGG	25620
R09686	KEGG	26433
R09687	KEGG	27833
R09688	KEGG	31002
R09689	KEGG	30990
R09690	KEGG	31394
R09691	KEGG	30602
R09692	KEGG	30606
R09693	KEGG	30618
R09694	KEGG	15728
R09695	KEGG	13748
R09696	KEGG	12103
R09697	KEGG	26114
R09698	KEGG	26529
R09699	KEGG	28177
R09700	KEGG	31038
R09701	KEGG	30858
R09702	KEGG	30714
R09703	KEGG	30978
R09704	KEGG	46627
R09707	KEGG	28185
R09708	KEGG	30718
R09709	KEGG	26163
R09710	KEGG	31006
R09711	KEGG	30454
R09712	KEGG	31026
R09713	KEGG	31014
R09714	KEGG	25616
R09715	KEGG	25624
R09716	KEGG	15588
R09717	KEGG	27941|27937
R09719	KEGG	31398
R09720	KEGG	32306
R09722	KEGG	12848
R09723	KEGG	31350
R09724	KEGG	30286
R09725	KEGG	42703
R09727	KEGG	56107
R09729	KEGG	26067
R09730	KEGG	27625
R09732	KEGG	30634
R09733	KEGG	28313
R09734	KEGG	28309
R09735	KEGG	35050
R09736	KEGG	42643
R09737	KEGG	28289
R09738	KEGG	27909
R09740	KEGG	48363
R09741	KEGG	48387
R09743	KEGG	31354
R09744	KEGG	31402
R09745	KEGG	31406
R09746	KEGG	31410
R09747	KEGG	30334
R09748	KEGG	30150
R09749	KEGG	31366
R09750	KEGG	31458
R09751	KEGG	31370
R09752	KEGG	30390
R09753	KEGG	31490
R09754	KEGG	31494
R09755	KEGG	31502
R09756	KEGG	35694
R09757	KEGG	31466
R09758	KEGG	31470
R09759	KEGG	31474
R09760	KEGG	31506
R09763	KEGG	28157
R09764	KEGG	28157
R09765	KEGG	28161
R09766	KEGG	28161
R09768	KEGG	27492
R09770	KEGG	27573
R09771	KEGG	28525
R09772	KEGG	27464
R09775	KEGG	41943
R09776	KEGG	41947
R09777	KEGG	41951
R09778	KEGG	41955
R09779	KEGG	48687
R09783	KEGG	31518
R09784	KEGG	31526
R09785	KEGG	31538
R09786	KEGG	31358
R09788	KEGG	30954
R09789	KEGG	30950
R09790	KEGG	31614
R09791	KEGG	31542
R09792	KEGG	31746
R09793	KEGG	31554
R09794	KEGG	31378
R09795	KEGG	31382
R09796	KEGG	27757
R09798	KEGG	31362
R09799	KEGG	49819
R09800	KEGG	52307
R09801	KEGG	40954
R09806	KEGG	31678
R09807	KEGG	31682
R09810	KEGG	31694|31690
R09811	KEGG	31698
R09812	KEGG	31706
R09813	KEGG	31710
R09814	KEGG	31702
R09815	KEGG	31718
R09816	KEGG	31722
R09817	KEGG	31714
R09818	KEGG	31574
R09819	KEGG	31734
R09822	KEGG	31646
R09823	KEGG	31642
R09824	KEGG	31622
R09825	KEGG	31770
R09826	KEGG	31782
R09827	KEGG	25531
R09828	KEGG	31786
R09829	KEGG	31794
R09831	KEGG	31638
R09834	KEGG	31806
R09835	KEGG	31798
R09839	KEGG	34442
R09841	KEGG	31634
R09842	KEGG	34158
R09843	KEGG	32086
R09844	KEGG	13348
R09846	KEGG	48523
R09849	KEGG	51683
R09850	KEGG	51687
R09859	KEGG	31946
R09860	KEGG	32202
R09861	KEGG	31950
R09862	KEGG	31958
R09863	KEGG	31962
R09864	KEGG	31966
R09865	KEGG	31954
R09866	KEGG	31970
R09867	KEGG	31974
R09868	KEGG	31978
R09870	KEGG	32114
R09871	KEGG	32110
R09872	KEGG	32106
R09873	KEGG	32098
R09874	KEGG	32078
R09875	KEGG	31566
R09876	KEGG	32070
R09877	KEGG	32066
R09879	KEGG	32046
R09880	KEGG	30530
R09881	KEGG	32050
R09882	KEGG	32054
R09883	KEGG	32038
R09884	KEGG	51059
R09886	KEGG	30386
R09887	KEGG	31810
R09888	KEGG	31814
R09889	KEGG	31818
R09890	KEGG	31822
R09891	KEGG	31826
R09892	KEGG	31830
R09893	KEGG	31834
R09894	KEGG	32034
R09896	KEGG	32026
R09897	KEGG	32018
R09898	KEGG	32014
R09900	KEGG	32002
R09901	KEGG	31998
R09902	KEGG	31994
R09903	KEGG	25762
R09904	KEGG	31838
R09905	KEGG	31582
R09906	KEGG	31850
R09907	KEGG	31854
R09908	KEGG	31858
R09909	KEGG	31862
R09910	KEGG	31866
R09911	KEGG	31870
R09912	KEGG	31874
R09913	KEGG	31878
R09914	KEGG	31882
R09915	KEGG	31886
R09917	KEGG	31990
R09918	KEGG	31686
R09924	KEGG	32642
R09925	KEGG	32638
R09926	KEGG	32610
R09927	KEGG	32614
R09928	KEGG	32606
