ID	NAMES	FORMULA	CHARGE	MASS
G01879	(Gal)2(Glc)1(GlcNAc)1(Kdo)1(Lgro-manHep)2(P)1	null	10000000	10000000
G01880	(GalA)3(GlcA)3(LRha)3	null	10000000	10000000
G01881	(GalNAc3Me)1(Glc)1(GlcA4Me)1(GlcNAc)1(LFuc)1(Man)2(Xylf)1(Cer)1	null	10000000	10000000
G01882	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G01883	PSGP|polysialoglycoprotein	null	10000000	10000000
G01884	GM1 derivative	null	10000000	10000000
G01885	GM1-de-N-Ac	null	10000000	10000000
G01886	GM1-Kdn	null	10000000	10000000
G01887	(Gal)1(GlcNAc)2(Man)5	null	10000000	10000000
G01888	(Gal)2(GalNAc)2(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G01889	Difucosyllacto-N-hexaose-a|DFLNHa	null	10000000	10000000
G01892	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01894	(GlcA)4(GlcNAc)4	null	10000000	10000000
G01895	(Gal)2(Man)5	null	10000000	10000000
G01896	(Gal)3(GalNAc)2(Glc)1(LFuc)1	null	10000000	10000000
G01897	(Gal)2(Glc)1(GlcNAc)1(Neu5Ac)1(Cer)1	null	10000000	10000000
G01898	(D/LGal)1(Gal)2(Glc)1(GlcNAc)2(LFuc)1(Cer)1	null	10000000	10000000
G01899	(Gal)3(GalNAc)1(GlcNAc)2(S)2	null	10000000	10000000
G01900	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01901	III6PE-Ap5-Cer	null	10000000	10000000
G01902	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)3	null	10000000	10000000
G01903	nLc6-Cer	null	10000000	10000000
G01904	(Gal)4(GlcNAc)3	null	10000000	10000000
G01905	(Gal)3(Glc)1(GlcNAc)2(Cer)1	null	10000000	10000000
G01906	(Gal)2(GlcNAc)2(LFuc)1(S)3	null	10000000	10000000
G01907	(Gal)3(GlcNAc)2(S)3	null	10000000	10000000
G01908	(Gal)2(GlcNAc)2(S)4	null	10000000	10000000
G01909	(GlcA)1(GlcN)3(LIdoA)1(S)7	null	10000000	10000000
G01911	(Gal)2(Glc)1(GlcNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01912	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)2	null	10000000	10000000
G01913	(Gal)2(GlcNAc)2(LFuc)2(S)2	null	10000000	10000000
G01914	(Gal)2(GlcNAc)2(LFuc)1(S)3	null	10000000	10000000
G01915	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G01917	(GlcNAc)2(Man)5	null	10000000	10000000
G01919	(Gal)2(GalNAc)1(GlcNAc)2(Neu5Ac)1	null	10000000	10000000
G01920	(Gal)2(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G01921	LS-tetrasaccharide c	null	10000000	10000000
G01923	GM2-de-N-Ac	null	10000000	10000000
G01924	(Gal)3(Glc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G01925	(Gal)3(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G01926	(Gal)3(Glc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G01928	(Glc)1(Neu5Ac)2(Cer)1	null	10000000	10000000
G01929	(GlcN)3(LIdoA)2(S)7	null	10000000	10000000
G01930	(Gal)2(GalNAc)2(GlcNAc)1(LFuc)2	null	10000000	10000000
G01931	(GlcNAc)3(Man)3(Xyl)1	null	10000000	10000000
G01932	(Gal)3(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)2(Asn)1	null	10000000	10000000
G01933	(GlcA)4(GlcNAc)3	null	10000000	10000000
G01934	(GlcNAc)4(Man)3	null	10000000	10000000
G01935	(Gal)1(Glc)4(Xyl)1	null	10000000	10000000
G01936	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G01937	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)1(S)1	null	10000000	10000000
G01938	(Gal)1(Man)5	null	10000000	10000000
G01939	(Gal)2(GlcNAc)2(LFuc)1(S)2	null	10000000	10000000
G01940	(Gal)3(GalNAc)1(GlcNAc)2	null	10000000	10000000
G01941	(Gal)2(GlcNAc)2(S)3	null	10000000	10000000
G01942	(Gal)2(Glc)1(GlcA6Me)1(GlcNAc)1(Cer)1	null	10000000	10000000
G01943	(GlcA)1(GlcN)2(LIdoA)1(S)5	null	10000000	10000000
G01944	(Gal)1(GalNAc)1(GlcNAc)2(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01945	(Gal)2(GlcNAc)2(S)3	null	10000000	10000000
G01946	XXFGBXFGol	null	10000000	10000000
G01947	(Gal)2(GalNAc)1(Glc)1(L3daraHep-2-ulop5NAc-onic)1(Cer)1	null	10000000	10000000
G01950	(Gal)2(GlcNAc)2(LFuc)1(S)2	null	10000000	10000000
G01951	(Glc)5(Xyl)1	null	10000000	10000000
G01952	(Gal)3(Glc)1(LFuc)1(Cer)1	null	10000000	10000000
G01954	(Gal)2(Glc)1(GlcNAc)1(LFuc)3	null	10000000	10000000
G01955	(Fruf)5(Glc)1	null	10000000	10000000
G01956	(Gal)2(GalNAc)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G01957	(Gal)1(GlcNAc)2(Man)3	null	10000000	10000000
G01958	(Gal)2(GalNAc)1(GlcNAc)2(LFuc)1	null	10000000	10000000
G01959	XXFGAXFGol	null	10000000	10000000
G01960	(Fruf)5(Glc)1	null	10000000	10000000
G01961	PSGP|polysialoglycoprotein	null	10000000	10000000
G01963	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1(S)1	null	10000000	10000000
G01964	(Gal)1(GlcNAc)2(LFuc)1(Man)2	null	10000000	10000000
G01966	(Glc)6	null	10000000	10000000
G01967	Cellohexaose	null	10000000	10000000
G01968	GM3-NMe	null	10000000	10000000
G01969	GM3	null	10000000	10000000
G01970	(Glc)7	null	10000000	10000000
G01971	(Glc)7	null	10000000	10000000
G01972	(LAraf)3(Xyl)4	null	10000000	10000000
G01973	(Glc)7	null	10000000	10000000
G01974	(Gal)1(GlcNAc)1(Neu5Ac)1(P)1	null	10000000	10000000
G01975	(Gal)1(GlcNAc)1(Neu5Ac)1(P)1	null	10000000	10000000
G01976	(Man)5	null	10000000	10000000
G01977	(Gal)2(GlcNAc)2(S)2	null	10000000	10000000
G01978	(Gal)3(GlcNAc)2	null	10000000	10000000
G01979	XLGol|XLG	null	10000000	10000000
G01980	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Gc)1	null	10000000	10000000
G01981	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01982	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G01983	(Gal)1(Man)4	null	10000000	10000000
G01984	(Gal)3(Glc)1(GlcNAc)1	null	10000000	10000000
G01985	(Gal)2(GalNAc)1(GlcNAc)1(S)2	null	10000000	10000000
G01987	(Gal)2(Glc)1(GlcNAc)1(Cer)1	null	10000000	10000000
G01988	(Gal)2(Glc1N)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G01990	(Gal)1(GalNAc)1(GlcNAc)2(LFuc)2	null	10000000	10000000
G01992	1,1,1-kestopentaose|1-fructosylnystose|1F-b-fructofuranosyl nystose	null	10000000	10000000
G01993	(Gal)2(Glc)2	null	10000000	10000000
G01994	(Glc)1(Man)2(Xyl)1(Cer)1	null	10000000	10000000
G01995	Mannopentaose	null	10000000	10000000
G01996	(Gal)1(GalNAc)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G01997	(Glc)2(GlcNAc)1(Man)1	null	10000000	10000000
G01998	(Glc)2(GlcNAc)1(LRha)2	null	10000000	10000000
G01999	(Gal)1(GlcNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G02000	(Man)3(Xyl)1	null	10000000	10000000
G02002	(Glc)5	null	10000000	10000000
G02004	Barley b-glucan	null	10000000	10000000
G02005	(Glc)5	null	10000000	10000000
G02006	(Man)4	null	10000000	10000000
G02007	(LAraf)3(Xyl)3	null	10000000	10000000
G02009	(Gal)1(GlcNAc)1(LRha)2	null	10000000	10000000
G02010	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G02011	(Gal)3(Glc)1	null	10000000	10000000
G02013	(GalNAc)1(Glc)1(Neu5Ac)1	null	10000000	10000000
G02014	(Gal)1(Glc)1(Neu5Ac9Ac)1	null	10000000	10000000
G02015	(Gal)1(Glc)1(Neu4Ac5Ac)1	null	10000000	10000000
G02016	Lacto-N-fucopentaose V	null	10000000	10000000
G02018	(Gal)1(GalNAc)1(LFuc)1(Neu5Gc)1	null	10000000	10000000
G02019	(Gal)2(GlcNAc)4(Man)3(Neu5Ac)3(Asn)1	null	10000000	10000000
G02020	(GlcNAc)1(Man)1(Neu5Ac)1	null	10000000	10000000
G02021	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G02022	(Gal)1(GlcA)1(GlcNAc)1(LIdoA)1	null	10000000	10000000
G02023	(Gal)2(GlcNAc)1(LFuc)1(S)1	null	10000000	10000000
G02026	(GlcNAc)2(LFuc)1(Man)2	null	10000000	10000000
G02027	(Gal)1(GalNAc)1(Glc)1(Cer)1	null	10000000	10000000
G02030	(GlcNAc)1(Man)3(P)1	null	10000000	10000000
G02032	(Gal)1(GlcNAc)1(LRha)2	null	10000000	10000000
G02033	(Glc)2(LRha)1(Xyl)1	null	10000000	10000000
G02034	(Man)4	null	10000000	10000000
G02035	(D/LGal)1(Glc1N)1(Neu5Ac)1	null	10000000	10000000
G02036	(Glc)1(Man)2(Cer)1	null	10000000	10000000
G02037	(LAraf)2(Xyl)3	null	10000000	10000000
G02040	(GlcNAc)2(Man)1(Xyl)1	null	10000000	10000000
G02042	(Gal)2(Glc)2	null	10000000	10000000
G02043	(GlcNAc)2(Man)2	null	10000000	10000000
G02044	(D/L3-en-4dHex-ol)1(Gal)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G02045	(Glc)5	null	10000000	10000000
G02046	(Gal)1(Glc)1(Man)1	null	10000000	10000000
G02047	(Gal)2(GalNAc)1(GlcNAc)1	null	10000000	10000000
G02048	(Glc)1(LAra)2(LRha)1	null	10000000	10000000
G02049	(Rha4NFormyl)3	null	10000000	10000000
G02050	(Gal)2(Glc)1	null	10000000	10000000
G02052	(Man)2(Xyl)1	null	10000000	10000000
G02053	(Man)4	null	10000000	10000000
G02054	(Fruf)3(Glc)1	null	10000000	10000000
G02055	Levantetraose	null	10000000	10000000
G02056	(Gal)1(Glc)1(Man)1	null	10000000	10000000
G02057	(Gal)1(GalNAc)1(GlcNAc)2	null	10000000	10000000
G02058	(Gal)2(GlcNAc)2	null	10000000	10000000
G02059	(Gal)1(Man)2	null	10000000	10000000
G02060	Arvensoside D	null	10000000	10000000
G02061	(Gal)1(Man)2	null	10000000	10000000
G02062	(Glc)1(GlcNAc)1(Man4Me6Me)1	null	10000000	10000000
G02063	(Glc)1(GlcNAc)1(Man6Me)1	null	10000000	10000000
G02064	(Glc)1(LRha)4	null	10000000	10000000
G02065	(Gal2Me)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G02066	(Gal)1(Glc)1(LFuc)1	null	10000000	10000000
G02067	(GalNAc)2(Neu5Ac)1	null	10000000	10000000
G02071	(Gal)1(Glc)1(LFuc)1	null	10000000	10000000
G02072	(2,5-Anhydro-Man)1(GlcA)1(GlcNAc)1(LIdoA)1(S)1	null	10000000	10000000
G02073	(Glc)1(Man)2	null	10000000	10000000
G02074	(Gal)1(Glc)2	null	10000000	10000000
G02075	(GlcNAc)2(Man)1	null	10000000	10000000
G02077	(Gal)1(Glc)1(LRha)1	null	10000000	10000000
G02079	(LRha)1(LRha2Ac4Ac)1(LRha3Ac4Ac)1	null	10000000	10000000
G02080	(Gal)1(Glc)2	null	10000000	10000000
G02081	(Gal)1(Glc)1(LRha)1	null	10000000	10000000
G02082	(2,5-Anhydro-Man)1(GlcA)1(GlcNAc)1(LIdoA)1(S)1	null	10000000	10000000
G02083	(Glc)1(Man)2	null	10000000	10000000
G02085	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G02086	(Gal)1(Glc)1(LFuc)1	null	10000000	10000000
G02088	(Gal)1(GalNAc)1(GlcNAc)1(S)1	null	10000000	10000000
G02089	(Glc)1(Man)2	null	10000000	10000000
G02090	(GlcN)2(L4-en-thrHexA)1(LIdoA)1(S)4	null	10000000	10000000
G02091	(2,5-Anhydro-Man)1(GlcA)2(GlcNAc)1	null	10000000	10000000
G02092	(Gal)1(Glc)2	null	10000000	10000000
G02093	(Glc)1(LFuc)1(Man)1	null	10000000	10000000
G02094	(Fruf)1(Glc)3	null	10000000	10000000
G02095	GXG	null	10000000	10000000
G02096	(Glc)1(LFuc)1(Man)1	null	10000000	10000000
G02097	(Glc)1(LRha)1(Man)1	null	10000000	10000000
G02098	(LRha)1(Man)2	null	10000000	10000000
G02099	Stipuleanoside R1	null	10000000	10000000
G02100	(Gal)1(LFuc)2	null	10000000	10000000
G02101	(Gal)1(Glc)1(LRha)1(Man)1	null	10000000	10000000
G02102	(Gal)1(GalNAc)1(Glc)1	null	10000000	10000000
G02103	(Gal)2(GlcNAc)1	null	10000000	10000000
G02105	nGa2-Cer|Neogalabiaosylceramide	null	10000000	10000000
G02106	(Glc)1(LRha)1(Man)1	null	10000000	10000000
G02107	(GlcA)1(LRha)1(Xyl)1	null	10000000	10000000
G02109	(2,5-Anhydro-Man)1(GlcNAc)1(LIdoA)1(S)3	null	10000000	10000000
G02110	(Gal)1(LFuc)2	null	10000000	10000000
G02111	(Glc)1(LFuc)1(Man)1	null	10000000	10000000
G02112	(Glc)1(LRha)1(Man)1	null	10000000	10000000
G02113	(Gal)1(LFuc)2	null	10000000	10000000
G02115	(GalNAc)1(Kdn)1	null	10000000	10000000
G02116	(GlcA)1(GlcNAc)1(LIdoA)1	null	10000000	10000000
G02118	(LRha)2(Man)1	null	10000000	10000000
G02119	(Gal)2(GalNAc)1	null	10000000	10000000
G02120	Pariphyllin	null	10000000	10000000
G02121	(Glc)1(LRha)2	null	10000000	10000000
G02122	(Glc)1(LFuc)1(LRha)1	null	10000000	10000000
G02123	(LFuc)1(LRha)1(Man)1	null	10000000	10000000
G02124	(Gal)1(Glc)1(GlcA)1	null	10000000	10000000
G02125	Raffuronate	null	10000000	10000000
G02126	6''-Aldehydoraffinose	null	10000000	10000000
G02128	(Glc)1(LFuc)1(LRha)1	null	10000000	10000000
G02129	(Gal)1(GlcNAc)1(LFuc)1(S)1	null	10000000	10000000
G02130	(1,6-Anhydro-Glc)1(3,4-Anhydro-Fuc)1(Glc)1	null	10000000	10000000
G02131	(Glc)1(LRha)3	null	10000000	10000000
G02132	(LRha)3	null	10000000	10000000
G02133	(1,6-Anhydro-Glc)1(3,4-Anhydro-Gal)1(Glc)1	null	10000000	10000000
G02134	(Glc)1(LRha)2	null	10000000	10000000
G02135	(Glc)2(Man)1	null	10000000	10000000
G02136	(LRha)3	null	10000000	10000000
G02137	(Gal)1(LRha)1	null	10000000	10000000
G02138	(Glc)1(L6dTal)1(LAra)1	null	10000000	10000000
G02139	(FucNAc)1(LGulANAc3NAm)1(ManANAc3NAc)1	null	10000000	10000000
G02142	Levantriose	null	10000000	10000000
G02144	(LFuc)2(LRha)1	null	10000000	10000000
G02145	(Gal)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G02146	(GlcNAc)1(Man)1(P)1	null	10000000	10000000
G02147	(Glc)3	null	10000000	10000000
G02148	(Glc)2(LRha)1	null	10000000	10000000
G02149	(LGalANAc)1(LRha2Ac)1(QuiNAc)1(*)2	null	10000000	10000000
G02150	(D/LGal)1(D/LGlc)1(GlcA)1	null	10000000	10000000
G02151	(Glc)3	null	10000000	10000000
G02152	(GlcN)1(LIdoA)1(S)1	null	10000000	10000000
G02153	(Gal)1(LRha)1(Man)1	null	10000000	10000000
G02156	(Gal)1(Glc5SH)1(LFuc)1	null	10000000	10000000
G02157	(2,6daraHex3Me)1(6dAll3Me)1(Glc)1	null	10000000	10000000
G02158	(LAraf)3	null	10000000	10000000
G02159	(Glc)2(Glc6Iodo)1	null	10000000	10000000
G02160	Elsinan	null	10000000	10000000
G02161	(Gal)1(GalN)1(LFuc)1	null	10000000	10000000
G02162	(LAra)1(LAraf)2	null	10000000	10000000
G02163	(Man)2	null	10000000	10000000
G02164	(GalA)1(LRha)1	null	10000000	10000000
G02165	(GalNAc)1(GlcNAc)1	null	10000000	10000000
G02168	(GalNAc)1(LIdoA)1(S)1	null	10000000	10000000
G02169	Isomaltulose|Palatinose	null	10000000	10000000
G02170	Hyaluronan	null	10000000	10000000
G02171	Stephanoside	null	10000000	10000000
G02172	Stephanoside	null	10000000	10000000
G02178	(Gal)5(GalNAc)3(GlcNAc)4(LFuc)3	null	10000000	10000000
G02179	(Gal)2(GlcNAc)4(LFuc)1(Man)3(Neu5Gc)2	null	10000000	10000000
G02180	(Gal)2(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)1(Neu5Gc)1	null	10000000	10000000
G02181	(Gal)2(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)1(Neu5Gc)1	null	10000000	10000000
G02182	(Gal)3(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)1	null	10000000	10000000
G02183	(Gal)6(GlcNAc)8(LFuc)1(Man)3(Neu5Ac)3	null	10000000	10000000
G02184	(Gal)5(GalNAc)1(GlcNAc)4(LFuc)3	null	10000000	10000000
G02185	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)1	null	10000000	10000000
G02187	(Gal)3(GlcNAc)5(LFuc)2(Man)3	null	10000000	10000000
G02188	(Gal)2(GlcNAc)5(Man)3(Neu5Ac)1	null	10000000	10000000
G02190	(Gal)2(GlcNAc)4(Man)3(Neu4Ac5Ac)1	null	10000000	10000000
G02191	(Gal)2(GlcNAc)4(Man)3(Neu5Gc)1	null	10000000	10000000
G02192	(Gal)2(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G02193	(Gal)2(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G02194	(Glc)3(GlcNAc)2(Man)7	null	10000000	10000000
G02195	(Gal)2(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G02198	(Gal)4(GlcN)1(Man)3(P)1	null	10000000	10000000
G02199	(Gal)1(GlcNAc)8(Man)3	null	10000000	10000000
G02200	(Gal)4(GalNAc)1(GlcNAc)3(LFuc)3	null	10000000	10000000
G02201	(Gal)3(GlcNAc)5(Man)3	null	10000000	10000000
G02202	(Gal)2(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G02203	(Gal)1(GlcNAc)3(Man)4(Neu5Ac)1	null	10000000	10000000
G02205	(Gal)3(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)3	null	10000000	10000000
G02206	(GalNAc)2(GlcNAc)4(Man)3(S)1(Asn)1	null	10000000	10000000
G02207	(Gal)1(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G02208	(Gal)2(GlcNAc)4(LFuc)2(Man)3	null	10000000	10000000
G02210	(GalNAc)2(GlcNAc)4(Man)3(S)2	null	10000000	10000000
G02211	(Gal)1(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G02212	(Gal)4(L3,6-Anhydro-Gal)4(S)3	null	10000000	10000000
G02213	GD1a analog	null	10000000	10000000
G02214	(Gal)1(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G02215	(Gal)1(GlcNAc)3(LFuc)1(Man)5	null	10000000	10000000
G02216	(Gal)4(GlcN)1(Man)3	null	10000000	10000000
G02217	(Gal)1(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G02218	(GalNAc)1(GlcNAc)4(LFuc)1(Man)3(S)1	null	10000000	10000000
G02219	(Gal)2(Glc)1(GlcNAc)2(Kdo)1(Lgro-manHep)2(P)1	null	10000000	10000000
G02220	(GlcNAc)7(Man)3	null	10000000	10000000
G02222	(Gal)3(GalNAc)1(GlcNAc)3(LFuc)2	null	10000000	10000000
G02223	(Gal)3(GlcNAc)3(LFuc)3	null	10000000	10000000
G02224	(Gal)2(GalNAc)1(Glc1N)1(Neu5Ac)2	null	10000000	10000000
G02225	(Gal)1(GlcNAc)4(LFuc)1(Man)3	null	10000000	10000000
G02226	(GlcNAc)4(LFuc)2(Man)3	null	10000000	10000000
G02227	(Glc)2(GlcNAc)4(Man)3	null	10000000	10000000
G02228	Chondroitin 4-sulfate	null	10000000	10000000
G02229	(GlcNAc)3(LFuc)1(Man)5	null	10000000	10000000
G02231	GD3, analog	null	10000000	10000000
G02232	(GlcNAc)6(Man)3	null	10000000	10000000
G02233	(Galf)2(GlcN)1(Man)4	null	10000000	10000000
G02234	(Gal)1(GlcNAc)3(Man)4	null	10000000	10000000
G02235	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G02237	GM1-lyso	null	10000000	10000000
G02238	(4-C-methyl-GlcA6N)1(GalA)1(Glc)1(GlcNAc)1(QuiNAc)1(P)1	null	10000000	10000000
G02239	Mannoprotein	null	10000000	10000000
G02240	(GalNAc)1(Glc)1(GlcN)1(Man)3(P)2	null	10000000	10000000
G02241	(Gal)1(GlcNAc)4(Man)3	null	10000000	10000000
G02243	(GlcNAc)2(Man)6	null	10000000	10000000
G02244	(Glc)2(LAco)2(LRha)3(Man)2	null	10000000	10000000
G02245	(Gal)2(GlcN)1(Man)3(P)1	null	10000000	10000000
G02246	(Gal)2(GalA)3(LRha)3	null	10000000	10000000
G02247	(Gal)2(GalA)3(LRha)3	null	10000000	10000000
G02248	(LAraf)2(Xyl)7	null	10000000	10000000
G02249	(LAraf)2(Xyl)7	null	10000000	10000000
G02251	(GlcNAc)4(LFuc)1(Man)3	null	10000000	10000000
G02252	(GlcNAc)3(Man)5	null	10000000	10000000
G02253	(Gal)3(L3,6-Anhydro-Gal)3(S)2	null	10000000	10000000
G02254	(LAraf)3(Xyl)6	null	10000000	10000000
G02255	(Gal)2(Glc)2(gro-manHep)1	null	10000000	10000000
G02257	(Gal)2(GalNAc)1(GlcA)1(L4-en-thrHexA)1(Xyl)1	null	10000000	10000000
G02258	(Gal)2(GlcNAc)2(LFuc)1(Neu5Ac)1	null	10000000	10000000
G02259	(Gal)2(GlcNAc)2(LFuc)3	null	10000000	10000000
G02260	(Gal)1(GlcNAc)3(LFuc)1(Man)2	null	10000000	10000000
G02263	(Gal)1(GlcNAc)3(Man)3	null	10000000	10000000
G02264	(GlcNAc)2(Man)5	null	10000000	10000000
G02265	(Gal)2(Gal3,4Py)1(GalNAc)1(Glc)1(Cer)1	null	10000000	10000000
G02266	(GlcNAc)2(Man)5	null	10000000	10000000
G02267	GM2 analog	null	10000000	10000000
G02268	(LAraf)2(Xyl)6	null	10000000	10000000
G02270	(Gal)4(Man)1(P)1	null	10000000	10000000
G02271	(LAraf)2(Xyl)6	null	10000000	10000000
G02272	Senegose C	null	10000000	10000000
G02273	Senegose D	null	10000000	10000000
G02274	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G02275	(GlcNAc)2(Kdo)3	null	10000000	10000000
G02276	(D/LGal)1(Gal)1(Gal3Me)1(GalNAc)1(Glc)1(Cer)1	null	10000000	10000000
G02277	Tenuifoliose	null	10000000	10000000
G02278	Tenuifoliose	null	10000000	10000000
G02279	(Gal)2(GalNAc)1(Glc)1(L3daraHep-2-ulop5NAc7N-onic)1(Cer)1	null	10000000	10000000
G02280	(GlcNAc)1(Man)3(P)3	null	10000000	10000000
G02281	(Ara)1(Gal)3(Man)1(P)1	null	10000000	10000000
G02282	(Gal)1(GlcNAc)3(Man)2	null	10000000	10000000
G02283	(LAraf)4(Xyl)4	null	10000000	10000000
G02284	(Gal)1(Galf)1(Glc)1(LRha)2(Man)1	null	10000000	10000000
G02285	(Glc)1(GlcNAc)1(Man)4	null	10000000	10000000
G02286	(Gal)3(GalNAc)1(GlcNAc)2	null	10000000	10000000
G02287	(GlcNAc)3(Man)2	null	10000000	10000000
G02288	(Gal)2(GalNAc)1(LFuc)1	null	10000000	10000000
G02290	(Gal)1(GlcNAc)3(Man)2	null	10000000	10000000
G02292	(Gal)1(Galf)3(GlcNAc)1	null	10000000	10000000
G02293	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G02294	(Gal)2(Glc)3	null	10000000	10000000
G02295	(Gal)1(Glc)2(Xyl)2	null	10000000	10000000
G02296	(Gal)1(Glc)3(LRha)1	null	10000000	10000000
G02297	(GlcNAc)6	null	10000000	10000000
G02298	(GlcN)2(Kdo)3	null	10000000	10000000
G02299	(Gal)3(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)2	null	10000000	10000000
G02300	(Gal)2(Glc)2(LRha)2	null	10000000	10000000
G02301	(GalA)3(LRha)3	null	10000000	10000000
G02302	(GlcNAc)1(Man)3(P)2	null	10000000	10000000
G02304	(Gal)1(Glc)3(Xyl)1	null	10000000	10000000
G02305	(Glc)3(Glc3Me4,6Py)1(Glc4,6Py)1	null	10000000	10000000
G02306	(2,6daraHex3Me)3(Cym)1(Glc)1	null	10000000	10000000
G02307	(Gal)1(Glc)2(LRha)1(Xyl)1	null	10000000	10000000
G02309	(Glc)2(Glc3Me4,6Py)1(Glc4,6Py)1(Glc4X)1	null	10000000	10000000
G02310	(Gal)1(Glc)2(LRha)1(Xyl)1	null	10000000	10000000
G02311	(Gal)2(GalNAc)1(Neu5Ac)1	null	10000000	10000000
G02312	(LAraf)3(Xyl)4	null	10000000	10000000
G02313	(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G02314	(Gal)3(Man)1(P)1	null	10000000	10000000
G02315	(Glc)7	null	10000000	10000000
G02316	(Glc)3(LAra)1(Xyl)1	null	10000000	10000000
G02317	(2,3-Anhydro-Man)2(Glc)4	null	10000000	10000000
G02318	(Gal)1(GlcNAc)1(Neu)1	null	10000000	10000000
G02319	(GlcN)2(Kdo)1(P)3	null	10000000	10000000
G02320	Camelliasaponin	null	10000000	10000000
G02321	(GlcNAc)1(Man)4	null	10000000	10000000
G02322	(Gal)2(Glc)1(Man)1(P)1	null	10000000	10000000
G02323	(Gal)2(Man)3	null	10000000	10000000
G02324	(Glc)1(GlcN)1(GlcNAc)3	null	10000000	10000000
G02325	(GlcN6Ac)1(GlcNAc)3(GlcNAc6Ac)1	null	10000000	10000000
G02326	(Gal)1(GalNAc)1(GlcNAc)2	null	10000000	10000000
G02327	(Gal)1(Glc)1(LAra)1(LRha)1(Xyl)1	null	10000000	10000000
G02328	(Glc)3(LAra)1(LAraf)1	null	10000000	10000000
G02329	(Gal)1(LRha)2(Man)2	null	10000000	10000000
G02330	(2,6daraHex3Me)2(Cym)2(Glc)1	null	10000000	10000000
G02331	(Gal)2(L4-en-thrHexA)1(Xyl)1	null	10000000	10000000
G02332	(Gal)1(GlcNAc)4	null	10000000	10000000
G02333	(GlcA6Me)1(GlcN)2(LIdoA6Me)1(S)4	null	10000000	10000000
G02334	(Ara)1(Gal)2(Man)1(P)1	null	10000000	10000000
G02335	Calotroposide	null	10000000	10000000
G02336	(Gal)1(Glc)1(Neu5Ac)1	null	10000000	10000000
G02337	(Gal)2(GlcNAc)2(Man)1	null	10000000	10000000
G02339	(Lgro-manHep)2(P)2	null	10000000	10000000
G02340	(Fuc3Me)1(Glc)3	null	10000000	10000000
