# Per-compound protonation provenance for the shipped cache.
# shipped_provenance: chemaxon = the ladder descends from ChemAxon cxcalc,
#   whether via a carried-over row from the pinned release or via the gated
#   cache/marvin tiers. open = MolGpKa, IUPAC or Alberty.
# cache_row=carried_over means the builder reused the pinned release's row
#   wholesale and the pKa cascade never ran for that compound.
# totals: {'chemaxon': 24008, 'unresolved': 4984}
# by effective source: {'carried_over': 4351, 'marvin': 19657, 'none': 1, 'unresolved': 4983}
seed_id	cache_id	cache_row	pka_cascade_source	effective_source	shipped_provenance	n_pkas
cpd00493	694493	built	marvin	marvin	chemaxon	5
cpd00494	694494	built	marvin	marvin	chemaxon	2
cpd00495	694495	built	marvin	marvin	chemaxon	3
cpd00496	694496	built	marvin	marvin	chemaxon	3
cpd00497	694497	built	marvin	marvin	chemaxon	7
cpd00498	694498	built	marvin	marvin	chemaxon	2
cpd00499	1556	carried_over	marvin	carried_over	chemaxon	7
cpd00501	694499	built	marvin	marvin	chemaxon	6
cpd00502	848	carried_over	marvin	carried_over	chemaxon	6
cpd00503	694500	built	marvin	marvin	chemaxon	7
cpd00504	612	carried_over	marvin	carried_over	chemaxon	4
cpd00506	694501	built	marvin	marvin	chemaxon	6
cpd00507	694502	built	marvin	marvin	chemaxon	3
cpd00508	694503	built	marvin	marvin	chemaxon	1
cpd00509	694504	built	marvin	marvin	chemaxon	4
cpd00510	694505	built	marvin	marvin	chemaxon	4
cpd00511	694506	built	unresolved	unresolved	unresolved	
cpd00515	694507	built	marvin	marvin	chemaxon	4
cpd00516	503	carried_over	marvin	carried_over	chemaxon	4
cpd00517	22179	carried_over	marvin	carried_over	chemaxon	3
cpd00518	694508	built	marvin	marvin	chemaxon	2
cpd00519	74434	carried_over	marvin	carried_over	chemaxon	8
cpd00520	694509	built	marvin	marvin	chemaxon	3
cpd00521	430	carried_over	marvin	carried_over	chemaxon	7
cpd00522	694510	built	marvin	marvin	chemaxon	7
cpd00523	427	carried_over	marvin	carried_over	chemaxon	8
cpd00524	694511	built	marvin	marvin	chemaxon	5
cpd00525	694512	built	marvin	marvin	chemaxon	8
cpd00526	694513	built	marvin	marvin	chemaxon	4
cpd00527	694514	built	marvin	marvin	chemaxon	3
cpd00528	684	carried_over	unresolved	carried_over	chemaxon	
cpd00530	694515	built	marvin	marvin	chemaxon	8
cpd00531	1412	carried_over	none	carried_over	chemaxon	0
cpd00532	7	carried_over	marvin	carried_over	chemaxon	1
cpd00533	390	carried_over	marvin	carried_over	chemaxon	6
cpd00534	155	carried_over	none	carried_over	chemaxon	0
cpd00536	694516	built	marvin	marvin	chemaxon	1
cpd00537	694517	built	marvin	marvin	chemaxon	8
cpd00538	2577	carried_over	marvin	carried_over	chemaxon	2
cpd00540	275	carried_over	marvin	carried_over	chemaxon	1
cpd00541	691214	carried_over	marvin	carried_over	chemaxon	1
cpd00543	694518	built	marvin	marvin	chemaxon	2
cpd00544	694519	built	marvin	marvin	chemaxon	2
cpd00545	694520	built	marvin	marvin	chemaxon	5
cpd00546	694521	built	marvin	marvin	chemaxon	3
cpd00547	694522	built	marvin	marvin	chemaxon	3
cpd00548	694523	built	marvin	marvin	chemaxon	5
cpd00549	903	carried_over	marvin	carried_over	chemaxon	3
cpd00550	658	carried_over	marvin	carried_over	chemaxon	3
cpd00551	694524	built	marvin	marvin	chemaxon	1
cpd00552	923	carried_over	none	carried_over	chemaxon	0
cpd00553	694525	built	marvin	marvin	chemaxon	7
cpd00554	694526	built	marvin	marvin	chemaxon	2
cpd00555	694527	built	marvin	marvin	chemaxon	8
cpd00556	694528	built	marvin	marvin	chemaxon	1
cpd00557	67540	carried_over	marvin	carried_over	chemaxon	8
cpd00558	694529	built	marvin	marvin	chemaxon	4
cpd00559	694530	built	unresolved	unresolved	unresolved	
cpd00560	12340	carried_over	none	carried_over	chemaxon	0
cpd00561	694531	built	marvin	marvin	chemaxon	1
cpd00562	2140	carried_over	marvin	carried_over	chemaxon	1
cpd00563	694532	built	unresolved	unresolved	unresolved	
cpd00564	694533	built	marvin	marvin	chemaxon	1
cpd00565	694534	built	marvin	marvin	chemaxon	5
cpd00566	694535	built	marvin	marvin	chemaxon	2
cpd00567	694536	built	marvin	marvin	chemaxon	2
cpd00568	694537	built	marvin	marvin	chemaxon	5
cpd00569	694538	built	marvin	marvin	chemaxon	8
cpd00570	694539	built	unresolved	unresolved	unresolved	
cpd00571	694540	built	marvin	marvin	chemaxon	6
cpd00572	694541	built	marvin	marvin	chemaxon	4
cpd00573	694542	built	marvin	marvin	chemaxon	6
cpd00574	694543	built	marvin	marvin	chemaxon	2
cpd00575	694544	built	marvin	marvin	chemaxon	8
cpd00576	694545	built	marvin	marvin	chemaxon	4
cpd00577	694546	built	marvin	marvin	chemaxon	1
cpd00578	694547	built	marvin	marvin	chemaxon	3
cpd00579	694548	built	marvin	marvin	chemaxon	2
cpd00580	694549	built	marvin	marvin	chemaxon	1
cpd00581	664	carried_over	marvin	carried_over	chemaxon	3
cpd00582	694550	built	marvin	marvin	chemaxon	3
cpd00583	694551	built	marvin	marvin	chemaxon	4
cpd00584	694552	built	marvin	marvin	chemaxon	8
cpd00585	1332	carried_over	marvin	carried_over	chemaxon	1
cpd00586	694553	built	marvin	marvin	chemaxon	4
cpd00587	694554	built	marvin	marvin	chemaxon	3
cpd00588	447	carried_over	marvin	carried_over	chemaxon	5
cpd00589	694555	built	marvin	marvin	chemaxon	5
cpd00590	694556	built	marvin	marvin	chemaxon	3
cpd00591	694557	built	marvin	marvin	chemaxon	1
cpd00592	534	carried_over	marvin	carried_over	chemaxon	8
cpd00593	694558	built	marvin	marvin	chemaxon	1
cpd00594	694559	built	marvin	marvin	chemaxon	6
cpd00596	694560	built	marvin	marvin	chemaxon	4
cpd00597	694561	built	marvin	marvin	chemaxon	1
cpd00598	694562	built	marvin	marvin	chemaxon	1
cpd00599	694563	built	marvin	marvin	chemaxon	2
cpd00601	2174	carried_over	unresolved	carried_over	chemaxon	
cpd00602	694564	built	unresolved	unresolved	unresolved	
cpd00604	694565	built	marvin	marvin	chemaxon	2
cpd00605	694566	built	marvin	marvin	chemaxon	3
cpd00606	694567	built	marvin	marvin	chemaxon	3
cpd00607	694568	built	marvin	marvin	chemaxon	3
cpd00608	694569	built	marvin	marvin	chemaxon	6
cpd00610	694570	built	marvin	marvin	chemaxon	4
cpd00611	694571	built	marvin	marvin	chemaxon	3
cpd00612	694572	built	marvin	marvin	chemaxon	2
cpd00613	694573	built	marvin	marvin	chemaxon	1
cpd00615	694574	built	marvin	marvin	chemaxon	8
cpd00616	694575	built	marvin	marvin	chemaxon	3
cpd00617	694576	built	marvin	marvin	chemaxon	8
cpd00618	694577	built	unresolved	unresolved	unresolved	
cpd00619	694578	built	marvin	marvin	chemaxon	2
cpd00620	694579	built	marvin	marvin	chemaxon	7
cpd00621	694580	built	marvin	marvin	chemaxon	8
cpd00622	694581	built	marvin	marvin	chemaxon	3
cpd00623	694582	built	marvin	marvin	chemaxon	3
cpd00624	694583	built	marvin	marvin	chemaxon	4
cpd00625	694584	built	marvin	marvin	chemaxon	1
cpd00626	1256	carried_over	marvin	carried_over	chemaxon	8
cpd00627	694585	built	unresolved	unresolved	unresolved	
cpd00628	694586	built	marvin	marvin	chemaxon	5
cpd00629	694587	built	marvin	marvin	chemaxon	7
cpd00630	694588	built	marvin	marvin	chemaxon	3
cpd00631	694589	built	marvin	marvin	chemaxon	4
cpd00632	694590	built	unresolved	unresolved	unresolved	
cpd00633	6982	carried_over	unresolved	carried_over	chemaxon	
cpd00634	694591	built	marvin	marvin	chemaxon	6
cpd00636	2644	carried_over	marvin	carried_over	chemaxon	1
cpd00637	694592	built	marvin	marvin	chemaxon	2
cpd00638	694593	built	marvin	marvin	chemaxon	7
cpd00639	694594	built	marvin	marvin	chemaxon	2
cpd00641	694595	built	marvin	marvin	chemaxon	4
cpd00642	1578	carried_over	marvin	carried_over	chemaxon	4
cpd00643	694596	built	marvin	marvin	chemaxon	8
cpd00644	694597	built	marvin	marvin	chemaxon	5
cpd00645	694598	built	marvin	marvin	chemaxon	1
cpd00646	500	carried_over	marvin	carried_over	chemaxon	1
cpd00647	694599	built	marvin	marvin	chemaxon	3
cpd00648	694600	built	marvin	marvin	chemaxon	8
cpd00649	694601	built	marvin	marvin	chemaxon	8
cpd00650	202	carried_over	marvin	carried_over	chemaxon	8
cpd00651	694602	built	marvin	marvin	chemaxon	5
cpd00652	694603	built	marvin	marvin	chemaxon	6
cpd00653	694604	built	marvin	marvin	chemaxon	6
cpd00654	694605	built	marvin	marvin	chemaxon	4
cpd00655	459	carried_over	marvin	carried_over	chemaxon	8
cpd00656	694606	built	marvin	marvin	chemaxon	8
cpd00657	694607	built	marvin	marvin	chemaxon	6
cpd00658	751	carried_over	marvin	carried_over	chemaxon	3
cpd00659	549	carried_over	marvin	carried_over	chemaxon	1
cpd00660	694608	built	marvin	marvin	chemaxon	8
cpd00661	694609	built	unresolved	unresolved	unresolved	
cpd00662	694610	built	marvin	marvin	chemaxon	1
cpd00663	694611	built	marvin	marvin	chemaxon	8
cpd00664	694612	built	marvin	marvin	chemaxon	3
cpd00665	694613	built	marvin	marvin	chemaxon	8
cpd00666	694614	built	marvin	marvin	chemaxon	4
cpd00667	694615	built	unresolved	unresolved	unresolved	
cpd00668	694616	built	marvin	marvin	chemaxon	2
cpd00669	694617	built	marvin	marvin	chemaxon	1
cpd00670	694618	built	unresolved	unresolved	unresolved	
cpd00671	694619	built	marvin	marvin	chemaxon	8
cpd00672	1498	carried_over	marvin	carried_over	chemaxon	5
cpd00673	694620	built	marvin	marvin	chemaxon	3
cpd00674	694621	built	marvin	marvin	chemaxon	8
cpd00675	694622	built	marvin	marvin	chemaxon	1
cpd00677	694623	built	marvin	marvin	chemaxon	1
cpd00678	694624	built	unresolved	unresolved	unresolved	
cpd00679	694625	built	marvin	marvin	chemaxon	7
cpd00680	3905	carried_over	marvin	carried_over	chemaxon	4
cpd00681	694626	built	marvin	marvin	chemaxon	1
cpd00682	1974	carried_over	marvin	carried_over	chemaxon	8
cpd00683	694627	built	marvin	marvin	chemaxon	4
cpd00684	1637	carried_over	marvin	carried_over	chemaxon	2
cpd00687	694628	built	marvin	marvin	chemaxon	8
cpd00688	694629	built	marvin	marvin	chemaxon	1
cpd00689	694630	built	marvin	marvin	chemaxon	4
cpd00690	694631	built	marvin	marvin	chemaxon	1
cpd00691	694632	built	marvin	marvin	chemaxon	8
cpd00693	694633	built	marvin	marvin	chemaxon	1
cpd00694	694634	built	marvin	marvin	chemaxon	6
cpd00695	545	carried_over	marvin	carried_over	chemaxon	3
cpd00696	694635	built	marvin	marvin	chemaxon	4
cpd00697	632	carried_over	marvin	carried_over	chemaxon	5
cpd00698	7927	carried_over	marvin	carried_over	chemaxon	5
cpd00699	456	carried_over	marvin	carried_over	chemaxon	4
cpd00700	694636	built	marvin	marvin	chemaxon	6
cpd00701	694637	built	marvin	marvin	chemaxon	4
cpd00702	339	carried_over	marvin	carried_over	chemaxon	2
cpd00703	363	carried_over	marvin	carried_over	chemaxon	1
cpd00704	694638	built	marvin	marvin	chemaxon	1
cpd00705	255	carried_over	marvin	carried_over	chemaxon	3
cpd00706	694639	built	marvin	marvin	chemaxon	2
cpd00707	694640	built	marvin	marvin	chemaxon	2
cpd00708	2026	carried_over	marvin	carried_over	chemaxon	1
cpd00709	694641	built	marvin	marvin	chemaxon	5
cpd00711	694642	built	marvin	marvin	chemaxon	1
cpd00712	888	carried_over	marvin	carried_over	chemaxon	2
cpd00713	7926	carried_over	marvin	carried_over	chemaxon	3
cpd00714	694643	built	marvin	marvin	chemaxon	1
cpd00715	694644	built	marvin	marvin	chemaxon	2
cpd00717	694645	built	marvin	marvin	chemaxon	4
cpd00718	497	carried_over	marvin	carried_over	chemaxon	4
cpd00719	694646	built	marvin	marvin	chemaxon	6
cpd00720	694647	built	marvin	marvin	chemaxon	3
cpd00721	694648	built	marvin	marvin	chemaxon	3
cpd00722	397	carried_over	marvin	carried_over	chemaxon	2
cpd00723	694649	built	marvin	marvin	chemaxon	3
cpd00724	369	carried_over	marvin	carried_over	chemaxon	5
cpd00725	52249	carried_over	marvin	carried_over	chemaxon	1
cpd00726	331	carried_over	marvin	carried_over	chemaxon	2
cpd00727	694650	built	marvin	marvin	chemaxon	3
cpd00728	489	carried_over	marvin	carried_over	chemaxon	2
cpd00729	694651	built	marvin	marvin	chemaxon	3
cpd00731	694652	built	marvin	marvin	chemaxon	4
cpd00732	694653	built	marvin	marvin	chemaxon	3
cpd00735	694654	built	marvin	marvin	chemaxon	8
cpd00736	694655	built	marvin	marvin	chemaxon	6
cpd00737	694656	built	marvin	marvin	chemaxon	1
cpd00738	359	carried_over	marvin	carried_over	chemaxon	4
cpd00739	694657	built	marvin	marvin	chemaxon	7
cpd00740	2165	carried_over	unresolved	carried_over	chemaxon	
cpd00741	694658	built	marvin	marvin	chemaxon	8
cpd00742	694659	built	marvin	marvin	chemaxon	3
cpd00743	694660	built	marvin	marvin	chemaxon	8
cpd00744	694661	built	marvin	marvin	chemaxon	1
cpd00745	812	carried_over	marvin	carried_over	chemaxon	1
cpd00746	694662	built	marvin	marvin	chemaxon	2
cpd00747	694663	built	marvin	marvin	chemaxon	3
cpd00749	694491	built	marvin	marvin	chemaxon	3
cpd00750	694664	built	marvin	marvin	chemaxon	4
cpd00751	626	carried_over	marvin	carried_over	chemaxon	4
cpd00752	694665	built	marvin	marvin	chemaxon	3
cpd00754	694666	built	marvin	marvin	chemaxon	4
cpd00755	694667	built	marvin	marvin	chemaxon	8
cpd00756	442	carried_over	marvin	carried_over	chemaxon	2
cpd00757	694668	built	marvin	marvin	chemaxon	4
cpd00758	694669	built	marvin	marvin	chemaxon	4
cpd00759	694670	built	marvin	marvin	chemaxon	7
cpd00760	694671	built	marvin	marvin	chemaxon	8
cpd00761	694672	built	unresolved	unresolved	unresolved	
cpd00762	694673	built	marvin	marvin	chemaxon	3
cpd00763	694674	built	marvin	marvin	chemaxon	3
cpd00764	694675	built	marvin	marvin	chemaxon	3
cpd00765	694676	built	marvin	marvin	chemaxon	4
cpd00767	694677	built	marvin	marvin	chemaxon	4
cpd00768	694678	built	marvin	marvin	chemaxon	3
cpd00769	694679	built	marvin	marvin	chemaxon	4
cpd00770	694680	built	marvin	marvin	chemaxon	4
cpd00771	694681	built	marvin	marvin	chemaxon	3
cpd00772	694682	built	marvin	marvin	chemaxon	4
cpd00773	694683	built	marvin	marvin	chemaxon	8
cpd00774	694684	built	marvin	marvin	chemaxon	8
cpd00775	694685	built	marvin	marvin	chemaxon	2
cpd00776	694686	built	unresolved	unresolved	unresolved	
cpd00777	694687	built	marvin	marvin	chemaxon	3
cpd00778	694688	built	marvin	marvin	chemaxon	3
cpd00779	694689	built	marvin	marvin	chemaxon	3
cpd00780	694690	built	marvin	marvin	chemaxon	3
cpd00781	694691	built	marvin	marvin	chemaxon	5
cpd00782	694692	built	marvin	marvin	chemaxon	8
cpd00784	694693	built	marvin	marvin	chemaxon	1
cpd00785	694694	built	marvin	marvin	chemaxon	5
cpd00786	694695	built	marvin	marvin	chemaxon	6
cpd00787	694696	built	marvin	marvin	chemaxon	6
cpd00788	694697	built	marvin	marvin	chemaxon	3
cpd00789	694698	built	marvin	marvin	chemaxon	6
cpd00790	694699	built	marvin	marvin	chemaxon	2
cpd00791	694700	built	marvin	marvin	chemaxon	2
cpd00792	694701	built	marvin	marvin	chemaxon	8
cpd00793	629	carried_over	marvin	carried_over	chemaxon	5
cpd00794	187	carried_over	marvin	carried_over	chemaxon	8
cpd00795	254	carried_over	marvin	carried_over	chemaxon	3
cpd00796	694702	built	marvin	marvin	chemaxon	3
cpd00797	630	carried_over	marvin	carried_over	chemaxon	2
cpd00798	694703	built	marvin	marvin	chemaxon	2
cpd00800	694704	built	marvin	marvin	chemaxon	2
cpd00801	694705	built	marvin	marvin	chemaxon	7
cpd00802	116484	carried_over	marvin	carried_over	chemaxon	6
cpd00803	694706	built	marvin	marvin	chemaxon	6
cpd00804	372	carried_over	marvin	carried_over	chemaxon	7
cpd00805	694707	built	marvin	marvin	chemaxon	6
cpd00806	1577	carried_over	marvin	carried_over	chemaxon	5
cpd00807	1341	carried_over	marvin	carried_over	chemaxon	5
cpd00808	837	carried_over	marvin	carried_over	chemaxon	5
cpd00809	694708	built	marvin	marvin	chemaxon	4
cpd00810	493	carried_over	marvin	carried_over	chemaxon	7
cpd00811	416	carried_over	marvin	carried_over	chemaxon	1
cpd00812	537	carried_over	marvin	carried_over	chemaxon	4
cpd00813	694709	built	marvin	marvin	chemaxon	3
cpd00814	694710	built	marvin	marvin	chemaxon	4
cpd00815	694711	built	marvin	marvin	chemaxon	2
cpd00816	694712	built	marvin	marvin	chemaxon	5
cpd00817	1095	carried_over	marvin	carried_over	chemaxon	5
cpd00818	1564	carried_over	marvin	carried_over	chemaxon	6
cpd00819	694713	built	marvin	marvin	chemaxon	3
cpd00820	694714	built	marvin	marvin	chemaxon	4
cpd00822	694715	built	marvin	marvin	chemaxon	3
cpd00823	694716	built	marvin	marvin	chemaxon	2
cpd00824	694717	built	marvin	marvin	chemaxon	4
cpd00825	694718	built	marvin	marvin	chemaxon	4
cpd00826	694719	built	marvin	marvin	chemaxon	1
cpd00827	694720	built	marvin	marvin	chemaxon	3
cpd00828	694721	built	unresolved	unresolved	unresolved	
cpd00829	694722	built	unresolved	unresolved	unresolved	
cpd00830	831	carried_over	marvin	carried_over	chemaxon	3
cpd00831	694723	built	marvin	marvin	chemaxon	5
cpd00832	694724	built	marvin	marvin	chemaxon	6
cpd00833	694725	built	marvin	marvin	chemaxon	7
cpd00834	694726	built	marvin	marvin	chemaxon	8
cpd00836	694727	built	marvin	marvin	chemaxon	3
cpd00837	694728	built	marvin	marvin	chemaxon	5
cpd00838	694729	built	marvin	marvin	chemaxon	6
cpd00840	1667	carried_over	marvin	carried_over	chemaxon	3
cpd00841	654	carried_over	marvin	carried_over	chemaxon	5
cpd00842	425	carried_over	marvin	carried_over	chemaxon	8
cpd00843	453	carried_over	marvin	carried_over	chemaxon	2
cpd00844	694730	built	marvin	marvin	chemaxon	1
cpd00845	694731	built	unresolved	unresolved	unresolved	
cpd00847	694732	built	marvin	marvin	chemaxon	6
cpd00848	694733	built	marvin	marvin	chemaxon	3
cpd00849	694734	built	marvin	marvin	chemaxon	3
cpd00850	694735	built	marvin	marvin	chemaxon	3
cpd00851	72644	carried_over	marvin	carried_over	chemaxon	3
cpd00852	694736	built	marvin	marvin	chemaxon	7
cpd00853	694737	built	marvin	marvin	chemaxon	5
cpd00854	694738	built	marvin	marvin	chemaxon	3
cpd00855	2066	carried_over	marvin	carried_over	chemaxon	3
cpd00856	694739	built	marvin	marvin	chemaxon	3
cpd00857	694740	built	marvin	marvin	chemaxon	1
cpd00858	694741	built	marvin	marvin	chemaxon	2
cpd00859	694742	built	marvin	marvin	chemaxon	7
cpd00860	694743	built	marvin	marvin	chemaxon	4
cpd00861	694744	built	marvin	marvin	chemaxon	8
cpd00862	694745	built	marvin	marvin	chemaxon	6
cpd00863	484	carried_over	marvin	carried_over	chemaxon	6
cpd00864	694746	built	marvin	marvin	chemaxon	3
cpd00865	1197	carried_over	marvin	carried_over	chemaxon	5
cpd00866	694747	built	marvin	marvin	chemaxon	1
cpd00867	694748	built	marvin	marvin	chemaxon	7
cpd00868	145	carried_over	marvin	carried_over	chemaxon	2
cpd00869	694749	built	marvin	marvin	chemaxon	1
cpd00870	694750	built	marvin	marvin	chemaxon	1
cpd00871	1173	carried_over	marvin	carried_over	chemaxon	6
cpd00872	694751	built	marvin	marvin	chemaxon	1
cpd00873	183	carried_over	marvin	carried_over	chemaxon	5
cpd00874	694752	built	marvin	marvin	chemaxon	3
cpd00875	694753	built	marvin	marvin	chemaxon	6
cpd00876	375	carried_over	marvin	carried_over	chemaxon	2
cpd00877	694754	built	marvin	marvin	chemaxon	1
cpd00879	694755	built	marvin	marvin	chemaxon	3
cpd00880	694756	built	marvin	marvin	chemaxon	6
cpd00881	694757	built	marvin	marvin	chemaxon	3
cpd00882	694758	built	marvin	marvin	chemaxon	2
cpd00884	694759	built	marvin	marvin	chemaxon	7
cpd00885	694760	built	marvin	marvin	chemaxon	8
cpd00886	694761	built	marvin	marvin	chemaxon	2
cpd00887	694762	built	marvin	marvin	chemaxon	4
cpd00888	694763	built	marvin	marvin	chemaxon	3
cpd00890	694764	built	marvin	marvin	chemaxon	8
cpd00891	578	carried_over	marvin	carried_over	chemaxon	8
cpd00892	694765	built	marvin	marvin	chemaxon	6
cpd00893	694766	built	marvin	marvin	chemaxon	4
cpd00894	694767	built	marvin	marvin	chemaxon	4
cpd00895	635	carried_over	marvin	carried_over	chemaxon	6
cpd00896	694768	built	marvin	marvin	chemaxon	6
cpd00897	694769	built	marvin	marvin	chemaxon	8
cpd00898	694770	built	marvin	marvin	chemaxon	8
cpd00899	694771	built	marvin	marvin	chemaxon	6
cpd00900	694772	built	marvin	marvin	chemaxon	7
cpd00901	48184	carried_over	marvin	carried_over	chemaxon	3
cpd00902	694773	built	marvin	marvin	chemaxon	8
cpd00903	694774	built	marvin	marvin	chemaxon	1
cpd00904	694775	built	marvin	marvin	chemaxon	1
cpd00905	694776	built	marvin	marvin	chemaxon	7
cpd00906	694777	built	marvin	marvin	chemaxon	3
cpd00908	694778	built	marvin	marvin	chemaxon	4
cpd00909	694779	built	marvin	marvin	chemaxon	2
cpd00910	817	carried_over	marvin	carried_over	chemaxon	8
cpd00911	408	carried_over	marvin	carried_over	chemaxon	5
cpd00912	694780	built	marvin	marvin	chemaxon	6
cpd00914	694781	built	marvin	marvin	chemaxon	8
cpd00915	2037	carried_over	marvin	carried_over	chemaxon	3
