+-5-oxo-1-2-campholide	UDJVKSCOEHSXBZ-QUBYGPBYSA-N
FMNH	QRMADBXCFSIJKL-SCRDCRAPSA-N
FMNH2	YTNIXZGTHTVJBW-SCRDCRAPSA-N
FMPP	GMJGIBLQISWZMU-UHFFFAOYSA-N
FORMALDEHYDE	WSFSSNUMVMOOMR-UHFFFAOYSA-N
FORMAMIDE	ZHNUHDYFZUAESO-UHFFFAOYSA-N
FORMATE	BDAGIHXWWSANSR-UHFFFAOYSA-N
FORMONONETIN	HKQYGTCOTHHOMP-UHFFFAOYSA-N
FORMYCIN-A	SIVHFRZJFCASNV-JPWDWCJRSA-N
FORMYL-COA	SXMOKYXNAPLNCW-GORZOVPNSA-N
FORMYL-GLU	ADZLWSMFHHHOBV-UHFFFAOYSA-N
FORMYL-ISOGLUTAMINE	WLTXUKAQFBTJKS-BYPYZUCNSA-N
FORMYL-METHANOFURAN	RGBIJPWAWLXPOC-DUGNHKKISA-N
FORMYL-THMPT	RMPHWTMYCVTPKB-ZQPYBXQSSA-N
FRU	BJHIKXHVCXFQLS-VRLPGEHNSA-N
FRU1P	RHKKZBWRNHGJEZ-ARQDHWQXSA-N
FRUCTOSE-16-DIPHOSPHATE	RNBGYGVWRKECFJ-ARQDHWQXSA-N
FRUCTOSE-2-PHOSPHATE	PMTUDJVZIGZBIX-ZXXMMSQZSA-N
FRUCTOSE-6P	BGWGXPAPYGQALX-ARQDHWQXSA-N
FRUCTOSEGLYCINE	ZGMCBOVVZXXKLP-RXMQYKEDSA-N
FRUCTOSELYSINE-6-PHOSPHATE	ZICZRZZPXBCXCE-AYHFEMFVSA-N
FRUCTOSELYSINE	BFSYFTQDGRDJNV-AYHFEMFVSA-N
FRUCTURONATE	LVHZOXFXQXJTGJ-UHFFFAOYSA-N
FUCULOSE-1P	MHDHXMKIEXEWKI-UVCATTPVSA-N
FUM	VZCYOOQTPOCHFL-UHFFFAOYSA-N
Farnesoates	NPIAKCFGNRDUNF-UHFFFAOYSA-N
Farnesols	CRDAMVZIKSXKFV-UHFFFAOYSA-N
Flavodoxins-Semiquinones	QRMADBXCFSIJKL-SCRDCRAPSA-N
Flavonol-3-O-Galactosides	XUDNWQSXPROHLK-LEIZQOOTSA-N
Flavonone-rhamnosyl-glucosides	NGCDNNXVUMHGTD-UJZKHPIGSA-N
Fructofuranose	RFSUNEUAIZKAJO-VRPWFDPXSA-N
Fructose	RFSUNEUAIZKAJO-NSHGFSBMSA-N
Fucofuranoses	AFNUZVCFKQUDBJ-DOGODKFUSA-N
Fucopyranoses	SHZGCJCMOBCMKK-SVZMEOIVSA-N
Fucoses	SHZGCJCMOBCMKK-UHFFFAOYSA-N
G3P	OSJPPGNTCRNQQC-UWTATZPHSA-N
GAL-GLCNAC-GAL-GLC	AXQLFFDZXPOFPO-YOZLSADCSA-N
GALACTITOL-1-PHOSPHATE	GACTWZZMVMUKNG-DPYQTVNSSA-N
GALACTITOL	FBPFZTCFMRRESA-GUCUJZIJSA-N
GALACTOSAMINE	MSWZFWKMSRAUBD-GASJEMHNSA-N
GALACTOSE-1P	HXXFSFRBOHSIMQ-FPRJBGLDSA-N
GALACTOSE	WQZGKKKJIJFFOK-FPRJBGLDSA-N
GAMA-TOCOPHEROL	QUEDXNHFTDJVIY-DQCZWYHMSA-N
GAMMA-BUTYROBETAINE	JHPNVNIEXXLNTR-UHFFFAOYSA-O
GAMMA-BUTYROBETAINYL-COA	QAMRRBGWSPTAEJ-SVHODSNWSA-O
GAMMA-GLUTAMYL-D-GLUTAMATE	OWQDWQKWSLFFFR-PHDIDXHHSA-N
GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH	JZNLEPLZUABCSQ-ZETCQYMHSA-N
GAMMA-GLUTAMYL-PUTRESCINE	WKGTVHGVLRCTCF-ZETCQYMHSA-N
GAMMA-HCH	JLYXXMFPNIAWKQ-CDRYSYESSA-N
GAMMA-LINOLENOYL-COA	XZQYPTBYQYZGRU-LFZQUHGESA-N
GAMMA-PENTACHLOROCYCLOHEXANE	MQYAVRUCONBHOR-JSTMLOLSSA-N
GAP	GNGACRATGGDKBX-UHFFFAOYSA-N
GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE	PIEUQKQUDBQWFS-FCWTYTJKSA-N
GDP-4-DEHYDRO-6-L-DEOXYGALACTOSE	PIEUQKQUDBQWFS-ORAMAKDASA-N
GDP-D-GLUCOSE	MVMSCBBUIHUTGJ-LRJDVEEWSA-N
GDP-GALACTOSE	MVMSCBBUIHUTGJ-NRDKGJPRSA-N
GDP-L-GALACTOSE	MVMSCBBUIHUTGJ-JGQUBWHWSA-N
GDP-MANNOSE	MVMSCBBUIHUTGJ-GDJBGNAASA-N
GDP-TP	KCPMACXZAITQAX-UUOKFMHZSA-N
GDP	QGWNDRXFNXRZMB-UUOKFMHZSA-N
GEISSOSCHIZINE	AUOFTPXWUVYOOQ-VBIIVCKISA-N
GENTAMICIN-C1A	VEGXETMJINRLTH-BOZYPMBZSA-N
GENTAMICIN	CEAZRRDELHUEMR-UHFFFAOYSA-N
GERANIAL	WTEVQBCEXWBHNA-UHFFFAOYSA-N
GERANIOL	GLZPCOQZEFWAFX-JXMROGBWSA-N
GERANYL-PP	GVVPGTZRZFNKDS-UHFFFAOYSA-N
GERANYLGERANYL-PP	OINNEUNVOZHBOX-UHFFFAOYSA-N
GERMANICOL	QMUXVPRGNJLGRT-PNTWTTAKSA-N
GIBBERELLIN-2-O-BETA-D-GLUCOSIDE	WUTOEZVIPGBMEA-UULJJINCSA-N
GIBBERELLIN	IXORZMNAPKEEDV-SNTJWBGVSA-N
GLC-1-P	HXXFSFRBOHSIMQ-VFUOTHLCSA-N
GLC-6-P	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
GLC-D-LACTONE	PHOQVHQSTUBQQK-SQOUGZDYSA-N
GLC	WQZGKKKJIJFFOK-VFUOTHLCSA-N
GLN	ZDXPYRJPNDTMRX-VKHMYHEASA-N
GLOBOMYCIN	QFGUPICSJMTWLU-UHFFFAOYSA-N
GLT	WHUUTDBJXJRKMK-VKHMYHEASA-N
GLUCONATE	RGHNJXZEOKUKBD-SQOUGZDYSA-N
GLUCONOGAMMALACTONE	SXZYCXMUPBBULW-TXICZTDVSA-N
GLUCOSAMINATE	UFYKDFXCZBTLOO-TXICZTDVSA-N
GLUCOSAMINE-1P	YMJBYRVFGYXULK-QZABAPFNSA-N
GLUCOSAMINE	MSWZFWKMSRAUBD-IVMDWMLBSA-N
GLUCOSE-16-DIPHOSPHATE	RWHOZGRAXYWRNX-GASJEMHNSA-N
GLUCOSYL-LIMONIN	FYIKIBQJAJRKQM-WNCNYDOCSA-N
GLUCOSYL3-MANNOSYL9-N-ACETYLGLUCOSA	ZRARWAFUFJIPIQ-XPBGTQQFSA-N
GLUCOTROPEOLIN	QQGLQYQXUKHWPX-LPUQOGTASA-N
GLUCURONATE	LVHZOXFXQXJTGJ-REOHCLBHSA-N
GLUTACONATE	XVOUMQNXTGKGMA-UHFFFAOYSA-N
GLUTACONYL-COA	URTLOTISFJPPOU-CKRMAKSASA-N
GLUTAMATE-1-SEMIALDEHYDE	MPUUQNGXJSEWTF-BYPYZUCNSA-N
GLUTAMIDE	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
GLUTARATE	JFCQEDHGNNZCLN-UHFFFAOYSA-N
GLUTARIMIDE	KNCYXPMJDCCGSJ-UHFFFAOYSA-N
GLUTARYL-COA	SYKWLIJQEHRDNH-CKRMAKSASA-N
GLUTATHIONE-SULFITE	WVRBCFLALSFRAF-WDSKDSINSA-N
GLUTATHIONE	RWSXRVCMGQZWBV-WDSKDSINSA-N
GLUTATHIONYLSPERMIDINE	OAYJMZFEKFGKBY-STQMWFEESA-N
GLY	DHMQDGOQFOQNFH-UHFFFAOYSA-N
GLYCERALD	RXKJFZQQPQGTFL-UHFFFAOYSA-N
GLYCERATE	RBNPOMFGQQGHHO-UWTATZPHSA-N
GLYCEROL-3P	AWUCVROLDVIAJX-GSVOUGTGSA-N
GLYCEROL	PEDCQBHIVMGVHV-UHFFFAOYSA-N
GLYCEROPHOSPHOGLYCEROL	LLCSXHMJULHSJN-UHFFFAOYSA-N
GLYCERYLPHOSPHORYLCHOLINE	JVJPJZKJPOLGJR-UHFFFAOYSA-O
GLYCINAMIDE	BEBCJVAWIBVWNZ-UHFFFAOYSA-N
GLYCOCHENODEOXYCHOLATE-7-SULFATE	GLYPHOJMMLQNJQ-GYPHWSFCSA-N
GLYCOCHENODEOXYCHOLIC_ACID	GHCZAUBVMUEKKP-GYPHWSFCSA-N
GLYCOCHOLIC_ACID	RFDAIACWWDREDC-FRVQLJSFSA-N
GLYCODEOXYCHOLIC_ACID	WVULKSPCQVQLCU-BUXLTGKBSA-N
GLYCOL	LYCAIKOWRPUZTN-UHFFFAOYSA-N
GLYCOLALDEHYDE	WGCNASOHLSPBMP-UHFFFAOYSA-N
GLYCOLITHOCHOLATE-3-SULFATES	FHXBAFXQVZOILS-OETIFKLTSA-N
GLYCOLITHOCHOLATE	XBSQTYHEGZTYJE-OETIFKLTSA-N
GLYCOLLATE	AEMRFAOFKBGASW-UHFFFAOYSA-N
GLYCOPROTEIN-ETCETERA-GLUCOSAMINYL-PHOSP	POASWCXPGBFHES-WIOCAIACSA-N
GLYCYLGLYCINE	YMAWOPBAYDPSLA-UHFFFAOYSA-N
GLYCYRRHETINATE	YLHIVIHHVKLKEI-UHFFFAOYSA-N
GLYCYRRHIZINATE	LPLVUJXQOOQHMX-YXKRSGAASA-N
GLYOX	HHLFWLYXYJOTON-UHFFFAOYSA-N
GMP-LYSINE-PHOSPHORAMIDATE	CFNHKQLBSCCNGG-YRGUDCOPSA-N
GMP	RQFCJASXJCIDSX-UUOKFMHZSA-N
GTP	XKMLYUALXHKNFT-UUOKFMHZSA-N
GUANIDINO-ACETATE-P	UUZLOPBEONRDRY-UHFFFAOYSA-N
GUANIDINOETHYL-METHYL-PHOSPHATE	PTALSLHNZQRENZ-UHFFFAOYSA-N
GUANIDOACETIC_ACID	BPMFZUMJYQTVII-UHFFFAOYSA-N
GUANINE	UYTPUPDQBNUYGX-UHFFFAOYSA-N
GUANOSINE-5DP-3DP	BUFLLCUFNHESEH-UUOKFMHZSA-N
GUANOSINE	NYHBQMYGNKIUIF-UUOKFMHZSA-N
GUANOSINE_DIPHOSPHATE_FUCOSE	LQEBEXMHBLQMDB-QIXZNPMTSA-N
GUANOSINE_PENTAPHOSPHATE	FXVGNAQPBLWYFQ-UUOKFMHZSA-N
GUANOSINE_TETRAPHOSPHATE	KDFXXNGTULMGMF-UUOKFMHZSA-N
GUAZATINE	RONFGUROBZGJKP-UHFFFAOYSA-N
GULOSE	WQZGKKKJIJFFOK-CBPJZXOFSA-N
Galactofuran	QXFIIIWZBMARED-KECPTABZSA-N
Galacturonate	LVHZOXFXQXJTGJ-REOHCLBHSA-N
Gentiobiose	DLRVVLDZNNYCBX-CQUJWQHSSA-N
Glucopyranose	WQZGKKKJIJFFOK-GASJEMHNSA-N
Glucose-1-P	HXXFSFRBOHSIMQ-WEZQSMRSSA-N
Glucose-6-phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N
Glucose	WQZGKKKJIJFFOK-UWWPDOAWSA-N
Glutamates	WHUUTDBJXJRKMK-UHFFFAOYSA-N
Glycerates	RBNPOMFGQQGHHO-UHFFFAOYSA-N
Glycerol-1-phosphate	AWUCVROLDVIAJX-UHFFFAOYSA-N
Guaiacylglycerol-guaiacyl-ether	PPZSOILKWHVNNS-UHFFFAOYSA-N
H-pylori-LPS	RSVVTDDJHYGANQ-QNWNLFTPSA-N
H2CO3	BVKZGUZCCUSVTD-UHFFFAOYSA-N
H2SO3	LSNNMFCWUKXFEE-UHFFFAOYSA-N
HAEMATOPORPHYRIN-IX	DWZDGMDDUHAIQA-AMPAVEGJSA-N
HCL	VEXZGXHMUGYJMC-UHFFFAOYSA-M
HCN	LELOWRISYMNNSU-UHFFFAOYSA-N
HCO3	BVKZGUZCCUSVTD-UHFFFAOYSA-N
HEME_A	FMPGZXJUYLDMDU-IDCINFOJSA-L
HEME_C	KVAONXNUCNYENR-CPHDSOPSSA-N
HEME_D	MQITXILYUMHLQH-QRMBNIDUSA-N
HEME_O	FMLSVYDDVPVKKY-NWWTVEEISA-N
HEPES	JKMHFZQWWAIEOD-UHFFFAOYSA-N
HEPTA-ACYLATED-LIPID-A	VOXDTCSXQHOYKC-XGEOUJBZSA-N
HEPTADECANE-CPD	NDJKXXJCMXVBJW-UHFFFAOYSA-N
HEPTOSYL-KDO2-LIPID-IVA	MLJZTFUCNAYCPC-UWNYOEEBSA-N
HERBICIDE-14A	IIPGOSOKXUSLRB-UHFFFAOYSA-N
HEXACHLOROETHANE	VHHHONWQHHHLTI-UHFFFAOYSA-N
HEXANAL	JARKCYVAAOWBJS-UHFFFAOYSA-N
HEXANOATE	FUZZWVXGSFPDMH-UHFFFAOYSA-N
HEXANOL-CMPD	ZSIAUFGUXNUGDI-UHFFFAOYSA-N
HEXANOYL-COA	OEXFMSFODMQEPE-HDRQGHTBSA-N
HG+2	BQPIGGFYSBELGY-UHFFFAOYSA-N
HG0	QSHDDOUJBYECFT-UHFFFAOYSA-N
HIS	HNDVDQJCIGZPNO-YFKPBYRVSA-N
HISTAMINE	NTYJJOPFIAHURM-UHFFFAOYSA-N
HISTIDINAL	VYOIELONWKIZJS-YFKPBYRVSA-N
HISTIDINOL	ZQISRDCJNBUVMM-YFKPBYRVSA-N
HMP	VUTBELPREDJDDH-UHFFFAOYSA-N
HOMO-CIS-ACONITATE	PQFOLJLIMNNJQY-UHFFFAOYSA-N
HOMO-CIT	XKJVEVRQMLKSMO-SSDOTTSWSA-N
HOMO-CYS	FFFHZYDWPBMWHY-VKHMYHEASA-N
HOMO-I-CIT	OEJZZCGRGVFWHK-WVZVXSGGSA-N
HOMO-SER	UKAUYVFTDYCKQA-VKHMYHEASA-N
HOMOARGININE	QUOGESRFPZDMMT-YFKPBYRVSA-N
HOMOCYSTINE	ZTVZLYBCZNMWCF-WDSKDSINSA-N
HOMOGENTISATE	IGMNYECMUMZDDF-UHFFFAOYSA-N
HOMOMETHIONINE	SFSJZXMDTNDWIX-YFKPBYRVSA-N
HOMOSERINE-LACTONE	QJPWUUJVYOJNMH-UHFFFAOYSA-N
HOP-2229-ENE	HHXYJYBYNZMZKX-PYQRSULMSA-N
HOPAN-22-OL	PNJBOAVCVAVRGR-UDCAXGDQSA-N
HS	RWSOTUBLDIXVET-UHFFFAOYSA-N
HSCN	ZMZDMBWJUHKJPS-UHFFFAOYSA-N
HSO3	LSNNMFCWUKXFEE-UHFFFAOYSA-N
HSO4	QAOWNCQODCNURD-UHFFFAOYSA-N
HYALURONATE	LJKKEBYAXYCTNF-GIXQJHCPSA-N
HYDANTOIN-5-PROPIONATE	AUEWBGSYKYHMCU-UHFFFAOYSA-N
HYDANTOIN	SHFCYMWGNNAKEL-UHFFFAOYSA-N
HYDRAZINE	OAKJQQAXSVQMHS-UHFFFAOYSA-N
HYDROGEN-PEROXIDE	MHAJPDPJQMAIIY-UHFFFAOYSA-N
HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
HYDROQUINONE	QIGBRXMKCJKVMJ-UHFFFAOYSA-N
HYDROSULFITE	GRWZHXKQBITJKP-UHFFFAOYSA-N
HYDROXY-915-DIOXOPROSTA-13-ENOATE	HGNHQSKMZKBHFD-IAGOWNOFSA-N
HYDROXY-ETC-METHYLPYRIMIDINIUM	BLLOMHPIZIGHBI-UHFFFAOYSA-N
HYDROXY-METHYL-BUTENYL-DIP	MDSIZRKJVDMQOQ-UHFFFAOYSA-N
HYDROXY-UREA	VSNHCAURESNICA-UHFFFAOYSA-N
HYDROXYACETONE-PHOSPHATE	YUDNQQJOVFPCTF-UHFFFAOYSA-N
HYDROXYAMINOBENZENE	CKRZKMFTZCFYGB-UHFFFAOYSA-N
HYDROXYATRAZINE	NFMIMWNQWAWNDW-UHFFFAOYSA-N
HYDROXYBENZOQUINONE	UMQKCVIQVNOKLY-UHFFFAOYSA-N
HYDROXYLAMINE	AVXURJPOCDRRFD-UHFFFAOYSA-N
HYDROXYMALONATE	ROBFUDYVXSDBQM-UHFFFAOYSA-N
HYDROXYMETHYL-ETCETERA-DIHYDROXYCYCLOHEX	DBBQCQPRNBRNOM-BYPYZUCNSA-N
HYDROXYMETHYLBILANE	WDFJYRZCZIUBPR-UHFFFAOYSA-N
HYDROXYMUCONATE-SALD	KGLCZTRXNNGESL-UHFFFAOYSA-N
HYDROXYNAPHTHOATE	SJJCQDRGABAVBB-UHFFFAOYSA-N
HYDROXYNAPHTHOQUINONE	KQPYUDDGWXQXHS-UHFFFAOYSA-N
HYDROXYPROPANAL	AKXKFZDCRYJKTF-UHFFFAOYSA-N
HYDROXYPYRIDINE-N-OXIDE	YMEZKRMAPQIBQH-UHFFFAOYSA-N
HYDROXYTRIDECANE-ETCETERA-TRICARBOXYLATE	DQIHPEKINXOMBM-MLGOLLRUSA-N
HYDRPHENYLAC-CPD	IPRPPFIAVHPVJH-UHFFFAOYSA-N
HYGROMYCIN-B	GRRNUXAQVGOGFE-GNNWKVJVSA-N
HYPOTAURINE	VVIUBCNYACGLLV-UHFFFAOYSA-N
HYPOTAUROCYAMINE	KYRKWKDNGQIWHP-UHFFFAOYSA-N
HYPOXANTHINE	FDGQSTZJBFJUBT-UHFFFAOYSA-N
Heme-b	RJNYXPJELPLPLJ-KXONTMDPSA-N
Heme-d1	YTCKFKAUGWIMPJ-YDXXJHAFSA-L
Heme_I	GYJMTGFOOFOAAT-WBQWBTHCSA-N
Heptitols	OXQKEKGBFMQTML-UHFFFAOYSA-N
Hexaric-Acids	LZBDWJUHHVGMIT-UHFFFAOYSA-N
Hexitols	FBPFZTCFMRRESA-UHFFFAOYSA-N
Hexosamines	MSWZFWKMSRAUBD-UHFFFAOYSA-N
Hexose-1-Phosphate	HXXFSFRBOHSIMQ-UHFFFAOYSA-N
Hexoses	DWJZKGYQNOQQEZ-UHFFFAOYSA-N
Hexuronates	LVHZOXFXQXJTGJ-UHFFFAOYSA-N
Hexuronic-Acids	LVHZOXFXQXJTGJ-UHFFFAOYSA-N
Hydroxy-Butyrates	AFENDNXGAFYKQO-UHFFFAOYSA-N
IDOSE	WQZGKKKJIJFFOK-YIDFTEPTSA-N
IDP	JPXZQMKKFWMMGK-KQYNXXCUSA-N
ILE	AGPKZVBTJJNPAG-WHFBIAKZSA-N
IMIDAZOLE-ACETOL-P	YCFFMSOLUMRAMD-UHFFFAOYSA-N
IMIDAZOLE-LACTATE	ACZFBYCNAVEFLC-UHFFFAOYSA-N
IMIDAZOLE-PROPIONATE	VSFNAZLYGOOSEY-UHFFFAOYSA-N
IMIDAZOLE-PYRUVATE	IFQWLCJCCKYBII-UHFFFAOYSA-N
IMIDAZOLE-RING	RAXXELZNTBOGNW-UHFFFAOYSA-N
IMIDAZOLE_ACETALDEHYDE	MQSRGWNVEZRLDK-UHFFFAOYSA-N
IMINOASPARTATE	ABZHGLSYGDUSDL-UHFFFAOYSA-N
IMP	GRSZFWQUAKGDAV-KQYNXXCUSA-N
INDICAN	XVARCVCWNFACQC-RKQHYHRCSA-N
INDOL-YLACETYL-MYO-INOSITOL-ARABINOSIDE	RSJCNPKYAYZLFB-POJWULBDSA-N
INDOLE-3-ACETALDOXIME	ZLIGRGHTISHYNH-UHFFFAOYSA-N
INDOLE-3-ACETYL-ALA	FBDCJLXTUCMFLF-QMMMGPOBSA-N
INDOLE-3-ACETYL-ASP	VAFNMNRKDDAKRM-NSHDSACASA-N
INDOLE-3-ACETYL-BETA-4-D-GLUCOSE	XSNPKRVRWPBMKE-JPIRQXTESA-N
INDOLE-3-ACETYL-BETA-6-D-GLUCOSE	DKHLXGMLDJKOFU-YMILTQATSA-N
INDOLE-3-ACETYL-GLN	DVJIJAYHBZALOJ-LBPRGKRZSA-N
INDOLE-3-ACETYL-GLU	YRKLGWOHYXIKSF-LBPRGKRZSA-N
INDOLE-3-ACETYL-LEU	HCZNPUHZYPPINM-AWEZNQCLSA-N
INDOLE-3-CARBOXALDEHYDE	OLNJUISKUQQNIM-UHFFFAOYSA-N
INDOLE-3-GLYCEROL-P	NQEQTYPJSIEPHW-MNOVXSKESA-N
INDOLE-3-GLYCOL	XNJDZRGYWQBBMZ-JTQLQIEISA-N
INDOLE-3-GLYCOLATE	DJFPJDMKYOGJGU-SECBINFHSA-N
INDOLE-3-GLYOXYLATE	DWLVFWDCSFTDOD-UHFFFAOYSA-N
INDOLE-3-KETOL	IBLZDDPFMAFWKP-UHFFFAOYSA-N
INDOLE-CARBOXY-HYDRO-THIAZOLE	GTTVJFCVXYCPHB-UHFFFAOYSA-N
INDOLE-CARBOXYL-THIAZOLE	FTPLYXUNUZSEFQ-UHFFFAOYSA-N
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	AFMWJPLASJKQNL-QHGLUPRGSA-N
INDOLE-PROPIONATE	GOLXRNDWAUTYKT-UHFFFAOYSA-N
INDOLE-TETRAHYDRO-THIAZOLE	WUEBKLMRCKZPFG-UHFFFAOYSA-N
INDOLE	SIKJAQJRHWYJAI-UHFFFAOYSA-N
INDOLEYL-CPD	DMCPFOBLJMLSNX-UHFFFAOYSA-N
INDOLE_ACETALDEHYDE	WHOOUMGHGSPMGR-UHFFFAOYSA-N
INDOLE_ACETATE_AUXIN	SEOVTRFCIGRIMH-UHFFFAOYSA-N
INDOLE_LACTATE	XGILAAMKEQUXLS-UHFFFAOYSA-N
INDOLE_PYRUVATE	KDCSRTPNDBPWQZ-UHFFFAOYSA-N
INDOXYL	PCKPVGOLPKLUHR-UHFFFAOYSA-N
INOSINE	UGQMRVRMYYASKQ-KQYNXXCUSA-N
INOSITOL-1-3-4-TRIPHOSPHATE	MMWCIQZXVOZEGG-MLQGYMEPSA-N
INOSITOL-1-4-5-TRISPHOSPHATE	MMWCIQZXVOZEGG-XJTPDSDZSA-N
INOSITOL-1-4-BISPHOSPHATE	PELZSPZCXGTUMR-RTPHHQFDSA-N
INOSITOL-1456-TETRAKISPHOSPHATE	MRVYFOANPDTYBY-YORTWTKJSA-N
INS356P3	MMWCIQZXVOZEGG-HOZKJCLWSA-N
INULOBIOSE	WOHYVFWWTVNXTP-QPEGTHMASA-N
IODINE-MOLECULE	PNDPGZBMCMUPRI-UHFFFAOYSA-N
IODOACETAMIDE	PGLTVOMIXTUURA-UHFFFAOYSA-N
IODOACETATE	JDNTWHVOXJZDSN-UHFFFAOYSA-N
IODOETHANE	HVTICUPFWKNHNG-UHFFFAOYSA-N
IPRONIAZID	NYMGNSNKLVNMIA-UHFFFAOYSA-N
ISATIN	JXDYKVIHCLTXOP-UHFFFAOYSA-N
ISO-PROPANOL	KFZMGEQAYNKOFK-UHFFFAOYSA-N
ISOBUTANOATE-P	NFNSOHPYYIZPLS-UHFFFAOYSA-N
ISOBUTANOL	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
ISOBUTYRAMIDE	WFKAJVHLWXSISD-UHFFFAOYSA-N
ISOBUTYRATE	KQNPFQTWMSNSAP-UHFFFAOYSA-N
ISOBUTYRYL-COA	AEWHYWSPVRZHCT-NDZSKPAWSA-N
ISOCHORISMATE	NTGWPRCCOQCMGE-YUMQZZPRSA-N
ISOCHROMANONE	ILHLUZUMRJQEAH-UHFFFAOYSA-N
ISOEUGENOL	BJIOGJUNALELMI-ONEGZZNKSA-N
ISOFLAVONE	GOMNOOKGLZYEJT-UHFFFAOYSA-N
ISOGLUTAMINE	AEFLONBTGZFSGQ-VKHMYHEASA-N
ISOMETHYLEUGENOL	NNWHUJCUHAELCL-SNAWJCMRSA-N
ISONIAZIDE	QRXWMOHMRWLFEY-UHFFFAOYSA-N
ISONOCARDICIN-A	CTNZOGJNVIFEBA-JENIJYKNSA-N
ISOORIENTIN	ODBRNZZJSYPIDI-VJXVFPJBSA-N
ISOPENICILLIN-N	MIFYHUACUWQUKT-GTQWGBSQSA-N
ISOPHENOXAZINE	RDJXPXHQENRCNG-UHFFFAOYSA-N
ISOPROPYLAMINE	JJWLVOIRVHMVIS-UHFFFAOYSA-N
ISOQUINOLIN-12H-ONE	VDBNYAPERZTOOF-UHFFFAOYSA-N
ISOQUINOLINE	AWJUIBRHMBBTKR-UHFFFAOYSA-N
ISOSCOPARIN	KOMUHHCFAXYRPO-DGHBBABESA-N
ISOVALERATE	GWYFCOCPABKNJV-UHFFFAOYSA-N
ISOVALERYL-COA	UYVZIWWBJMYRCD-ZMHDXICWSA-N
ISOVITEXIN-2-O-B-D-GLUCOSIDE	RQTTXGQDIROLTQ-FASGCTRLSA-N
ISOVITEXIN	MYXNWGACZJSMBT-VJXVFPJBSA-N
ISOWILLARDIINE	AZSWUZQIIMMKOZ-BYPYZUCNSA-N
ITACONATE	LVHBHZANLOWSRM-UHFFFAOYSA-N
ITACONIC-ANHYDRIDE	SHZVAHGGZPLXRH-UHFFFAOYSA-N
ITP	HAEJPQIATWHALX-KQYNXXCUSA-N
Ibuprofen	HEFNNWSXXWATRW-UHFFFAOYSA-N
Idopyranose	WQZGKKKJIJFFOK-YIDFTEPTSA-N
Iduronate	LVHZOXFXQXJTGJ-REOHCLBHSA-N
Imidazolidines	WRYCSMQKUKOKBP-UHFFFAOYSA-N
Inactive-2-Hydroxyglutaryl-CoA-Dehydrata	YEAYMLBNRJYVPB-UHFFFAOYSA-N
Inactive-R-2-Hydroxyacyl-CoA-Dehydratase	YEAYMLBNRJYVPB-UHFFFAOYSA-N
Inactive-R-2OH-Isocaproyl-CoA-Dehydratas	YEAYMLBNRJYVPB-UHFFFAOYSA-N
Inactive-R-Phenyllactoyl-CoA-Dehydratase	YEAYMLBNRJYVPB-UHFFFAOYSA-N
Inactive-lactyl-Coa-dehydratases	YEAYMLBNRJYVPB-UHFFFAOYSA-N
Inositol-Phosphates	INAPMGSXUVUWAF-UHFFFAOYSA-N
Inositols	CDAISMWEOUEBRE-UHFFFAOYSA-N
Intracellular-Sulfur	NINIDFKCEFEMDL-UHFFFAOYSA-N
Iso-dihydrocarvones	AZOCECCLWFDTAP-UHFFFAOYSA-N
Isocitrate	ODBLHEXUDAPZAU-UHFFFAOYSA-N
Isomaltose	DLRVVLDZNNYCBX-RTPHMHGBSA-N
Jadomycin-A	AVMSKCRHMKXYOO-ZSISJILLSA-N
Jadomycin-B	BSBSCJRAEMDCHC-LVOPHWFOSA-N
Jasmonic-Acids	ZNJFBWYDHIGLCU-UHFFFAOYSA-N
Jasmonoyl-ACCs	TVRBFBSVUYCAKT-UHFFFAOYSA-N
Jasmonoyl-Alanines	GQOBLZKNJFFBSM-UNXYVOJBSA-N
Jasmonoyl-Glutamines	NQOXCBDTLUTPNO-BPCQOVAHSA-N
Jasmonoyl-Isoleucines	IBZYPBGPOGJMBF-VWLISTAJSA-N
Jasmonoyl-Leucines	BDUIIOHQSYPXRT-NRXISQOPSA-N
Jasmonoyl-Phenylalanines	BYYWRCJZFSTRMQ-ABHNRTSZSA-N
Jasmonoyl-Valines	LZPFFKBGBPBJAW-ZUEPYMLJSA-N
K+	NPYPAHLBTDXSSS-UHFFFAOYSA-N
K-BUTYRYL-COA	XMDYQSWOCOPMGU-NDZSKPAWSA-N
K-HEXANOYL-COA	NFOYYXQAVVYWKV-HDRQGHTBSA-N
KCL	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
KDO-8P	IZZNRKJLBIYBJN-HXUQBWEZSA-N
KDO-LIPID-IVA	GPNCBCJEDRRCDW-ACUQGRCXSA-N
KDO	NNLZBVFSCVTSLA-HXUQBWEZSA-N
