ID	DATABASE	MNX
RXN-16970	MetaCyc	MNXR114493
R11194	KEGG	MNXR114492
R11193	KEGG	MNXR114491
RXN-16336	MetaCyc	MNXR114491
R11192	KEGG	MNXR114490
RXN-16272	MetaCyc	MNXR114490
rxn05185	SEED	MNXR126421
rxn08112	SEED	MNXR126421
ABC-42-RXN	MetaCyc	MNXR126421
R11190	KEGG	MNXR114488
R11189	KEGG	MNXR114487
RXN-16303	MetaCyc	MNXR114487
R11188	KEGG	MNXR114486
R11187	KEGG	MNXR114485
R11186	KEGG	MNXR114484
R11185	KEGG	MNXR114483
RXN-16279	MetaCyc	MNXR114483
R11184	KEGG	MNXR114482
RXN-16280	MetaCyc	MNXR114482
R11183	KEGG	MNXR114481
R11182	KEGG	MNXR114480
RXN-15943	MetaCyc	MNXR114480
R06221	KEGG	MNXR138408
R11181	KEGG	MNXR114479
RXN-3944	MetaCyc	MNXR114479
R11180	KEGG	MNXR114478
RXN-15703	MetaCyc	MNXR114478
R11179	KEGG	MNXR114477
R11178	KEGG	MNXR114476
rxn05630	SEED	MNXR102493
R11176	KEGG	MNXR114474
RXN-13077	MetaCyc	MNXR114474
rxn02939	SEED	MNXR102495
R04210	KEGG	MNXR102495
ERYTHRON4PDEHYDROG-RXN	MetaCyc	MNXR102495
R11174	KEGG	MNXR114472
COBALAMIN5PSYN-RXN	MetaCyc	MNXR114472
rxn01479	SEED	MNXR102498
R02038	KEGG	MNXR102498
2.7.7.14-RXN	MetaCyc	MNXR102498
R11172	KEGG	MNXR114470
rxn08139	SEED	MNXR126447
rxn05173	SEED	MNXR126447
rxn11063	SEED	MNXR126447
ABC-2-RXN	MetaCyc	MNXR126447
rxn08098	SEED	MNXR95677
rxn07466	SEED	MNXR95675
R07651	KEGG	MNXR95675
3.4.13.22-RXN	MetaCyc	MNXR95675
rxn10437	SEED	MNXR95673
rxn09590	SEED	MNXR136096
rxn09591	SEED	MNXR136097
rxn09592	SEED	MNXR136098
rxn09593	SEED	MNXR136099
rxn09586	SEED	MNXR136092
rxn09587	SEED	MNXR136093
rxn09588	SEED	MNXR136094
rxn09589	SEED	MNXR136095
rxn09584	SEED	MNXR136090
rxn09585	SEED	MNXR136091
rxn10435	SEED	MNXR95666
rxn10923	SEED	MNXR95663
rxn13220	SEED	MNXR95663
rxn08096	SEED	MNXR95663
rxn11004	SEED	MNXR95664
rxn05493	SEED	MNXR95661
rxn08095	SEED	MNXR95661
rxn09827	SEED	MNXR95661
TRANS-RXN-23	MetaCyc	MNXR95661
rxn09699	SEED	MNXR95659
rxn01872	SEED	MNXR95656
rxn01243	SEED	MNXR95657
rxn08094	SEED	MNXR95655
R08549	KEGG	MNXR95655
2OXOGLUTARATEDEH-RXN	MetaCyc	MNXR95655
rxn10433	SEED	MNXR95652
rxn10434	SEED	MNXR95653
R08213	KEGG	MNXR95653
R205-RXN	MetaCyc	MNXR95653
rxn05115	SEED	MNXR95645
R07405	KEGG	MNXR95645
RXN0-743	MetaCyc	MNXR95645
rxn04784	SEED	MNXR95640
R06975	KEGG	MNXR95640
RXN-10066	MetaCyc	MNXR95640
R08564	KEGG	MNXR112098
rxn14152	SEED	MNXR112099
R08566	KEGG	MNXR112099
rxn14336	SEED	MNXR112096
R08562	KEGG	MNXR112096
rxn14016	SEED	MNXR112097
R08563	KEGG	MNXR112097
rxn13997	SEED	MNXR112094
R08560	KEGG	MNXR112094
RXN-9213	MetaCyc	MNXR112094
rxn14398	SEED	MNXR112095
R08561	KEGG	MNXR112095
rxn12191	SEED	MNXR112092
R08558	KEGG	MNXR112092
RXN-12582	MetaCyc	MNXR112092
rxn14191	SEED	MNXR112093
R08559	KEGG	MNXR112093
rxn12190	SEED	MNXR112090
R08551	KEGG	MNXR112090
rxn11934	SEED	MNXR112091
R08553	KEGG	MNXR112091
rxn00044	SEED	MNXR95638
R00059	KEGG	MNXR95638
RXN-3962	MetaCyc	MNXR95638
rxn05733	SEED	MNXR95636
R04859	KEGG	MNXR95636
R03217	KEGG	MNXR95637
rxn00453	SEED	MNXR95634
R00651	KEGG	MNXR95634
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	MetaCyc	MNXR95634
rxn09510	SEED	MNXR136056
rxn09511	SEED	MNXR136057
rxn09472	SEED	MNXR136052
rxn09490	SEED	MNXR136053
rxn09491	SEED	MNXR136054
rxn09508	SEED	MNXR136055
rxn09470	SEED	MNXR136050
rxn09471	SEED	MNXR136051
TSA-REDUCT-RXN	MetaCyc	MNXR124078
TRYPTOPHAN-DEHYDROGENASE-RXN	MetaCyc	MNXR124077
TUBULIN-N-ACETYLTRANSFERASE-RXN	MetaCyc	MNXR124079
TROPOMYOSIN-KINASE-RXN	MetaCyc	MNXR124074
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	MetaCyc	MNXR124073
TRYPTOPHAN--TRNA-LIGASE-RXN	MetaCyc	MNXR124075
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	MetaCyc	MNXR124070
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	MetaCyc	MNXR124072
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	MetaCyc	MNXR124071
rxn09542	SEED	MNXR136067
rxn09543	SEED	MNXR136068
rxn09544	SEED	MNXR136069
rxn09538	SEED	MNXR136063
rxn09539	SEED	MNXR136064
rxn09541	SEED	MNXR136066
rxn09535	SEED	MNXR136060
rxn09536	SEED	MNXR136061
rxn09537	SEED	MNXR136062
UNSPECIFIC-MONOOXYGENASE-RXN	MetaCyc	MNXR124089
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	MetaCyc	MNXR124088
UDP-ARABINOSE-4-EPIMERASE-RXN	MetaCyc	MNXR124085
UBIQUITIN--PROTEIN-LIGASE-RXN	MetaCyc	MNXR124084
UDP-GLUCURONOSYLTRANSFERASE-RXN	MetaCyc	MNXR124087
UDP-GALACTURONATE-DECARBOXYLASE-RXN	MetaCyc	MNXR124086
TYROSINE--TRNA-LIGASE-RXN	MetaCyc	MNXR124080
UBIQUITIN--CALMODULIN-LIGASE-RXN	MetaCyc	MNXR124083
TYROSINE-N-MONOOXYGENASE-RXN	MetaCyc	MNXR124082
rxn00191	SEED	MNXR95698
R00258	KEGG	MNXR95698
RXN-13698	MetaCyc	MNXR95698
ALANINE-AMINOTRANSFERASE-RXN	MetaCyc	MNXR95698
rxn08103	SEED	MNXR95699
rxn00849	SEED	MNXR95696
R01148	KEGG	MNXR95696
D-ALANINE-AMINOTRANSFERASE-RXN	MetaCyc	MNXR95696
UPPSYN-RXN	MetaCyc	MNXR124090
rxn00848	SEED	MNXR95697
R01147	KEGG	MNXR95697
RXN0-5240	MetaCyc	MNXR95697
rxn00599	SEED	MNXR95695
R00830	KEGG	MNXR95695
5-AMINOLEVULINIC-ACID-SYNTHASE-RXN	MetaCyc	MNXR95695
rxn09555	SEED	MNXR136079
rxn08102	SEED	MNXR95692
rxn05215	SEED	MNXR95692
TRANS-RXN-125	MetaCyc	MNXR95692
rxn00283	SEED	MNXR95693
R00401	KEGG	MNXR95693
ALARACECAT-RXN	MetaCyc	MNXR95693
rxn08100	SEED	MNXR95690
R10938	KEGG	MNXR95690
RXN0-5228	MetaCyc	MNXR95690
rxn09549	SEED	MNXR136074
rxn09550	SEED	MNXR136075
rxn09551	SEED	MNXR136076
rxn09552	SEED	MNXR136077
rxn09545	SEED	MNXR136070
rxn09546	SEED	MNXR136071
rxn09547	SEED	MNXR136072
rxn09548	SEED	MNXR136073
WATASEMIA-LUCIFERIN-2-MONOOXYGENASE-RXN	MetaCyc	MNXR124099
VALINE--TRNA-LIGASE-RXN	MetaCyc	MNXR124096
VALGLU-RXN	MetaCyc	MNXR124095
VOMIFOLIOL-4-DEHYDROGENASE-RXN	MetaCyc	MNXR124098
VCREDCHLOR-RXN	MetaCyc	MNXR124097
rxn12897	SEED	MNXR124092
UREA-CARBOXYLASE-RXN	MetaCyc	MNXR124092
URACIL-DEHYDROGENASE-RXN	MetaCyc	MNXR124091
URONATE-DEHYDROGENASE-RXN	MetaCyc	MNXR124094
URITRANS-RXN	MetaCyc	MNXR124093
rxn00278	SEED	MNXR95687
R00396	KEGG	MNXR95687
ALANINE-DEHYDROGENASE-RXN	MetaCyc	MNXR95687
rxn09583	SEED	MNXR136089
rxn08175	SEED	MNXR95682
rxn09565	SEED	MNXR136085
rxn09569	SEED	MNXR136086
rxn09574	SEED	MNXR136087
rxn09582	SEED	MNXR136088
rxn09557	SEED	MNXR136081
rxn09559	SEED	MNXR136082
rxn09560	SEED	MNXR136083
rxn09561	SEED	MNXR136084
rxn09556	SEED	MNXR136080
rxn13802	SEED	MNXR95678
rxn00851	SEED	MNXR95678
R01150	KEGG	MNXR95678
DALADALALIG-RXN	MetaCyc	MNXR95678
rxn08099	SEED	MNXR95679
R11404	KEGG	MNXR114701
R11403	KEGG	MNXR114700
rxn10432	SEED	MNXR95630
RXN-16701	MetaCyc	MNXR95630
rxn00952	SEED	MNXR95631
rxn06721	SEED	MNXR102715
R04545	KEGG	MNXR102715
2.7.1.153-RXN	MetaCyc	MNXR102715
rxn14353	SEED	MNXR102717
R08981	KEGG	MNXR102717
RXN-9779	MetaCyc	MNXR102717
rxn00016	SEED	MNXR95628
R00022	KEGG	MNXR95628
R06141	KEGG	MNXR95628
RXN-12625	MetaCyc	MNXR95628
rxn00143	SEED	MNXR95625
R00194	KEGG	MNXR95625
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	MetaCyc	MNXR95625
rxn09785	SEED	MNXR95626
rxn09828	SEED	MNXR95626
rxn06078	SEED	MNXR95622
rxn06976	SEED	MNXR102711
R05802	KEGG	MNXR102711
2.7.1.150-RXN	MetaCyc	MNXR102711
R10928	KEGG	MNXR102703
RXN-10958	MetaCyc	MNXR102703
rxn06367	SEED	MNXR102705
rxn13010	SEED	MNXR102705
R03363	KEGG	MNXR102705
RXN-10957	MetaCyc	MNXR102708
rxn00272	SEED	MNXR95618
R00369	KEGG	MNXR95618
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	MetaCyc	MNXR95618
R10270	KEGG	MNXR95619
rxn01354	SEED	MNXR95613
R01858	KEGG	MNXR95613
RXN-14207	MetaCyc	MNXR95613
R11450	KEGG	MNXR114745
R11449	KEGG	MNXR114744
RXN-17967	MetaCyc	MNXR114744
R11448	KEGG	MNXR114743
RXN-17638	MetaCyc	MNXR114743
R03269	KEGG	MNXR138714
R11447	KEGG	MNXR114742
RXN-17610	MetaCyc	MNXR114742
R11446	KEGG	MNXR114741
RXN-17565	MetaCyc	MNXR114741
RXN-10450	MetaCyc	MNXR114741
R11445	KEGG	MNXR114740
R05795	KEGG	MNXR102762
2.7.1.154-RXN	MetaCyc	MNXR102762
rxn10529	SEED	MNXR100104
rxn10528	SEED	MNXR100103
rxn10527	SEED	MNXR100102
rxn10526	SEED	MNXR100101
R09400	KEGG	MNXR100101
rxn10525	SEED	MNXR100100
R11444	KEGG	MNXR114739
R11443	KEGG	MNXR114738
rxn01489	SEED	MNXR138705
R02065	KEGG	MNXR138705
2.5.1.32-RXN	MetaCyc	MNXR138705
R11442	KEGG	MNXR114737
RXN-18144	MetaCyc	MNXR114737
R11441	KEGG	MNXR114736
R11440	KEGG	MNXR114735
RXN-9991	MetaCyc	MNXR114734
R11436	KEGG	MNXR114733
R11435	KEGG	MNXR114732
R11434	KEGG	MNXR114731
R11433	KEGG	MNXR114730
rxn01003	SEED	MNXR138719
R01377	KEGG	MNXR138719
R11432	KEGG	MNXR114729
R11431	KEGG	MNXR114728
R11430	KEGG	MNXR114727
R02749	KEGG	MNXR138715
R11428	KEGG	MNXR114725
rxn00999	SEED	MNXR138718
R01372	KEGG	MNXR138718
R11427	KEGG	MNXR114724
rxn01000	SEED	MNXR138717
R01373	KEGG	MNXR138717
R11426	KEGG	MNXR114723
rxn12571	SEED	MNXR138734
rxn12810	SEED	MNXR138734
R11425	KEGG	MNXR114722
rxn01363	SEED	MNXR138733
R01872	KEGG	MNXR138733
R11424	KEGG	MNXR114721
R06836	KEGG	MNXR138736
R11423	KEGG	MNXR114720
rxn11545	SEED	MNXR138735
rxn01985	SEED	MNXR138730
R02748	KEGG	MNXR138730
rxn12452	SEED	MNXR138732
rxn01364	SEED	MNXR138731
R01873	KEGG	MNXR138731
R11422	KEGG	MNXR114719
R11421	KEGG	MNXR114718
R11420	KEGG	MNXR114717
R11419	KEGG	MNXR114716
R11418	KEGG	MNXR114715
R11417	KEGG	MNXR114714
rxn01446	SEED	MNXR138729
R01969	KEGG	MNXR138729
R11416	KEGG	MNXR114713
rxn01859	SEED	MNXR138728
R02557	KEGG	MNXR138728
R11415	KEGG	MNXR114712
R11414	KEGG	MNXR114711
R11413	KEGG	MNXR114710
rxn01383	SEED	MNXR138740
R01895	KEGG	MNXR138740
RIBITOL-2-DEHYDROGENASE-RXN	MetaCyc	MNXR138740
R04404	KEGG	MNXR102726
PHOSPHATIDYLINOSITOL-BISPHOSPHATASE-RXN	MetaCyc	MNXR102726
WAX-ESTER-HYDROLASE-RXN	MetaCyc	MNXR124100
rxn05690	SEED	MNXR126764
rxn08540	SEED	MNXR126762
R11412	KEGG	MNXR114709
R11411	KEGG	MNXR114708
RXN-17592	MetaCyc	MNXR114708
R11410	KEGG	MNXR114707
RXN-17129	MetaCyc	MNXR114707
R11409	KEGG	MNXR114706
RXN-17514	MetaCyc	MNXR114706
R11408	KEGG	MNXR114705
RXN-10830	MetaCyc	MNXR114705
R11407	KEGG	MNXR114704
R11406	KEGG	MNXR114703
RXN-9145	MetaCyc	MNXR114703
R11405	KEGG	MNXR114702
RXN-15538	MetaCyc	MNXR114702
R10555	KEGG	MNXR138739
rxn14001	SEED	MNXR112126
R08605	KEGG	MNXR112126
R11495	KEGG	MNXR114789
R08606	KEGG	MNXR112127
R11493	KEGG	MNXR114787
RXN-9034	MetaCyc	MNXR114787
rxn14082	SEED	MNXR112125
R08604	KEGG	MNXR112125
RXN-1405	MetaCyc	MNXR112125
R11492	KEGG	MNXR114786
rxn14320	SEED	MNXR112122
R08601	KEGG	MNXR112122
RXN-13182	MetaCyc	MNXR112122
R11491	KEGG	MNXR114785
RXN-17690	MetaCyc	MNXR114785
rxn14027	SEED	MNXR112123
R08602	KEGG	MNXR112123
R11490	KEGG	MNXR114784
RXN-17685	MetaCyc	MNXR114784
R08599	KEGG	MNXR112120
R11489	KEGG	MNXR114783
RXN-12021	MetaCyc	MNXR114783
rxn14365	SEED	MNXR112121
R08600	KEGG	MNXR112121
RXN-13181	MetaCyc	MNXR112121
R11486	KEGG	MNXR114780
RXN-17950	MetaCyc	MNXR114780
rxn04042	SEED	MNXR100146
R05804	KEGG	MNXR100146
rxn09562	SEED	MNXR100145
rxn00239	SEED	MNXR100144
R00332	KEGG	MNXR100144
GUANYL-KIN-RXN	MetaCyc	MNXR100144
R09281	KEGG	MNXR100141
RXN-11002	MetaCyc	MNXR100141
rxn01201	SEED	MNXR100140
R01644	KEGG	MNXR100140
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	MetaCyc	MNXR100140
rxn14112	SEED	MNXR112119
R08597	KEGG	MNXR112119
R08596	KEGG	MNXR112118
R11484	KEGG	MNXR114779
R08589	KEGG	MNXR112115
R11483	KEGG	MNXR114778
rxn14302	SEED	MNXR112116
R08590	KEGG	MNXR112116
R11482	KEGG	MNXR114777
R08585	KEGG	MNXR112113
R11481	KEGG	MNXR114776
R08588	KEGG	MNXR112114
RXN-10620	MetaCyc	MNXR112114
R11480	KEGG	MNXR114775
rxn14251	SEED	MNXR112111
R08579	KEGG	MNXR112111
R11479	KEGG	MNXR114774
RXN-17962	MetaCyc	MNXR114774
R08583	KEGG	MNXR112112
R11477	KEGG	MNXR114772
RXN-17619	MetaCyc	MNXR114772
rxn14187	SEED	MNXR112110
R08578	KEGG	MNXR112110
R11476	KEGG	MNXR114771
R11475	KEGG	MNXR114770
rxn04038	SEED	MNXR100129
rxn10753	SEED	MNXR100127
rxn05287	SEED	MNXR100137
R07475	KEGG	MNXR100137
R03469	KEGG	MNXR102789
2.7.1.68-RXN	MetaCyc	MNXR102789
rxn00350	SEED	MNXR100136
R00494	KEGG	MNXR100136
RXN-12618	MetaCyc	MNXR100136
RXN-15856	MetaCyc	MNXR100136
rxn08604	SEED	MNXR100132
rxn08603	SEED	MNXR100131
rxn03635	SEED	MNXR100130
rxn14309	SEED	MNXR112108
R08576	KEGG	MNXR112108
R08577	KEGG	MNXR112109
rxn14039	SEED	MNXR112106
R08574	KEGG	MNXR112106
RXN-9296	MetaCyc	MNXR112106
R11474	KEGG	MNXR114769
R11473	KEGG	MNXR114768
R08571	KEGG	MNXR112104
R11472	KEGG	MNXR114767
rxn14150	SEED	MNXR112105
R08573	KEGG	MNXR112105
RXN-17773	MetaCyc	MNXR112105
R11471	KEGG	MNXR114766
R08569	KEGG	MNXR112102
RXN-10032	MetaCyc	MNXR112102
R11470	KEGG	MNXR114765
R10616	KEGG	MNXR112103
R08567	KEGG	MNXR112100
R11468	KEGG	MNXR114763
R08568	KEGG	MNXR112101
RXN-10031	MetaCyc	MNXR112101
R11467	KEGG	MNXR114762
R11466	KEGG	MNXR114761
R11465	KEGG	MNXR114760
rxn01993	SEED	MNXR126712
R02762	KEGG	MNXR126712
RXN-8527	MetaCyc	MNXR126712
R11464	KEGG	MNXR114759
rxn13823	SEED	MNXR114758
R11463	KEGG	MNXR114758
RXN-9030	MetaCyc	MNXR114758
R11462	KEGG	MNXR114757
RXN-16246	MetaCyc	MNXR114757
R11461	KEGG	MNXR114756
RXN-17761	MetaCyc	MNXR114756
rxn00493	SEED	MNXR138701
R00694	KEGG	MNXR138701
R11460	KEGG	MNXR114755
RXN-17765	MetaCyc	MNXR114755
rxn00488	SEED	MNXR138700
R00689	KEGG	MNXR138700
R11459	KEGG	MNXR114754
RXN-18215	MetaCyc	MNXR114754
R11458	KEGG	MNXR114753
RXN-18214	MetaCyc	MNXR114753
RXN-14206	MetaCyc	MNXR138702
R11457	KEGG	MNXR114752
RXN-14709	MetaCyc	MNXR114752
R11456	KEGG	MNXR114751
RXN-17509	MetaCyc	MNXR114751
R11455	KEGG	MNXR114750
RXN-17508	MetaCyc	MNXR114750
RXN-17428	MetaCyc	MNXR100109
1.1.1.271-RXN	MetaCyc	MNXR100108
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	MetaCyc	MNXR100107
rxn10531	SEED	MNXR100106
rxn10530	SEED	MNXR100105
R01104	KEGG	MNXR100115
rxn05128	SEED	MNXR100114
R07419	KEGG	MNXR100114
RXN0-3942	MetaCyc	MNXR100114
rxn05127	SEED	MNXR100113
R07418	KEGG	MNXR100113
rxn01487	SEED	MNXR100111
R02063	KEGG	MNXR100111
RXN-10625	MetaCyc	MNXR100111
R11454	KEGG	MNXR114749
RXN-17507	MetaCyc	MNXR114749
R11453	KEGG	MNXR114748
RXN-12408	MetaCyc	MNXR114748
R11452	KEGG	MNXR114747
RXN-12409	MetaCyc	MNXR114747
R11451	KEGG	MNXR114746
rxn09961	SEED	MNXR136137
rxn09963	SEED	MNXR136138
R08652	KEGG	MNXR112168
rxn09988	SEED	MNXR136139
rxn14259	SEED	MNXR112169
R08653	KEGG	MNXR112169
RXN-4603	MetaCyc	MNXR112169
rxn14055	SEED	MNXR112166
R08647	KEGG	MNXR112166
rxn09889	SEED	MNXR136133
rxn09230	SEED	MNXR138796
rxn05646	SEED	MNXR138796
TRANS-RXN-112	MetaCyc	MNXR138796
R08650	KEGG	MNXR112167
rxn09918	SEED	MNXR136134
rxn14156	SEED	MNXR112164
R08645	KEGG	MNXR112164
RXNQT-4176	MetaCyc	MNXR112164
R08646	KEGG	MNXR112165
RXNQT-4178	MetaCyc	MNXR112165
rxn09949	SEED	MNXR136136
rxn09229	SEED	MNXR138797
rxn14290	SEED	MNXR112162
R08643	KEGG	MNXR112162
R01291	KEGG	MNXR138792
rxn14102	SEED	MNXR112163
R08644	KEGG	MNXR112163
RXNQT-4175	MetaCyc	MNXR112163
rxn09844	SEED	MNXR136130
rxn13995	SEED	MNXR112160
R08641	KEGG	MNXR112160
RXNQT-4173	MetaCyc	MNXR112160
rxn09847	SEED	MNXR136131
rxn01761	SEED	MNXR138794
R02437	KEGG	MNXR138794
R08642	KEGG	MNXR112161
RXNQT-4174	MetaCyc	MNXR112161
rxn09851	SEED	MNXR136132
rxn09679	SEED	MNXR100188
rxn09875	SEED	MNXR100188
rxn08617	SEED	MNXR100188
rxn13297	SEED	MNXR100180
rxn14347	SEED	MNXR112159
R08640	KEGG	MNXR112159
RXNQT-4172	MetaCyc	MNXR112159
rxn10007	SEED	MNXR136148
rxn10018	SEED	MNXR136149
rxn14167	SEED	MNXR112157
R08637	KEGG	MNXR112157
rxn14125	SEED	MNXR112158
R08638	KEGG	MNXR112158
rxn14359	SEED	MNXR112155
R08635	KEGG	MNXR112155
RXN-14301	MetaCyc	MNXR112155
R08636	KEGG	MNXR112156
RXNQT-4171	MetaCyc	MNXR112156
rxn14246	SEED	MNXR112153
rxn10005	SEED	MNXR136146
rxn14278	SEED	MNXR112154
R08634	KEGG	MNXR112154
RXNQT-4170	MetaCyc	MNXR112154
rxn10006	SEED	MNXR136147
rxn14205	SEED	MNXR112151
R08631	KEGG	MNXR112151
RXNQT-4169	MetaCyc	MNXR112151
rxn09989	SEED	MNXR136140
R08632	KEGG	MNXR112152
RXN-14048	MetaCyc	MNXR112152
rxn09996	SEED	MNXR136142
rxn14175	SEED	MNXR112150
R08630	KEGG	MNXR112150
rxn09997	SEED	MNXR136143
rxn05194	SEED	MNXR100178
rxn10116	SEED	MNXR100177
rxn08608	SEED	MNXR100177
rxn08607	SEED	MNXR100176
rxn14059	SEED	MNXR112148
R08628	KEGG	MNXR112148
RXNQT-4167	MetaCyc	MNXR112148
rxn10048	SEED	MNXR136159
R08629	KEGG	MNXR112149
RXNQT-4168	MetaCyc	MNXR112149
rxn14384	SEED	MNXR112146
R08626	KEGG	MNXR112146
rxn14308	SEED	MNXR112147
R08627	KEGG	MNXR112147
RXNQT-4166	MetaCyc	MNXR112147
rxn14248	SEED	MNXR112144
R08624	KEGG	MNXR112144
RXNQT-4164	MetaCyc	MNXR112144
R08625	KEGG	MNXR112145
RXNQT-4165	MetaCyc	MNXR112145
rxn14118	SEED	MNXR112142
R08622	KEGG	MNXR112142
rxn10045	SEED	MNXR136157
rxn14183	SEED	MNXR112143
R08623	KEGG	MNXR112143
RXNQT-4163	MetaCyc	MNXR112143
rxn10046	SEED	MNXR136158
rxn13975	SEED	MNXR112140
R08620	KEGG	MNXR112140
RXN-2203	MetaCyc	MNXR112140
rxn10020	SEED	MNXR136151
R08621	KEGG	MNXR112141
rxn10021	SEED	MNXR136152
rxn10030	SEED	MNXR136153
rxn10036	SEED	MNXR136154
rxn10019	SEED	MNXR136150
rxn14004	SEED	MNXR112139
R08619	KEGG	MNXR112139
RXN-2202	MetaCyc	MNXR112139
rxn14008	SEED	MNXR112137
R08617	KEGG	MNXR112137
RXN-13116	MetaCyc	MNXR112137
rxn14382	SEED	MNXR112138
R08618	KEGG	MNXR112138
R11505	KEGG	MNXR114799
RXN-16774	MetaCyc	MNXR114799
R11504	KEGG	MNXR114798
RXN-16775	MetaCyc	MNXR114798
rxn13958	SEED	MNXR112136
R08616	KEGG	MNXR112136
RXN-15224	MetaCyc	MNXR112136
R11503	KEGG	MNXR114797
RXN-17139	MetaCyc	MNXR114797
R11502	KEGG	MNXR114796
rxn10079	SEED	MNXR136166
rxn14256	SEED	MNXR112134
R08613	KEGG	MNXR112134
R11501	KEGG	MNXR114795
RXN-17138	MetaCyc	MNXR114795
rxn10080	SEED	MNXR136167
rxn14323	SEED	MNXR112131
R08610	KEGG	MNXR112131
R11500	KEGG	MNXR114794
RXN-17678	MetaCyc	MNXR114794
rxn10081	SEED	MNXR136168
rxn13969	SEED	MNXR112132
R08611	KEGG	MNXR112132
R11499	KEGG	MNXR114793
RXN-17383	MetaCyc	MNXR114793
rxn10082	SEED	MNXR136169
rxn10067	SEED	MNXR136162
R08609	KEGG	MNXR112130
R11497	KEGG	MNXR114791
RXN-17379	MetaCyc	MNXR114791
rxn10076	SEED	MNXR136163
R11496	KEGG	MNXR114790
RXN-18103	MetaCyc	MNXR114790
rxn10077	SEED	MNXR136164
rxn10078	SEED	MNXR136165
rxn10053	SEED	MNXR136160
rxn10063	SEED	MNXR136161
rxn08605	SEED	MNXR100155
rxn14107	SEED	MNXR112128
R08607	KEGG	MNXR112128
R08608	KEGG	MNXR112129
rxn11267	SEED	MNXR124107
rxn13646	SEED	MNXR124112
rxn09598	SEED	MNXR136104
rxn09599	SEED	MNXR136105
rxn14037	SEED	MNXR112199
R08683	KEGG	MNXR112199
rxn09594	SEED	MNXR136100
rxn09595	SEED	MNXR136101
rxn14137	SEED	MNXR112197
R08681	KEGG	MNXR112197
rxn09596	SEED	MNXR136102
rxn14088	SEED	MNXR112198
R08682	KEGG	MNXR112198
rxn09597	SEED	MNXR136103
R08679	KEGG	MNXR112195
2	KEGG	MNXR112195
rxn14351	SEED	MNXR112196
R08680	KEGG	MNXR112196
rxn14050	SEED	MNXR112193
R08678	KEGG	MNXR112193
RXN-13161	MetaCyc	MNXR112193
R08679	KEGG	MNXR112194
1	KEGG	MNXR112194
R08677	KEGG	MNXR112192
SULFUR-DIOXYGENASE-RXN	MetaCyc	MNXR112192
rxn14161	SEED	MNXR112190
R08675	KEGG	MNXR112190
rxn12277	SEED	MNXR126787
rxn09732	SEED	MNXR136115
rxn09743	SEED	MNXR136116
rxn09756	SEED	MNXR136117
rxn09757	SEED	MNXR136118
rxn14305	SEED	MNXR112188
R08673	KEGG	MNXR112188
rxn09633	SEED	MNXR136111
rxn14237	SEED	MNXR112189
R08674	KEGG	MNXR112189
rxn09647	SEED	MNXR136112
rxn14362	SEED	MNXR112186
R08671	KEGG	MNXR112186
rxn09667	SEED	MNXR136113
rxn14285	SEED	MNXR112187
R08672	KEGG	MNXR112187
rxn09726	SEED	MNXR136114
rxn14133	SEED	MNXR112184
R08669	KEGG	MNXR112184
RXN-2209	MetaCyc	MNXR112184
rxn13986	SEED	MNXR112185
R08670	KEGG	MNXR112185
rxn14339	SEED	MNXR112182
R08667	KEGG	MNXR112182
rxn14074	SEED	MNXR112183
R08668	KEGG	MNXR112183
RXN-2208	MetaCyc	MNXR112183
rxn09630	SEED	MNXR136110
rxn09611	SEED	MNXR136108
rxn09622	SEED	MNXR136109
rxn09797	SEED	MNXR136126
rxn10909	SEED	MNXR138789
rxn09809	SEED	MNXR136127
rxn14376	SEED	MNXR112179
R08664	KEGG	MNXR112179
rxn09841	SEED	MNXR136128
rxn09843	SEED	MNXR136129
rxn14025	SEED	MNXR112177
R08662	KEGG	MNXR112177
rxn09761	SEED	MNXR136122
R08663	KEGG	MNXR112178
rxn09762	SEED	MNXR136123
rxn14130	SEED	MNXR112175
R08660	KEGG	MNXR112175
rxn09763	SEED	MNXR136124
rxn14194	SEED	MNXR112176
R08661	KEGG	MNXR112176
rxn09766	SEED	MNXR136125
rxn09856	SEED	MNXR136125
rxn14260	SEED	MNXR112173
R08658	KEGG	MNXR112173
GLYCEROL-1-PHOSPHATASE-RXN	MetaCyc	MNXR112173
rxn14331	SEED	MNXR112174
R08659	KEGG	MNXR112174
rxn02216	SEED	MNXR138780
rxn14127	SEED	MNXR112171
R08655	KEGG	MNXR112171
rxn09759	SEED	MNXR136120
R08657	KEGG	MNXR112172
rxn09760	SEED	MNXR136121
rxn09758	SEED	MNXR136119
rxn08081	SEED	MNXR95555
rxn08082	SEED	MNXR95556
rxn00858	SEED	MNXR95554
R01157	KEGG	MNXR95554
AGMATIN-RXN	MetaCyc	MNXR95554
