rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	grade_GC	dg_EQ	grade_EQ	dg_DGPMS	grade_DGPMS	dg_TECRDB	grade_TECRDB	best_grade	best_source
rxn10383	glycogen (starch) synthase		CPDFORMERROR	0	0		False										
rxn10398	cystathione peroxisomal transport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10401	Maltodextrin glucosidase (dextrin)		MI:R:-2	0	0		False										
rxn10403	1-acylglycerol-3-phosphate O-acyltransferase	2.3.1.51	MI:C:-34.310/H:-66.510/O:-7.920/P:-0.990/R:0.020|CI:1.140	0	0		False										
rxn10404	fatty-acid--CoA ligase (Iso-C14:0)	6.2.1.3	OK	0	0		False										
rxn10405	fatty-acid--CoA ligase (anteiso-C15:0)	6.2.1.3	OK	0	0		False										
rxn10406	fatty-acid--CoA ligase (Iso-C15:0)	6.2.1.3	OK	0	0		False										
rxn10407	fatty-acid--CoA ligase (Iso-C16:0)	6.2.1.3	OK	0	0		False										
rxn10408	fatty-acid--CoA ligase (anteiso-C17:0)	6.2.1.3	OK	0	0		False										
rxn10409	fatty-acid--CoA ligase (Iso-C17:0)	6.2.1.3	OK	0	0		False										
rxn10410	glycerol-3-phosphate O-acyltransferase	2.3.1.15	OK	0	0		False										
rxn10415	L-cystine transport via ABC system	3.A.1.3.-	OK	1	3	0.7784	True	-6.7800	BRONZE	-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10420	2-phospho-L-lactate synthase		OK	0	0		False										
rxn10421	4-Aminobenzoate mitochondrial transport via symport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10422	4-ketofructose 1,6-bisphosphate phosphatase		OK	0	0		False										
rxn10423	5-hydroxybenzimidazole synthase		CI:1	0	0		False										
rxn10424	7-mercaptoheptanoate synthase		CI:-1	0	3	5.3871	False	-9.1900	BRONZE	-8.5980	BRONZE	-52.0500	BRONZE			BRONZE	GC
rxn10425	R08323		OK	0	3	0.5548	False	-6.3200	SILVER	-3.8140	SILVER	-8.4900	SILVER			SILVER	GC
rxn10426	(R)-acetoin transport via proton symport		OK	1	1		True	0.0000	GOLD							GOLD	GC
rxn10427	adenylate kinase (d form)		OK	0	3	1.7427	False	9.5000	BRONZE	0.0900	GOLD	-0.3900	GOLD	-0.5296	GOLD	GOLD	TECRDB
rxn10429	Adenosylcobalamin 5'-phosphate synthase		OK	0	0		False										
rxn10430	archaeatidylinositol N-acetylglucosaminyltransferase		OK	0	0		False										
rxn10431	N-acetylglucosaminylarchaeatidylinositol deacetylase		OK	0	0		False										
rxn10432	R08198	1.1.1.399;1.1.1.95	OK	0	3	0.0562	False	6.2500	SILVER	6.5800	SILVER	6.3700	SILVER	6.5280	SILVER	SILVER	TECRDB
rxn10433	alpha-ketoadipate:CoA ligase		OK	0	0		False										
rxn10434	R08213	4.1.3.-	OK	0	3	0.6791	False	-7.4200	SILVER	-7.5210	SILVER	-12.9400	SILVER			SILVER	GC
rxn10435	alpha-ketopimelate:CoA ligase		OK	0	0		False										
rxn10436	alpha-ketosubmerate:CoA ligase		OK	0	0		False										
rxn10437	alpha-ketosubmerate decarboxylase		OK	0	0		False										
rxn10438	acetolactate reversible transport via proton symport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10439	RXN-8627.c		OK	0	3	2.4887	False	-14.0000	BRONZE	-0.7900	SILVER	-10.6400	BRONZE			SILVER	EQ
rxn10440	archaetidylserine decarboxylase		OK	0	0		False										
rxn10441	archaetidylglycerol hydrogenase		OK	0	0		False										
rxn10442	archaetidylinositol hydrogenase		OK	0	0		False										
rxn10443	H+-exporting ATPase	7.1.2.1	OK	1	3	0.7784	True	-6.7800	GOLD	-6.0910	GOLD	-7.0700	GOLD	-6.2151	GOLD	GOLD	TECRDB
rxn10444	archaetidylserine hydrogenase		OK	0	0		False										
rxn10445	beta-lysine acetyltransferase		OK	0	0		False										
rxn10446	beta-ribofuranosylaminobenzene 5'-phosphate synthase		OK	0	0		False										
rxn10447	calcium transport via ABC system	3.6.3.-	OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10448	calcium / sodium antiporter		OK	1	0		True										
rxn10449	Cobinamide transport via ABC system	7.6.2.g	OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10450	Cob(1)alamin-HBI transport via ABC system		OK	1	1		True			-6.0910	GOLD					GOLD	EQ
rxn10451	cob(I)alamin-HBI adenosyltransferase		OK	0	0		False										
rxn10452	cob(I)alamin degradation		OK	0	0		False										
rxn10453	cadmium transport in via ABC system		OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10454	CDP-alcohol phosphatidyltransferase (glycerol 1-phosphate)		OK	0	0		False										
rxn10455	CDP-alcohol phosphatidyltransferase (glycerol 1-phosphate) (hydroxy)		OK	0	0		False										
rxn10456	CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase		OK	0	0		False										
rxn10457	CDP-2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol synthase		OK	0	0		False										
rxn10458	CDP-2,3-di-O-geranylgeranyl-sn-glyceroserine O-archaetidyltransferase		OK	0	0		False										
rxn10459	CDP-2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glyceroserine O-archaetidyltransferase		OK	0	0		False										
rxn10460	CDP-digeranyl-sn-glycero-myo-inositol 3-phosphatidyltransferase		OK	0	0		False										
rxn10461	CDP-digeranyl-sn-glycero-myo-inositol 3-phosphatidyltransferase (3' hydroxy)		OK	0	0		False										
rxn10464	coenzyme F390 hydrolase (ATP)		OK	0	0		False										
rxn10465	coenzyme F390 hydrolase (GTP)		OK	0	0		False										
rxn10466	coenzyme F390 synthetase (ATP)		OK	0	0		False										
rxn10467	coenzyme F390 synthetase (GTP)		OK	0	0		False										
rxn10468	R213-RXN.c	4.2.1.114	OK	0	3	1.7303	False	-0.0500	BRONZE	0.6980	SILVER	-18.5200	BRONZE			SILVER	EQ
rxn10469	R217-RXN.c	4.2.1.114	OK	0	3	1.7305	False	-0.0500	BRONZE	0.6990	SILVER	-18.5200	BRONZE			SILVER	EQ
rxn10470	Methanethiol Transport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10471	Methane Transport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10472	cis-homoaconitate hydrolase		OK	0	0		False										
rxn10473	TRANS-RXN-139.ce		OK	1	0		True										
rxn10474	TRANS-RXNBWI-115534.ce.maizeexp.CO+2_CO+2		OK	1	0		True										
rxn10475	R08217	2.7.1.-	OK	0	3	2.1780	False	-14.0000	BRONZE	-2.2670	SILVER	-7.5700	BRONZE			SILVER	EQ
rxn10476	hydrogenobyrinic-acid-a,c-diamide:cobalt cobalt-ligase (ADP-forming)	6.6.1.2	CI:-1	0	1		False					-34.4500	BRONZE			BRONZE	DGPMS
rxn10477	carbon monoxide dehydrogenase / acetyl-CoA synthase 2		OK	0	0		False										
rxn10478	carbon monoxide dehydrogenase / acetyl-CoA synthase		OK	0	0		False										
rxn10479	coenzyme M synthase		OK	0	3	0.9403	False	-1.8400	SILVER	0.2400	SILVER	-10.9000	BRONZE			SILVER	GC
rxn10480	CO transporter via diffusion		OK	1	0		True										
rxn10481	Copper transport via ABC system		OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10482	cob(II)yrinic acid a,c-diamide reductase		OK	0	1		False					-14.3700	GOLD			GOLD	DGPMS
rxn10483	Cob(II)yrinate a,c-diamide synthase (glutamine-hydrolysing)		CI:3	0	1		False					-29.9400	BRONZE			BRONZE	DGPMS
rxn10484	diaminopimelate dehydrogenase		OK	0	3	2.0839	False	7.9900	BRONZE	2.4830	BRONZE	30.0200	BRONZE			BRONZE	GC
rxn10485	digeranylgeranylglyceryl phosphate synthase		OK	0	0		False										
rxn10486	2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol synthase		OK	0	0		False										
rxn10487	digeranyl-sn-glycerol-1-phospho-3'-sn-glycerol phosphatase		OK	0	0		False										
rxn10488	digeranyl-sn-glycerol-1-phospho-3'-sn-glycerol phosphatase (hydroxy)		OK	0	0		False										
rxn10489	dihydroorotic acid dehydrogenase (f420)		OK	0	0		False										
rxn10490	7,8-dihydronepterin 2' :3'-cyclicphosphate hydrolase		OK	0	0		False										
rxn10491	7,8 dihydropteroate synthase (methanopterin)		CI:1	0	0		False										
rxn10492	3-dehydroquinate synthase		OK	0	0		False										
rxn10493	6-deoxy-5-ketofructose 1-phosphate reductase		OK	0	0		False										
rxn10494	6-deoxy-5-ketofructose 1-phosphate synthase		OK	0	0		False										
rxn10495	6-deoxy-5-ketomannitol 1-phosphate:L-aspartate semialdehyde ligase		OK	0	0		False										
rxn10496	Dimethylamine methyltransferase		OK	0	0		False										
rxn10497	Dimethylamine symport		OK	1	1		True	-0.0000	BRONZE							BRONZE	GC
rxn10498	dimethylallyltranstransferase (3-hydroxy)		OK	0	0		False										
rxn10499	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthetase		CI:-1	0	3	2.0046	False	0.5600	BRONZE	-12.7560	BRONZE	-18.8200	BRONZE			BRONZE	GC
rxn10500	Dimethyl sulfide Transport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10501	3,7-dideoxy-D-threo-hepto-2,6-diulosonate synthase		OK	0	0		False										
rxn10503	diphosphomevalonate decarboxylase 2		OK	0	0		False										
rxn10504	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase	1.1.1.302	OK	0	3	0.8826	False	-3.1700	SILVER	-6.4650	SILVER	-22.1300	SILVER			SILVER	GC
rxn10505	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NADP+ 1'-oxidoreductase	1.1.1.302	OK	0	3	0.8821	False	-3.1700	SILVER	-6.4590	SILVER	-22.1300	SILVER			SILVER	GC
rxn10506	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	3.5.4.-	OK	0	2	0.2287	False	-16.2300	SILVER			-11.3700	SILVER			SILVER	GC
rxn10507	Ech Hydrogenase		OK	1	0		True										
rxn10508	coenzyme F430 precursor synthase 1 (aminase)		CI:-1	0	0		False										
rxn10509	coenzyme F430 precursor synthase 2 (reduction)		OK	0	0		False										
rxn10510	coenzyme F430 precursor synthase 3 (reduction)		OK	0	0		False										
rxn10511	coenzyme F430 precursor synthase 4 (cyclization)		OK	0	0		False										
rxn10512	coenzyme F430 precursor synthase 5 (cyclization)		CI:1	0	0		False										
rxn10513	F420 Deydrogenase		OK	1	0		True										
rxn10514	F420H2 oxidase		OK	0	0		False										
rxn10515	coenzyme F420-dependent N(5) N(10)-methenyltetrahydrosarcinapterin dehydrogenase		OK	0	0		False										
rxn10516	coenzyme F420-dependent N(5) N(10)-methenyltetrahydrosarcinapterin reductase		OK	0	0		False										
rxn10517	F420-noneducing Hydrogenase		OK	1	0		True										
rxn10518	F420 dependent NADP reductase		OK	0	0		False										
rxn10519	F420-Reducing Hydrogenase		OK	0	0		False										
rxn10520	fructose-bisphosphate oxidase		OK	0	0		False										
rxn10521	formylmethanofuran dehydrogenase (b)		MI:C:5/H:6/N:1/O:3|CI:-1	0	0		False										
rxn10522	formylmethanofuran:H4SPT N-formyltransferase (b)		MI:C:-5/H:-6/N:-1/O:-3|CI:1	0	0		False										
rxn10523	farnesyltranstransferase (3-hyroxy)		OK	0	0		False										
rxn10524	glucose 6-phosphate dehydrogenase (F420-Dependent)		OK	0	0		False										
rxn10525	gamma-F420-0:gamma-L-glutamate ligase		OK	0	0		False										
rxn10526	gamma-F420-1:gamma-L-glutamate ligase		OK	0	0		False										
rxn10527	gamma-F420-2:gamma-L-glutamate ligase		OK	0	0		False										
rxn10528	gamma-F420-3:gamma-L-glutamate ligase		OK	0	0		False										
rxn10529	gamma-F420-4:gamma-L-glutamate ligase		OK	0	0		False										
rxn10530	gamma-F420-5:gamma-L-glutamate ligase		OK	0	0		False										
rxn10531	gamma-F420-6:gamma-L-glutamate ligase		OK	0	0		False										
rxn10532	geranylgeranylglyceryl phosphate synthase		OK	0	0		False										
rxn10533	glucan 1,4-alpha-glucosidase		MI:C:6/H:10/O:5	0	0		False										
rxn10534	Glu-tRNA(Gln):L-glutamine amido-ligase(ADP-forming)	6.3.5.7	MI:C:-8/H:-7/N:-6/O:-8/P:-2/R:1	0	0		False										
rxn10535	glutamate synthase (F420)		OK	0	0		False										
rxn10536	Glutamyl-tRNA synthetase (Gln)		MI:C:-15/H:-20/N:-6/O:-6/R:-1|CI:-1	0	0		False										
rxn10537	glycine reversible transport via sodium symport		OK	1	0		True										
rxn10538	geranyltranstransferase (3-hydroxy)		OK	0	0		False										
rxn10539	GTP cyclohydrolase III		OK	0	0		False										
rxn10540	dihydromethanoterin reductase		OK	0	0		False										
rxn10541	h2s transport (diffusion)		OK	1	1		True	0.0000	GOLD							GOLD	GC
rxn10542	hydrogen transport		OK	1	1		True	0.0000	GOLD							GOLD	GC
rxn10543	tetrahydromethanopterin:alpha-L-glutamate ligase (ADP-forming)	6.3.2.33	OK	0	3	0.0464	False	-6.3200	SILVER	-6.2200	SILVER	-6.5500	SILVER			SILVER	GC
rxn10544	tetrahydromethanopterin glutamate lyase (GTP)		OK	0	3	0.0831	False	-6.3200	SILVER	-5.8110	SILVER	-6.1800	SILVER			SILVER	GC
rxn10545	tetrahydromethanopterin synthesis reaction 10		OK	0	0		False										
rxn10546	tetrahydromethanopterin synthesis reaction 11		OK	0	0		False										
rxn10547	tetrahydromethanopterin synthesis reaction 12		OK	0	0		False										
rxn10548	tetrahydromethanopterin synthesis reaction 13		OK	0	0		False										
rxn10549	tetrahydromethanopterin synthesis reaction 14		OK	0	0		False										
rxn10550	tetrahydromethanopterin synthesis reaction 15		OK	0	0		False										
rxn10551	tetrahydromethanopterin synthesis reaction 16		OK	0	0		False										
rxn10552	tetrahydromethanopterin synthesis reaction 9		OK	0	0		False										
rxn10553	hydroxyarchaetidylserine decarboxylase		OK	0	0		False										
rxn10554	hydroxyarchaetidylglycerol hydrogenase		OK	0	0		False										
rxn10555	hydroxyarchaetidylinositol hydrogenase		OK	0	0		False										
rxn10556	hydroxyarchaetidylserine hydrogenase		OK	0	0		False										
rxn10557	Heterodisulphide reductase		OK	1	0		True										
rxn10558	H+/K+ gastric/non-gastric P-ATPase and ABC ATPase		OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10559	ydroxyphenylacetate transport in via proton symporter		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10560	TRANS-RXNBWI-115459.ce		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10561	indolepyruvate ferredoxin oxidoreductase		OK	0	0		False										
rxn10562	indolepyruvate ferredoxin oxidoreductase (phenylpyvurate)		OK	0	0		False										
rxn10563	indolepyruvate ferredoxin oxidoreductase (hydroxyphenylpyvurate)		OK	0	0		False										
rxn10564	isopentenyl diphosphate isomerase (type3)		OK	0	0		False										
rxn10565	isopentenyl diphosphate isomerase (type3)		OK	0	0		False										
rxn10566	LPPG:Fo 2-phospho-L-lactate transferase		CI:1	0	0		False										
rxn10567	LPPG synthetase		OK	0	0		False										
rxn10568	Methanol: coenzyme M methyltransferase	2.1.1.-;2.1.1.90	OK	0	3	4.0436	False	-8.9200	BRONZE	-9.1730	BRONZE	-44.6000	BRONZE			BRONZE	GC
rxn10569	Methyl-coenzyme M reductase		OK	0	0		False										
rxn10570	Methanol diffusion		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10571	ATP phosphohydrolase (Mg2+-importing)	3.6.3.2;7.2.2.m	OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10572	Monomethylamine methyltransferase		OK	0	0		False										
rxn10573	Monomethylamine symport		OK	1	0		True										
rxn10574	Methylthiol: coenzyme M methyltransferase		OK	0	3	1.1865	False	0.0100	SILVER	0.0100	SILVER	10.3500	BRONZE			SILVER	GC
rxn10575	Methenyl-H4SPt cyclohydrolase		OK	0	0		False										
rxn10576	Methyl-H4SPT: coenzyme M methyltransferase		OK	1	0		True										
rxn10577	Nitrogen exchange, diffusion		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10578	Na+/K+-exchanging ATPase		OK	1	2	1.0920	True			-6.0910	GOLD	-7.0700	GOLD			GOLD	EQ
rxn10579	Nalpha-(beta-alanyl)-L-histidine hydrolase		OK	0	0		False										
rxn10580	nitrogenase		OK	0	0		False										
rxn10581	nickel transport in/out via permease (no H+)		OK	1	0		True										
rxn10582	Nicotinate-nucleotide 5-hydroxybenzimidazole phosphoribosyltransferase		OK	0	0		False										
rxn10583	nucleoside triphosphate phosphohydrolase	3.6.1.15	OK	0	3	0.1204	False	-6.7800	SILVER	-6.8790	SILVER	-7.0700	GOLD			GOLD	DGPMS
rxn10584	nucleoside triphosphate phosphohydrolase	3.6.1.15	OK	0	3	0.4159	False	-6.7800	SILVER	-8.2190	SILVER	-6.7000	GOLD			GOLD	DGPMS
rxn10585	2-oxoglutarate synthase (reversible)		OK	0	0		False										
rxn10586	phenylacetate-CoA ligase (indoleacetate)		OK	0	3	3.4301	False	-21.5200	BRONZE	-1.4070	SILVER	0.5700	BRONZE			SILVER	EQ
rxn10587	phenylacetate transport in via proton symporter		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10588	pyruvate synthase		OK	0	0		False										
rxn10589	pyruvate synthase		OK	0	0		False										
rxn10591	5-phosphoribosyl 1-pyrophosphate pyrophosphatase		OK	0	3	1.8952	False	-16.2800	BRONZE	-7.8560	SILVER	-6.3800	SILVER			SILVER	EQ
rxn10592	2-phosphosulfolactate phosphatase		OK	0	0		False										
rxn10593	phosphosulfolactate synthase		OK	0	0		False										
rxn10594	ribose 1,5-bisphosphate isomerase	5.3.1.29	OK	0	3	0.8528	False	0.6200	BRONZE	-2.5730	GOLD	-2.5100	SILVER			GOLD	EQ
rxn10595	R212-RXN.c	4.2.1.114	OK	0	3	0.5592	False	1.4700	SILVER	1.1220	SILVER	-3.4700	SILVER			SILVER	GC
rxn10596	R216-RXN.c	4.2.1.114	OK	0	3	0.5591	False	1.4700	SILVER	1.1210	SILVER	-3.4700	SILVER			SILVER	GC
rxn10597	alpha-ribazole 5-phosphate phosphatase		OK	0	0		False										
rxn10598	sulfoethylcysteine synthase		CI:-1	0	2	2.0128	False	4.8100	BRONZE			32.6000	BRONZE			BRONZE	GC
rxn10599	R207-RXN.c		OK	0	3	0.5870	False	1.4700	SILVER	1.1270	SILVER	-3.7100	SILVER			SILVER	GC
rxn10600	precorrin-2 cobaltochelatase	4.99.1.3	CI:1	0	1		False					56.7000	BRONZE			BRONZE	DGPMS
rxn10601	L-sulfolactate dehydrogenase (NAD+)		OK	0	0		False										
rxn10602	L-sulfolactate dehydrogenase (NADP+)		OK	0	0		False										
rxn10603	R232-RXN.c		OK	0	2	4.1859	False	-19.6800	BRONZE			-62.3500	BRONZE			BRONZE	GC
rxn10604	sulfate transport exchange via proton symport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10605	sulfur diffusion		OK	1	0		True										
rxn10606	triaminopyrimidine triphosphate phosphorilase		OK	0	0		False										
rxn10607	triaminopyrimidine triphosphate phosphomutase		OK	0	0		False										
rxn10608	R206-RXN.c		OK	0	3	0.9017	False	-1.4700	SILVER	-1.1270	SILVER	6.9300	BRONZE			SILVER	GC
rxn10609	threonine-phosphate synthase	2.7.1.-;2.7.1.177	OK	0	3	2.8333	False	-14.0000	BRONZE	1.4570	SILVER	-4.5200	BRONZE			SILVER	EQ
rxn10610	threo-iso(homo)2citrate dehydrogenase		OK	0	0		False										
rxn10611	threo-iso(homo)3citrate dehydrogenase		OK	0	0		False										
rxn10612	threo-isohomocitrate dehydrogenase		OK	0	0		False										
rxn10613	Trimethylamine methyltransferase	2.1.1.-	OK	0	3	4.6093	False	-0.0300	BRONZE	-4.2640	BRONZE	-43.7800	BRONZE			BRONZE	GC
rxn10614	Trimethylamine symport		OK	1	1		True	0.0000	BRONZE							BRONZE	GC
rxn10615	thiosulfate reductase		OK	0	2	2.5214	False	-23.8200	BRONZE			-40.6000	BRONZE			BRONZE	GC
rxn10616	unknown cobalamin degradation product diffusion		OK	1	0		True										
rxn10617	unknown riboflavin degradation product diffusion		OK	1	0		True										
rxn10618	2-oxoisovalerate ferredoxin reductase		OK	0	0		False										
rxn10619	fumarate reductase		OK	0	2	4.6005	False	6.5300	BRONZE	-14.6300	BRONZE	11.2000				BRONZE	GC
rxn10620	hydroxymethylpyrimidine kinase (GTP)		OK	0	3	2.1219	False	-14.0000	BRONZE	-2.1180	SILVER	-5.6200	BRONZE			SILVER	EQ
rxn10621	sirohydrochlorin dehydrogenase (NAD)		CI:-1	0	0		False										
rxn10622	hydroxymethylpyrimidine kinase (UTP)		OK	0	3	2.0018	False	-14.0000	BRONZE	-2.7720	SILVER	-5.6200	BRONZE			SILVER	EQ
rxn10623	sirohydrochlorin ferrochetalase		OK	0	0		False										
rxn10624	phosphopantothenate-cysteine ligase		MI:C:-2/H:-8/N:-1/O:1/S:-1|CI:-3	0	2	1.3900	False	-61.1800	SILVER			-84.5300	BRONZE			SILVER	GC
rxn10625	hydroxymethylpyrimidine kinase (CTP)		OK	0	3	1.8237	False	-14.0000	BRONZE	-3.1990	SILVER	-5.6200	BRONZE			SILVER	EQ
rxn10626	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase		OK	0	3	1.3936	False	-25.4100	BRONZE	-19.2620	SILVER	-37.3000	BRONZE			SILVER	EQ
rxn10628	1-hexadecanoyl-sn-glycerol-3-phosphate-O-acyltransferase		MI:C:-3/H:-5|CI:-1	0	0		False										
rxn10629	Mycolic Acid Cyclopropanation		OK	0	0		False										
rxn10630	mycolic acid synthase (C56)		CI:6	0	0		False										
rxn10631	Mycolic Acid Cyclopropanation		MI:O:-1	0	0		False										
rxn10632	Mycolic Acid Methyl Hydroxyl Addition		MI:H:-1/R:1	0	0		False										
rxn10633	phospholipase-C		MI:C:30/H:62/R:-2	0	0		False										
rxn10634	Fatty-Acid-Ligase-AMP--mycolic-acid		CI:-2	0	0		False										
rxn10635	mycolic-acid-conglomeration-flux		MI:C:-83/H:-163/M:1/O:-3/R:1/Y:1	0	0		False										
rxn10636	mycolic acid synthase (C58)		MI:H:-16/R:-1|CI:-15	0	0		False										
rxn10637	Mycolic-Acid-Condensation		MI:O:-1	0	0		False										
rxn10638	Hexanoic Acid CoA Ligase		OK	0	0		False										
rxn10639	Acyl-CoA-Carboxylase		MI:H:1/O:1|CI:-1	0	0		False										
rxn10640	Mycolic Acid Cyclopropanation		MI:H:-1/R:1	0	0		False										
rxn10641	Mycolic Acid Cyclopropanation		OK	0	0		False										
rxn10642	mycolic-acid-conglomeration-flux		MI:C:-85/H:-167/M:1/O:-3/R:1/Y:1	0	0		False										
rxn10643	Fatty acid oxidation (octadecenoate)		OK	0	0		False										
rxn10644	Fatty-Acid-Ligase-AMP--mycolic-acid		CI:-2	0	0		False										
rxn10645	glycerol-3-phosphate acyltransferase (C19:0)		CI:-2	0	0		False										
rxn10646	Mycolic-Acid-Condensation		MI:O:-1	0	0		False										
rxn10647	fatty acid synthase (n-C20:0)		OK	0	3	0.6087	False	-16.0800	SILVER	-15.8330	SILVER	-12.3700	SILVER			SILVER	GC
rxn10648	mycolic-acid-conglomeration-flux		MI:C:-83/H:-165/M:1/O:-4/R:1/Y:1	0	0		False										
