rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	dg_EQ	dg_DGP	dg_openTECR	best_grade	best_source
rxn48384			OK	0	3	2.0720460296388254	False	-5.72	1.27	12.85		BRONZE	EQ
rxn48385			OK	0	0		False						
rxn48386		3.1.12.1	MI:C:5/H:6/O:5/P:1/R:1|CI:-2	0	0		False						
rxn48387			OK	0	1		False		-12.03	-46.69		BRONZE	DGP
rxn48388			CI:2	0	0		False						
rxn48389		5.3.1.32	OK	0	3	1.2435295418434766	False	-2.46	0.0	-6.7		GOLD	EQ
rxn48390	17beta-hydroxysteroid:NADP+ 17-oxidoreductase		CPDFORMERROR	0	0		False						
rxn48391			MI:C:-3/H:-6/N:-1/O:-1/R:-1|CI:-4	0	0		False						
rxn48392			OK	0	3	0.6120500437918678	False	-3.61	-0.14	0.17		SILVER	EQ
rxn48393			OK	0	1		False			3.5		BRONZE	DGP
rxn48394		3.4.22.64	OK	0	0		False						
rxn48395		6.2.1.aj	MI:C:3/H:3/N:1/O:1/R:1|CI:1	0	0		False						
rxn48396			OK	0	2	0.6125820170386025	False	-4.33		-8.69		SILVER	DGP
rxn48397			OK	0	3	0.28550277677613556	False	-1.7	-3.32	-3.05		SILVER	EQ
rxn48398			OK	0	3	0.46704334291653077	False	2.24	4.49	6.58		SILVER	EQ
rxn48399			CI:-1	0	0		False						
rxn48400			OK	0	2	0.9198413346390429	False	9.5	52.15	2.69		SILVER	DGP
rxn48401		1.1.1.397	OK	0	3	0.6059932771857047	False	6.25	4.52	6.83		SILVER	EQ
rxn48402			OK	0	0		False						
rxn48403			OK	0	3	2.3528248956914353	False	-1.11	0.09	-21.01		SILVER	EQ
rxn48404			CPDFORMERROR	0	0		False						
rxn48405	CrtZ		OK	0	0		False						
rxn48406			OK	0	0		False						
rxn48407		3.4.15.4	OK	0	0		False						
rxn48408			OK	0	1		False			-39.06		BRONZE	DGP
rxn48409	rubusoside 2'-O-UDP glucosyltransferase		OK	0	1		False			-6.03		BRONZE	DGP
rxn48410			OK	1	0		True						
rxn48411			OK	0	2	3.1314379483534225	False	-76.08	-100.44	-11.56		BRONZE	DGP
rxn48412			OK	0	2	1.666525862577759	False	24.77		6.63		SILVER	DGP
rxn48413			OK	0	3	3.4111801793326073	False	-0.48	-19.72	-12.55		SILVER	EQ
rxn48414			OK	0	0		False						
rxn48415			OK	0	2	1.0993399892747142	False		-6.64	-13.65		SILVER	EQ
rxn48416	pelargonidin 3-O-glucoside 5-O-glucosyltransferase (vanilloyl-glucose)		OK	0	3	3.795303444478367	False	1.0	-20.18	-1.41		SILVER	EQ
rxn48417			CPDFORMERROR	0	0		False						
rxn48418		6.2.1.22	OK	0	0		False						
rxn48419		1.14.14.28	OK	0	0		False						
rxn48420			CI:-1	0	0		False						
rxn48421			OK	0	3	0.752132741799148	False	0.24	2.04	9.95		SILVER	EQ
rxn48422			CPDFORMERROR	0	0		False						
rxn48423			CI:1	0	3	0.7436106435642099	False	-10.16	-10.17	-0.14		SILVER	EQ
rxn48424			MI:C:-12/H:-23	0	0		False						
rxn48425			OK	0	0		False						
rxn48426	GA12-aldehyde monooxygenase		CI:-1	0	0		False						
rxn48427			MI:C:3/H:5/N:1/O:1/R:1|CI:2	0	0		False						
rxn48428			MI:C:-3/H:-4/N:-1/O:-1/R:-1|CI:-2	0	0		False						
rxn48429		2.3.1.de	OK	0	3	1.1705176560764414	False	-5.26	-6.49	-21.49		SILVER	EQ
rxn48430			CPDFORMERROR	0	0		False						
rxn48431			OK	0	2	0.15382183397147417	False	-10.72		-12.26		SILVER	DGP
rxn48432			CI:-3	0	0		False						
rxn48433		1.14.14.18	CI:-3	0	0		False						
rxn48434			OK	0	1		False			19.18		BRONZE	DGP
rxn48435			OK	0	3	0.06724056232035248	False	0.0	-0.23	-0.7		SILVER	EQ
rxn48436			OK	0	3	0.3134792854196333	False	-0.46	1.32	0.92		SILVER	EQ
rxn48437			OK	0	3	0.44730166900665747	False	-1.7	-3.6	-7.79		SILVER	EQ
rxn48438			OK	0	3	0.63841030141179	False	0.0	0.0	6.89		GOLD	EQ
rxn48439			OK	0	0		False						
rxn48440			OK	0	3	3.245032277069827	False	-1.7	-19.81	-11.82		SILVER	EQ
rxn48441			CPDFORMERROR	0	0		False						
rxn48442			OK	0	0		False						
rxn48443		2.4.1.M23	OK	0	0		False						
rxn48444			MI:C:-20/H:-29/N:-6/O:-12/S:-2|CI:2	0	2	9.333160531127763	False	416.93		224.63		BRONZE	DGP
rxn48445			CI:-1	0	0		False						
rxn48446			CI:-1	0	0		False						
rxn48447			OK	0	1		False			-107.37		BRONZE	DGP
rxn48448			OK	0	3	0.556617566148543	False	-3.11	-1.03	-3.1		SILVER	EQ
rxn48450			OK	0	2	1.0529868755246683	False	-4.33	15.99	5.01		SILVER	DGP
rxn48451			CPDFORMERROR	0	0		False						
rxn48452			OK	0	3	2.24160798375595	False	7.22	-5.27	-13.2		SILVER	EQ
rxn48453			OK	0	0		False						
rxn48454		1.1.99.12	CPDFORMERROR	0	0		False						
rxn48455		1.14.15.10	OK	0	0		False						
rxn48456			OK	0	3	2.231359093941507	False	-26.54	-23.33	-87.54		BRONZE	EQ
rxn48457			OK	0	0		False						
rxn48458			MI:C:3/H:4/N:1/O:1/R:1|CI:2	0	0		False						
rxn48459		2.1.1.121	OK	0	2	0.5533590650662126	False	-4.33	-0.49	1.21		SILVER	DGP
rxn48460			OK	0	3	1.095715340814228	False	-1.7	-4.84	-11.9		SILVER	EQ
rxn48461			OK	0	2	0.11155859228404648	False	-7.44	21.06	-9.34		SILVER	DGP
rxn48462		5.3.1.31	OK	0	3	0.2783580138419387	False	-0.89	0.42	0.19		GOLD	EQ
rxn48463			OK	0	0		False						
rxn48464	4-hydroxysphinganine N-acyltransferase		MI:C:-22/H:-45/R:1	0	0		False						
rxn48465			CI:-1	0	0		False						
rxn48466		2.1.2.1	MI:C:-20/H:-21/N:-7/O:-5/R:-1|CI:1	0	0		False						
rxn48467			CPDFORMERROR	0	0		False						
rxn48468		2.7.1.180	CI:-1	0	0		False						
rxn48469			OK	0	3	0.42654221697374683	False	1.07	-0.23	3.08		SILVER	EQ
rxn48470			OK	0	2	0.13883918780542162	False	20.46	31.6	19.07		SILVER	DGP
rxn48471	3,15-diacetoxyscirpenol acetyltransferase		OK	0	1		False			3.5		BRONZE	DGP
rxn48472	isorhamnetin 3-O-glucosyltransferase		CI:1	0	0		False						
rxn48473	equisitin synthetase		MI:C:-3/H:-6/N:-1/O:-1/R:-1|CI:-4	0	0		False						
rxn48474			OK	0	0		False						
rxn48475			MI:H:-1/R:1	0	0		False						
rxn48476			OK	0	0		False						
rxn48477			OK	0	0		False						
rxn48478	gentisaldehyde dehydrogenase		OK	0	3	1.6990129939552208	False	-9.74	-9.52	39.1		SILVER	EQ
rxn48479			MI:H:-1/O:-1|CI:1	0	2	2.4598087943406837	False	44.56		88.85		BRONZE	DGP
rxn48480			OK	0	3	1.1784403381441704	False	-3.11	-3.49	6.41		SILVER	EQ
rxn48481			OK	0	3	0.47170020861265566	False	-4.72	-3.28	-4.35		SILVER	EQ
rxn48482			OK	0	3	1.7188636902000678	False	5.38	13.38	25.9		SILVER	EQ
rxn48483			OK	0	0		False						
rxn48484		1.1.1.387	OK	0	3	1.5315223268951055	False	2.13	-0.72	-11.85		SILVER	EQ
rxn48485			MI:O:-1	0	2	1.4074969079703854	False	-66.58		-37.58		SILVER	DGP
rxn48486			OK	0	3	0.383561662951259	False	0.0	0.0	-3.23		GOLD	EQ
rxn48487			OK	0	0		False						
rxn48488		3.4.11.15	OK	0	0		False						
rxn48489			OK	0	3	0.4282624066410751	False	1.42	1.78	-3.71		SILVER	EQ
rxn48490			OK	0	0		False						
rxn48491			OK	0	0		False						
rxn48492			OK	1	3	3.2575598391862695	True	-21.52	-3.28	-3.26		GOLD	DGP
rxn48493			OK	0	0		False						
rxn48494			OK	0	1		False			8.95		BRONZE	DGP
rxn48495			CI:-1	0	0		False						
rxn48497			CI:1	0	0		False						
rxn48498			OK	0	3	0.10164916955922784	False	-3.11	-2.67	-2.19		SILVER	EQ
rxn48499			OK	0	3	1.6244971496441516	False	-4.81	2.64	-5.97		SILVER	EQ
rxn48500			MI:H:-1/O:-1/R:-1	0	0		False						
rxn48501	19-oxotestosterone 2-betahydroxylation		CI:-1	0	0		False						
rxn48502			OK	0	2	3.935417958085152	False	-89.42	-45.09	-61.41		BRONZE	DGP
rxn48503			CI:-1	0	0		False						
rxn48504			OK	0	1		False			23.49		BRONZE	DGP
rxn48505			OK	0	0		False						
rxn48506		6.1.1.7	MI:C:-31/H:-41/N:-12/O:-22/P:-3/R:-1|CI:1	0	0		False						
rxn48507			CI:-1	0	0		False						
rxn48508			OK	0	3	0.8918724453918017	False	0.0	-0.5	-7.2		SILVER	EQ
rxn48509	aszonalenin N-acetyltransferase		OK	0	2	0.809062892966845	False	3.41		11.51		SILVER	DGP
rxn48510			OK	0	3	1.0873249729478969	False	-0.46	-1.3	12.75		SILVER	EQ
rxn48511		2.7.7.89	OK	0	0		False						
rxn48512			CI:-1	0	3	1.6636853314727684	False	-9.23	-16.11	25.49		SILVER	EQ
rxn48513			OK	0	0		False						
rxn48514		3.1.6.1	OK	0	0		False						
rxn48516			OK	0	2	1.1795864072820632	False		-2.66	3.72		SILVER	EQ
rxn48517		4.2.3.172	OK	0	2	2.6140614987339643	False	-34.85	-58.68	19.01		BRONZE	DGP
rxn48519			OK	0	3	0.14965285336387477	False	-1.7	-2.28	-5.01		SILVER	EQ
rxn48520			OK	0	3	3.328016371531451	False	-21.52	-3.24	2.43		SILVER	EQ
rxn48521		2.5.1.123	OK	0	1		False			-20.14		BRONZE	DGP
rxn48522			OK	0	3	0.6066905838428203	False	1.19	-2.26	-2.92		SILVER	EQ
rxn48523			OK	0	3	0.8121040845003424	False	-0.9	-5.03	4.2		SILVER	EQ
rxn48524			CPDFORMERROR	0	0		False						
rxn48525		2.3.1.161	MI:C:-11/H:-21/N:-2/O:-7/P:-1|CI:2	0	0		False						
rxn48526			OK	1	0		True						
rxn48527			OK	0	3	2.567655242486199	False	7.22	-3.62	-2.52		SILVER	EQ
rxn48528			OK	0	0		False						
rxn48529			CI:1	0	1		False		0.0			SILVER	EQ
rxn48530			CI:-2	0	0		False						
rxn48531			MI:H:5/N:1|CI:2	0	2	5.797607186696225	False	-11.43		66.57		BRONZE	DGP
rxn48532			CI:-2	0	0		False						
rxn48533			OK	0	1		False			-10.88		BRONZE	DGP
rxn48534			OK	0	3	1.9815233189674764	False	-15.16	-17.27	-35.13		SILVER	EQ
rxn48535		4.2.3.152	OK	0	3	3.6485636831896158	False	-4.75	-26.44	-29.84		BRONZE	EQ
rxn48536	(R)-2-hydroxybutanoate dehydrogenase (NADP+)		OK	0	3	0.33790319080468956	False	6.25	3.88	5.09		SILVER	EQ
rxn48537			OK	0	2	3.302175214998012	False	-5.33	19.84	27.73		BRONZE	DGP
rxn48538			OK	0	2	1.3299952144804128	False	-92.4	-85.74	-78.29		SILVER	EQ
rxn48539		3.4.11.26	CPDFORMERROR	0	0		False						
rxn48540			OK	0	3	3.2079791959445725	False	-1.7	-19.64	-10.75		SILVER	EQ
rxn48541			MI:C:-10/H:-13/N:-5/O:-12/P:-3|CI:3	0	2	25.249358778448418	False	618.3		494.82		BRONZE	DGP
rxn48542			OK	0	0		False						
rxn48543			CPDFORMERROR	0	0		False						
rxn48544			CPDFORMERROR	0	0		False						
rxn48545		2.3.3.19	CI:-1	0	2	2.3104371612511736	False	0.61	84.25	39.96		BRONZE	DGP
rxn48546		1.8.1.19	MI:H:1/S:-1|CI:1	0	2	0.05733753133377848	False	2.43		2.19		SILVER	DGP
rxn48547		2.1.1.M9	OK	0	2	0.660235274384055	False	-4.33	-0.49	2.28		SILVER	DGP
rxn48548		2.4.2.33	OK	0	0		False						
rxn48549	phenylethanol glucosyltransferase		OK	0	3	1.6637125112954891	False	-1.7	-4.84	-16.66		SILVER	EQ
rxn48550		1.14.15.35	OK	0	0		False						
rxn48551			CI:-2	0	0		False						
rxn48552			OK	0	0		False						
rxn48553		2.4.2.46	CPDFORMERROR	0	0		False						
rxn48554			OK	0	2	1.3743785503948884	False	-6.73	11.84	-21.69		SILVER	DGP
rxn48555			OK	0	3	2.4189409344364763	False	-96.22	-95.5	-82.14		BRONZE	EQ
rxn48556			CI:-1	0	0		False						
rxn48557		2.7.4.31	OK	0	3	1.3100272916035358	False	9.5	2.06	1.69		SILVER	EQ
rxn48558		1.14.14.17	MI:C:-30/H:-50/O:-1|CI:-1	0	0		False						
rxn48559			CPDFORMERROR	0	0		False						
rxn48560			MI:C:-3/H:-4/N:-1/O:-1/R:-1|CI:-2	0	0		False						
rxn48561			OK	0	0		False						
rxn48562			OK	0	3	0.6783548761213894	False	-4.81	-5.63	13.4		SILVER	EQ
rxn48563			MI:C:-8/H:-10/O:-3/R:-2|CI:-2	0	0		False						
rxn48564			CI:-1	0	2	2.7106449072464143	False	19.47		-36.38		BRONZE	DGP
rxn48565	3-O-methylmyricetin 7-O-methyltransferase		CI:-1	0	2	0.79474745923663	False	-3.53	12.6	7.42		SILVER	DGP
rxn48566			OK	0	0		False						
rxn48567			CI:-1	0	0		False						
rxn48568		2.8.1.9	CPDFORMERROR	0	0		False						
rxn48569	Ubiquinol:ferricytochrome-c oxidoreductase	1.10.2.2	MI:C:-20/H:-32	0	0		False						
rxn48570	NADH:ubiquinone oxidoreductase	1.6.5.3;1.6.5.8;1.6.5.9	MI:C:-20/H:-32	0	0		False						
rxn48571	Succinate:ubiquinone oxidoreductase	1.3.5.1	MI:C:20/H:32	0	0		False						
rxn48572	S-adenosyl-L-methione:demethylmenaquinone methyltransferase	2.1.1.163	MI:C:30/H:46|CI:-2	0	0		False						
rxn48573	Formyl-L-methionyl peptide amidohydrolase	3.5.1.88;EC-3.5.1.88	OK	0	0		False						
rxn48574	Peptidylamidoglycolate peptidylamide-lyase		OK	0	0		False						
rxn48575	alpha,alpha'-trehalose-6-mycolate:alpha,alpha'-trehalose-6-mycolate 6'-mycolyltransferase		MI:C:-92/H:-180	0	2	78.01367085870751	False	-193.92		-1801.31		BRONZE	DGP
rxn48576	Cytoplasmic Ferredoxin hydrognase, H2 translocating 		CI:2	1	0		True						
rxn48577	Cytoplasmic/periplasmic hydrogonase, cytochrome c3 type		OK	1	0		True						
rxn48578	APS reductase, cytochrome c3 type		OK	0	0		False						
rxn48579	Sulfite reductase, cytochrome c3 type 		OK	0	0		False						
rxn48580	Lactate deyhdrogonase, FAD reducing		OK	0	3	1.6780023994895379	False	1.41	11.39	10.96		SILVER	EQ
rxn48581	Nitrogenase, Iron-sulfur; Vanadium cation or Mo cation		OK	0	3	8.847822675836747	False	-91.45	-117.39	-150.77		BRONZE	EQ
rxn48582	Rusticyanin electron transfer, cytochrome c reducing 		CI:-1	0	0		False						
rxn48583	Thiosulfate oxidase, electron transfer to cytochrome c		OK	1	0		True						
rxn48584	Cytochrome C oxidase, thiosulfate oxidation 		OK	0	0		False						
rxn48585	Thiosulfate-cytochrome c oxidoreductase 		OK	0	0		False						
rxn48586	Tetrathionate oxidase, cytochrome-c reducing 		OK	1	0		True						
rxn48587	Hydrogenase, ubiquinone reducing		OK	1	2	3.330979005635624	True	-25.91	-42.59	11.8		BRONZE	EQ
rxn48588	Ammonia monooxygenase, Hydroxylamine generating		OK	0	1		False	-68.34		-57.45		BRONZE	GC
rxn48589	Ammonia monooxygenase, Hydroxylamine oxidizing		OK	0	0		False						
rxn48590	NAD-NaMN anitporter		OK	1	1		True	-0.0				BRONZE	GC
rxn48591	NAD-NMN anitporter		OK	1	1		True	0.0				BRONZE	GC
rxn48592	NAD-NaAD anitporter		OK	1	1		True	-0.0				BRONZE	GC
rxn48593	10008		OK	0	0		False						
rxn48594	10024		CPDFORMERROR	0	0		False						
rxn48595	10032		CPDFORMERROR	0	0		False						
rxn48596	10068		CPDFORMERROR	0	0		False						
rxn48597	10096		MI:C:-15/H:-28/N:-1/O:-1/R:-1|CI:-2	0	0		False						
rxn48598	10100		OK	0	0		False						
rxn48599	10104		OK	0	1		False			-108.2		BRONZE	DGP
rxn48600	10120		CPDFORMERROR	0	0		False						
rxn48601	10144		CI:-2	0	0		False						
rxn48602	10156		CPDFORMERROR	0	0		False						
rxn48603	10168		CPDFORMERROR	0	0		False						
rxn48604	10204		CPDFORMERROR	0	0		False						
rxn48605	10208		CPDFORMERROR	0	0		False						
rxn48606	10240		CPDFORMERROR	0	0		False						
rxn48607	10256		CPDFORMERROR	0	0		False						
rxn48608	10272		CI:2	0	0		False						
rxn48609	10304		MI:C:-15/H:-28/N:-1/O:-1/R:-1|CI:-2	0	0		False						
rxn48610	10324		OK	0	0		False						
rxn48611	10328		OK	0	0		False						
rxn48612	10332		CI:-4	0	0		False						
rxn48613	10340		OK	0	2	1.0206779301592142	False	-50.28	-58.04	-29.25		SILVER	DGP
rxn48614	10344		CI:-4	0	0		False						
rxn48615	10396		CI:1	0	0		False						
rxn48616	10416		CI:2	0	3	0.8250500827138754	False	-14.21	-10.73	-10.34		SILVER	EQ
rxn48617	10436		OK	0	3	0.7344952016154171	False	-11.11	-6.78	-13.35		SILVER	EQ
rxn48618	10448		OK	0	0		False						
rxn48619	10452		CPDFORMERROR	0	0		False						
rxn48620	10456		OK	0	3	0.799421381375919	False	-3.61	0.42	3.5		SILVER	EQ
rxn48621	10460		CI:-1	0	3	1.9041407572938644	False	-1.69	-8.05	9.4		SILVER	EQ
rxn48622	10520		CI:-1	0	0		False						
rxn48623	10528		CPDFORMERROR	0	0		False						
rxn48624	10552		OK	0	3	1.2960683349247346	False	-29.41	-30.63	-12.84		SILVER	EQ
rxn48625	10580		CPDFORMERROR	0	0		False						
rxn48626	10584		CI:-4	0	3	2.7566593445017267	False	-12.85	-27.1	32.75		BRONZE	EQ
rxn48627	10588		CPDFORMERROR	0	0		False						
rxn48628	10592		CPDFORMERROR	0	0		False						
rxn48629	10596		CPDFORMERROR	0	0		False						
rxn48630	10604		OK	0	0		False						
rxn48631	10608		CPDFORMERROR	0	0		False						
rxn48632	10612		CPDFORMERROR	0	0		False						
rxn48633	10632		OK	0	3	0.1055257527567921	False	5.25	5.09	4.66		SILVER	EQ
rxn48634	10636		OK	0	3	0.1038700462197248	False	5.25	5.08	4.66		SILVER	EQ
rxn48635	10644		OK	0	2	3.9094766247208486	False	5.32	-60.45	-47.5		BRONZE	DGP
rxn48636	10660		CPDFORMERROR	0	0		False						
rxn48637	10672		CPDFORMERROR	0	0		False						
rxn48638	10684		CPDFORMERROR	0	0		False						
rxn48639	10696		CPDFORMERROR	0	0		False						
rxn48640	10700		OK	0	2	0.9039529853518453	False	9.19	11.64	18.24		SILVER	DGP
rxn48641	10708		CI:2	0	3	0.24454621530208265	False	1.07	0.11	-0.2	0.13527724665391969	SILVER	EQ
rxn48642	10732		MI:H:-1/R:1|CI:-1	0	0		False						
rxn48643	10736		OK	0	0		False						
rxn48644	10740		OK	0	0		False						
rxn48645	10764		OK	0	3	2.4388488784974385	False	-120.37	-121.9	-101.18		BRONZE	EQ
rxn48646	10784		CPDFORMERROR	0	0		False						
rxn48647	10832		CI:2	0	0		False						
rxn48648	10848		OK	1	1		True		-6.3			SILVER	EQ
rxn48649	10856		CI:-1	0	0		False						
rxn48650	10868		CI:-4	0	0		False						
rxn48651	10872		CI:-2	0	0		False						
rxn48652	10900		OK	0	0		False						
rxn48653	10904		CPDFORMERROR	0	0		False						
rxn48654	10928		CPDFORMERROR	0	0		False						
rxn48655	10968		CI:4	0	0		False						
rxn48656	10972		CPDFORMERROR	0	0		False						
rxn48657	10996		OK	0	2	0.19577324323642178	False	-4.33	-27.97	-6.29		SILVER	DGP
rxn48658	11008		CPDFORMERROR	0	0		False						
rxn48659	11036		OK	1	1		True		-6.3			SILVER	EQ
rxn48660	11044		CI:1	0	0		False						
rxn48661	11048		OK	0	0		False						
rxn48662	11068		CPDFORMERROR	0	0		False						
rxn48663	11108		CPDFORMERROR	0	0		False						
rxn48664	11116		CPDFORMERROR	0	0		False						
rxn48665	11128		CI:-4	0	3	3.8061325295197705	False	0.13	-21.14	54.52		BRONZE	EQ
rxn48666	11132		OK	0	1		False			19.62		BRONZE	DGP
rxn48667	11136		CI:1	0	0		False						
rxn48668	11152		CI:2	0	3	2.522108115233253	False	-106.89	-90.21	-122.7		BRONZE	EQ
rxn48669	11164		OK	0	0		False						
rxn48670	11192		CI:2	0	0		False						
rxn48671	11216		OK	0	0		False						
rxn48672	11220		CPDFORMERROR	0	0		False						
rxn48673	11248		CPDFORMERROR	0	0		False						
rxn48674	11272		OK	0	0		False						
rxn48675	11316		CI:1	0	0		False						
rxn48676	11332		CPDFORMERROR	0	0		False						
rxn48677	11344		CI:2	0	0		False						
rxn48678	11356		CI:2	0	0		False						
rxn48679	11380		OK	0	3	2.9681987192769688	False	-108.28	-107.84	-68.0		BRONZE	EQ
rxn48680	11400		OK	0	1		False			-14.05		BRONZE	DGP
rxn48681	11424		CPDFORMERROR	0	0		False						
rxn48682	11436		CPDFORMERROR	1	0		True						
rxn48683	11452		CPDFORMERROR	0	0		False						
rxn48684	11456		CPDFORMERROR	0	0		False						
rxn48685	11484		CPDFORMERROR	1	0		True						
rxn48686	11488		CI:-4	0	0		False						
rxn48687	11508		CPDFORMERROR	0	0		False						
rxn48688	11528		CPDFORMERROR	0	0		False						
rxn48689	11540		OK	0	0		False						
rxn48690	11580		CI:-2	0	0		False						
rxn48691	11588		CI:2	0	0		False						
rxn48692	11592		CPDFORMERROR	0	0		False						
rxn48693	11604		CPDFORMERROR	0	0		False						
rxn48694	11608		CPDFORMERROR	0	0		False						
rxn48695	11624		CI:-1	0	3	4.296303787004085	False	8.3	6.89	-11.7		SILVER	EQ
rxn48696	11628		CI:-1	0	0		False						
rxn48697	11632		CI:-2	0	0		False						
rxn48698	11640		OK	0	0		False						
rxn48699	11644		OK	0	0		False						
rxn48700	11656		CPDFORMERROR	0	0		False						
rxn48701	11660		CI:-1	0	0		False						
rxn48702	11664		OK	0	0		False						
rxn48703	11668		CPDFORMERROR	0	0		False						
rxn48704	11712		CPDFORMERROR	0	0		False						
rxn48705	11716		OK	0	0		False						
rxn48706	11732		CPDFORMERROR	0	0		False						
rxn48707	11736		OK	0	2	2.3092530136289917	False		0.4	12.89		SILVER	EQ
rxn48708	11756		CPDFORMERROR	0	0		False						
rxn48709	11772		OK	0	3	0.3589475242310364	False	6.25	4.72	3.77		SILVER	EQ
rxn48710	11776		CPDFORMERROR	0	0		False						
rxn48711	11780		CPDFORMERROR	0	0		False						
rxn48712	11820		CPDFORMERROR	0	0		False						
rxn48713	11828		CPDFORMERROR	0	0		False						
rxn48714	11848		CPDFORMERROR	0	0		False						
rxn48715	11860		CPDFORMERROR	0	0		False						
rxn48716	11864		CPDFORMERROR	0	0		False						
rxn48717	11872		CPDFORMERROR	0	0		False						
rxn48718	11888		OK	0	0		False						
rxn48719	11924		CI:-1	0	0		False						
rxn48720	11936		CI:-4	0	3	2.1889134326269692	False	-25.97	-40.15	-9.14		BRONZE	EQ
rxn48721	11944		OK	0	1		False			32.65		BRONZE	DGP
rxn48722	11968		CI:-2	0	0		False						
rxn48723	11980		CI:2	0	2	0.11890922153542913	False	-4.94	18.91	-2.49		SILVER	DGP
rxn48724	11984		CI:-2	0	0		False						
rxn48725	11988		OK	0	0		False						
rxn48726	12008		CPDFORMERROR	0	0		False						
rxn48727	12032		OK	0	0		False						
rxn48728	12044		MI:C:-2/O:-2/R:1|CI:1	0	0		False						
rxn48729	12060		OK	0	3	5.293765660910226	False	-27.81	-60.4	27.7		BRONZE	EQ
rxn48730	12072		CI:1	0	0		False						
rxn48731	12080		CPDFORMERROR	0	0		False						
rxn48732	12088		CI:-1	0	0		False						
rxn48733	12116		CI:2	0	0		False						
rxn48734	12124		CI:-4	0	3	1.2652529057769577	False	-3.61	-6.08	29.93		SILVER	EQ
rxn48735	12128		CPDFORMERROR	0	0		False						
rxn48736	12136		CI:-4	0	0		False						
rxn48737	12140		OK	0	0		False						
rxn48738	12188		CPDFORMERROR	0	0		False						
rxn48739	12196		OK	0	3	3.0832466930857807	False	-22.07	-12.7	-12.5		SILVER	EQ
rxn48740	12204		CPDFORMERROR	0	0		False						
rxn48741	12232		CPDFORMERROR	0	0		False						
rxn48742	12276		CPDFORMERROR	0	0		False						
rxn48743	12288		OK	0	0		False						
rxn48744	12300		CPDFORMERROR	0	0		False						
rxn48745	12312		OK	0	1		False		-104.43	-69.94		BRONZE	DGP
rxn48746	12316		OK	0	0		False						
rxn48747	12328		CPDFORMERROR	0	0		False						
rxn48748	12340		CPDFORMERROR	0	0		False						
rxn48749	12352		OK	0	3	1.0915348715810966	False	-29.41	-30.85	-15.83		SILVER	EQ
rxn48750	12360		OK	0	2	1.1906312362254623	False		1.01	8.18		SILVER	EQ
rxn48751	12364		OK	0	0		False						
rxn48752	12368		CI:2	0	0		False						
rxn48753	12372		CI:1	0	3	3.5100673970072678	False	-23.09	1.17	-18.6		BRONZE	EQ
rxn48754	12388		CPDFORMERROR	0	0		False						
rxn48755	12396		CI:1	0	3	0.6928512304102469	False	-4.49	-5.33	-0.11		SILVER	EQ
rxn48756	12432		MI:C:-5/H:-11/N:5/O:-13/P:-2/R:-2|CI:5	0	0		False						
rxn48757	12468		OK	0	3	1.1106199073292298	False	-3.11	-1.15	6.81		SILVER	EQ
rxn48758	12484		CI:-2	0	0		False						
rxn48759	12500		OK	0	3	2.2696174127805837	False	-11.9	3.93	-7.54		BRONZE	EQ
rxn48760	12504		OK	0	3	2.2710865392798296	False	-11.9	3.94	-7.54		BRONZE	EQ
rxn48761	12528		CPDFORMERROR	0	0		False						
rxn48762	12544		CI:-2	0	1		False			14.65		BRONZE	DGP
rxn48763	12576		CPDFORMERROR	0	0		False						
rxn48764	12588		CI:-1	0	0		False						
rxn48765	12593		CI:-2	0	0		False						
rxn48766	12597		CI:2	0	1		False			-11.18		BRONZE	DGP
rxn48767	12629		CI:-1	0	2	3.4021429257187656	False		-109.41	-94.82		BRONZE	EQ
rxn48768	12637		CPDFORMERROR	0	0		False						
rxn48769	12645		CPDFORMERROR	0	0		False						
rxn48770	12657		OK	0	0		False						
rxn48771	12665		CI:-1	0	0		False						
rxn48772	12669		CPDFORMERROR	0	0		False						
rxn48773	12673		OK	0	0		False						
rxn48774	12677		MI:H:2/R:1	0	0		False						
rxn48775	12701		CPDFORMERROR	0	0		False						
rxn48776	12709		OK	0	0		False						
rxn48777	12713		CI:-2	0	0		False						
rxn48778	12737		CPDFORMERROR	0	0		False						
rxn48779	12745		CI:1	0	0		False						
rxn48780	12757		OK	0	3	0.9355507032435586	False	17.57	13.11	6.66		SILVER	EQ
rxn48781	12765		CPDFORMERROR	0	0		False						
rxn48782	12769		CI:2	0	0		False						
rxn48783	12777		CPDFORMERROR	0	0		False						
rxn48784	12785		CPDFORMERROR	0	0		False						
rxn48785	12789		CPDFORMERROR	0	0		False						
rxn48786	12797		CI:1	0	1		False		-106.94	-107.85		BRONZE	DGP
rxn48787	12801		CPDFORMERROR	0	0		False						
rxn48788	12825		CPDFORMERROR	0	0		False						
rxn48789	12833		CI:-2	0	0		False						
rxn48790	12845		CPDFORMERROR	0	0		False						
rxn48791	12849		CPDFORMERROR	0	0		False						
rxn48792	12885		CPDFORMERROR	0	0		False						
rxn48793	12897		CPDFORMERROR	0	0		False						
rxn48794	12909		CPDFORMERROR	0	0		False						
rxn48795	12925		CPDFORMERROR	0	0		False						
rxn48796	12937		CI:-4	0	0		False						
rxn48797	12941		CPDFORMERROR	0	0		False						
rxn48798	12953		CPDFORMERROR	0	0		False						
rxn48799	12985		CPDFORMERROR	0	0		False						
