ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
r0738	Acetyl coenzyme A-acyl-carrier-protein transacylase	c18hacp(cpd14939)[0] => c18dacp(cpd14940)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn07578	(1) 3-Hydroxystearoyl-[acp][0] <=> (1) H2O[0] + (1) (2E)-Octadecenoyl-[acp][0]
r0739	Fatty-acid synthase	c40acp(cpd11464)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c60acp(cpd11472)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00159	
r0740	oleoyl-[ACP] hydrolase	c40acp(cpd11464)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c40(cpd00211)[0] h(cpd00067)[0]	N	N	N	Y	frxn00160	
r0741	oleoyl-[ACP] hydrolase	c60acp(cpd11472)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c60(cpd01113)[0] h(cpd00067)[0]	N	N	N	Y	frxn00161	
r0742	oleoyl-[ACP] hydrolase	c80acp(cpd11470)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c80(cpd03846)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08438	(1) H2O[0] + (1) Octanoyl-ACP[0] => (1) H+[0] + (1) octanoate[0] + (1) ACP[0]
r0743	oleoyl-[ACP] hydrolase	c100acp(cpd11474)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c100(cpd01107)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08433	(1) H2O[0] + (1) Decanoyl-ACP[0] => (1) H+[0] + (1) Decanoate[0] + (1) ACP[0]
r0744	oleoyl-[ACP] hydrolase	c180acp(cpd12458)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c180(cpd01080)[0] h(cpd00067)[0]	N	N	Y	Y	rxn11700	(1) H2O[0] + (1) Stearoyl-[acyl-carrier protein][0] <=> (1) H+[0] + (1) ocdca[0] + (1) ACP[0]
r0745	oleoyl-[ACP] hydrolase	c181acp(cpd27716)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c181(cpd00536)[0] h(cpd00067)[0]	N	N	Y	Y	rxn17803	(1) H2O[0] + (1) H+[0] + (1) Oleoyl-ACPs[0] <= (1) Oleate[0] + (1) ACP[0]
r0746	oleoyl-[ACP] hydrolase	c182acp(cpd28510)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c182(cpd01122)[0] h(cpd00067)[0]	N	N	N	Y	frxn00162	
r0747	oleoyl-[ACP] hydrolase	c183acp[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c183(cpd03850)[0] h(cpd00067)[0]	N	N	N	N	frxn00163	
r0748	oleoyl-[ACP] hydrolase	c120acp(cpd29320)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c120(cpd01741)[0] h(cpd00067)[0]	N	N	N	Y	frxn00164	
r0749	Fatty-acid synthase	acacp(cpd11494)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c40acp(cpd11464)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00165	
r0750	oleoyl-[ACP] hydrolase	c140acp(cpd27551)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c140(cpd03847)[0] h(cpd00067)[0]	N	N	Y	Y	rxn21082	(1) H2O[0] + (1) Myristoyl-ACPs[0] => (1) H+[0] + (1) Myristic acid[0] + (1) ACP[0]
r0751	oleoyl-[ACP] hydrolase	c160acp(cpd15277)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c160(cpd00214)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08436	(1) H2O[0] + (1) Palmitoyl-ACP[0] => (1) Palmitate[0] + (1) ACP[0]
r0752	oleoyl-[ACP] hydrolase	c161acp(cpd15239)[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c161(cpd05274)[0] h(cpd00067)[0]	N	N	N	Y	frxn00166	
r0753	oleoyl-[ACP] hydrolase	c162acp[0] h2o(cpd00001)[0] => acp(cpd11493)[0] c162(cpd29958)[0] h(cpd00067)[0]	N	N	N	N	frxn00167	
r0754	3-oxoacyl-[ACP] reductase	c8oacp(cpd11490)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c8hacp(cpd16857)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn12940	(1) NADPH[0] + (1) H+[0] + (1) 3-oxooctanoyl-acp[0] <=> (1) NADP[0] + (1) 3-hydroxyoctanoyl-acp[0]
r0755	Biotin carboxylase	atp(cpd00002)[0] bccp(cpd12848)[0] co2(cpd00011)[0] h2o(cpd00001)[0] => adp(cpd00008)[0] cbccp(cpd12543)[0] (2) h(cpd00067)[0] pi(cpd00009)[0]	N	N	N	Y	frxn00168	
r0756	3-oxoacyl-[ACP] reductase	c10oacp(cpd11487)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c10hacp(cpd16855)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn12941	(1) NADPH[0] + (1) H+[0] + (1) 3-oxodecanoyl-acp[0] <=> (1) NADP[0] + (1) 3-hydroxydecanoyl-acp[0]
r0757	3-oxoacyl-[ACP] reductase	c12oacp[0] h(cpd00067)[0] nadph(cpd00005)[0] => c12hacp[0] nadp(cpd00006)[0]	N	N	N	N	frxn00169	
r0758	3-oxoacyl-[ACP] reductase	c14oacp(cpd11491)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c14hacp[0] nadp(cpd00006)[0]	N	N	N	N	frxn00170	
r0759	3-oxoacyl-[ACP] reductase	c18oacp(cpd14938)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c18hacp(cpd14939)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn07577	(1) NADPH[0] + (1) H+[0] + (1) 3-Oxostearoyl-[acp][0] <=> (1) NADP[0] + (1) 3-Hydroxystearoyl-[acp][0]
r0760	enoyl-[ACP] reductase (NADH)	c40acp(cpd11464)[0] nadp(cpd00006)[0] => c4dacp(cpd16847)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn12921	(1) NADPH[0] + (1) H+[0] + (1) trans-but-2-enoyl-ACP[0] <=> (1) NADP[0] + (1) Butyryl-ACP[0]
r0761	enoyl-[ACP] reductase (NADH)	c60acp(cpd11472)[0] nadp(cpd00006)[0] => c6dacp(cpd11473)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn05357	(1) NADP[0] + (1) Hexanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Hexenoyl-[acp][0]
r0762	enoyl-[ACP] reductase (NADH)	c80acp(cpd11470)[0] nadp(cpd00006)[0] => c8dacp(cpd11471)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn05352	(1) NADP[0] + (1) Octanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Octenoyl-[acp][0]
r0763	enoyl-[ACP] reductase (NADH)	c100acp(cpd11474)[0] nadp(cpd00006)[0] => c10dacp(cpd11475)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn05356	(1) NADP[0] + (1) Decanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Decenoyl-[acp][0]
r0764	enoyl-[ACP] reductase (NADH)	c120acp(cpd29320)[0] nadp(cpd00006)[0] => c12dacp(cpd11469)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	N	Y	frxn00171	
r0765	enoyl-[ACP] reductase (NADH)	c14dacp(cpd11467)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c140acp(cpd27551)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn25646	(1) NADP[0] + (1) Myristoyl-ACPs[0] <=> (1) NADPH[0] + (2) H+[0] + (1) (2E)-Tetradecenoyl-[acp][0]
r0766	enoyl-[ACP] reductase (NADH)	c160acp(cpd15277)[0] nadp(cpd00006)[0] => c16dacp(cpd11477)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn08393	(1) NADPH[0] + (1) H+[0] + (1) (2E)-Hexadecenoyl-[acp][0] <=> (1) NADP[0] + (1) Palmitoyl-ACP[0]
r0767	enoyl-[ACP] reductase (NADH)	c180acp(cpd12458)[0] nadp(cpd00006)[0] => c18dacp(cpd14940)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn39060	(1) NADPH[0] + (1) H+[0] + (1) (2E)-Octadecenoyl-[acp][0] => (1) NADP[0] + (1) Stearoyl-[acyl-carrier protein][0]
r0768	3-oxoacyl-[ACP] reductase	aacacp(cpd11488)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c4hacp[0] nadp(cpd00006)[0]	N	N	N	N	frxn00172	
r0769	[ACP] S-malonyltransferase	acp(cpd11493)[0] h(cpd00067)[0] malcoa(cpd00070)[0] => coa(cpd00010)[0] malacp(cpd11492)[0]	N	N	Y	Y	rxn05465	(1) Malonyl-CoA[0] + (1) ACP[0] <=> (1) CoA[0] + (1) Malonyl-acyl-carrierprotein-[0]
r0770	beta-ketoacyl-ACP synthase I	acacp(cpd11494)[0] malacp(cpd11492)[0] => aacacp(cpd11488)[0] acp(cpd11493)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn05347	(1) H+[0] + (1) Malonyl-acyl-carrierprotein-[0] + (1) Acetyl-ACP[0] => (1) CO2[0] + (1) Acetoacetyl-ACP[0] + (1) ACP[0]
r0771	beta-ketoacyl-ACP synthase I	c40acp(cpd11464)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c6oacp(cpd11486)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn05346	(1) H+[0] + (1) Butyryl-ACP[0] + (1) Malonyl-acyl-carrierprotein-[0] => (1) CO2[0] + (1) 3-Oxohexanoyl-[acp][0] + (1) ACP[0]
r0772	beta-ketoacyl-ACP synthase I	c60acp(cpd11472)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c8oacp(cpd11490)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn05350	(1) H+[0] + (1) Hexanoyl-ACP[0] + (1) Malonyl-acyl-carrierprotein-[0] => (1) CO2[0] + (1) 3-oxooctanoyl-acp[0] + (1) ACP[0]
r0773	beta-ketoacyl-ACP synthase I	c80acp(cpd11470)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c10oacp(cpd11487)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn05343	(1) H+[0] + (1) Octanoyl-ACP[0] + (1) Malonyl-acyl-carrierprotein-[0] => (1) CO2[0] + (1) 3-oxodecanoyl-acp[0] + (1) ACP[0]
r0774	beta-ketoacyl-ACP synthase I	c100acp(cpd11474)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c12oacp[0] co2(cpd00011)[0]	N	N	N	N	frxn00173	
r0775	beta-ketoacyl-ACP synthase I	c120acp(cpd29320)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c14oacp(cpd11491)[0] co2(cpd00011)[0]	N	N	N	Y	frxn00174	
r0776	beta-ketoacyl-ACP synthase I	c140acp(cpd27551)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c16oacp(cpd11485)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn25647	(1) Malonyl-acyl-carrierprotein-[0] + (1) Myristoyl-ACPs[0] => (1) CO2[0] + (1) 3-oxohexadecanoyl-acp[0] + (1) ACP[0]
r0777	beta-ketoacyl-ACP synthase I	c160acp(cpd15277)[0] malacp(cpd11492)[0] => acp(cpd11493)[0] c18oacp(cpd14938)[0] co2(cpd00011)[0]	N	N	Y	Y	rxn13851	(1) H+[0] + (1) Malonyl-acyl-carrierprotein-[0] + (1) Palmitoyl-ACP[0] <=> (1) CO2[0] + (1) ACP[0] + (1) 3-Oxostearoyl-[acp][0]
r0778	Fatty-acid synthase	c120acp(cpd29320)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c140acp(cpd27551)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00175	
r0779	Fatty-acid synthase	c140acp(cpd27551)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c160acp(cpd15277)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00176	
r0780	Fatty-acid synthase	c160acp(cpd15277)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c180acp(cpd12458)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00177	
r0781	Fatty-acid synthase	c4hacp[0] => c4dacp(cpd16847)[0] h2o(cpd00001)[0]	N	N	N	N	frxn00178	
r0782	Fatty-acid synthase	c6hacp(cpd16856)[0] => c6dacp(cpd11473)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn12928	(1) 3-hydroxyhexanoyl-acp[0] <=> (1) H2O[0] + (1) (2E)-Hexenoyl-[acp][0]
r0783	Fatty-acid synthase	c8hacp(cpd16857)[0] => c8dacp(cpd11471)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn12929	(1) 3-hydroxyoctanoyl-acp[0] <=> (1) H2O[0] + (1) (2E)-Octenoyl-[acp][0]
r0784	Fatty-acid synthase	c10hacp(cpd16855)[0] => c10dacp(cpd11475)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn12930	(1) 3-hydroxydecanoyl-acp[0] <=> (1) H2O[0] + (1) (2E)-Decenoyl-[acp][0]
r0785	Fatty-acid synthase	c12hacp[0] => c12dacp(cpd11469)[0] h2o(cpd00001)[0]	N	N	N	N	frxn00179	
r0786	3-oxoacyl-[ACP] reductase	c6oacp(cpd11486)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c6hacp(cpd16856)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn12939	(1) NADPH[0] + (1) H+[0] + (1) 3-Oxohexanoyl-[acp][0] <=> (1) NADP[0] + (1) 3-hydroxyhexanoyl-acp[0]
r0787	Fatty-acid synthase	c80acp(cpd11470)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c100acp(cpd11474)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	Y	Y	rxn09442	(2) NADPH[0] + (3) H+[0] + (1) Octanoyl-ACP[0] + (1) Malonyl-acyl-carrierprotein-[0] => (1) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) Decanoyl-ACP[0] + (1) ACP[0]
r0788	Fatty-acid synthase	c100acp(cpd11474)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c120acp(cpd29320)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00180	
r0789	Fatty-acid synthase	c60acp(cpd11472)[0] (2) h(cpd00067)[0] malacp(cpd11492)[0] (2) nadph(cpd00005)[0] => acp(cpd11493)[0] c80acp(cpd11470)[0] co2(cpd00011)[0] h2o(cpd00001)[0] (2) nadp(cpd00006)[0]	N	N	N	Y	frxn00181	
r0790	[ACP] S-acetyltransferase	acp(cpd11493)[0] ppacoa(cpd00086)[0] => coa(cpd00010)[0] ppiacp[0]	N	N	N	N	frxn00182	
r0791	stearoyl-CoA 9-desaturase	c180acp(cpd12458)[0] h(cpd00067)[0] nadph(cpd00005)[0] o2(cpd00007)[0] => c181acp(cpd27716)[0] (2) h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	N	Y	frxn00183	
r0792	C160-CoA 9-desaturase	c160acp(cpd15277)[0] h(cpd00067)[0] nadph(cpd00005)[0] o2(cpd00007)[0] => c161acp(cpd15239)[0] (2) h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	N	Y	frxn00184	
r0793	C140-CoA 9-desaturase	c140acp(cpd27551)[0] h(cpd00067)[0] nadph(cpd00005)[0] o2(cpd00007)[0] => c141acp(cpd15294)[0] (2) h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	N	Y	frxn00185	
r0794	linoleoyl-CoA desaturase	c181acp(cpd27716)[0] h(cpd00067)[0] nadph(cpd00005)[0] o2(cpd00007)[0] => c182acp(cpd28510)[0] (2) h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	N	Y	frxn00186	
r0795	linoleoyl-CoA dsaturase	c161acp(cpd15239)[0] h(cpd00067)[0] nadph(cpd00005)[0] o2(cpd00007)[0] => c162acp[0] (2) h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	N	N	frxn00187	
r0796	[ACP] S-acetyltransferase	acp(cpd11493)[0] c40coa(cpd00120)[0] => c40acp(cpd11464)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00188	
r0797	[ACP] S-acetyltransferase	acp(cpd11493)[0] c60coa(cpd03124)[0] => c60acp(cpd11472)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00189	
r0798	[ACP] S-acetyltransferase	acp(cpd11493)[0] c80coa(cpd01335)[0] => c80acp(cpd11470)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn47880	(1) CoA[0] + (1) Octanoyl-ACP[0] <=> (1) Octanoyl-CoA[0] + (1) ACP[0]
r0799	[ACP] S-acetyltransferase	acp(cpd11493)[0] c100coa(cpd03128)[0] => c100acp(cpd11474)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn12931	(1) CoA[0] + (1) Decanoyl-ACP[0] <=> (1) Decanoyl-CoA[0] + (1) ACP[0]
r0800	[ACP] S-acetyltransferase	acp(cpd11493)[0] c120coa(cpd01260)[0] => c120acp(cpd29320)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00190	
r0801	[ACP] S-acetyltransferase	acp(cpd11493)[0] c140coa(cpd01695)[0] => c140acp(cpd27551)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn42331	(1) CoA[0] + (1) Myristoyl-ACPs[0] <=> (1) Myristoyl-CoA[0] + (1) ACP[0]
r0802	[ACP] S-acetyltransferase	acp(cpd11493)[0] c141coa(cpd15295)[0] => c141acp(cpd15294)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00191	
r0803	[ACP] S-acetyltransferase	acp(cpd11493)[0] c160coa(cpd00134)[0] => c160acp(cpd15277)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn41020	(1) CoA[0] + (1) Palmitoyl-ACP[0] <=> (1) Palmitoyl-CoA[0] + (1) ACP[0]
r0804	[ACP] S-acetyltransferase	acp(cpd11493)[0] c161coa(cpd15238)[0] => c161acp(cpd15239)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00192	
r0805	[ACP] S-acetyltransferase	acp(cpd11493)[0] c162coa[0] => c162acp[0] coa(cpd00010)[0]	N	N	N	N	frxn00193	
r0806	[ACP] S-acetyltransferase	acp(cpd11493)[0] c180coa(cpd00327)[0] => c180acp(cpd12458)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn40849	(1) CoA[0] + (1) Stearoyl-[acyl-carrier protein][0] <=> (1) strcoa[0] + (1) ACP[0]
r0807	[ACP] S-acetyltransferase	acp(cpd11493)[0] c181coa(cpd00399)[0] => c181acp(cpd27716)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00194	
r0808	[ACP] S-acetyltransferase	acp(cpd11493)[0] c182coa(cpd01398)[0] => c182acp(cpd28510)[0] coa(cpd00010)[0]	N	N	N	Y	frxn00195	
r0809	[ACP] S-acetyltransferase	acp(cpd11493)[0] c183coa(cpd14883)[0] => c183acp[0] coa(cpd00010)[0]	N	N	N	N	frxn00196	
r0810	[ACP] S-acetyltransferase	accoa(cpd00022)[0] acp(cpd11493)[0] => acacp(cpd11494)[0] coa(cpd00010)[0]	N	N	Y	Y	rxn05349	(1) Acetyl-CoA[0] + (1) ACP[0] <=> (1) CoA[0] + (1) Acetyl-ACP[0]
r0811	trans-2-enoyl-CoA reductase	acyldcoa(cpd11722)[0] h(cpd00067)[0] nadph(cpd00005)[0] => acylcoa(cpd11611)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn07194	(1) NADP[0] + (1) Acyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) trans-2-Enoyl-CoA[0]
r0812	trans-2-enoyl-CoA reductase	c16dcoa(cpd03126)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c160coa(cpd00134)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn00945	(1) NADP[0] + (1) Palmitoyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Hexadecenoyl-CoA[0]
r0813	trans-2-enoyl-CoA reductase	c8dcoa(cpd03130)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c80coa(cpd01335)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn02678	(1) NADP[0] + (1) Octanoyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Octenoyl-CoA[0]
r0814	trans-2-enoyl-CoA reductase	c12dcoa(cpd02060)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c120coa(cpd01260)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn02719	(1) NADP[0] + (1) Lauroyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Dodecenoyl-CoA[0]
r0815	trans-2-enoyl-CoA reductase	c14dcoa(cpd03127)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c140coa(cpd01695)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn02802	(1) NADP[0] + (1) Myristoyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Tetradecenoyl-CoA[0]
r0816	trans-2-enoyl-CoA reductase	c10dcoa(cpd03129)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c100coa(cpd03128)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn03252	(1) NADP[0] + (1) Decanoyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Decenoyl-CoA[0]
r0817	trans-2-enoyl-CoA reductase	c6dcoa(cpd03125)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c60coa(cpd03124)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn04793	(1) NADPH[0] + (1) H+[0] + (1) (2E)-Hexenoyl-CoA[0] => (1) NADP[0] + (1) Hexanoyl-CoA[0]
r0818	trans-2-enoyl-CoA reductase	c18dcoa(cpd14937)[0] h(cpd00067)[0] nadph(cpd00005)[0] => c180coa(cpd00327)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn07575	(1) NADPH[0] + (1) H+[0] + (1) (2E)-Octadecenoyl-CoA[0] => (1) NADP[0] + (1) strcoa[0]
r0819	Palmitoyl-CoA hydrolase	c160coa(cpd00134)[0] h2o(cpd00001)[0] => c160(cpd00214)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00943	(1) H2O[0] + (1) Palmitoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Palmitate[0]
r0820	Palmitoyl-CoA hydrolase	c180coa(cpd00327)[0] h2o(cpd00001)[0] => c180(cpd01080)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn08444	(1) H2O[0] + (1) strcoa[0] => (1) CoA[0] + (1) H+[0] + (1) ocdca[0]
r0821	Palmitoyl-CoA hydrolase	c181coa(cpd00399)[0] h2o(cpd00001)[0] => c181(cpd00536)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn11711	(1) H2O[0] + (1) Oleoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Oleate[0]
r0822	Palmitoyl-CoA hydrolase	c182coa(cpd01398)[0] h2o(cpd00001)[0] => c182(cpd01122)[0] coa(cpd00010)[0] h(cpd00067)[0]	N	N	Y	Y	rxn11712	(1) H2O[0] + (1) Linoleoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Linoleate[0]
r0823	NAD-dependent alcohol dehydrogenase	gl(cpd00100)[0] nad(cpd00003)[0] => glyal(cpd00448)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00763	(1) NAD[0] + (1) Glycerol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Glyceraldehyde[0]
r0824	NADP-dependent alcohol dehydrogenase	gl(cpd00100)[0] nadp(cpd00006)[0] => glyal(cpd00448)[0] h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn00765	(1) NADP[0] + (1) Glycerol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Glyceraldehyde[0]
r0825	Glutaryl-CoA dehydrogenase	fad(cpd00015)[0] gltcoa(cpd00413)[0] (2) h(cpd00067)[0] => co2(cpd00011)[0] cronylcoa(cpd00650)[0] fadh2(cpd00982)[0]	N	N	Y	Y	rxn01802	(1) FAD[0] + (1) H+[0] + (1) Glutaryl-CoA[0] => (1) CO2[0] + (1) Crotonyl-CoA[0] + (1) FADH2[0]
r0826	NADPH--cytochrome P450 reductase	(2) feri(cpd00109)[0] nadph(cpd00005)[1] => (2) fero(cpd00110)[0] h(cpd00067)[0] nadp(cpd00006)[1]	Y	N	N	Y	frxn00197	
r0827	Acyl-CoA dehydrogenase	c60coa(cpd03124)[0] fad(cpd00015)[0] h(cpd00067)[0] => c6dcoa(cpd03125)[0] fadh2(cpd00982)[0]	N	N	Y	Y	rxn03251	(1) FAD[0] + (1) Hexanoyl-CoA[0] <=> (1) FADH2[0] + (1) (2E)-Hexenoyl-CoA[0]
r0828	Acyl-CoA dehydrogenase	c40coa(cpd00120)[0] fad(cpd00015)[0] h(cpd00067)[0] => c4dcoa(cpd00650)[0] fadh2(cpd00982)[0]	N	N	Y	Y	rxn00872	(1) FAD[0] + (1) Butyryl-CoA[0] <=> (1) Crotonyl-CoA[0] + (1) FADH2[0]
r0829	acetyl-CoA C-acyltransferase	c18ocoa(cpd14935)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] c160coa(cpd00134)[0]	N	N	Y	Y	rxn08767	(1) CoA[0] + (1) 3-Oxostearoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) Palmitoyl-CoA[0]
r0830	acetyl-CoA C-acyltransferase	c16ocoa(cpd03114)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] c140coa(cpd01695)[0]	N	N	Y	Y	rxn02804	(1) Acetyl-CoA[0] + (1) Myristoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxopalmitoyl-CoA[0]
r0831	acetyl-CoA C-acyltransferase	c14ocoa(cpd12689)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] c120coa(cpd01260)[0]	N	N	Y	Y	rxn06510	(1) Acetyl-CoA[0] + (1) Lauroyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxotetradecanoyl-CoA[0]
r0832	acetyl-CoA C-acyltransferase	c12ocoa(cpd03117)[0] coa(cpd00010)[0] => accoa(cpd00022)[0] c100coa(cpd03128)[0]	N	N	Y	Y	rxn03243	(1) Acetyl-CoA[0] + (1) Decanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxododecanoyl-CoA[0]
