ID	EQUATION
38341	(1) 15377[0] + (1) 67989[0] <=> (1) 4167[0] + (1) 67988[0]
38342	(1) 15377[0] + (1) 67989[0] <=> (1) 4167[0] + (1) 67988[0]
38343	(1) 15377[0] + (1) 67988[0] <=> (1) 67991[0] + (1) 4167[0]
38344	(1) 15377[0] + (1) 67988[0] <=> (1) 67991[0] + (1) 4167[0]
38345	(1) 15377[0] + (1) 67988[0] <=> (1) 67991[0] + (1) 4167[0]
38346	(1) 15377[0] + (1) 67988[0] <=> (1) 67991[0] + (1) 4167[0]
38347	(1) 75204[0] + (1) 16810[0] <=> (1) 75210[0] + (1) 29985[0]
38348	(1) 75204[0] + (1) 16810[0] <=> (1) 75210[0] + (1) 29985[0]
38349	(1) 75204[0] + (1) 16810[0] <=> (1) 75210[0] + (1) 29985[0]
38350	(1) 75204[0] + (1) 16810[0] <=> (1) 75210[0] + (1) 29985[0]
38351	(1) 57540[0] + (1) 11009[0] <=> (1) 57945[0] + (1) 15378[0] + (1) 18005[0]
38352	(1) 57540[0] + (1) 11009[0] <=> (1) 57945[0] + (1) 15378[0] + (1) 18005[0]
38353	(1) 57540[0] + (1) 11009[0] <=> (1) 57945[0] + (1) 15378[0] + (1) 18005[0]
38354	(1) 57540[0] + (1) 11009[0] <=> (1) 57945[0] + (1) 15378[0] + (1) 18005[0]
38355	(1) 57254[0] <=> (1) 15377[0] + (1) 57252[0]
38356	(1) 57254[0] <=> (1) 15377[0] + (1) 57252[0]
38357	(1) 57254[0] <=> (1) 15377[0] + (1) 57252[0]
38358	(1) 57254[0] <=> (1) 15377[0] + (1) 57252[0]
38359	(2) 15378[0] + (1) 29919[0] + (1) 17359[0] + (1) 46245[0] <=> (1) 33542[0] + (1) 64183[0]
38360	(2) 15378[0] + (1) 29919[0] + (1) 17359[0] + (1) 46245[0] <=> (1) 33542[0] + (1) 64183[0]
38361	(2) 15378[0] + (1) 29919[0] + (1) 17359[0] + (1) 46245[0] <=> (1) 33542[0] + (1) 64183[0]
38362	(2) 15378[0] + (1) 29919[0] + (1) 17359[0] + (1) 46245[0] <=> (1) 33542[0] + (1) 64183[0]
38363	(1) 15377[0] + (1) 75555[0] <=> (1) 17754[0] + (1) 25629[0] + (1) 15378[0]
38364	(1) 15377[0] + (1) 75555[0] <=> (1) 17754[0] + (1) 25629[0] + (1) 15378[0]
38365	(1) 15377[0] + (1) 75555[0] <=> (1) 17754[0] + (1) 25629[0] + (1) 15378[0]
38366	(1) 15377[0] + (1) 75555[0] <=> (1) 17754[0] + (1) 25629[0] + (1) 15378[0]
38367	(1) GENERIC:12748[0] + (8) 57384[0] + (8) 15378[0] <=> (8) 57287[0] + (1) GENERIC:12749[0] + (8) 16526[0]
38368	(1) GENERIC:12748[0] + (8) 57384[0] + (8) 15378[0] <=> (8) 57287[0] + (1) GENERIC:12749[0] + (8) 16526[0]
38369	(1) GENERIC:12748[0] + (8) 57384[0] + (8) 15378[0] <=> (8) 57287[0] + (1) GENERIC:12749[0] + (8) 16526[0]
38370	(1) GENERIC:12748[0] + (8) 57384[0] + (8) 15378[0] <=> (8) 57287[0] + (1) GENERIC:12749[0] + (8) 16526[0]
38375	(1) 49388[0] <=> (1) 87121[0] + (2) 15377[0]
38376	(1) 49388[0] <=> (1) 87121[0] + (2) 15377[0]
38377	(1) 49388[0] <=> (1) 87121[0] + (2) 15377[0]
38378	(1) 49388[0] <=> (1) 87121[0] + (2) 15377[0]
38379	(1) 15378[0] + (1) 52323[0] + (1) 30823[0] <=> (1) 15377[0] + (1) 53753[0]
38380	(1) 15378[0] + (1) 52323[0] + (1) 30823[0] <=> (1) 15377[0] + (1) 53753[0]
38381	(1) 15378[0] + (1) 52323[0] + (1) 30823[0] <=> (1) 15377[0] + (1) 53753[0]
38382	(1) 15378[0] + (1) 52323[0] + (1) 30823[0] <=> (1) 15377[0] + (1) 53753[0]
38383	(1) 75824[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38384	(1) 75824[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38385	(1) 75824[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38386	(1) 75824[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38387	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75735[0]
38388	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75735[0]
38389	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75735[0]
38390	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75735[0]
38391	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 75824[0] + (1) 15378[0]
38392	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 75824[0] + (1) 15378[0]
38393	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 75824[0] + (1) 15378[0]
38394	(1) 53753[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 75824[0] + (1) 15378[0]
38395	(1) 15377[0] + (1) 75841[0] <=> (1) 32372[0] + (1) 15378[0] + (1) 75849[0]
38396	(1) 15377[0] + (1) 75841[0] <=> (1) 32372[0] + (1) 15378[0] + (1) 75849[0]
38397	(1) 15377[0] + (1) 75841[0] <=> (1) 32372[0] + (1) 15378[0] + (1) 75849[0]
38398	(1) 15377[0] + (1) 75841[0] <=> (1) 32372[0] + (1) 15378[0] + (1) 75849[0]
38399	(1) 75841[0] + (1) 15377[0] <=> (1) 32372[0] + (1) 75853[0] + (1) 15378[0]
38400	(1) 75841[0] + (1) 15377[0] <=> (1) 32372[0] + (1) 75853[0] + (1) 15378[0]
38401	(1) 75841[0] + (1) 15377[0] <=> (1) 32372[0] + (1) 75853[0] + (1) 15378[0]
38402	(1) 75841[0] + (1) 15377[0] <=> (1) 32372[0] + (1) 75853[0] + (1) 15378[0]
38403	(1) 15377[0] + (1) 75844[0] <=> (1) 75850[0] + (1) 30245[0] + (1) 15378[0]
38404	(1) 15377[0] + (1) 75844[0] <=> (1) 75850[0] + (1) 30245[0] + (1) 15378[0]
38405	(1) 15377[0] + (1) 75844[0] <=> (1) 75850[0] + (1) 30245[0] + (1) 15378[0]
38406	(1) 15377[0] + (1) 75844[0] <=> (1) 75850[0] + (1) 30245[0] + (1) 15378[0]
38407	(1) 15377[0] + (1) 75844[0] <=> (1) 30245[0] + (1) 15378[0] + (1) 75854[0]
38408	(1) 15377[0] + (1) 75844[0] <=> (1) 30245[0] + (1) 15378[0] + (1) 75854[0]
38409	(1) 15377[0] + (1) 75844[0] <=> (1) 30245[0] + (1) 15378[0] + (1) 75854[0]
38410	(1) 15377[0] + (1) 75844[0] <=> (1) 30245[0] + (1) 15378[0] + (1) 75854[0]
38411	(1) 15377[0] + (1) 75845[0] <=> (1) 15378[0] + (1) 32387[0] + (1) 75852[0]
38412	(1) 15377[0] + (1) 75845[0] <=> (1) 15378[0] + (1) 32387[0] + (1) 75852[0]
38413	(1) 15377[0] + (1) 75845[0] <=> (1) 15378[0] + (1) 32387[0] + (1) 75852[0]
38414	(1) 15377[0] + (1) 75845[0] <=> (1) 15378[0] + (1) 32387[0] + (1) 75852[0]
38415	(1) 75845[0] + (1) 15377[0] <=> (1) 75855[0] + (1) 15378[0] + (1) 32387[0]
38416	(1) 75845[0] + (1) 15377[0] <=> (1) 75855[0] + (1) 15378[0] + (1) 32387[0]
38417	(1) 75845[0] + (1) 15377[0] <=> (1) 75855[0] + (1) 15378[0] + (1) 32387[0]
38418	(1) 75845[0] + (1) 15377[0] <=> (1) 75855[0] + (1) 15378[0] + (1) 32387[0]
38419	(1) 15377[0] + (1) 75846[0] <=> (1) 75735[0] + (1) 7896[0] + (1) 15378[0]
38420	(1) 15377[0] + (1) 75846[0] <=> (1) 75735[0] + (1) 7896[0] + (1) 15378[0]
38421	(1) 15377[0] + (1) 75846[0] <=> (1) 75735[0] + (1) 7896[0] + (1) 15378[0]
38422	(1) 15377[0] + (1) 75846[0] <=> (1) 75735[0] + (1) 7896[0] + (1) 15378[0]
38423	(1) 15377[0] + (1) 75583[0] <=> (1) 75867[0] + (1) 15378[0] + (1) 30823[0]
38424	(1) 15377[0] + (1) 75583[0] <=> (1) 75867[0] + (1) 15378[0] + (1) 30823[0]
38425	(1) 15377[0] + (1) 75583[0] <=> (1) 75867[0] + (1) 15378[0] + (1) 30823[0]
38426	(1) 15377[0] + (1) 75583[0] <=> (1) 75867[0] + (1) 15378[0] + (1) 30823[0]
38427	(1) 75847[0] + (1) 15377[0] <=> (1) 7896[0] + (1) 75824[0] + (1) 15378[0]
38428	(1) 75847[0] + (1) 15377[0] <=> (1) 7896[0] + (1) 75824[0] + (1) 15378[0]
38429	(1) 75847[0] + (1) 15377[0] <=> (1) 7896[0] + (1) 75824[0] + (1) 15378[0]
38430	(1) 75847[0] + (1) 15377[0] <=> (1) 7896[0] + (1) 75824[0] + (1) 15378[0]
38431	(1) 75846[0] + (1) 15377[0] <=> (1) 75870[0] + (1) 15378[0] + (1) 30823[0]
38432	(1) 75846[0] + (1) 15377[0] <=> (1) 75870[0] + (1) 15378[0] + (1) 30823[0]
38433	(1) 75846[0] + (1) 15377[0] <=> (1) 75870[0] + (1) 15378[0] + (1) 30823[0]
38434	(1) 75846[0] + (1) 15377[0] <=> (1) 75870[0] + (1) 15378[0] + (1) 30823[0]
38435	(1) 75735[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38436	(1) 75735[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38437	(1) 75735[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38438	(1) 75735[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38439	(1) 75824[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38440	(1) 75824[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38441	(1) 75824[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38442	(1) 75824[0] + (1) 57387[0] <=> (1) 53753[0] + (1) 57287[0]
38443	(1) 77636[0] + (1) 17135[0] <=> (1) 10036[0] + (1) 57287[0]
38444	(1) 77636[0] + (1) 17135[0] <=> (1) 10036[0] + (1) 57287[0]
38445	(1) 77636[0] + (1) 17135[0] <=> (1) 10036[0] + (1) 57287[0]
38446	(1) 77636[0] + (1) 17135[0] <=> (1) 10036[0] + (1) 57287[0]
38447	(1) 15377[0] + (1) 75879[0] <=> (1) 73180[0] + (1) 75880[0]
38448	(1) 15377[0] + (1) 75879[0] <=> (1) 73180[0] + (1) 75880[0]
38449	(1) 15377[0] + (1) 75879[0] <=> (1) 73180[0] + (1) 75880[0]
38450	(1) 15377[0] + (1) 75879[0] <=> (1) 73180[0] + (1) 75880[0]
38451	(1) 26833[0] + (1) 58349[0] + (1) 29919[0] <=> (1) 57783[0] + (2) 26833[0]
38452	(1) 26833[0] + (1) 58349[0] + (1) 29919[0] <=> (1) 57783[0] + (2) 26833[0]
38453	(1) 26833[0] + (1) 58349[0] + (1) 29919[0] <=> (1) 57783[0] + (2) 26833[0]
38454	(1) 26833[0] + (1) 58349[0] + (1) 29919[0] <=> (1) 57783[0] + (2) 26833[0]
38455	(1) 15377[0] + (1) 52323[0] <=> (1) 30823[0] + (1) 75937[0] + (1) 15378[0]
38456	(1) 15377[0] + (1) 52323[0] <=> (1) 30823[0] + (1) 75937[0] + (1) 15378[0]
38457	(1) 15377[0] + (1) 52323[0] <=> (1) 30823[0] + (1) 75937[0] + (1) 15378[0]
38458	(1) 15377[0] + (1) 52323[0] <=> (1) 30823[0] + (1) 75937[0] + (1) 15378[0]
38459	(1) 142475[0] + (1) 142477[0] <=> (1) 142476[0] + (1) 57287[0]
38460	(1) 142475[0] + (1) 142477[0] <=> (1) 142476[0] + (1) 57287[0]
38461	(1) 142475[0] + (1) 142477[0] <=> (1) 142476[0] + (1) 57287[0]
38462	(1) 142475[0] + (1) 142477[0] <=> (1) 142476[0] + (1) 57287[0]
38463	(1) 58342[0] + (1) 64683[0] <=> (1) 57287[0] + (1) 17815[0]
38464	(1) 58342[0] + (1) 64683[0] <=> (1) 57287[0] + (1) 17815[0]
38465	(1) 58342[0] + (1) 64683[0] <=> (1) 57287[0] + (1) 17815[0]
38466	(1) 58342[0] + (1) 64683[0] <=> (1) 57287[0] + (1) 17815[0]
38471	(3) 59789[0] + (1) 57595[0] <=> (1) 15781[0] + (3) 15378[0] + (3) 57856[0]
38472	(3) 59789[0] + (1) 57595[0] <=> (1) 15781[0] + (3) 15378[0] + (3) 57856[0]
38473	(3) 59789[0] + (1) 57595[0] <=> (1) 15781[0] + (3) 15378[0] + (3) 57856[0]
38474	(3) 59789[0] + (1) 57595[0] <=> (1) 15781[0] + (3) 15378[0] + (3) 57856[0]
38475	(1) 59789[0] + (1) 57595[0] <=> (1) 15378[0] + (1) 75895[0] + (1) 57856[0]
38476	(1) 59789[0] + (1) 57595[0] <=> (1) 15378[0] + (1) 75895[0] + (1) 57856[0]
38477	(1) 59789[0] + (1) 57595[0] <=> (1) 15378[0] + (1) 75895[0] + (1) 57856[0]
38478	(1) 59789[0] + (1) 57595[0] <=> (1) 15378[0] + (1) 75895[0] + (1) 57856[0]
38479	(1) 59789[0] + (1) 75895[0] <=> (1) 15378[0] + (1) 57856[0] + (1) 57610[0]
38480	(1) 59789[0] + (1) 75895[0] <=> (1) 15378[0] + (1) 57856[0] + (1) 57610[0]
38481	(1) 59789[0] + (1) 75895[0] <=> (1) 15378[0] + (1) 57856[0] + (1) 57610[0]
38482	(1) 59789[0] + (1) 75895[0] <=> (1) 15378[0] + (1) 57856[0] + (1) 57610[0]
38483	(1) 75524[0] + (1) 15377[0] <=> (1) 28868[0] + (1) 15378[0] + (1) 17389[0]
38484	(1) 75524[0] + (1) 15377[0] <=> (1) 28868[0] + (1) 15378[0] + (1) 17389[0]
38485	(1) 75524[0] + (1) 15377[0] <=> (1) 28868[0] + (1) 15378[0] + (1) 17389[0]
38486	(1) 75524[0] + (1) 15377[0] <=> (1) 28868[0] + (1) 15378[0] + (1) 17389[0]
38487	(1) 15377[0] + (1) 75342[0] <=> (1) 30823[0] + (1) 17754[0] + (1) 15378[0]
38488	(1) 15377[0] + (1) 75342[0] <=> (1) 30823[0] + (1) 17754[0] + (1) 15378[0]
38489	(1) 15377[0] + (1) 75342[0] <=> (1) 30823[0] + (1) 17754[0] + (1) 15378[0]
38490	(1) 15377[0] + (1) 75342[0] <=> (1) 30823[0] + (1) 17754[0] + (1) 15378[0]
38491	(1) 15377[0] + (1) 73990[0] <=> (1) 17754[0] + (1) 15378[0] + (1) 30823[0]
38492	(1) 15377[0] + (1) 73990[0] <=> (1) 17754[0] + (1) 15378[0] + (1) 30823[0]
38493	(1) 15377[0] + (1) 73990[0] <=> (1) 17754[0] + (1) 15378[0] + (1) 30823[0]
38494	(1) 15377[0] + (1) 73990[0] <=> (1) 17754[0] + (1) 15378[0] + (1) 30823[0]
38495	(1) 15377[0] + (1) 17855[0] <=> (1) 47777[0] + (1) 28868[0] + (1) 15378[0]
38496	(1) 15377[0] + (1) 17855[0] <=> (1) 47777[0] + (1) 28868[0] + (1) 15378[0]
38497	(1) 15377[0] + (1) 17855[0] <=> (1) 47777[0] + (1) 28868[0] + (1) 15378[0]
38498	(1) 15377[0] + (1) 17855[0] <=> (1) 47777[0] + (1) 28868[0] + (1) 15378[0]
38499	(1) 15377[0] + (1) 64615[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 75524[0]
38500	(1) 15377[0] + (1) 64615[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 75524[0]
38501	(1) 15377[0] + (1) 64615[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 75524[0]
38502	(1) 15377[0] + (1) 64615[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 75524[0]
38503	(1) 15377[0] + (1) 77272[0] <=> (1) 28868[0] + (1) 64683[0] + (1) 15378[0]
38504	(1) 15377[0] + (1) 77272[0] <=> (1) 28868[0] + (1) 64683[0] + (1) 15378[0]
38505	(1) 15377[0] + (1) 77272[0] <=> (1) 28868[0] + (1) 64683[0] + (1) 15378[0]
38506	(1) 15377[0] + (1) 77272[0] <=> (1) 28868[0] + (1) 64683[0] + (1) 15378[0]
38507	(1) 75728[0] + (1) 15377[0] <=> (1) 25629[0] + (1) 52392[0] + (1) 15378[0]
38508	(1) 75728[0] + (1) 15377[0] <=> (1) 25629[0] + (1) 52392[0] + (1) 15378[0]
38509	(1) 75728[0] + (1) 15377[0] <=> (1) 25629[0] + (1) 52392[0] + (1) 15378[0]
38510	(1) 75728[0] + (1) 15377[0] <=> (1) 25629[0] + (1) 52392[0] + (1) 15378[0]
38511	(1) 52333[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38512	(1) 52333[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38513	(1) 52333[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38514	(1) 52333[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 73990[0]
38515	(1) 75449[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 30823[0] + (1) 52392[0]
38516	(1) 75449[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 30823[0] + (1) 52392[0]
38517	(1) 75449[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 30823[0] + (1) 52392[0]
38518	(1) 75449[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 30823[0] + (1) 52392[0]
38519	(1) 75448[0] + (1) 15377[0] <=> (1) 75456[0] + (1) 30823[0] + (1) 15378[0]
38520	(1) 75448[0] + (1) 15377[0] <=> (1) 75456[0] + (1) 30823[0] + (1) 15378[0]
38521	(1) 75448[0] + (1) 15377[0] <=> (1) 75456[0] + (1) 30823[0] + (1) 15378[0]
38522	(1) 75448[0] + (1) 15377[0] <=> (1) 75456[0] + (1) 30823[0] + (1) 15378[0]
38523	(1) 15377[0] + (1) 75450[0] <=> (1) 30823[0] + (1) 75457[0] + (1) 15378[0]
38524	(1) 15377[0] + (1) 75450[0] <=> (1) 30823[0] + (1) 75457[0] + (1) 15378[0]
38525	(1) 15377[0] + (1) 75450[0] <=> (1) 30823[0] + (1) 75457[0] + (1) 15378[0]
38526	(1) 15377[0] + (1) 75450[0] <=> (1) 30823[0] + (1) 75457[0] + (1) 15378[0]
38527	(1) 15377[0] + (1) 75914[0] <=> (1) 15378[0] + (1) 75913[0] + (1) 30823[0]
38528	(1) 15377[0] + (1) 75914[0] <=> (1) 15378[0] + (1) 75913[0] + (1) 30823[0]
38529	(1) 15377[0] + (1) 75914[0] <=> (1) 15378[0] + (1) 75913[0] + (1) 30823[0]
38530	(1) 15377[0] + (1) 75914[0] <=> (1) 15378[0] + (1) 75913[0] + (1) 30823[0]
38543	(1) 15378[0] + (1) 57384[0] + (1) GENERIC:12689[0] <=> (1) 131447[0] + (1) GENERIC:12688[0] + (1) 16526[0]
38544	(1) 15378[0] + (1) 57384[0] + (1) GENERIC:12689[0] <=> (1) 131447[0] + (1) GENERIC:12688[0] + (1) 16526[0]
38545	(1) 15378[0] + (1) 57384[0] + (1) GENERIC:12689[0] <=> (1) 131447[0] + (1) GENERIC:12688[0] + (1) 16526[0]
38546	(1) 15378[0] + (1) 57384[0] + (1) GENERIC:12689[0] <=> (1) 131447[0] + (1) GENERIC:12688[0] + (1) 16526[0]
38551	(2) GENERIC:10438[0] + (1) 7896[0] + (1) 15379[0] + (2) 15378[0] <=> (1) 15377[0] + (2) GENERIC:10439[0] + (1) 75927[0]
38552	(2) GENERIC:10438[0] + (1) 7896[0] + (1) 15379[0] + (2) 15378[0] <=> (1) 15377[0] + (2) GENERIC:10439[0] + (1) 75927[0]
38553	(2) GENERIC:10438[0] + (1) 7896[0] + (1) 15379[0] + (2) 15378[0] <=> (1) 15377[0] + (2) GENERIC:10439[0] + (1) 75927[0]
38554	(2) GENERIC:10438[0] + (1) 7896[0] + (1) 15379[0] + (2) 15378[0] <=> (1) 15377[0] + (2) GENERIC:10439[0] + (1) 75927[0]
38555	(1) 63410[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 17336[0]
38556	(1) 63410[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 17336[0]
38557	(1) 63410[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 17336[0]
38558	(1) 63410[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 28868[0] + (1) 17336[0]
38559	(2) GENERIC:10438[0] + (1) 15379[0] + (2) 15378[0] + (1) 31014[0] <=> (1) 75935[0] + (1) 15377[0] + (2) GENERIC:10439[0]
38560	(2) GENERIC:10438[0] + (1) 15379[0] + (2) 15378[0] + (1) 31014[0] <=> (1) 75935[0] + (1) 15377[0] + (2) GENERIC:10439[0]
38561	(2) GENERIC:10438[0] + (1) 15379[0] + (2) 15378[0] + (1) 31014[0] <=> (1) 75935[0] + (1) 15377[0] + (2) GENERIC:10439[0]
38562	(2) GENERIC:10438[0] + (1) 15379[0] + (2) 15378[0] + (1) 31014[0] <=> (1) 75935[0] + (1) 15377[0] + (2) GENERIC:10439[0]
38563	(1) 75936[0] + (1) 15377[0] <=> (1) 34115[0] + (1) 30089[0] + (1) 15378[0]
38564	(1) 75936[0] + (1) 15377[0] <=> (1) 34115[0] + (1) 30089[0] + (1) 15378[0]
38565	(1) 75936[0] + (1) 15377[0] <=> (1) 34115[0] + (1) 30089[0] + (1) 15378[0]
38566	(1) 75936[0] + (1) 15377[0] <=> (1) 34115[0] + (1) 30089[0] + (1) 15378[0]
38567	(1) 30616[0] + (1) 57262[1] + (1) 15377[0] <=> (1) 57262[0] + (1) 43474[0] + (1) 456216[0] + (1) 15378[0]
38568	(1) 30616[0] + (1) 57262[1] + (1) 15377[0] <=> (1) 57262[0] + (1) 43474[0] + (1) 456216[0] + (1) 15378[0]
38569	(1) 30616[0] + (1) 57262[1] + (1) 15377[0] <=> (1) 57262[0] + (1) 43474[0] + (1) 456216[0] + (1) 15378[0]
38570	(1) 30616[0] + (1) 57262[1] + (1) 15377[0] <=> (1) 57262[0] + (1) 43474[0] + (1) 456216[0] + (1) 15378[0]
38571	(1) 57643[0] <=> (1) 57643[1]
38572	(1) 57643[0] <=> (1) 57643[1]
38573	(1) 57643[0] <=> (1) 57643[1]
38574	(1) 57643[0] <=> (1) 57643[1]
38575	(1) 53753[0] + (1) 15377[0] <=> (1) 75945[0] + (1) 30823[0] + (1) 15378[0]
38576	(1) 53753[0] + (1) 15377[0] <=> (1) 75945[0] + (1) 30823[0] + (1) 15378[0]
38577	(1) 53753[0] + (1) 15377[0] <=> (1) 75945[0] + (1) 30823[0] + (1) 15378[0]
38578	(1) 53753[0] + (1) 15377[0] <=> (1) 75945[0] + (1) 30823[0] + (1) 15378[0]
38579	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 62416[0] <=> (1) GENERIC:11965[0] + (1) 75950[0] + (1) 15378[0] + (1) 15377[0]
38580	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 62416[0] <=> (1) GENERIC:11965[0] + (1) 75950[0] + (1) 15378[0] + (1) 15377[0]
38581	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 62416[0] <=> (1) GENERIC:11965[0] + (1) 75950[0] + (1) 15378[0] + (1) 15377[0]
38582	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 62416[0] <=> (1) GENERIC:11965[0] + (1) 75950[0] + (1) 15378[0] + (1) 15377[0]
38583	(1) 15377[0] + (1) 57643[1] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 15378[0] + (1) 57643[0]
38584	(1) 15377[0] + (1) 57643[1] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 15378[0] + (1) 57643[0]
38585	(1) 15377[0] + (1) 57643[1] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 15378[0] + (1) 57643[0]
38586	(1) 15377[0] + (1) 57643[1] + (1) 30616[0] <=> (1) 456216[0] + (1) 43474[0] + (1) 15378[0] + (1) 57643[0]
38587	(1) 58885[0] + (1) 77981[0] <=> (1) 75953[0] + (1) 58223[0]
38588	(1) 58885[0] + (1) 77981[0] <=> (1) 75953[0] + (1) 58223[0]
38589	(1) 58885[0] + (1) 77981[0] <=> (1) 75953[0] + (1) 58223[0]
38590	(1) 58885[0] + (1) 77981[0] <=> (1) 75953[0] + (1) 58223[0]
38591	(1) 75957[0] + (1) 75953[0] <=> (1) 58369[0] + (1) 15378[0] + (1) 75963[0]
38592	(1) 75957[0] + (1) 75953[0] <=> (1) 58369[0] + (1) 15378[0] + (1) 75963[0]
38593	(1) 75957[0] + (1) 75953[0] <=> (1) 58369[0] + (1) 15378[0] + (1) 75963[0]
38594	(1) 75957[0] + (1) 75953[0] <=> (1) 58369[0] + (1) 15378[0] + (1) 75963[0]
38595	(1) 75735[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75757[0]
38596	(1) 75735[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75757[0]
38597	(1) 75735[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75757[0]
38598	(1) 75735[0] + (1) 15377[0] <=> (1) 30823[0] + (1) 15378[0] + (1) 75757[0]
38599	(1) 58349[0] + (1) 32544[0] <=> (1) 75967[0] + (1) 17154[0]
38600	(1) 58349[0] + (1) 32544[0] <=> (1) 75967[0] + (1) 17154[0]
38601	(1) 58349[0] + (1) 32544[0] <=> (1) 75967[0] + (1) 17154[0]
38602	(1) 58349[0] + (1) 32544[0] <=> (1) 75967[0] + (1) 17154[0]
38603	(1) 58349[0] <=> (1) 75970[0] + (1) 17154[0]
38604	(1) 58349[0] <=> (1) 75970[0] + (1) 17154[0]
38605	(1) 58349[0] <=> (1) 75970[0] + (1) 17154[0]
38606	(1) 58349[0] <=> (1) 75970[0] + (1) 17154[0]
38607	(1) 75970[0] + (1) 32544[0] <=> (1) 75967[0]
38608	(1) 75970[0] + (1) 32544[0] <=> (1) 75967[0]
38609	(1) 75970[0] + (1) 32544[0] <=> (1) 75967[0]
38610	(1) 75970[0] + (1) 32544[0] <=> (1) 75967[0]
38611	(1) 57540[0] <=> (1) 17154[0] + (1) 73672[0] + (1) 15378[0]
38612	(1) 57540[0] <=> (1) 17154[0] + (1) 73672[0] + (1) 15378[0]
38613	(1) 57540[0] <=> (1) 17154[0] + (1) 73672[0] + (1) 15378[0]
38614	(1) 57540[0] <=> (1) 17154[0] + (1) 73672[0] + (1) 15378[0]
38615	(1) 15377[0] + (1) 73672[0] <=> (1) 57967[0]
38616	(1) 15377[0] + (1) 73672[0] <=> (1) 57967[0]
38617	(1) 15377[0] + (1) 73672[0] <=> (1) 57967[0]
38618	(1) 15377[0] + (1) 73672[0] <=> (1) 57967[0]
38619	(1) 57502[0] + (1) 15882[0] <=> (1) 32544[0] + (1) 15378[0] + (1) 75992[0]
38620	(1) 57502[0] + (1) 15882[0] <=> (1) 32544[0] + (1) 15378[0] + (1) 75992[0]
38621	(1) 57502[0] + (1) 15882[0] <=> (1) 32544[0] + (1) 15378[0] + (1) 75992[0]
38622	(1) 57502[0] + (1) 15882[0] <=> (1) 32544[0] + (1) 15378[0] + (1) 75992[0]
38623	(1) 64743[0] + (1) 57386[0] <=> (1) 75990[0] + (1) 57287[0]
