id	name	source	reference	confidence	roles
cpx01061	mscpx.1061	ModelSEED	null	1.0	ftr02399;triggering;0;1
cpx01062	mscpx.1062	ModelSEED	null	1.0	ftr02325;triggering;0;1
cpx01063	mscpx.1063	ModelSEED	null	1.0	ftr02424;triggering;0;1
cpx01064	mscpx.1064	ModelSEED	null	1.0	ftr05668;triggering;0;1
cpx01065	mscpx.1065	ModelSEED	null	1.0	ftr01197;triggering;0;1
cpx01066	mscpx.1066	ModelSEED	null	1.0	ftr01622;triggering;0;1
cpx01067	mscpx.1067	ModelSEED	null	1.0	ftr01330;triggering;0;1
cpx01068	mscpx.1068	ModelSEED	null	1.0	ftr01836;triggering;0;1
cpx01069	mscpx.1069	ModelSEED	null	1.0	ftr01837;triggering;0;1
cpx01070	mscpx.1070	ModelSEED	null	1.0	ftr11207;triggering;0;1
cpx01071	mscpx.1071	ModelSEED	null	1.0	null
cpx01072	mscpx.1072	ModelSEED	null	1.0	null
cpx01073	mscpx.1073	ModelSEED	null	1.0	ftr00218;triggering;0;1
cpx01074	mscpx.1074	ModelSEED	null	1.0	ftr02460;triggering;0;1
cpx01075	mscpx.1075	ModelSEED	null	1.0	ftr02459;triggering;0;1
cpx01076	mscpx.1076	ModelSEED	null	1.0	ftr11210;triggering;0;1
cpx01077	mscpx.1077	ModelSEED	null	1.0	null
cpx01078	mscpx.1078	ModelSEED	null	1.0	ftr03547;triggering;0;1
cpx01079	mscpx.1079	ModelSEED	null	1.0	null
cpx01080	mscpx.1080	ModelSEED	null	1.0	ftr03546;triggering;0;1
cpx01081	mscpx.1081	ModelSEED	null	1.0	ftr03552;triggering;0;1
cpx01082	mscpx.1082	ModelSEED	null	1.0	ftr11212;triggering;0;1
cpx01083	mscpx.1083	ModelSEED	null	1.0	ftr03542;triggering;0;1
cpx01084	mscpx.1084	ModelSEED	null	1.0	ftr03543;triggering;0;1
cpx01085	mscpx.1085	ModelSEED	null	1.0	ftr11211;triggering;0;1
cpx01086	mscpx.1086	ModelSEED	null	1.0	ftr03551;triggering;0;1
cpx01087	mscpx.1087	ModelSEED	null	1.0	ftr03553;triggering;0;1
cpx01088	mscpx.1088	ModelSEED	null	1.0	ftr03548;triggering;0;1
cpx01089	mscpx.1089	ModelSEED	null	1.0	ftr06526;triggering;0;1
cpx01090	mscpx.1090	ModelSEED	null	1.0	ftr00866;triggering;0;1
cpx01091	mscpx.1091	ModelSEED	null	1.0	ftr00870;triggering;0;1
cpx01092	mscpx.1092	ModelSEED	null	1.0	ftr00869;triggering;0;1
cpx01093	mscpx.1093	ModelSEED	null	1.0	ftr00867;triggering;0;1
cpx01094	mscpx.1094	ModelSEED	null	1.0	ftr00868;triggering;0;1
cpx01095	mscpx.1095	ModelSEED	null	1.0	ftr00865;triggering;0;1
cpx01096	mscpx.1096	ModelSEED	null	1.0	ftr02447;triggering;0;1
cpx01097	mscpx.1097	ModelSEED	null	1.0	ftr04851;triggering;0;1
cpx01098	mscpx.1098	ModelSEED	null	1.0	ftr05960;triggering;0;1
cpx01099	mscpx.1099	ModelSEED	null	1.0	ftr04141;triggering;0;1
cpx01100	mscpx.1100	ModelSEED	null	1.0	ftr09511;triggering;0;1|ftr09512;triggering;0;1|ftr09513;triggering;0;1
cpx01101	mscpx.1101	ModelSEED	null	1.0	ftr00546;triggering;0;1
cpx01102	mscpx.1102	ModelSEED	null	1.0	ftr04955;triggering;0;1|ftr04968;triggering;0;1
cpx01103	mscpx.1103	ModelSEED	null	1.0	ftr00435;triggering;0;1
cpx01104	mscpx.1104	ModelSEED	null	1.0	ftr01379;triggering;0;1
cpx01105	mscpx.1105	ModelSEED	null	1.0	ftr01380;triggering;0;1|ftr01381;triggering;0;1
cpx01106	mscpx.1106	ModelSEED	null	1.0	ftr08656;triggering;0;1
cpx01107	mscpx.1107	ModelSEED	null	1.0	ftr02912;triggering;0;1
cpx01108	mscpx.1108	ModelSEED	null	1.0	ftr09459;triggering;0;1
cpx01109	mscpx.1109	ModelSEED	null	1.0	ftr02483;triggering;0;1|ftr02481;triggering;0;1|ftr02480;triggering;0;1
cpx01110	mscpx.1110	ModelSEED	null	1.0	ftr02571;triggering;0;1
cpx01111	mscpx.1111	ModelSEED	null	1.0	ftr09828;triggering;0;1
cpx01112	mscpx.1112	ModelSEED	null	1.0	ftr03880;triggering;0;1
cpx01113	mscpx.1113	ModelSEED	null	1.0	ftr05194;triggering;0;1
cpx01114	mscpx.1114	ModelSEED	null	1.0	ftr05030;triggering;0;1
cpx01115	mscpx.1115	ModelSEED	null	1.0	ftr02137;triggering;0;1
cpx01116	mscpx.1116	ModelSEED	null	1.0	null
cpx01117	mscpx.1117	ModelSEED	null	1.0	ftr01032;triggering;0;1
cpx01118	mscpx.1118	ModelSEED	null	1.0	ftr11148;triggering;0;1
cpx01119	mscpx.1119	ModelSEED	null	1.0	ftr05743;triggering;0;1
cpx01120	mscpx.1120	ModelSEED	null	1.0	ftr11096;triggering;0;1
cpx01121	mscpx.1121	ModelSEED	null	1.0	ftr02254;triggering;0;1
cpx01122	mscpx.1122	ModelSEED	null	1.0	ftr02253;triggering;0;1
cpx01123	mscpx.1123	ModelSEED	null	1.0	ftr11213;triggering;0;1|ftr02457;triggering;0;1|ftr02458;triggering;0;1
cpx01124	mscpx.1124	ModelSEED	null	1.0	ftr02407;triggering;0;1
cpx01125	mscpx.1125	ModelSEED	null	1.0	ftr10914;triggering;0;1
cpx01126	mscpx.1126	ModelSEED	null	1.0	ftr02173;triggering;0;1|ftr02172;triggering;0;1|ftr02171;triggering;0;1
cpx01127	mscpx.1127	ModelSEED	null	1.0	ftr11214;triggering;0;1
cpx01128	mscpx.1128	ModelSEED	null	1.0	ftr06026;triggering;0;1
cpx01129	mscpx.1129	ModelSEED	null	1.0	ftr03106;triggering;0;1
cpx01130	mscpx.1130	ModelSEED	null	1.0	null
cpx01131	mscpx.1131	ModelSEED	null	1.0	ftr04428;triggering;0;1
cpx01132	mscpx.1132	ModelSEED	null	1.0	ftr00883;triggering;0;1
cpx01133	mscpx.1133	ModelSEED	null	1.0	ftr00882;triggering;0;1
cpx01134	mscpx.1134	ModelSEED	null	1.0	ftr09286;triggering;0;1
cpx01135	mscpx.1135	ModelSEED	null	1.0	ftr09288;triggering;0;1
cpx01136	mscpx.1136	ModelSEED	null	1.0	null
cpx01137	mscpx.1137	ModelSEED	null	1.0	null
cpx01138	mscpx.1138	ModelSEED	null	1.0	ftr09285;triggering;0;1
cpx01139	mscpx.1139	ModelSEED	null	1.0	ftr09284;triggering;0;1
cpx01140	mscpx.1140	ModelSEED	null	1.0	ftr09287;triggering;0;1
cpx01141	mscpx.1141	ModelSEED	null	1.0	ftr09283;triggering;0;1
cpx01142	mscpx.1142	ModelSEED	null	1.0	null
cpx01143	mscpx.1143	ModelSEED	null	1.0	ftr06631;triggering;0;1
cpx01144	mscpx.1144	ModelSEED	null	1.0	ftr06913;triggering;0;1
cpx01145	mscpx.1145	ModelSEED	null	1.0	ftr08596;triggering;0;1|ftr00149;triggering;0;1|ftr03954;triggering;0;1|ftr00148;triggering;0;1|ftr08597;triggering;0;1
cpx01146	mscpx.1146	ModelSEED	null	1.0	ftr01432;triggering;0;1
cpx01147	mscpx.1147	ModelSEED	null	1.0	ftr01102;triggering;0;1
cpx01148	mscpx.1148	ModelSEED	null	1.0	ftr09823;triggering;0;1
cpx01149	mscpx.1149	ModelSEED	null	1.0	ftr02444;triggering;0;1
cpx01150	mscpx.1150	ModelSEED	null	1.0	ftr05958;triggering;0;1
cpx01151	mscpx.1151	ModelSEED	null	1.0	ftr05053;triggering;0;1
cpx01152	mscpx.1152	ModelSEED	null	1.0	ftr06641;triggering;0;1
cpx01153	mscpx.1153	ModelSEED	null	1.0	ftr08503;triggering;0;1
cpx01154	mscpx.1154	ModelSEED	null	1.0	ftr00898;triggering;0;1
cpx01155	mscpx.1155	ModelSEED	null	1.0	ftr10185;triggering;0;1
cpx01156	mscpx.1156	ModelSEED	null	1.0	ftr05192;triggering;0;1
cpx01157	mscpx.1157	ModelSEED	null	1.0	ftr05285;triggering;0;1
cpx01158	mscpx.1158	ModelSEED	null	1.0	ftr02334;triggering;0;1
cpx01159	mscpx.1159	ModelSEED	null	1.0	ftr03563;triggering;0;1
cpx01160	mscpx.1160	ModelSEED	null	1.0	ftr03565;triggering;0;1
cpx01161	mscpx.1161	ModelSEED	null	1.0	ftr03564;triggering;0;1
cpx01162	mscpx.1162	ModelSEED	null	1.0	null
cpx01163	mscpx.1163	ModelSEED	null	1.0	ftr09504;triggering;0;1|ftr05915;triggering;0;1
cpx01164	mscpx.1164	ModelSEED	null	1.0	ftr02496;triggering;0;1
cpx01165	mscpx.1165	ModelSEED	null	1.0	ftr04774;triggering;0;1
cpx01166	mscpx.1166	ModelSEED	null	1.0	null
cpx01167	mscpx.1167	ModelSEED	null	1.0	ftr03926;triggering;0;1
cpx01168	mscpx.1168	ModelSEED	null	1.0	ftr07487;triggering;0;1
cpx01169	mscpx.1169	ModelSEED	null	1.0	ftr03812;triggering;0;1
cpx01170	mscpx.1170	ModelSEED	null	1.0	ftr03113;triggering;0;1
cpx01171	mscpx.1171	ModelSEED	null	1.0	ftr03196;triggering;0;1
cpx01172	mscpx.1172	ModelSEED	null	1.0	ftr03197;triggering;0;1
cpx01173	mscpx.1173	ModelSEED	null	1.0	ftr01620;triggering;0;1
cpx01174	mscpx.1174	ModelSEED	null	1.0	ftr06658;triggering;0;1
cpx01175	mscpx.1175	ModelSEED	null	1.0	ftr02363;triggering;0;1|ftr02362;triggering;0;1|ftr02359;triggering;0;1|ftr02366;triggering;0;1|ftr02360;triggering;0;1|ftr02358;triggering;0;1|ftr02361;triggering;0;1|ftr02365;triggering;0;1|ftr02364;triggering;0;1
cpx01176	mscpx.1176	ModelSEED	null	1.0	ftr09215;triggering;0;1
cpx01177	mscpx.1177	ModelSEED	null	1.0	ftr00759;triggering;0;1
cpx01178	mscpx.1178	ModelSEED	null	1.0	ftr00757;triggering;0;1
cpx01179	mscpx.1179	ModelSEED	null	1.0	ftr00762;triggering;0;1
cpx01180	mscpx.1180	ModelSEED	null	1.0	ftr00764;triggering;0;1
cpx01181	mscpx.1181	ModelSEED	null	1.0	ftr00760;triggering;0;1
cpx01182	mscpx.1182	ModelSEED	null	1.0	ftr00758;triggering;0;1
cpx01183	mscpx.1183	ModelSEED	null	1.0	ftr00763;triggering;0;1
cpx01184	mscpx.1184	ModelSEED	null	1.0	ftr01700;triggering;0;1
cpx01185	mscpx.1185	ModelSEED	null	1.0	ftr05645;triggering;0;1
cpx01186	mscpx.1186	ModelSEED	null	1.0	ftr05738;triggering;0;1
cpx01187	mscpx.1187	ModelSEED	null	1.0	ftr09442;triggering;0;1
cpx01188	mscpx.1188	ModelSEED	null	1.0	ftr09441;triggering;0;1
cpx01189	mscpx.1189	ModelSEED	null	1.0	ftr04441;triggering;0;1
cpx01190	mscpx.1190	ModelSEED	null	1.0	ftr07729;triggering;0;1
cpx01191	mscpx.1191	ModelSEED	null	1.0	ftr07731;triggering;0;1
cpx01192	mscpx.1192	ModelSEED	null	1.0	ftr07730;triggering;0;1
cpx01193	mscpx.1193	ModelSEED	null	1.0	ftr07020;triggering;0;1
cpx01194	mscpx.1194	ModelSEED	null	1.0	ftr11220;triggering;0;1
cpx01195	mscpx.1195	ModelSEED	null	1.0	ftr09671;triggering;0;1
cpx01196	mscpx.1196	ModelSEED	null	1.0	null
cpx01197	mscpx.1197	ModelSEED	null	1.0	ftr10959;triggering;0;1
cpx01198	mscpx.1198	ModelSEED	null	1.0	ftr04461;triggering;0;1
cpx01199	mscpx.1199	ModelSEED	null	1.0	ftr01785;triggering;0;1
cpx01200	mscpx.1200	ModelSEED	null	1.0	ftr01784;triggering;0;1
cpx01201	mscpx.1201	ModelSEED	null	1.0	ftr01783;triggering;0;1
cpx01202	mscpx.1202	ModelSEED	null	1.0	null
cpx01203	mscpx.1203	ModelSEED	null	1.0	null
cpx01204	mscpx.1204	ModelSEED	null	1.0	ftr06506;triggering;0;1
cpx01205	mscpx.1205	ModelSEED	null	1.0	ftr02563;triggering;0;1
cpx01206	mscpx.1206	ModelSEED	null	1.0	ftr11221;triggering;0;1
cpx01207	mscpx.1207	ModelSEED	null	1.0	ftr02312;triggering;0;1
cpx01208	mscpx.1208	ModelSEED	null	1.0	ftr05650;triggering;0;1
cpx01209	mscpx.1209	ModelSEED	null	1.0	ftr04101;triggering;0;1
cpx01210	mscpx.1210	ModelSEED	null	1.0	ftr01609;triggering;0;1
cpx01211	mscpx.1211	ModelSEED	null	1.0	ftr08907;triggering;0;1
cpx01212	mscpx.1212	ModelSEED	null	1.0	ftr02815;triggering;0;1
cpx01213	mscpx.1213	ModelSEED	null	1.0	ftr01786;triggering;0;1
cpx01214	mscpx.1214	ModelSEED	null	1.0	null
cpx01215	mscpx.1215	ModelSEED	null	1.0	ftr06320;triggering;0;1
cpx01216	mscpx.1216	ModelSEED	null	1.0	ftr11222;triggering;0;1
cpx01217	mscpx.1217	ModelSEED	null	1.0	ftr00766;triggering;0;1
cpx01218	mscpx.1218	ModelSEED	null	1.0	ftr02160;triggering;0;1
cpx01219	mscpx.1219	ModelSEED	null	1.0	ftr02161;triggering;0;1
cpx01220	mscpx.1220	ModelSEED	null	1.0	ftr02159;triggering;0;1
cpx01221	mscpx.1221	ModelSEED	null	1.0	ftr03033;triggering;0;1
cpx01222	mscpx.1222	ModelSEED	null	1.0	ftr05918;triggering;0;1
cpx01223	mscpx.1223	ModelSEED	null	1.0	ftr10385;triggering;0;1
cpx01224	mscpx.1224	ModelSEED	null	1.0	ftr05123;triggering;0;1
cpx01225	mscpx.1225	ModelSEED	null	1.0	ftr01942;triggering;0;1|ftr01941;triggering;0;1
cpx01226	mscpx.1226	ModelSEED	null	1.0	ftr04226;triggering;0;1
cpx01227	mscpx.1227	ModelSEED	null	1.0	ftr04188;triggering;0;1
cpx01228	mscpx.1228	ModelSEED	null	1.0	ftr02401;triggering;0;1|ftr02403;triggering;0;1
cpx01229	mscpx.1229	ModelSEED	null	1.0	ftr02973;triggering;0;1
cpx01230	mscpx.1230	ModelSEED	null	1.0	ftr01067;triggering;0;1
cpx01231	mscpx.1231	ModelSEED	null	1.0	ftr00547;triggering;0;1
cpx01232	mscpx.1232	ModelSEED	null	1.0	null
cpx01233	mscpx.1233	ModelSEED	null	1.0	ftr05569;triggering;0;1
cpx01234	mscpx.1234	ModelSEED	null	1.0	ftr02550;triggering;0;1
cpx01235	mscpx.1235	ModelSEED	null	1.0	ftr03613;triggering;0;1
cpx01236	mscpx.1236	ModelSEED	null	1.0	ftr05781;triggering;0;1
cpx01237	mscpx.1237	ModelSEED	null	1.0	ftr03213;triggering;0;1|ftr03214;triggering;0;1
cpx01238	mscpx.1238	ModelSEED	null	1.0	ftr07498;triggering;0;1
cpx01239	mscpx.1239	ModelSEED	null	1.0	ftr06317;triggering;0;1
cpx01240	mscpx.1240	ModelSEED	null	1.0	ftr06654;triggering;0;1
cpx01241	mscpx.1241	ModelSEED	null	1.0	ftr07645;triggering;0;1
cpx01242	mscpx.1242	ModelSEED	null	1.0	ftr03831;triggering;0;1
cpx01243	mscpx.1243	ModelSEED	null	1.0	ftr03989;triggering;0;1
cpx01244	mscpx.1244	ModelSEED	null	1.0	null
cpx01245	mscpx.1245	ModelSEED	null	1.0	ftr08307;triggering;0;1
cpx01246	mscpx.1246	ModelSEED	null	1.0	ftr08317;triggering;0;1
cpx01247	mscpx.1247	ModelSEED	null	1.0	null
cpx01248	mscpx.1248	ModelSEED	null	1.0	null
cpx01249	mscpx.1249	ModelSEED	null	1.0	ftr04959;triggering;0;1
cpx01250	mscpx.1250	ModelSEED	null	1.0	ftr03442;triggering;0;1
cpx01251	mscpx.1251	ModelSEED	null	1.0	ftr06314;triggering;0;1
cpx01252	mscpx.1252	ModelSEED	null	1.0	ftr06019;triggering;0;1
cpx01253	mscpx.1253	ModelSEED	null	1.0	null
cpx01254	mscpx.1254	ModelSEED	null	1.0	null
cpx01255	mscpx.1255	ModelSEED	null	1.0	ftr05674;triggering;0;1
cpx01256	mscpx.1256	ModelSEED	null	1.0	ftr01385;triggering;0;1
cpx01257	mscpx.1257	ModelSEED	null	1.0	ftr09234;triggering;0;1
cpx01258	mscpx.1258	ModelSEED	null	1.0	ftr09233;triggering;0;1
cpx01259	mscpx.1259	ModelSEED	null	1.0	ftr04103;triggering;0;1
cpx01260	mscpx.1260	ModelSEED	null	1.0	ftr00545;triggering;0;1
cpx01261	mscpx.1261	ModelSEED	null	1.0	ftr07205;triggering;0;1
cpx01262	mscpx.1262	ModelSEED	null	1.0	ftr07206;triggering;0;1
cpx01263	mscpx.1263	ModelSEED	null	1.0	ftr10861;triggering;0;1
cpx01264	mscpx.1264	ModelSEED	null	1.0	ftr01685;triggering;0;1
cpx01265	mscpx.1265	ModelSEED	null	1.0	ftr00934;triggering;0;1
cpx01266	mscpx.1266	ModelSEED	null	1.0	ftr03660;triggering;0;1
cpx01267	mscpx.1267	ModelSEED	null	1.0	ftr11227;triggering;0;1
cpx01268	mscpx.1268	ModelSEED	null	1.0	ftr09266;triggering;0;1
cpx01269	mscpx.1269	ModelSEED	null	1.0	ftr03254;triggering;0;1
cpx01270	mscpx.1270	ModelSEED	null	1.0	ftr02520;triggering;0;1
cpx01271	mscpx.1271	ModelSEED	null	1.0	ftr01525;triggering;0;1
cpx01272	mscpx.1272	ModelSEED	null	1.0	ftr07793;triggering;0;1
cpx01273	mscpx.1273	ModelSEED	null	1.0	ftr03811;triggering;0;1
cpx01274	mscpx.1274	ModelSEED	null	1.0	null
cpx01275	mscpx.1275	ModelSEED	null	1.0	ftr00654;triggering;0;1
cpx01276	mscpx.1276	ModelSEED	null	1.0	ftr01063;triggering;0;1
cpx01277	mscpx.1277	ModelSEED	null	1.0	ftr02466;triggering;0;1
cpx01278	mscpx.1278	ModelSEED	null	1.0	ftr01702;triggering;0;1
cpx01279	mscpx.1279	ModelSEED	null	1.0	ftr02573;triggering;0;1
cpx01280	mscpx.1280	ModelSEED	null	1.0	ftr00715;triggering;0;1
cpx01281	mscpx.1281	ModelSEED	null	1.0	ftr06023;triggering;0;1
cpx01282	mscpx.1282	ModelSEED	null	1.0	ftr07555;triggering;0;1
cpx01283	mscpx.1283	ModelSEED	null	1.0	ftr09212;triggering;0;1
cpx01284	mscpx.1284	ModelSEED	null	1.0	ftr01126;triggering;0;1
cpx01285	mscpx.1285	ModelSEED	null	1.0	ftr02686;triggering;0;1
cpx01286	mscpx.1286	ModelSEED	null	1.0	ftr11228;triggering;0;1|ftr11229;triggering;0;1
cpx01287	mscpx.1287	ModelSEED	null	1.0	ftr00930;triggering;0;1
cpx01288	mscpx.1288	ModelSEED	null	1.0	ftr05015;triggering;0;1
cpx01289	mscpx.1289	ModelSEED	null	1.0	ftr05016;triggering;0;1
cpx01290	mscpx.1290	ModelSEED	null	1.0	ftr04435;triggering;0;1
cpx01291	mscpx.1291	ModelSEED	null	1.0	ftr05180;triggering;0;1
cpx01292	mscpx.1292	ModelSEED	null	1.0	ftr05186;triggering;0;1
cpx01293	mscpx.1293	ModelSEED	null	1.0	ftr01522;triggering;0;1
cpx01294	mscpx.1294	ModelSEED	null	1.0	null
cpx01295	mscpx.1295	ModelSEED	null	1.0	ftr06777;triggering;0;1
cpx01296	mscpx.1296	ModelSEED	null	1.0	ftr06783;triggering;0;1
cpx01297	mscpx.1297	ModelSEED	null	1.0	null
cpx01298	mscpx.1298	ModelSEED	null	1.0	ftr00152;triggering;0;1
cpx01299	mscpx.1299	ModelSEED	null	1.0	ftr08581;triggering;0;1
cpx01300	mscpx.1300	ModelSEED	null	1.0	ftr08579;triggering;0;1
cpx01301	mscpx.1301	ModelSEED	null	1.0	ftr08580;triggering;0;1
cpx01302	mscpx.1302	ModelSEED	null	1.0	ftr08305;triggering;0;1
cpx01303	mscpx.1303	ModelSEED	null	1.0	ftr01636;triggering;0;1
cpx01304	mscpx.1304	ModelSEED	null	1.0	ftr09819;triggering;0;1
cpx01305	mscpx.1305	ModelSEED	null	1.0	ftr07737;triggering;0;1|ftr07738;triggering;0;1
cpx01306	mscpx.1306	ModelSEED	null	1.0	null
cpx01307	mscpx.1307	ModelSEED	null	1.0	ftr02537;triggering;0;1
cpx01308	mscpx.1308	ModelSEED	null	1.0	ftr05657;triggering;0;1
cpx01309	mscpx.1309	ModelSEED	null	1.0	ftr09646;triggering;0;1
cpx01310	mscpx.1310	ModelSEED	null	1.0	ftr09645;triggering;0;1
cpx01311	mscpx.1311	ModelSEED	null	1.0	ftr09642;triggering;0;1
cpx01312	mscpx.1312	ModelSEED	null	1.0	ftr00383;triggering;0;1
cpx01313	mscpx.1313	ModelSEED	null	1.0	ftr00384;triggering;0;1
cpx01314	mscpx.1314	ModelSEED	null	1.0	ftr00382;triggering;0;1
cpx01315	mscpx.1315	ModelSEED	null	1.0	ftr06443;triggering;0;1
cpx01316	mscpx.1316	ModelSEED	null	1.0	ftr05024;triggering;0;1
cpx01317	mscpx.1317	ModelSEED	null	1.0	null
cpx01318	mscpx.1318	ModelSEED	null	1.0	ftr04200;triggering;0;1
cpx01319	mscpx.1319	ModelSEED	null	1.0	ftr01614;triggering;0;1
cpx01320	mscpx.1320	ModelSEED	null	1.0	ftr02298;involved;0;1|ftr01233;involved;0;1
cpx01321	mscpx.1321	ModelSEED	null	1.0	null
cpx01322	mscpx.1322	ModelSEED	null	1.0	ftr02318;triggering;0;1
cpx01323	mscpx.1323	ModelSEED	null	1.0	ftr07649;triggering;0;1
cpx01324	mscpx.1324	ModelSEED	null	1.0	ftr01756;triggering;0;1
cpx01325	mscpx.1325	ModelSEED	null	1.0	ftr06928;triggering;0;1
cpx01326	mscpx.1326	ModelSEED	null	1.0	ftr02494;triggering;0;1
cpx01327	mscpx.1327	ModelSEED	null	1.0	ftr02811;triggering;0;1
cpx01328	mscpx.1328	ModelSEED	null	1.0	ftr09446;triggering;0;1
cpx01329	mscpx.1329	ModelSEED	null	1.0	ftr08495;triggering;0;1
cpx01330	mscpx.1330	ModelSEED	null	1.0	ftr03202;triggering;0;1
cpx01331	mscpx.1331	ModelSEED	null	1.0	ftr11151;triggering;0;1
cpx01332	mscpx.1332	ModelSEED	null	1.0	ftr09064;triggering;0;1
cpx01333	mscpx.1333	ModelSEED	null	1.0	ftr02251;triggering;0;1|ftr02249;triggering;0;1|ftr02250;triggering;0;1
cpx01334	mscpx.1334	ModelSEED	null	1.0	ftr05860;triggering;0;1
cpx01335	mscpx.1335	ModelSEED	null	1.0	ftr02761;triggering;0;1
cpx01336	mscpx.1336	ModelSEED	null	1.0	null
cpx01337	mscpx.1337	ModelSEED	null	1.0	ftr05083;triggering;0;1
cpx01338	mscpx.1338	ModelSEED	null	1.0	ftr11097;triggering;0;1
cpx01339	mscpx.1339	ModelSEED	null	1.0	ftr07796;triggering;0;1
cpx01340	mscpx.1340	ModelSEED	null	1.0	ftr08996;triggering;0;1|ftr01636;triggering;0;1
cpx01341	mscpx.1341	ModelSEED	null	1.0	ftr05655;triggering;0;1
cpx01342	mscpx.1342	ModelSEED	null	1.0	ftr05046;triggering;0;1
cpx01343	mscpx.1343	ModelSEED	null	1.0	ftr05045;triggering;0;1
cpx01344	mscpx.1344	ModelSEED	null	1.0	ftr05044;triggering;0;1
cpx01345	mscpx.1345	ModelSEED	null	1.0	null
cpx01346	mscpx.1346	ModelSEED	null	1.0	ftr03190;triggering;0;1
cpx01347	mscpx.1347	ModelSEED	null	1.0	ftr07760;triggering;0;1
cpx01348	mscpx.1348	ModelSEED	null	1.0	ftr01629;triggering;0;1
cpx01349	mscpx.1349	ModelSEED	null	1.0	ftr07619;triggering;0;1
cpx01350	mscpx.1350	ModelSEED	null	1.0	ftr03111;triggering;0;1
cpx01351	mscpx.1351	ModelSEED	null	1.0	ftr06775;triggering;0;1
cpx01352	mscpx.1352	ModelSEED	null	1.0	null
cpx01353	mscpx.1353	ModelSEED	null	1.0	ftr02627;triggering;0;1
cpx01354	mscpx.1354	ModelSEED	null	1.0	ftr00658;triggering;0;1
cpx01355	mscpx.1355	ModelSEED	null	1.0	ftr09235;triggering;0;1
cpx01356	mscpx.1356	ModelSEED	null	1.0	ftr04723;triggering;0;1
cpx01357	mscpx.1357	ModelSEED	null	1.0	ftr06442;triggering;0;1
cpx01358	mscpx.1358	ModelSEED	null	1.0	ftr01399;triggering;0;1
cpx01359	mscpx.1359	ModelSEED	null	1.0	null
cpx01360	mscpx.1360	ModelSEED	null	1.0	ftr04027;triggering;0;1
cpx01361	mscpx.1361	ModelSEED	null	1.0	ftr00158;triggering;0;1
cpx01362	mscpx.1362	ModelSEED	null	1.0	ftr00672;triggering;0;1
cpx01363	mscpx.1363	ModelSEED	null	1.0	ftr11145;triggering;0;1
cpx01364	mscpx.1364	ModelSEED	null	1.0	ftr00171;triggering;0;1
cpx01365	mscpx.1365	ModelSEED	null	1.0	ftr03039;triggering;0;1
cpx01366	mscpx.1366	ModelSEED	null	1.0	ftr10629;triggering;0;1
cpx01367	mscpx.1367	ModelSEED	null	1.0	ftr00664;triggering;0;1
cpx01368	mscpx.1368	ModelSEED	null	1.0	ftr07946;triggering;0;1
cpx01369	mscpx.1369	ModelSEED	null	1.0	ftr00153;triggering;0;1
cpx01370	mscpx.1370	ModelSEED	null	1.0	ftr01607;triggering;0;1
cpx01371	mscpx.1371	ModelSEED	null	1.0	ftr04028;triggering;0;1
cpx01372	mscpx.1372	ModelSEED	null	1.0	null
cpx01373	mscpx.1373	ModelSEED	null	1.0	ftr05216;triggering;0;1
cpx01374	mscpx.1374	ModelSEED	null	1.0	ftr11149;triggering;0;1
cpx01375	mscpx.1375	ModelSEED	null	1.0	ftr05844;triggering;0;1
cpx01376	mscpx.1376	ModelSEED	null	1.0	ftr05851;triggering;0;1
cpx01377	mscpx.1377	ModelSEED	null	1.0	ftr05846;triggering;0;1
cpx01378	mscpx.1378	ModelSEED	null	1.0	ftr05850;triggering;0;1
cpx01379	mscpx.1379	ModelSEED	null	1.0	ftr05847;triggering;0;1
cpx01380	mscpx.1380	ModelSEED	null	1.0	ftr05852;triggering;0;1
cpx01381	mscpx.1381	ModelSEED	null	1.0	ftr05848;triggering;0;1
cpx01382	mscpx.1382	ModelSEED	null	1.0	ftr05843;triggering;0;1
cpx01383	mscpx.1383	ModelSEED	null	1.0	ftr05845;triggering;0;1
cpx01384	mscpx.1384	ModelSEED	null	1.0	ftr05849;triggering;0;1
cpx01385	mscpx.1385	ModelSEED	null	1.0	ftr07912;triggering;0;1|ftr07913;triggering;0;1
cpx01386	mscpx.1386	ModelSEED	null	1.0	ftr00169;triggering;0;1
cpx01387	mscpx.1387	ModelSEED	null	1.0	null
cpx01388	mscpx.1388	ModelSEED	null	1.0	ftr02214;triggering;0;1
cpx01389	mscpx.1389	ModelSEED	null	1.0	ftr02213;triggering;0;1
cpx01390	mscpx.1390	ModelSEED	null	1.0	ftr02212;triggering;0;1
cpx01391	mscpx.1391	ModelSEED	null	1.0	ftr02215;triggering;0;1
cpx01392	mscpx.1392	ModelSEED	null	1.0	ftr06424;triggering;0;1
cpx01393	mscpx.1393	ModelSEED	null	1.0	ftr11234;triggering;0;1
cpx01394	mscpx.1394	ModelSEED	null	1.0	ftr06423;triggering;0;1
cpx01395	mscpx.1395	ModelSEED	null	1.0	ftr02419;triggering;0;1|ftr02420;triggering;0;1|ftr02418;triggering;0;1|ftr02421;triggering;0;1
cpx01396	mscpx.1396	ModelSEED	null	1.0	ftr08660;triggering;0;1
cpx01397	mscpx.1397	ModelSEED	null	1.0	ftr02933;triggering;0;1
cpx01398	mscpx.1398	ModelSEED	null	1.0	ftr00741;triggering;0;1
