# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
rxn31217	2-oxoglutarate dehydrogenase E1 component, putative / oxoglutarate decarboxylase, putative / alpha-ketoglutaric dehydrogenase, putative	-6.56	0.87	>
rxn31218	fructose-1,6-bisphosphatase, putative / D-fructose-1,6-bisphosphate 1-phosphohydrolase, putative / FBPase, putative	-2.01	0.37	>
rxn31221	acyl-CoA oxidase	-18.82	1.17	>
rxn31222	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	1.83	0.56	=
rxn31223	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	2.02	0.27	=
rxn31226	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	-0.2	0.61	=
rxn31232	branched-chain amino acid aminotransferase	-1.41	0.84	=
rxn31233	polygalacturonase, putative / pectinase, putative	-244.71	0.96	>
rxn31234	pectate lyase family protein	-244.71	0.96	>
rxn31240	glucose-6-phosphate isomerase, putative	-0.31	0.7	=
rxn31242	pyruvate dehydrogenase E1 component alpha subunit, chloroplast	-0.03	0.43	=
rxn31245	acyl-CoA oxidase	-17.49	1.04	>
rxn31248	protein arginine N-methyltransferase family protein	23.23	0.95	<
rxn31250	2-oxoisovalerate dehydrogenase, putative / 3-methyl-2-oxobutanoate dehydrogenase, putative / branched-chain alpha-keto acid dehydrogenase E1 alpha subunit, putative	-5.68	0.76	>
rxn31260	acyl-CoA oxidase	-17.53	1.12	>
rxn31264	cystathionine gamma-synthase, chloroplast / O-succinylhomoserine (Thiol)-lyase (CGS)	-0.1	23900.57	=
rxn31265	cystathionine gamma-synthase, chloroplast / O-succinylhomoserine (Thiol)-lyase (CGS)	-9.93	23900.57	=
rxn31266	cystathionine gamma-synthase, chloroplast / O-succinylhomoserine (Thiol)-lyase (CGS)	-10.33	23900.57	=
rxn31309	dehydrodolichyl diphosphate synthase / DEDOL-PP synthase (DPS)	-130.45	4.92	>
rxn31310	menaquinone biosynthesis protein-related	-23.14	0.99	>
rxn31313	alpha-D-Glucose 6-phosphate phosphohydrolase	-3.81	0.46	>
rxn31319	6.3.4.16-RXN.d	0.27	0.95	=
rxn31330	R_RN04_m	50.97	0.51	<
rxn31331	R_RN05_m	14.4	0.81	<
rxn31334	COX10 (CYTOCHROME C OXIDASE 10); prenyltransferase	253.19	23900.57	=
rxn31335	fructose-bisphosphate aldolase, putative	-5.35	0.13	=
rxn31337	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31338	LUT1 (LUTEIN DEFICIENT 1); oxygen binding  [SP:tr:Q6TBX7_ARATH]	-40.53	0.31	>
rxn31339	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31340	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31341	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31342	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31343	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31344	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31345	CYP78A8 (cytochrome P450, family 78, subfamily A, polypeptide 8); oxygen binding	9.76	23900.57	=
rxn31352	LUT1 (LUTEIN DEFICIENT 1); oxygen binding  [SP:tr:Q6TBX7_ARATH]	-40.53	0.31	>
rxn31353	BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase	-40.53	0.31	>
rxn31355	PSY (PHYTOENE SYNTHASE); geranylgeranyl-diphosphate geranylgeranyltransferase	875.08	2.58	<
rxn31356	nk	-0.39	0.31	=
rxn31360	pyruvate dehydrogenase E1 component alpha subunit, chloroplast	-6.99	0.82	>
rxn31361	pyruvate dehydrogenase E1 component alpha subunit, chloroplast	-6.99	0.82	>
rxn31362	aldehyde dehydrogenase, putative (ALDH)	-11.89	0.31	>
rxn31363	aldehyde dehydrogenase, putative / antiquitin, putative	-11.92	0.31	>
rxn31364	pyruvate decarboxylase, putative	3.07	0.49	=
rxn31365	pyruvate decarboxylase, putative	3.07	0.49	=
rxn31366	transketolase, putative	1.4	0.56	=
rxn31381	CATAL-RXN.d	-45.86	1.61	>
rxn31388	R_Urea_amidohydrolase	-33.09	2.09	>
rxn31389	R__S__malate_NAD__oxidoreductase__decarboxylating_	2.94	0.75	>
rxn31391	GLUTKIN-RXN.d	6.82	0.55	=
rxn31392	R_Isocitrate_NADP__oxidoreductase__decarboxylating_	1.12	0.91	>
rxn31394	R_UDP_glucose_NAD__6_oxidoreductase	-19.78	0.49	>
rxn31397	R_methanol_hydrogen_peroxide_oxidoreductase	-69.49	1.11	>
rxn31400	R_Glycolate_NAD__oxidoreductase	10.56	0.2	<
rxn31401	R_L_tyrosine_carboxy_lyase__tyramine_forming_	-16.87	1.22	>
rxn31404	R_salicylate_NADH_oxygen_oxidoreductase__1_hydroxylating__decarboxylating_	-108.37	1.18	>
rxn31405	R_sn_Glycerol_3_phosphate_oxygen_2_oxidoreductase	-29.42	1.58	>
rxn31406	R_sn_glycerol_3_phosphate_quinone_oxidoreductase	12.72	2.45	<
rxn31407	R_sn_Glycerol_3_phosphate_D_glucose_6_phosphotransferase	-1.27	0.57	=
rxn31408	R_hydrogen_sulfide_NADP__oxidoreductase	-1.47	1.11	=
rxn31410	R_sn_Glycero_3_phosphocholine_glycerophosphohydrolase	-60.83	16901.12	=
rxn31411	R_melibiose_galactohydrolase	-3.85	0.59	>
rxn31412	R_Butanoyl_CoA_oxygen_2_oxidoreductase	9.5	0.95	=
rxn31415	R_L_Proline_2_oxoglutarate_oxygen_oxidoreductase__4_hydroxylating_	-120.73	2.57	>
rxn31416	R_Palmitoyl_CoA_oxygen_2_oxidoreductase	11.14	0.86	<
rxn31419	R_R01426_p	8.76	0.98	<
rxn31420	R_Malonyl_CoA_4_Coumaroyl_CoA_malonyltransferase_cyclizing_	-493.07	65.35	>
rxn31422	R_Lactose_galactohydrolase	-3.86	0.47	>
rxn31424	R_geranylgeranyl_reductase	-9.75	1.24	=
rxn31425	R__R__Mevalonate_NADP__oxidoreductase__CoA_acylating_	569.89	3.22	<
rxn31428	R_1H_Imidazole_4_ethanamine_oxygen_oxidoreductase__deaminating___copper_containing_	-22.25	1.09	>
rxn31430	R_ATP__R__mevalonate_5_phosphotransferase	-365.27	4.75	>
rxn31435	R_salicylaldehyde_NAD__oxidoreductase	-9.08	0.26	=
rxn31436	R_Sphinganine_NADP__3_oxidoreductase	4.28	0.24	=
rxn31439	R_Octanoyl_CoA_oxygen_2_oxidoreductase	10.66	0.78	<
rxn31440	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_	393.26	23900.57	=
rxn31441	R_Lauroyl_CoA__acceptor__2_3_oxidoreductase	10.66	0.78	<
rxn31442	R__S__Methylmalonate_semialdehyde_oxygen_oxidoreductase	53.73	1.59	<
rxn31444	R_Tetradecanoyl_CoA__acceptor__2_3_oxidoreductase	10.66	0.78	<
rxn31448	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase	-65.73	23900.57	>
rxn31450	R_Hexanoyl_CoA__acceptor__2_3_oxidoreductase	10.77	0.89	<
rxn31451	R_Decanoyl_CoA__acceptor__2_3_oxidoreductase	10.66	0.78	<
rxn31452	R_zeta_Carotene__hydrogen_donor_oxygen_oxidoreductase	22.66	0.77	<
rxn31457	R_R04906_c	-21.83	2.58	=
rxn31465	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase	-113.9	28222.58	>
rxn31466	R_leucocyanidin_2_oxoglutarate_oxygen_oxidoreductase	-4372.48	790232.31	>
rxn31467	R_R05090_c	622.98	71701.72	=
rxn31470	R_4_hydroxybutyryl_CoA_dehydratase	-0.55	0.47	=
rxn31473	R_R05488_c	-89.38	1.4	>
rxn31474	R_R05494_c	-81.89	0.79	>
rxn31477	R_Lanosterol_NADPH_oxygen_oxidoreductase__14_methyl_cleaving_	-417.01	50106.8	=
rxn31478	R_sterol_NADPH_oxygen_oxidoreductase__14_methyl_cleaving_	-417.01	50106.8	=
rxn31505	R__gibberellin_20__2_oxoglutarate_oxygen_oxidoreductase__3beta_hydroxylating_	393.23	23900.57	=
rxn31506	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_	393.23	23900.57	=
rxn31507	R__gibberellin_1__2_oxoglutarate_oxygen_oxidoreductase__2beta_hydroxylating_	393.26	23900.57	=
rxn31508	R_perillic_acid_CoA_ligase__ADP_forming_	6.37	0.68	=
rxn31509	R_perillic_acid_CoA_ligase__AMP_forming_	3.95	0.68	=
rxn31510	R_alpha_Pinene_monooxygenase	-73.35	33802.6	=
rxn31511	R_flavan_3_ol_NADP__oxidoreductase	-15.9	23900.57	=
rxn31512	R_flavan_3_ol_NADP__oxidoreductase	32.26	28222.58	=
rxn31513	R_flavan_3_ol_NADP__oxidoreductase	32.39	28222.58	=
rxn31514	R_malonyl_CoA_4_coumaroyl_CoA_malonyltransferase__cyclizing__reducing_	-223.72	30.47	>
rxn31515	R_coproporphyrinogen_III_S_adenosyl_L_methionine_oxidoreductase_decarboxylating_	-0.27	23902.76	>
rxn31516	R_R06938_p	-115.72	2.17	>
rxn31517	R_NADH_quinone_oxidoreductase	18.87	2.44	<
rxn31518	R_S_prenyl_L_cysteine_oxygen_oxidoreductase	-16.81	1.54	>
rxn31522	R_R07509_c	-335.53	2.19	>
rxn31524	R_R07687_c	-71.39	2.41	>
rxn31525	R_R07733_c	533.53	71729.16	=
rxn31526	R_R07733_p	533.53	71729.16	=
rxn31527	R_R07743_c	-1278.37	71701.73	=
rxn31531	R_R07791_c	-38.36	0.12	>
rxn31537	R_R07916_c	903.05	1.06	<
rxn31538	R_R07980_c	-90.7	0.91	>
rxn31539	R_R07981_c	-166.35	6.42	>
rxn31540	R_malonyl_CoA_cinnamoyl_CoA_malonyltransferase__cyclizing_	-288.69	38.53	>
rxn31541	R_malonyl_CoA_caffeoyl_CoA_malonyltransferase__cyclizing_	-70.77	8.88	>
rxn31542	R_malonyl_CoA_feruloyl_CoA_malonyltransferase__cyclizing_	-550.63	64.31	>
rxn31543	R_R08122_c	402.35	143421.07	=
rxn31544	alcohol dehydrogenase [NAD(P)+]	-5.33	0.43	=
rxn31546	R_R08589_c	-565.34	23900.57	=
rxn31547	R_L_tyrosine_NADPH_oxygen_oxidoreductase__N_hydroxylating__decarboxylating_	-152.68	27865.93	>
rxn31550	R_UDP_N_acetyl_D_glucosamine_ribostamycin_N_acetyl_D_glucosaminyltransferase	-3.24	0.84	=
rxn31551	R_Rxn_mod_1_p	1.02	0.19	=
rxn31584	R_Light_rxn_1	109.1	0.78	<
rxn31585	R_Light_rxn_2	19.62	0.22	=
rxn31590	R_Glyceroltrioleate_synthesis_c	578.27	3.44	<
rxn31591	R_Glyceroltripalmitate_synthesis_c	496.17	4.3	<
rxn31646	pyruvate carboxy-lyase (acetaldehyde-forming)	336.26	0.83	<
rxn31649	ATP:D-fructose-6-phosphate 1-phosphotransferase	-684.88	0.7	>
rxn31650	ATP:D-fructose 6-phosphotransferase	-683.24	0.62	>
rxn31651	diphosphate:D-fructose-6-phosphate 1-phosphotransferase	-342.23	0.48	>
rxn31652	UTP:D-fructose-6-phosphate 1-phosphotransferase	-344.76	0.56	>
rxn31653	ITP:D-fructose-6-phosphate 1-phosphotransferase	-345.02	0.59	>
rxn31654	ITP:D-fructose 6-phosphotransferase	-343.38	0.52	>
rxn31656	phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming)	337.55	0.79	<
rxn31657	Dihydrolipoamide:NAD+ oxidoreductase	-339.07	0.37	>
rxn31658	ATP:Sedoheptulose 7-phosphate 1-phosphotransferase	-683.68	0.86	>
rxn31661	Monophenol,L-dopa:oxygen oxidoreductase	234.36	0.95	<
rxn31662	Aspartate aminotransferase, cytoplasmic isozyme 2 or Aspartate aminotransferase, cytoplasmic isozyme	-2.1	0.69	=
rxn31663	ASPARTATE AMINOTRANSFERASE 4 or ASPARTATE AMINOTRANSFERASE 1 or ASPARTATE AMINOTRANSFERASE 5 or ASPARTATE AMINOTRANSFERASE 3 or ASPARTATE AMINOTRANSFERASE 2	-2.11	0.69	=
rxn31664	R02669_c	337.64	0.85	<
rxn31665	indole-3-acetaldehyde:oxygen oxidoreductase	-380.95	1.07	>
rxn31666	4-Hydroxyphenylacetate:CoA ligase (AMP-forming)	-342.73	0.45	>
rxn31673	8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate:NADP+ 4-oxidoreductase	-334.44	0.98	>
rxn31675	gamma-glutamyltranspeptidase family protein	-0.33	0.77	=
rxn31677	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase	-335.72	0.37	>
rxn31682	L-1-Pyrroline-3-hydroxy-5-carboxylate:NAD+ oxidoreductase	-339.04	1.32	>
rxn31683	L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase	-339.07	1.32	>
rxn31684	3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase	-335.72	0.37	>
rxn31690	R04984_c	-123.62	23900.57	=
rxn31691	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	337.64	0.85	<
rxn31698	2,5-dichloro-2,5-cyclohexadiene-1,4-diol:NAD+ oxidoreductase	-350.94	47803.31	=
rxn31699	R05258_c	113.08	23900.57	=
rxn31700	R05351_c	-348.48	1.16	>
rxn31701	R05397_c	-351.1	47803.31	=
rxn31702	R05450_c	234.36	0.95	<
rxn31703	Benzoyl acetate: CoA ligase	-342.69	0.45	>
rxn31704	R05487_c	234.18	1.01	<
rxn31705	R05488_c	930.73	1.67	<
rxn31706	R05511_c	-334.45	1.53	>
rxn31708	CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase	337.97	0.47	<
rxn31709	4,4-dimethyl-5a-cholesta-8,24-dien-3b-ol:NADP+ D14-oxidoreductase	-336.06	1.94	>
rxn31710	lanosterol D24-reductase	-326.83	1.04	>
rxn31716	4-carboxymethylenebut-2-en-4-olide lactonohydrolase	-341.19	0.98	>
rxn31717	R06851_c	234.39	0.95	<
rxn31718	R06916_c	246.33	0.8	<
rxn31719	R06926_c	246.33	0.8	<
rxn31720	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase	-335.72	0.37	>
rxn31721	R06944_c	-343.84	0.45	>
rxn31722	R06973_c	338.38	1.29	<
rxn31723	S-(hydroxymethyl)glutathione:NADP+ oxidoreductase	-347.22	1.16	>
rxn31724	BETA-HYDROXYLASE 1 or BETA-CAROTENE HYDROXYLASE 2	-40.53	0.31	>
rxn31725	BETA-HYDROXYLASE 1 or BETA-CAROTENE HYDROXYLASE 2	-40.53	0.31	>
rxn31726	R07641_c	-338.67	0.66	>
rxn31728	R08123_c	-319.19	23902.93	=
rxn31729	L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)	-484.59	27866.07	>
rxn31731	R08558_c	-335.99	0.42	>
rxn31732	R08609_c	268.45	1.18	<
rxn31734	all-trans-nonaprenyl-diphosphate:homogentisate nonaprenyltransferase (decarboxylating)	316.62	1.02	<
rxn31745	RXN-8250	-62.0	23901.96	=
rxn31746	Quercetin-3-sulfate 3'-sulfotransferase	-69.55	16901.07	=
rxn31747	Hydroxyisourate hydrolase	38.13	7506.27	=
rxn31748	RXN-8250	-62.0	23901.96	=
rxn31750	Prephenate dehydrogenase (NADP+)	-2.55	2.7	>
rxn31751	GDP-mannose 3,5-epimerase	0.4	0.7	=
rxn31753	GDP-mannose 3,5-epimerase	0.4	0.7	=
rxn31755	Enoyl-CoA hydratase	0.88	0.45	=
rxn31757	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31758	Acetate--CoA ligase (ADP-forming)	1.14	0.09	=
rxn31760	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31761	RXN-8367	-1.02	0.31	=
rxn31763	Retinal:oxygen oxidoreductase	-41.48	1.16	>
rxn31765	Retinal:oxygen oxidoreductase	-41.48	1.16	>
rxn31766	Xanthine dehydrogenase	4.16	0.71	=
rxn31767	Xanthine dehydrogenase	4.16	0.71	=
rxn31768	OPPSYN-RXN.r.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_OCTAPRENYL-DIPHOSPHATE	-18.64	0.7	>
rxn31769	OPPSYN-RXN.d.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_OCTAPRENYL-DIPHOSPHATE	-18.64	0.7	>
rxn31771	RXN-7302	-1.25	0.33	>
rxn31772	3-O-alpha-D-Galactosyl-1D-myo-inositol galactohydrolase;	-2.01	0.47	=
rxn31773	Tryptamine:oxygen oxidoreductase(deaminating)	-22.33	1.09	>
rxn31774	RXN-8618	-215.1	0.38	>
rxn31775	-	-24.3	0.27	>
rxn31776	Xanthine dehydrogenase	4.16	0.71	=
rxn31777	Cholinephosphate cytidylyltransferase	1.05	0.7	=
rxn31778	Aldose 1-epimerase	0.0	0.0	=
rxn31779	Xanthine dehydrogenase	4.16	0.71	=
rxn31781	-	-0.33	0.82	>
rxn31783	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31784	D-alanine--D-alanine ligase	-6.15	1.02	>
rxn31785	Glycolaldehyde dehydrogenase	-14.56	0.56	>
rxn31786	Glycerol-3-phosphate dehydrogenase (NAD(P)+)-(NADP)	6.12	0.19	=
rxn31789	RXN-1121	-105.79	0.9	>
rxn31790	Thiamin diphosphate phosphohydrolase	4.71	0.98	=
rxn31791	RXN-8336	0.0	0.0	=
rxn31792	(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)	1.94	0.92	=
rxn31796	RXN-4315	0.97	0.62	=
rxn31797	D-glucosamine:oxygen 1-oxidoreductase	-40.01	1.04	>
rxn31799	D-glucosamine:oxygen 1-oxidoreductase	-40.01	1.04	>
rxn31801	Phosphoglycerate dehydrogenase	8.11	0.13	=
rxn31803	Nicotinamide-nucleotide adenylyltransferase	-0.7	0.7	=
rxn31807	-	-2.54	0.79	>
rxn31808	-	-2.54	0.79	>
rxn31809	RXN3O-470	-3.03	0.66	=
rxn31811	RXN3O-470	-3.03	0.66	=
rxn31812	RXN-6382-(NADP)	-9.75	1.44	=
rxn31813	RXN-8303	-1.02	0.31	=
rxn31815	Nicotinamide-nucleotide adenylyltransferase	-0.7	0.7	=
rxn31816	Nicotinamide-nucleotide adenylyltransferase	-0.7	0.7	=
rxn31822	-	15.9	23901.88	=
rxn31823	-	15.9	23901.88	=
rxn31824	-	15.9	23901.88	=
rxn31825	-	15.9	23901.88	=
rxn31826	ferroxidase, iron II:oxygen oxidoreductase	-11.69	4.04	=
rxn31834	5-amino-6-(5-phosphoribitylamino)uracil phosphatase	-3.33	0.3	>
rxn31836	RXN-13721.m	-6.5	0.4	>
rxn31837	trans-Dodec-2-enoyl-CoA reductase	-14.13	0.34	>
rxn31838	RXN-13721.x	-6.5	0.4	>
rxn31839	3-hydroxy-2-methylbutyryl-CoA dehydrogenase	4.46	0.24	=
rxn31841	trans-Dodec-2-enoyl-CoA reductase	-14.13	0.34	>
rxn31842	RXN-7251	-4.36	0.33	>
rxn31846	RXN-4306	-15.02	0.32	>
rxn31847	dADP phosphotransferase	0.57	0.35	=
rxn31851	L-Fuculose-1-phosphate lactaldehyde-lyase	4.72	0.7	=
rxn31853	2-Amino-3-mercaptopropionic acid racemase;	-2.19	1.04	=
rxn31854	2-Amino-3-mercaptopropionic acid racemase;	-2.19	1.04	=
rxn31855	2-Amino-3-mercaptopropionic acid racemase;	-2.19	1.04	=
rxn31857	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase	1.42	0.73	=
rxn31858	RXN-8286	-1.03	0.4	=
rxn31860	tryptamine,NADPH:oxygen oxidoreductase (N-hydroxylating)	-55.15	23902.06	=
rxn31861	RXN-8286	-1.03	0.4	=
rxn31863	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	0.54	0.2	=
rxn31864	tryptamine,NADPH:oxygen oxidoreductase (N-hydroxylating)	-55.15	23902.06	=
rxn31866	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase	1.42	0.73	=
rxn31868	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	-4.98	0.67	=
rxn31869	sphingosine-1-phosphate palmitaldehyde-lyase	0.24	0.42	=
rxn31870	5,10-methylenetetrahydrofolate reductase (FADH)-(NADP)	-10.37	1.0	>
rxn31871	RXN-10867	50.22	23900.57	=
rxn31872	RXN-10867	50.22	23900.57	=
rxn31875	2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase	-9.93	23900.57	=
rxn31877	2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase	-9.93	23900.57	=
rxn31878	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	0.54	0.2	=
rxn31880	RXN-10867	50.22	23900.57	=
rxn31881	2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase	-9.93	23900.57	=
rxn31882	Hypoxanthine:oxygen oxidoreductase	-27.88	1.37	>
rxn31883	2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase	-9.93	23900.57	=
rxn31885	2-Oxoglutaramate amidohydrolase	-0.77	0.57	>
rxn31886	Methylenetetrahydrofolate dehydrogenase (NAD+)	2.13	0.27	=
rxn31888	Adenosine deaminase	-5.51	0.17	>
rxn31889	RXN-4641	9.12	1.25	=
rxn31890	RXN-4641	9.12	1.25	=
rxn31891	alcohol:NAD+ oxidoreductase	4.94	0.24	=
rxn31892	L-Gulono-1,4-lactone:NADP+ 1-oxidoreductase	4.91	0.25	=
rxn31893	L-Gulono-1,4-lactone:NADP+ 1-oxidoreductase	4.91	0.25	=
rxn31894	Succinate-semialdehyde dehydrogenase	-8.73	0.56	=
rxn31895	3-aminopropanal:NAD+ oxidoreductase	-9.72	1.44	=
rxn31896	Xylose isomerase	-0.11	0.17	=
rxn31899	Xylose isomerase	-0.11	0.17	=
rxn31901	Indole-3-acetaldehyde:NAD+ oxidoreductase	-9.12	0.26	=
rxn31904	Mannose-6-phosphate 6-reductase	3.54	0.43	=
rxn31905	RXNQT-4225	-26.71	1.01	>
rxn31906	p-coumaroyl-CoA:caffeoyl-CoA 3-hydroxylase	-11.87	0.56	>
rxn31912	p-coumaroyl-CoA:caffeoyl-CoA 3-hydroxylase	-11.87	0.56	>
rxn31917	dCMP aminohydrolase	-5.82	0.6	>
rxn31919	Sucrose-phosphatase	-4.27	0.73	>
rxn31920	(S)-Methylmalonate semialdehyde:oxygen oxidoreductase	-41.23	1.04	>
rxn31921	Mannose-6-phosphate 6-reductase	3.54	0.43	=
rxn31922	(S)-Methylmalonate semialdehyde:oxygen oxidoreductase	-41.23	1.04	>
rxn31923	Formate--tetrahydrofolate ligase	-1.45	0.66	=
rxn31924	Dihydropyrimidinase	-1.98	0.4	=
rxn31925	RXN-8286	-1.03	0.4	=
rxn31928	(S)-Methylmalonate semialdehyde:oxygen oxidoreductase	-41.23	1.04	>
rxn31929	acyl-coenzyme A ligase	-2.56	1.54	>
rxn31931	(S)-Methylmalonate semialdehyde:oxygen oxidoreductase	-41.23	1.04	>
rxn31932	Palmitate:CoA ligase (AMP-forming)	-2.56	1.54	>
rxn31934	ATP:D-glucosamine 6-phosphotransferase	-1.99	0.71	=
rxn31936	ATP:D-glucosamine 6-phosphotransferase	-1.99	0.71	=
rxn31938	Adenosine deaminase	-5.51	0.17	>
rxn31939	Caffeoyl-CoA:3-(3,4-dihydroxyphenyl)lactate 2'-O-caffeoyltransferase	-0.76	0.53	=
rxn31940	Adenosine deaminase	-5.51	0.17	>
rxn31942	Adenosine deaminase	-5.51	0.17	>
rxn31944	Nicotinate phosphoribosyltransferase	1.84	0.7	=
rxn31945	Nicotinate-nucleotide adenylyltransferase	-5.95	1.12	>
rxn31946	Nicotinate phosphoribosyltransferase	1.84	0.7	=
rxn31947	NADP+ oxidoreductase (CoA-feruloylating)	1.45	0.41	>
rxn31950	ATP:D-arabinose 5-phosphotransferase	-5.31	0.57	=
rxn31951	ATP:D-arabinose 5-phosphotransferase	-5.31	0.57	=
rxn31952	NADP+ oxidoreductase (CoA-feruloylating)	1.45	0.41	>
rxn31954	Raffinose fructohydrolase	-2.49	0.98	=
rxn31955	ATP:D-arabinose 5-phosphotransferase	-5.31	0.57	=
rxn31960	1.4.3.5 (plastidal)	-23.12	1.09	>
rxn31961	nitrosobenzene:NADP+ oxidoreductase	11.11	23900.57	=
rxn31962	nitrosobenzene:NADP+ oxidoreductase	11.11	23900.57	=
rxn31964	RXN-8751	-76.8	15009.22	=
rxn31965	5'-nucleotidase	-3.54	0.34	>
rxn31966	RXN-8751	-76.8	15009.22	=
rxn31968	RXN-8751	-76.8	15009.22	=
rxn31970	RXN-8751	-76.8	15009.22	=
rxn31971	5'-nucleotidase	-3.54	0.34	>
rxn31973	5'-nucleotidase	-3.54	0.34	>
rxn31974	RXN-8751	-76.8	15009.22	=
rxn31975	Ornithine decarboxylase	-7.06	1.31	>
rxn31977	Ornithine decarboxylase	-7.06	1.31	>
rxn31978	Trichloroethanol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	-128.49	0.75	>
rxn31980	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31981	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31982	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase	4.43	0.24	=
rxn31983	Hydroxyethylthiazole kinase	-3.82	0.52	=
rxn31984	S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase	-3.4	41398.05	=
rxn31985	-	-0.33	0.82	>
rxn31987	Dihydroxyphenylalanine aminotransferase	-1.88	0.46	=
rxn31988	Arginase	-8.11	1.51	>
rxn31990	p-coumaroyl-CoA:quinate hydroxycinnamoyltransferase	-0.19	0.55	=
rxn31993	N-Acetylputrescine:oxygen	-22.3	1.09	>
rxn31994	-	-10.35	0.63	>
rxn31996	p-coumaroyl-CoA:quinate hydroxycinnamoyltransferase	-0.19	0.55	=
rxn31997	N-Acetylputrescine:oxygen	-22.3	1.09	>
rxn31998	Propionyladenylate:CoA propionyltransferase	280.96	23901.58	=
rxn32001	-	15.67	1.33	<
rxn32002	-	15.67	1.33	<
rxn32003	GTP phosphohydrolase	-5.87	0.32	>
rxn32004	3.6.5.1-RXN.r	-5.87	0.32	>
rxn32006	3.6.5.3-RXN.m	-5.87	0.32	>
rxn32015	S-(hydroxymethyl)glutathione synthase	-2.58	0.68	=
rxn32018	-	-6.18	0.73	>
rxn32019	UTP:ammonia ligase (ADP-forming)	-1.03	0.6	=
rxn32021	LUMAZINESYN-RXN.d	-23.88	2.0	>
rxn32022	-	15.44	0.35	<
rxn32023	-	15.44	0.35	<
rxn32024	RXN-8366	-1.02	0.31	=
rxn32025	S-Adenosyl-L-methionine:zymosterol C-methyltransferase	-2.68	23902.25	=
