# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
cpd19967	Bromuconazole	116.86	23900.57	
cpd19968	Butroxydim	192.55	14326.57	
cpd19969	Butylamine	110.29	0.45	
cpd19970	Chloralose	-167.03	15012.47	
cpd19971	Chlorphonium chloride	311.43	23900.57	
cpd19974	Mithramycin DK	21.04	5.17	
cpd19975	Copper hydroxide	-0.98	23900.57	
cpd19976	Copper sulfate	-0.77	23900.57	
cpd19978	alpha-Cypermethrin	154.05	23903.04	
cpd19979	Diclofop	-5.45	1.86	
cpd19980	Difenzoquat	165.35	23900.57	
cpd19981	Dimethachlor	140.65	1.95	
cpd19982	Dimethipin	97.0	47802.59	
cpd19983	Diniconazole	165.55	23900.57	
cpd19984	Dinobuton	206.99	53445.53	
cpd19985	Diphenamid	201.37	1.97	
cpd19986	Dodine	321.71	1.66	
cpd19987	Endothal-disodium	-188.42	15010.92	
cpd19988	Ethion	214.24	23900.57	
cpd19989	Fenpropidin	363.25	2.78	
cpd19990	Fenazaquin	277.33	2.01	
cpd19991	Fentin acetate	48.69	23900.57	
cpd19992	Fentin hydroxide	48.69	23900.57	
cpd19993	Fluchloralin	153.67	86180.07	
cpd19994	Flufenacet	126.6	23900.57	
cpd19995	Fluoroglycofen	-68.39	75583.53	
cpd19996	Flusilazole	146.07	23900.57	
cpd19997	Flutriafol	126.6	23900.57	
cpd19998	Fluxofenim	8.03	73121.09	
cpd19999	Fomesafen	64.97	82797.3	
cpd20000	Fuberidazole	155.77	23901.67	
cpd20001	Enilconazole	211.29	1.4	
cpd20003	MCPA-thioethyl	80.06	1.36	
cpd20004	Mecoprop	0.38	1.0	
cpd20005	Mefluidide	106.1	79272.35	
cpd20006	Metaldehyde	66.75	5.14	
cpd20007	Methacrifos	126.6	23900.57	
cpd20008	Methasulfocarb	107.12	23900.57	
cpd20009	Metolcarb	144.95	23901.48	
cpd20010	Nabam	57.65	23900.57	
cpd20011	Naled	68.17	23900.57	
cpd20012	2-Napthyloxyacetic acid	13.09	1.67	
cpd20013	Nitrapyrin	56.55	0.88	
cpd20014	Octhilinone	185.02	23900.57	
cpd20015	Oxadixyl	172.43	23903.01	
cpd20016	Captafol	-47.9	15011.71	
cpd20017	Pebulate	192.18	2.01	
cpd20018	Phosmet	116.86	23900.57	
cpd20020	Piperophos	272.67	23900.57	
cpd20021	Propachlor	130.33	1.67	
cpd20022	Prosulfocarb	225.07	2.11	
cpd20023	Pyrazophos	194.76	23900.57	
cpd20024	Pyridafenthion	165.55	23900.57	
cpd20025	Quizalofop	43.87	2.18	
cpd20026	Quizalofop-P-tefuryl	123.18	2.45	
cpd20028	Sulfluramid	32.65	407730.74	
cpd20029	2,3,6-TBA	-44.97	0.42	
cpd20030	Terbumeton	22.98	36934.99	
cpd20032	Triazamate	214.24	23900.57	
cpd20033	XMC	164.53	23901.66	
cpd20035	Ammonium sulfamate	19.28	23900.57	
cpd20036	Ancymidol	156.38	1.39	
cpd20037	Benazolin	-27.89	23901.97	
cpd20038	Bupirimate	233.66	23900.57	
cpd20039	Chlorimuron	-65.41	37473.01	
cpd20040	8-D-Olivosyl-landomycin	-77.54	7509.64	
cpd20041	Clopyralid	-33.08	0.57	
cpd20042	Cycloate	198.0	2.8	
cpd20043	Diafenthiuron	311.62	23900.57	
cpd20044	Dichlormid	106.91	1.87	
cpd20045	Dimefuron	185.02	23900.57	
cpd20046	Dimethirimol	126.05	16173.46	
cpd20047	Dinitramine	161.78	86180.33	
cpd20048	Dodemorph	360.96	4.07	
cpd20049	Fenpropimorph	357.89	3.36	
cpd20050	Flamprop-M	24.8	1.83	
cpd20051	Fosamine	67.88	23900.57	
cpd20053	Halofenozide	183.49	2.28	
cpd20054	Methyldymron	246.69	2.64	
cpd20055	Metobromuron	92.03	2.36	
cpd20056	Monolinuron	85.3	2.2	
cpd20057	MGK 264	30.71	38373.99	
cpd20060	5,10-Methylene-H4SPT	-186.88	23393.57	
cpd20061	5-Methyl-H4SPT	-173.48	23393.55	
cpd20062	Ofurace	89.36	2.11	
cpd20063	Penconazole	146.07	23900.57	
cpd20064	Pyridate	223.98	23900.57	
cpd20065	Pyrifenox	102.99	14325.4	
cpd20066	Pyrithiobac-sodium	7.57	2.45	
cpd20067	Quinclorac	6.71	1.06	
cpd20068	Spirotetramat	258.9	33802.5	
cpd20069	TCA-sodium	-90.21	0.66	
cpd20070	Temefos	194.76	23900.57	
cpd20071	Terbuthylazine	27.07	36934.48	
cpd20072	Terbutryn	67.89	36934.63	
cpd20074	Tri-allate	157.2	23903.04	
cpd20075	Trietazine	27.42	36934.48	
cpd20076	Triticonazole	194.76	23900.57	
cpd20077	Cryolite	-1.76	23900.57	
cpd20078	Chlorotoluron	133.15	2.18	
cpd20079	Cinosulfuron	-1.51	37474.41	
cpd20080	Cloxyfonac-sodium	-58.67	0.92	
cpd20081	Dichlofluanid	163.19	33804.54	
cpd20082	Diclosulam	97.36	23900.57	
cpd20083	Landomycin A	85.64	7510.93	
cpd20084	Landomycin B	28.69	7510.49	
cpd20085	Landomycin J	12.26	7510.21	
cpd20086	Dikegulac	-147.84	32841.53	
cpd20087	Dithiopyr	132.12	119507.93	
cpd20088	Ethalfluralin	191.18	86180.1	
cpd20089	Ethirimol	124.42	16172.99	
cpd20090	Ethofumesate	175.29	23900.57	
cpd20091	Ethyl 3-(N-butylacetamido)propionate	104.06	1.61	
cpd20092	Fenchlorazole-ethyl	77.9	23900.57	
cpd20093	Fenclorim	127.93	1.2	
cpd20094	Fenfuram	121.75	23901.8	
cpd20096	(R)-DNPA	126.35	23900.57	
cpd20099	Dehydrogriseofulvin	-45.42	23904.04	
cpd20101	R1128A	-34.89	5.19	
cpd20102	R1128B	-13.7	5.2	
cpd20103	R1128C	8.04	5.21	
cpd20104	R1128D	7.49	5.2	
cpd20105	Spiramycin III	414.24	47806.86	
cpd20106	Mycinamicin I	239.83	28227.12	
cpd20107	Mycinamicin IV	363.59	23905.44	
cpd20108	Mycinamicin V	322.27	23905.54	
cpd20110	Flumetralin	136.25	86180.18	
cpd20111	Florasulam	77.89	23900.57	
cpd20112	Flucarbazone-sodium	97.19	23900.57	
cpd20113	Flumetsulam	87.63	23900.57	
cpd20114	Fluometuron	113.42	71705.53	
cpd20115	Flupropanate	-80.29	95606.12	
cpd20116	Flupyrsulfuron-methyl sodium	-58.02	80904.71	
cpd20117	Flurecol	26.69	2.87	
cpd20118	Fluridone	201.05	71705.02	
cpd20119	Fluroxypyr	-98.25	1.54	
cpd20120	Fluthiacet	116.66	23900.57	
cpd20121	Folpet	3.32	2.35	
cpd20123	Hydroprene	275.11	1.49	
cpd20124	2-(Octylthio)ethanol	192.43	1.24	
cpd20125	Imazapyr	108.45	1.82	
cpd20126	Imazethapyr	149.22	1.95	
cpd20127	Iprovalicarb	291.15	23902.0	
cpd20128	Metosulam	126.58	23900.57	
cpd20129	Napropamide	183.79	2.07	
cpd20130	Naptalam	85.69	1.7	
cpd20131	Selenodiglutathione	291.36	23900.57	
cpd20132	Glutathioselenol	155.6	23900.57	
cpd20133	Trimethylselenonium	87.45	23900.57	
cpd20134	Nitrothal-isopropyl	52.47	23902.18	
cpd20135	Norflurazon	87.64	23900.57	
cpd20138	Oryzalin	175.28	23900.57	
cpd20140	Oxine-copper	75.63	1.16	
cpd20141	Piperonyl butoxide	158.36	1.79	
cpd20142	Oxyfluorfen	68.59	75582.94	
cpd20143	Pentanochlor	172.17	0.89	
cpd20144	Primisulfuron	-123.12	102685.2	
cpd20145	Prodiamine	204.15	86180.34	
cpd20146	Propamocarb	219.69	33801.68	
cpd20147	Propaquizafop	73.71	14326.61	
cpd20148	Propham	168.3	23901.49	
cpd20149	Prothioconazole	155.06	23900.57	
cpd20150	Pyrazosulfuron	116.05	23900.57	
cpd20151	Pyriminobac	-60.01	14327.3	
cpd20152	Quinmerac	40.53	1.18	
cpd20153	Quinoxyfen	71.39	1.71	
cpd20154	1-Methylseleno-N-acetyl-D-galactosamine	165.53	23900.57	
cpd20155	Spinetoram	219.06	50983.17	
cpd20156	Sulfometuron	14.08	37472.82	
cpd20157	Tebutam	233.3	2.05	
cpd20158	Tecnazene	17.14	23901.68	
cpd20159	Tiocarbazil	268.56	2.17	
cpd20160	Tolylfluanid	182.77	33804.55	
cpd20161	Tribenuron	-11.13	37473.68	
cpd20162	Triflusulfuron-methyl	-79.25	87454.19	
cpd20163	Methylselenic acid	29.02	23900.57	
cpd20164	Zoxamide	113.35	1.42	
cpd20165	Methylselenopyruvate	48.5	23900.57	
cpd20166	Methylselenocysteine Se-oxide	87.58	23900.57	
cpd20167	Aldoxycarb	94.94	36711.88	
cpd20168	Benodanil	142.21	1.24	
cpd20169	Chloraniformethan	70.37	1.51	
cpd20170	Cyprofuram	75.36	2.53	
cpd20171	(R)-4-Phosphopantoate	-258.7	1.05	
cpd20172	Furmecyclox	172.35	23903.47	
cpd20173	Mebenil	155.0	1.29	
cpd20174	Pyracarbolid	125.29	2.0	
cpd20175	Salicylanilide	86.34	1.19	
cpd20176	Trichlamide	76.28	1.12	
cpd20178	Thiophanate	175.17	23900.57	
cpd20179	Furconazole-cis	136.33	23900.57	
cpd20180	Fluoromidine	84.55	71704.56	
cpd20181	Myclozolin	83.6	23902.26	
cpd20182	Dinocton 6	248.8	53445.55	
cpd20183	Carbamorph	155.7	23900.57	
cpd20184	Benquinox	5.06	37311.43	
cpd20185	Ditalimfos	136.33	23900.57	
cpd20186	Phosdiphen	107.12	23900.57	
cpd20187	Triamiphos	185.02	23900.57	
cpd20188	Dichlozoline	90.69	23902.25	
cpd20190	Buthiobate	322.25	14326.7	
cpd20192	Triarimol	185.61	1.68	
cpd20193	Chloranil	-82.22	95606.17	
cpd20194	Metsulfovax	138.97	23901.94	
cpd20195	Anilazine	58.77	16173.62	
cpd20196	Chlorquinox	65.56	1.0	
cpd20197	Fenaminosulf	-167.99	33263.44	
cpd20198	Fenitropan	146.07	23900.57	
cpd20199	Fluotrimazole	155.81	23900.57	
cpd20200	Glyodin	445.28	2.57	
cpd20201	Halacrinate	70.16	1.55	
cpd20202	Mecarbinzid	138.95	28859.21	
cpd20203	Prothiocarb	169.44	23901.96	
cpd20204	Quinacetol sulfate	67.02	1.19	
cpd20206	Thioquinox	38.95	23900.57	
cpd20207	Allyxycarb	309.14	23903.28	
cpd20208	Bufencarb	230.25	23901.59	
cpd20209	Butacarb	294.17	23903.01	
cpd20210	Carbanolate	150.28	23901.64	
cpd20211	Cloethocarb	96.98	23901.85	
cpd20212	Mexacarbate	225.2	23903.14	
cpd20213	Dioxacarb	121.44	23902.86	
cpd20215	Promacyl	243.13	23901.82	
cpd20216	Promecarb	207.46	23901.75	
cpd20217	2,3,5-Trimethacarb	184.11	23901.93	
cpd20218	Bromocyclen	40.17	121871.55	
cpd20219	Chlorbicyclen	38.16	119504.62	
cpd20220	Isobenzan	-85.31	120444.09	
cpd20221	Isodrin	-87.75	125515.69	
cpd20222	Kelevan	116.86	23900.57	
cpd20223	Amidithion	155.79	23900.57	
cpd20224	Athidathion	146.07	23900.57	
cpd20225	Bromofos	77.9	23900.57	
cpd20226	Bromophos-ethyl	116.86	23900.57	
cpd20227	Butonate	63.97	23901.87	
cpd20228	Carbophenothion	155.81	23900.57	
cpd20230	Chlorthiophos	146.07	23900.57	
cpd20231	Crotoxyphos	185.02	23900.57	
cpd20232	Crufomate	228.46	23902.26	
cpd20235	Demephion-O	126.6	23900.57	
cpd20236	Demephion-S	126.6	23900.57	
cpd20237	Demeton-O	185.02	23900.57	
cpd20238	Demeton-S	185.02	23900.57	
cpd20239	Demeton-S-methylsulphon	146.07	23900.57	
cpd20240	Dimefox	116.86	23900.57	
cpd20241	Salithion	87.64	23900.57	
cpd20242	Endothion	126.6	23900.57	
cpd20243	Ethoate-methyl	136.18	23900.57	
cpd20244	Oxydeprofos	165.55	23900.57	
cpd20245	Etrimfos	165.55	23900.57	
cpd20246	Fenchlorphos	77.9	23900.57	
cpd20247	Fonofos	146.07	23900.57	
cpd20248	Formothion	116.86	23900.57	
cpd20249	Fosmethilan	185.02	23900.57	
cpd20250	PB1-F2	10000000.0	10000000.0	
cpd20251	Protein P	10000000.0	10000000.0	
cpd20252	Vinylidene chloride-vinyl chloride copolymer	10000000.0	10000000.0	
cpd20253	2,5-Xylidine	138.98	0.87	
cpd20254	Accessory protein p12I	10000000.0	10000000.0	
cpd20255	P13 protein	10000000.0	10000000.0	
cpd20256	Accessory protein p30II	10000000.0	10000000.0	
cpd20257	Protein C	10000000.0	10000000.0	
cpd20258	Non-structural protein V	10000000.0	10000000.0	
cpd20259	Fosthietan	55.52	55331.01	
cpd20260	IPSP	204.5	23900.57	
cpd20261	Isazofos	165.55	23900.57	
cpd20262	Iodofenphos	77.9	23900.57	
cpd20263	Leptophos	97.38	23900.57	
cpd20264	Lythidathion	126.6	23900.57	
cpd20265	Mecarphon	136.33	23900.57	
cpd20266	Menazon	126.39	23900.57	
cpd20267	Mephosfolan	98.4	55331.17	
cpd20268	Mipafox	155.81	23900.57	
cpd20269	Oxydisulfoton	185.02	23900.57	
cpd20270	Phenkapton	146.07	23900.57	
cpd20271	Phosfolan	78.23	55331.14	
cpd20272	Pirimiphos-ethyl	233.71	23900.57	
cpd20273	Propaphos	204.5	23900.57	
cpd20274	Prothoate	194.66	23900.57	
cpd20275	Schradan	233.71	23900.57	
cpd20276	Sulprofos	185.02	23900.57	
cpd20277	TEPP	194.76	23900.57	
cpd20278	Trichloronat	116.86	23900.57	
cpd20279	Aramite	223.98	23900.57	
cpd20280	Azothoate	136.33	23900.57	
cpd20282	Binapacryl	153.03	47803.51	
cpd20283	Chlorfenethol	136.25	0.92	
cpd20284	Chlorfenson	77.9	23900.57	
cpd20285	Chlorfensulphide	-12.28	28650.13	
cpd20286	Chloromethiuron	126.6	23900.57	
cpd20287	Chloropropylate	105.84	1.09	
cpd20288	Dialifor	165.55	23900.57	
cpd20289	Fenazaflor	85.69	71704.79	
cpd20290	Fenson	87.64	23900.57	
cpd20291	Fluenetil	138.01	23902.1	
cpd20292	Tetrasul	111.42	1.23	
cpd20293	Carbon disulfide	0.0	23900.57	
cpd20294	1,2-Dichloropropane	39.34	0.7	
cpd20295	Diamidafos	126.6	23900.57	
cpd20296	Thionazin	126.6	23900.57	
cpd20297	Chloromebuform	181.66	15794.86	
cpd20298	Dinex	126.4	23900.57	
cpd20301	Flubenzimine	-5.09	151604.43	
cpd20303	Allidochlor	117.22	1.8	
cpd20304	Benzoylprop-ethyl	120.72	1.85	
cpd20305	Butenachlor	224.37	2.11	
cpd20306	Chloranocryl	94.78	0.71	
cpd20307	Isocarbamid	118.97	2.04	
cpd20308	Quinonamid	-26.63	23903.09	
cpd20309	Cypromid	75.48	1.67	
cpd20310	Delachlor	183.58	1.99	
cpd20311	Diethatyl-ethyl	137.96	1.96	
cpd20312	Flamprop	24.8	1.83	
cpd20313	Monalide	174.49	1.24	
cpd20314	Perfluidone	0.0	23900.57	
cpd20315	Hexaflurate	-0.19	23900.57	
cpd20316	Chloramben	-18.38	0.65	
cpd20317	Tricamba	-71.05	0.96	
cpd20318	Benzthiazuron	87.64	23900.57	
cpd20321	Phenisopham	304.27	47803.72	
cpd20322	SWEP	96.88	23901.31	
cpd20323	Isopropalin	268.73	47804.12	
cpd20324	Nitralin	225.8	53446.24	
cpd20325	Profluralin	193.07	86181.45	
cpd20326	Chlomethoxyfen	47.56	23901.8	
cpd20328	Medinoterb acetate	110.99	47803.75	
cpd20329	Bromofenoxim	58.18	23900.57	
cpd20330	Clofop	8.8	1.94	
cpd20331	Disul	-165.06	16901.24	
cpd20332	Erbon	-12.75	1.57	
cpd20333	Isoxapyrifop	93.39	3.53	
cpd20335	Chloroxuron	141.58	2.42	
cpd20336	Difenoxuron	129.75	2.85	
cpd20337	Fenuron-TCA	127.83	2.17	
cpd20338	tRNA with a 3' cytidine	10000000.0	10000000.0	
cpd20339	(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone	81.81	1.2	
cpd20340	tRNA with a 3' CC end	10000000.0	10000000.0	
cpd20341	(4S)-Limonene-1,2-epoxide	117.44	25052.62	
cpd20342	(1R,2R,4S)-Limonene-1,2-diol	123.62	1.75	
cpd20343	(1R,4S)-1-Hydroxy-2-oxolimonene	108.17	1.78	
cpd20344	(4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone	81.81	1.2	
cpd20345	tRNA with a 3' CCA end	10000000.0	10000000.0	
cpd20346	Methiuron	136.33	23900.57	
cpd20347	Monuron	113.58	2.12	
cpd20348	Monuron-TCA	113.58	2.12	
cpd20349	Parafluron	113.42	71705.53	
cpd20350	Phenobenzuron	132.4	3.21	
cpd20351	Haloxydine	-91.39	2.56	
cpd20352	Ethidimuron	116.86	23900.57	
cpd20353	Thiazafluron	68.17	23900.57	
cpd20354	Diallat	166.67	23902.99	
cpd20355	Ethiolate	128.62	1.96	
cpd20356	Sulfallate	136.33	23900.57	
cpd20357	Vernolate	192.18	2.01	
cpd20358	Atraton	1.07	36934.88	
cpd20359	Aziprotryne	107.12	23900.57	
cpd20360	Desmetryn	24.65	36934.52	
cpd20361	Dipropetryn	88.93	36934.54	
cpd20362	Eglinazine	-125.43	36934.35	
cpd20363	Ipazine	49.1	36934.49	
cpd20364	Methoprotryne	60.15	36934.56	
cpd20365	Proglinazine	-104.04	36934.36	
cpd20366	Secbumeton	22.26	36934.88	
cpd20367	Isomethiozin	194.76	23900.57	
cpd20368	Isocil	71.5	1.45	
cpd20369	Cycluron	209.73	3.12	
cpd20370	Isonoruron	31.52	38375.9	
cpd20371	Noruron	31.52	38375.9	
cpd20372	Buthidazole	155.81	23900.57	
cpd20374	Chlorfenac	-23.78	0.42	
cpd20375	Chlorfenprop-methyl	48.78	0.77	
cpd20376	Credazine	97.38	23900.57	
cpd20378	Dimexano	58.43	23900.57	
cpd20379	Dinoseb acetate	90.71	47803.33	
cpd20380	Dixanthogen	97.38	23900.57	
cpd20381	Fenthiaprop	12.77	23902.34	
cpd20382	Hexachloroacetone	-42.73	1.3	
cpd20383	Methazole	74.11	23901.42	
cpd20384	Methoxyphenone	146.34	1.69	
cpd20385	Naphthalic anhydride	4.91	23902.72	
cpd20386	Oxapyrazon	67.97	23900.57	
cpd20387	Proxan	67.97	23900.57	
cpd20388	Pydanon	-120.65	1.64	
cpd20389	Terbucarb	313.74	23903.19	
cpd20390	Tridiphane	65.08	1.17	
cpd20391	Etacelasil	243.45	23900.57	
cpd20392	Glyphosine	-20.2	53444.29	
cpd20393	Piproctanyl	350.38	23900.57	
cpd20395	Triapenthenol	243.45	23900.57	
cpd20396	ANTU	97.38	23900.57	
cpd20397	Bisthiosemi	97.38	23900.57	
cpd20398	Crimidine	148.8	2.03	
cpd20399	Norbormide	93.07	37526.06	
cpd20400	Phosacetim	126.56	23900.57	
cpd20402	Butopyronoxyl	59.42	1.37	
cpd20403	Dibutyl succinate	75.79	1.07	
cpd20404	Trifenmorph	320.7	3.93	
cpd20405	Propyl isome	55.28	3.07	
cpd20406	Sesamex	30.12	1.91	
cpd20407	Piperonyl sulfoxide	272.67	23900.57	
cpd20408	S-Seven	126.6	23900.57	
cpd20409	TCA-ethadyl	-119.14	1.56	
cpd20410	Diethyldithiocarbamic acid	97.19	23900.57	
cpd20414	(2S)-2-Phospholactate	-284.55	0.32	
cpd20416	Bis(chloromethyl) ether	-9.22	0.91	
cpd20417	Plutonium	0.0	23900.57	
cpd20418	Chloromethyl methyl ether	7.75	0.59	
cpd20419	Chromium (VI)	-8.21	23900.57	
cpd20421	Erionite	10000000.0	10000000.0	
cpd20422	Sulfur mustard	68.69	1.26	
cpd20423	Benzal chloride	79.79	0.88	
cpd20424	Benzotrichloride	73.16	0.88	
cpd20425	Benzyl chloride	90.11	0.72	
cpd20426	Benzoyl chloride	48.69	23900.57	
cpd20427	4-Chloro-ortho-toluidine	105.16	0.68	
cpd20428	Chlorozotocin	155.81	23900.57	
cpd20429	Cobalt	0.0	23900.57	
cpd20430	Creosotes	10000000.0	10000000.0	
cpd20431	Cyclopenta[cd]pyrene	178.93	71705.32	
cpd20432	Dibenzo[a,l]pyrene	246.64	47806.33	
cpd20433	Dimethylcarbamoyl chloride	58.43	23900.57	
cpd20434	1,2-Dimethylhydrazine	89.53	1.41	
cpd20435	Dimethyl sulfate	58.43	23900.57	
cpd20436	N-Nitroso-N-ethylurea	68.16	23900.57	
cpd20437	Indium phosphide	10000000.0	10000000.0	
cpd20439	Methyl methanesulfonate	58.43	23900.57	
cpd20440	Tris(2,3-dibromopropyl) phosphate	146.07	23900.57	
cpd20441	Tungsten carbide	10000000.0	10000000.0	
cpd20442	Vinyl bromide	40.82	23901.59	
cpd20443	Vinyl fluoride	40.82	23901.59	
cpd20444	2-Amino-9H-pyrido[2,3-b]indole	167.69	2.06	
cpd20445	para-Aminoazobenzene	49.79	28650.0	
cpd20446	ortho-Aminoazotoluene	88.95	28650.14	
cpd20447	2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	38.95	23900.57	
cpd20448	Trehalose-6,6'-dibehenate	654.79	3.94	
cpd20449	ortho-Anisidine	73.75	1.13	
cpd20450	Antimony trioxide	10000000.0	10000000.0	
cpd20453	Benz[j]aceanthrylene	218.72	23905.38	
cpd20454	Benzo[j]fluoranthene	210.02	23905.14	
cpd20455	Benzo[c]phenanthrene	206.85	3.88	
cpd20456	Benzyl violet 4B	389.33	23900.57	
cpd20457	2,2-Bis(bromomethyl)propane-1,3-diol	19.69	47803.25	
cpd20458	Bitumens	10000000.0	10000000.0	
cpd20459	beta-Butyrolactone	-6.91	0.75	
cpd20460	Carbon black	10000000.0	10000000.0	
cpd20461	Poligeenan	10000000.0	10000000.0	
cpd20462	Chlorendic acid	-146.88	119504.47	
cpd20463	3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	-86.08	23902.06	
cpd20464	1-Chloro-2-methylpropene	80.49	0.67	
cpd20465	4-Chloro-ortho-phenylenediamine	97.92	1.21	
cpd20466	Chloroprene	82.56	23901.7	
cpd20468	CI Basic red 9	286.0	11524.71	
cpd20469	1-Amino-2,4-dibromoanthraquinone	66.02	4.34	
cpd20470	Bromochloroacetic acid	-81.13	23901.64	
cpd20471	CI Direct Blue 15	-757.66	88622.53	
cpd20472	Citrus Red No.2	-24.19	28651.27	
cpd20473	Cobalt sulfate	-0.77	23900.57	
cpd20474	para-Cresidine	93.32	1.14	
cpd20475	N,N'-Diacetylbenzidine	149.15	1.61	
cpd20476	2,4-Diaminoanisole	86.06	1.49	
cpd20477	Dibenz[a,h]acridine	244.27	4.84	
cpd20478	Dibenz[a,j]acridine	244.24	4.84	
cpd20479	7H-Dibenzo[c,g]carbazole	237.29	4.86	
cpd20480	Dibenzo[a,h]pyrene	246.64	47806.33	
cpd20481	Dibenzo[a,i]pyrene	246.64	47806.33	
cpd20482	2,3-Dibromo-1-propanol	13.93	47803.02	
cpd20483	3,3'-Dichlorobenzidine	157.33	1.31	
cpd20484	3,3'-Dichloro-4,4'-diaminodiphenyl ether	111.67	1.52	
cpd20485	1,2-Diethylhydrazine	131.85	1.41	
cpd20486	Diglycidyl resorcinol ether	31.2	2.14	
cpd20487	Dihydrosafrole	54.12	1.11	
cpd20488	Diisopropyl sulfate	136.33	23900.57	
cpd20489	3,3'-Dimethoxybenzidine	133.66	2.21	
cpd20490	trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2- furyl)-vinyl]-1,3,4-oxadiazole	107.12	23900.57	
cpd20491	1,1-Dimethylhydrazine	77.86	23900.57	
cpd20492	3,7-Dinitrofluoranthene	143.52	53447.35	
cpd20493	3,9-Dinitrofluoranthene	143.52	53447.35	
cpd20494	Disperse Blue 1	118.06	4.72	
cpd20495	1,2-Epoxybutane	50.92	0.95	
cpd20496	Ethyl acrylate	21.6	0.63	
cpd20497	Ethyl methanesulfonate	77.9	23900.57	
cpd20498	Nifurthiazole	58.43	23900.57	
cpd20499	Fumonisin B1	7.69	2.03	
cpd20500	Fumonisin B2	46.05	2.1	
cpd20501	Fusarin C	117.56	25054.18	
cpd20502	Glu-P-1	174.37	23902.05	
cpd20503	Glu-P-2	154.79	23901.98	
cpd20504	Glycidaldehyde	-17.81	0.95	
cpd20505	HC Blue No.1	140.47	23903.24	
cpd20506	Hexachloroethane	-11.85	0.7	
cpd20507	2,4-Hexadienal	88.14	0.72	
cpd20508	Hexamethylphosphoramide	175.29	23900.57	
cpd20509	Indeno[1,2,3-cd]pyrene	210.02	71706.29	
cpd20510	Magenta	305.57	11524.8	
cpd20511	2-Amino-3-methyl-9H-pyrido[2,3-b]indole	187.27	2.14	
cpd20513	MeIQx	143.74	16172.64	
cpd20514	Merphalan	125.16	2.04	
cpd20515	2-Methylaziridine	71.54	2.13	
cpd20516	Methylazoxymethanol acetate	77.9	23900.57	
cpd20517	5-Methylchrysene	226.43	3.94	
cpd20518	4,4'-Methylene bis(2-methylaniline)	246.17	1.66	
cpd20519	2-Methylimidazole	106.55	1.21	
cpd20520	4-Methylimidazole	106.54	1.21	
cpd20521	Methyl isobutyl ketone	89.21	0.52	
cpd20522	2-Methyl-1-nitroanthraquinone	74.93	23904.53	
cpd20524	4,4'-Bis(dimethylamino)benzophenone	254.65	3.76	
cpd20525	Levofuraltadone	154.83	43808.18	
cpd20526	Niridazole	80.18	33802.81	
cpd20527	5-Nitroacenaphthene	129.86	33803.55	
cpd20528	2-Nitroanisole	48.06	23901.24	
cpd20529	6-Nitrochrysene	193.5	23904.63	
cpd20530	Nifuradene	41.37	36712.43	
cpd20531	N-[4-(5-Nitro-2-furyl)-2-thiazolyl]acetamide	72.57	41399.26	
cpd20532	Nitrogen mustard N-oxide	107.12	23900.57	
cpd20533	Nitromethane	29.2	23900.57	
cpd20534	4-Nitropyrene	153.71	53446.11	
cpd20535	N-Nitrosodi-n-butylamine	175.29	23900.57	
cpd20536	N-Nitrosodiethanolamine	97.38	23900.57	
cpd20537	N-Nitrosodi-n-propylamine	136.33	23900.57	
cpd20539	N-Nitrosomethylethylamine	77.9	23900.57	
cpd20540	N-Nitrosomethylvinylamine	58.43	23900.57	
cpd20541	N-Nitrosomorpholine	77.9	23900.57	
cpd20542	N-Nitrosopiperidine	97.38	23900.57	
cpd20543	N-Nitrosopyrrolidine	77.9	23900.57	
cpd20544	N-Nitrososarcosine	48.5	23900.57	
cpd20546	Palygorskite	10000000.0	10000000.0	
cpd20547	Panfuran S	107.12	23900.57	
cpd20548	Phenazopyridine hydrochloride	71.12	28650.13	
cpd20549	Phenyl glycidyl ether	59.35	1.21	
cpd20550	Talc	10000000.0	10000000.0	
cpd20554	1,3-Propane sultone	58.43	23900.57	
cpd20555	Propiolactone	-27.09	0.91	
cpd20556	Sodium ortho-phenylphenate	111.87	1.14	
cpd20557	Tetrafluoroethylene	4.54	95606.09	
cpd20558	Tetranitromethane	-13.93	95606.12	
cpd20559	N-Nitroso-N-methylurethane	77.9	23900.57	
cpd20560	Thioacetamide	48.69	23900.57	
cpd20561	4,4'-Thiodianiline	193.09	1.71	
cpd20563	Trichlormethine	106.77	2.09	
cpd20564	Trp-P-1	206.85	2.28	
cpd20566	Vanadium pentoxide	10000000.0	10000000.0	
cpd20567	Vinyl acetate	0.42	0.61	
cpd20568	4-Vinylcyclohexene	154.92	1.9	
cpd20569	4-Vinylcyclohexene diepoxide	-12.87	15011.66	
cpd20570	Acenaphthene	143.22	23903.04	
