seed_id	inchi_key	formula	reason	smiles
cpd38041	ZEMPKEQAKRGZGQ-VBJOUPRGSA-N	C57H104O9	no pKas to build it	CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C[C@H](O)CCCCCC)OC(=O)CCCCCCC/C=C\C[C@H](O)CCCCCC
cpd38044	RXGBCKDRZIYSTP-SLTAMTDOSA-H	C40H39FeN4O12	no pKas to build it	Cc1c(CCC(=O)[O-])c2[n]3c1C=C1[N+]4=C(C=C5[N]6[C+](C=c7c(C)c(CCC(=O)[O-])c([n]7[Fe-2]634)=C2)[C@@H](CCC(=O)[O-])[C@]5(C)CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]1(C)CC(=O)[O-]
cpd38045	DQQDTMRZXTUQFO-HWPJUNODSA-H	C34H30FeN4O10	no pKas to build it	Cc1c(CCC(=O)[O-])c2[n]3c1C=C1[N+]4=C(C=C5[N]6[C+](C=c7c(C)c(CCC(=O)[O-])c([n]7[Fe-2]634)=C2)C(=O)[C@]5(C)CC(=O)[O-])C(=O)[C@]1(C)CC(=O)[O-]
cpd38046	IZAGFRITZBFHFI-TUAYVKMKSA-N	C39H72O7	no pKas to build it	CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C/C[C@@H](O)CCCCCC
cpd38047	DRUFTGMQJWWIOL-ZDUSSCGKSA-N	C15H28O5	no pKas to build it	CCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC
cpd38048	GECPZXRQQXVFDC-PPFYFSGOSA-N	C33H60O6	no pKas to build it	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC)OC(=O)CCCCC
cpd38055	NAKPFGZQINPHPR-FLTXBFBQSA-N	C18H26N6O5	no pKas to build it	Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO)cc1)N2
cpd38056	ANKAHQUVZAJBJB-HUORLRHWSA-N	C19H26N6O5	no pKas to build it	Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C[C@H](O)[C@H](O)[C@H](O)CO)cc3)CN21
cpd38067	SLUXPOIDTZWGCG-YGLUVCJFSA-O	C7H15N2O4	no pKas to build it	[NH3+]C(CO)CO/C=C/[C@H]([NH3+])C(=O)[O-]
cpd38068	AMWXKTONOZFJHL-GDVGLLTNSA-O	C7H17N2O4	no pKas to build it	[NH3+]C(CO)COCC[C@H]([NH3+])C(=O)[O-]
cpd38074	NTXGVHCCXVHYCL-NHGILVFESA-L	C55H90O7P2	no pKas to build it	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])O
cpd38078	CYIYWQYVXXDHJK-AUQBQGCJSA-L	C25H29NO9	no pKas to build it	CC(C=CC(=O)C1=C([O-])CNC1=O)=C[C@@H](C)[C@H]1O[C@@]23O[C@@H](C(=O)C[C@]2(C)O[C@H](C)[C@@H]3C(=O)[O-])[C@@H]1C
cpd38079	NROPQVLBSPCWLJ-RJHIWBSWSA-M	C26H32NO9	no pKas to build it	COC(=O)[C@H]1[C@@H](C)O[C@@]2(C)CC(=O)[C@@H]3O[C@@]12O[C@H]([C@H](C)C=C(C)C=CC(=O)C1=C([O-])CNC1=O)[C@H]3C
cpd38081	DMTGFWVSBPXWQU-WSLUIUCSSA-M	C15H25O14	no pKas to build it	O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
cpd38082	OTSKEODGNQKECL-WSRAPPRJSA-N	C14H25NO9	no pKas to build it	OCC1=C[C@H](N[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd38083	VGKUTDQBPZMQAK-LOPSRDRFSA-M	C23H39O15	no pKas to build it	CCCCCCCC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@H](CO)C(=O)[O-])[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd38084	PAVMRYVMZLANOQ-QMMMGPOBSA-N	C10H13NO	no pKas to build it	CC(=O)N[C@@H](C)c1ccccc1
cpd38085	PAVMRYVMZLANOQ-MRVPVSSYSA-N	C10H13NO	no pKas to build it	CC(=O)N[C@H](C)c1ccccc1
cpd38089	SEDRVEWTPRTLOZ-DYKIIFRCSA-N	C19H28O2	no pKas to build it	C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
cpd38097	WCFGGAKDAXZIAM-VKHMYHEASA-M	C5H9O6	no pKas to build it	O=C([O-])[C@H](O)C(O)(CO)CO
cpd38100	KNRGVMKMLCZEDK-NNXJIFFLSA-P	C21H38N8O9	no pKas to build it	CC(=O)N[C@@H](CCC[NH3+])CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=[NH+][C@@H]2[C@H](O)CNC(=O)[C@H]2N1
cpd38102	CKZDQHXHGRMYBG-CWVDAHFDSA-N	C7H9NO4	no pKas to build it	CN(C=O)/C=C1/C[C@H](O)OC1=O
cpd38103	KAJVKDPSEUVDTF-HWKANZROSA-L	C7H7NO5	no pKas to build it	CN(C=O)/C=C(\CC(=O)[O-])C(=O)[O-]
cpd38107	XWXRVFUXLXYGHK-UHFFFAOYSA-M	C5H6NO4	no pKas to build it	O=C1CCC(O)(C(=O)[O-])N1
cpd38111	ZRJHLGYVUCPZNH-YUMQZZPRSA-O	C9H21N2O3	no pKas to build it	C[N+](C)(C)CCC[C@H](O)[C@H]([NH3+])C(=O)[O-]
cpd38115	FKQDKVFTNVVOIH-STAMCERTSA-K	C13H17N5O15P3	no pKas to build it	CC(=O)C(O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)[nH]1
cpd38116	FWHMENQXRRHGQH-OOPGLKBPSA-K	C13H17N5O16P3	no pKas to build it	CC(=O)C(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38117	UOSQWCIOFGIVKX-VXSOYKKHSA-K	C12H15N5O16P3	no pKas to build it	O=CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38118	FGMFNGUEAPXMHP-CZLDRYSHSA-K	C12H15N5O15P3	no pKas to build it	O=CC(O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)[nH]1
cpd38119	DBIZLPJAHXOSTG-OOPGLKBPSA-L	C13H17N5O13P2	no pKas to build it	CC(=O)C(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38120	QDSKEQBPIYYJRK-VXSOYKKHSA-L	C12H15N5O13P2	no pKas to build it	O=CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38121	RHIXZSUZFPBGGL-OOPGLKBPSA-L	C13H16N5O10P	no pKas to build it	CC(=O)C(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38122	BVTOKVVYWXWDHK-VXSOYKKHSA-L	C12H14N5O10P	no pKas to build it	O=CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38127	BSLSKFONEPFAKO-XVFCMESISA-L	C9H14N4O10P2	creation failed	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(N)(=O)[O-])[C@@H](O)[C@H]2O)c(=O)n1
cpd38128	LXCLWZMVNJKMKJ-MXMUJRTHSA-L	C14H21N5O13P2	creation failed	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])NC(=O)CC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]2O)c(=O)n1
cpd38129	IBTJOXBAHPGOJB-XVFCMESISA-J	C9H13N4O13P3	creation failed	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(N)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)n1
cpd38137	MOEFFSWKSMRFRQ-UHFFFAOYSA-N	C8H10O2	no pKas to build it	CCOc1ccccc1O
cpd38140	JJIJQULYODNGKJ-UHFFFAOYSA-M	C12H23O4	no pKas to build it	CCCCCCCCCC(O)C(O)C(=O)[O-]
cpd38141	HHKPKXCSHMJWCF-UHFFFAOYSA-K	C7H7O7	no pKas to build it	CC(O)(C(=O)[O-])C(CC(=O)[O-])C(=O)[O-]
cpd38142	UPMYJLDHPCCTMK-RBZMJFMESA-N	C32H55NO26	no pKas to build it	CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)C(O)O[C@@H]4CO)O[C@@H]3CO)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd38148	NFENYLPEYDNIMO-HNNXBMFYSA-N	C15H12O6	no pKas to build it	O=C1C[C@@](O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
cpd38149	WBHCYFXEVWJBEE-HNNXBMFYSA-N	C15H12O7	no pKas to build it	O=C1C[C@@](O)(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
cpd38152	GFNWRKNVTHDNPV-GBOPCIDUSA-N	C15H24O	no pKas to build it	C=C(C)[C@@H]1CCC2=C[C@H](O)C[C@@H](C)[C@]2(C)C1
cpd38153	SCRFTRABHSKSMO-MDOLAMBHSA-M	C18H29O4	no pKas to build it	C[C@H]1C=C[C@H]2CCCC[C@@H]2[C@H]1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]
cpd38154	XURYLQWHJLNCFX-RLVGIJBXSA-M	C18H29O5	no pKas to build it	C[C@@H]1[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]2CCCCC2=C[C@H]1O
cpd38155	AZCVVNXOMBSHNP-WFKFIOEPSA-M	C18H27O4	no pKas to build it	C[C@H]1C=CC2=CCCC[C@@H]2[C@H]1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]
cpd38156	CKSMAJWSIYUHLV-DZSDEGEFSA-M	C18H27O5	no pKas to build it	C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]
cpd38158	BOZILQFLQYBIIY-INTXDZFKSA-M	C23H35O6	no pKas to build it	CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21
cpd38159	YHKYFYCSTJGMID-KNQICWOTSA-M	C22H30NO4	no pKas to build it	C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)C(=O)C1=C([O-])[C@H](CO)N(C)C1=O
cpd38160	MTBZQRDMGDZYOE-GSXTUBMRSA-M	C21H28NO4	no pKas to build it	C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)C(=O)C1=C([O-])[C@H](CO)NC1=O
cpd38162	XDDXSIZQZMVBQB-QHSBEEBCSA-N	C15H24O	no pKas to build it	C=C(C)[C@@H]1CC=C2C[C@H](O)C[C@@H](C)[C@@]2(C)C1
cpd38163	GFNWRKNVTHDNPV-QHSBEEBCSA-N	C15H24O	no pKas to build it	C=C(C)[C@@H]1CCC2=C[C@H](O)C[C@@H](C)[C@@]2(C)C1
cpd38170	KNRKMSRCMYRVRK-MXOBNJFFSA-L	C66H105O10P	no pKas to build it	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@H]1O
cpd38171	HRIZQYUEJYDJLD-HRYGCDPOSA-N	C20H30O	no pKas to build it	CC1=C(/C=C/C(C)=C/C=C/C(C)CCO)C(C)(C)CC=C1
cpd38174	SESCGLQZDCBQBB-VAWIHWGVSA-L	C60H97O4P	no pKas to build it	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-]
cpd38178	NWKKCROQKYNXQZ-GLMZNTAHSA-J	C31H40N7O20P3S	no pKas to build it	COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])c(O)cc1O
cpd38185	QAQWSQUHPLKXKY-BYQVLKJJSA-L	C20H34O7P2	no pKas to build it	C=C(C)[C@]12CCC[C@H]1[C@](C)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O)[C@H](C)CC2
cpd38186	OPVUAGGKMBXOGV-IQWJVPKTSA-N	C20H34O	no pKas to build it	C=C[C@]1(C)C[C@@H](O)[C@]2(C)C(C)CC[C@]3(CCC[C@H]32)[C@@H](C)C1
cpd38187	HGZSDNLBIZFIHC-WPYUWTNHSA-H	C60H66N30O36P6	no pKas to build it	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]2[C@H]1O
cpd38188	MIALYWQLJTUJBG-HKIDEBSPSA-J	C40H44N20O24P4	no pKas to build it	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)([O-])O[C@H]2[C@H]1O
cpd38189	ZKDCIJKZCQKMKS-XPWFQUROSA-L	C20H22N10O12P2	no pKas to build it	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H]3OP(=O)([O-])O[C@@H]32)[C@H]1O
cpd38191	BBMLTTOFEBDQIR-IAJVGIPZSA-N	C15H20O2	no pKas to build it	C=C1C(=O)O[C@H]2C/C(C)=C/CC/C(C)=C/C[C@H]12
cpd38198	JQOUYGJYNQSCQP-UZTNOJNJSA-N	C36H62O7	no pKas to build it	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C
cpd38201	HPTOSMWVVSKAGZ-KTKRTIGZSA-N	C23H44O4	no pKas to build it	CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(O)CO
cpd38203	ZXNAIPHYBVMMPY-KTKRTIGZSA-N	C25H48O4	no pKas to build it	CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OCC(O)CO
cpd38204	UDZUDFKFJCAENZ-DOFZRALJSA-N	C25H42O4	no pKas to build it	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OCC(O)CO
cpd38205	JWPHORDRFVRZPP-KUBAVDMBSA-N	C25H38O4	no pKas to build it	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(O)CO
cpd38206	QAAHGFINENUHAR-ARJAWSKDSA-M	C12H15O3	no pKas to build it	CC/C=C\CC1=C(CC(=O)[O-])CCC1=O
cpd38207	KIWLCEXSSGNBJU-UHFFFAOYSA-N	C27H54O4	no pKas to build it	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
cpd38208	NVQGQHXFWUBOAU-KTKRTIGZSA-N	C27H52O4	no pKas to build it	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OCC(O)CO
cpd38211	PFIUINHQUIEFCH-DLLGKBFGSA-N	C21H23N2O3	no pKas to build it	COC(=O)C1=CO[C@@H](C)[C@@H]2C[N+]3=CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
cpd38212	PFIUINHQUIEFCH-XJTZBENFSA-N	C21H23N2O3	no pKas to build it	COC(=O)C1=CO[C@@H](C)[C@H]2C[N+]3=CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
cpd38213	DUMZYTYPNQNWMU-NEBZKDRISA-N	C15H28O2	no pKas to build it	C[C@H]1CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@]12O
cpd38214	QEBNYNLSCGVZOH-GUTXKFCHSA-N	C15H24	no pKas to build it	C=C(C)[C@@H]1CCC2=CCC[C@H](C)[C@]2(C)C1
cpd38216	SRSMHCPRTXUJJM-KAHIACEGSA-N	C20H32	no pKas to build it	C=C1C[C@@]2(C)CCC[C@@]3(C)CC[C@@H]4[C@H]([C@@H]32)[C@H]1CC[C@H]4C
cpd38217	QMUQTWJCAUSPCE-LZAHKMPMSA-N	C20H34O	no pKas to build it	C[C@@H]1CC[C@@H]2[C@@H]3[C@H]1CC[C@]1(C)CCC[C@](C)(C[C@]2(C)O)[C@@H]31
cpd38218	UICVRWIQUTTXLD-LMMKCTJWSA-N	C20H32	no pKas to build it	CC(C)=CCC[C@@H](C)[C@@H]1CC[C@@H](C)C2=C1C=C(C)CC2
cpd38234	QRLIJDGVRXVHQD-UVMPBBQUSA-M	C30H49O9	no pKas to build it	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd38235	OAKSTNPCHNFJFI-IPFQDVGCSA-M	C30H49O8	no pKas to build it	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd38237	AMXYRHBJZOVHOL-ODYTWBPASA-N	C9H16O	no pKas to build it	CC/C=C\CC/C=C/CO
cpd38239	ZDHRSPRSUBAAIO-FNORWQNLSA-N	C9H18O2	no pKas to build it	CCCCCC(O)/C=C/CO
cpd38240	GLYROUYLKGPVGY-FNORWQNLSA-N	C9H16O2	no pKas to build it	CCCCCC(=O)/C=C/CO
cpd38242	QCNHRELJZMEYCW-COOXUBAGSA-N	C14H18O4	no pKas to build it	C/C=C/[C@H](O)[C@H](O)/C=C/c1cccc(O)c1CO
cpd38243	UPAHLPUINKDRNK-BZUCXLHXSA-N	C14H16O4	no pKas to build it	C[C@H](O)[C@H](O)/C=C/C=C/c1cccc(O)c1C=O
cpd38244	FIAPAWSJVOXFNR-BZUCXLHXSA-N	C14H18O4	no pKas to build it	C[C@H](O)[C@H](O)/C=C/C=C/c1cccc(O)c1CO
cpd38245	NRLCQITWKJENAT-FNORWQNLSA-N	C11H14O3	no pKas to build it	C/C=C(\C)c1cc(OC)c(C)c(=O)o1
cpd38246	OBAWNXJOHPSFMJ-GQCTYLIASA-N	C10H12O3	no pKas to build it	C/C=C(\C)c1cc(O)c(C)c(=O)o1
cpd38248	RWFBQHICRCUQJJ-JQWIXIFHSA-N	C10H14N2O	creation failed	C[N@+]1([O-])CCC[C@H]1c1cccnc1
cpd38250	QWXYZCJEXYQNEI-OSZHWHEXSA-N	C21H23N2O3	no pKas to build it	C/C=C1/C[N+]2=CC[C@@H]1[C@](C=O)(C(=O)OC)c1[nH]c3ccccc3c1CC2
cpd38251	FWGFCRSCPPSXQL-YPSJNGCXSA-O	C20H25N2O2	no pKas to build it	C/C=C1/C[NH+]2CCc3c([nH]c4ccccc34)[C@H](C(=O)OC)[C@H]1CC2
cpd38252	FWGFCRSCPPSXQL-IPPALFRBSA-O	C20H25N2O2	no pKas to build it	C/C=C1/C[NH+]2CCc3c([nH]c4ccccc34)[C@@H](C(=O)OC)[C@H]1CC2
cpd38255	QYPLHBZIMGVCOV-PDBXOOCHSA-M	C20H32NO3	no pKas to build it	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCC(=O)[O-]
cpd38259	LTHCSWBWNVGEFE-UHFFFAOYSA-N	C8H17NO	no pKas to build it	CCCCCCCC(N)=O
cpd38260	NHUOWASJBBPFMB-PDBXOOCHSA-N	C18H31NO	no pKas to build it	CC/C=C\C/C=C\C/C=C\CCCCCCCC(N)=O
cpd38263	HBGXZSWRZZHJKJ-VIFPVBQESA-M	C10H18NO4	no pKas to build it	CCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38264	TXYMGWWVRQYAHW-NSHDSACASA-M	C12H22NO4	no pKas to build it	CCCCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38265	JHNQOAIDMUHKEW-ZDUSSCGKSA-M	C14H26NO4	no pKas to build it	CCCCCCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38266	KIPDAEACRNPJOL-HNNXBMFYSA-M	C16H30NO4	no pKas to build it	CCCCCCCCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38267	QFZBGCAHQGWTGN-VJIACCKLSA-M	C20H36NO4	no pKas to build it	CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38268	VULBXMJTZIZSRA-MULKPHPQSA-M	C20H32NO4	no pKas to build it	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)N[C@@H](O)C(=O)[O-]
cpd38269	RQMCNDRMPZBEOD-ZETCQYMHSA-K	C7H5O8	no pKas to build it	O=C([O-])C[C@@](O)(CC(=O)C(=O)[O-])C(=O)[O-]
cpd38270	AAKRIEKOUHSHTJ-PYQVGWJQSA-N	C37H47NO13	no pKas to build it	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)CC(O)(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
cpd38271	YURNHUJMNXLOCS-ODRIEIDWSA-N	C37H46NO13	no pKas to build it	CO[C@@H](/C=C/O[C@@]1(C)Oc2c(C)c(O)c3c(c2C1=O)C(=O)[CH-]C(=O)C3=O)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(N)=O
cpd38273	PDXAOJYCRAECBL-LQFVUYKWSA-O	C43H59N4O13	no pKas to build it	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CC[NH+](C)CC2)C(O)(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
cpd38274	DHWXKAJPCYYGII-RRIDKWAJSA-N	C43H58N4O13	no pKas to build it	CO[C@@H](/C=C/O[C@@]1(C)Oc2c(C)c(O)c3c(c2C1=O)C(=O)C(=CNN1CCN(C)CC1)C(=O)C3=O)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(N)=O
cpd38276	SDMRQBYTTVCDFR-HHHXNRCGSA-N	C29H58NO9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCO
cpd38277	GOMSHNWPVLAKPE-GDLZYMKVSA-N	C31H62NO9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCO
cpd38278	RELSMTOEBYVLCG-WJOKGBTCSA-N	C33H66NO9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCO
cpd38279	NMWPZVLQFDIILH-XMMPIXPASA-N	C26H50NO9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCC=O
cpd38280	DXBJYKYBXAGDOJ-XMMPIXPASA-N	C26H52NO9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCO
cpd38282	LWBLDUTUVIXFJE-INFSMZHSSA-M	C20H24N10O11P	no pKas to build it	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd38283	QLZLSMOBIJWBNU-LOSJGSFVSA-M	C27H50O11P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](O)CO)OC(=O)CCCC=O
cpd38284	NYOYKYOADIOTAC-LOSJGSFVSA-M	C27H52O11P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](O)CO)OC(=O)CCCCO
cpd38285	VBHDGFSMWJQFFD-JOCHJYFZSA-L	C24H43O9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCC=O
cpd38286	QZAHTFSGMLGKKU-JOCHJYFZSA-L	C24H45O9P	no pKas to build it	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCO
cpd38287	VPXCTMNAAMJRNF-HVHHJAFASA-N	C29H56NO8P	no pKas to build it	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=O
cpd38288	PADJCGGHQBZCRM-HVHHJAFASA-N	C29H58NO8P	no pKas to build it	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCO
