ID	GF	EQ
rxn31069	-56.08|5.1	-43.50|0.33
rxn31070	-56.08|5.12	-43.49|0.33
rxn31071	-56.08|5.13	-43.50|0.33
rxn31072	-56.08|5.16	-43.49|0.33
rxn31073	-59.77|4.89	-60.00|23900.57
rxn31074	-51.71|2.32	-40.24|0.63
rxn31075	-19.03|1.38	-18.28|1.41
rxn31076	7.22|1.47	-2.66|0.69
rxn31077	-49.3|3.71	-41.17|0.48
rxn31078	nan	nan
rxn31079	7.34|4.97	-15.48|2.28
rxn31080	-47.43|6.21	-46.97|0.24
rxn31081	-47.43|6.11	-46.03|0.58
rxn31082	-47.43|6.1	-46.04|0.58
rxn31083	7.22|3.95	-3.88|0.73
rxn31084	-3.45|4.65	-0.25|0.24
rxn31085	nan	nan
rxn31086	0.0|0.4	nan
rxn31087	1.06|6.59	0.55|0.33
rxn31088	5.41|0.89	-6.96|0.68
rxn31089	193.72|5.32	218.77|23900.57
rxn31090	182.34|5.34	211.89|23900.57
rxn31091	-1.6|5.09	1.23|0.45
rxn31092	-48.67|6.29	-66.67|1.28
rxn31093	-48.67|6.29	-66.67|1.28
rxn31094	-3.11|4.34	-1.92|0.65
rxn31095	7.22|4.31	-1.66|0.54
rxn31096	-9.17|2.35	-7.29|0.77
rxn31097	-13.9|4.36	-15.10|0.60
rxn31098	-2.0|4.85	-1.46|0.44
rxn31099	-32.68|12.97	-41.18|0.55
rxn31100	-27.53|5.1	-41.68|7504.61
rxn31101	-81.5|1.22	-44.64|1.14
rxn31102	-77.26|1.5	-43.45|1.21
rxn31103	0.83|2.85	-7.32|0.61
rxn31104	nan	-65.51|95602.29
rxn31105	nan	nan
rxn31106	7.22|4.0	-2.69|0.53
rxn31107	-14.03|4.38	-5.79|0.49
rxn31108	nan	nan
rxn31109	nan	nan
rxn31110	nan	nan
rxn31111	nan	nan
rxn31112	nan	nan
rxn31113	nan	nan
rxn31114	nan	nan
rxn31115	nan	nan
rxn31116	nan	nan
rxn31117	nan	nan
rxn31118	nan	nan
rxn31119	nan	nan
rxn31120	nan	nan
rxn31121	nan	nan
rxn31122	nan	nan
rxn31123	nan	nan
rxn31124	nan	nan
rxn31125	nan	nan
rxn31126	nan	nan
rxn31127	nan	nan
rxn31128	nan	nan
rxn31129	nan	nan
rxn31130	nan	nan
rxn31131	nan	nan
rxn31132	nan	nan
rxn31133	nan	nan
rxn31134	nan	nan
rxn31135	nan	nan
rxn31136	nan	nan
rxn31137	nan	nan
rxn31138	nan	nan
rxn31139	nan	nan
rxn31140	nan	nan
rxn31141	nan	nan
rxn31142	nan	nan
rxn31143	nan	nan
rxn31144	nan	nan
rxn31145	nan	nan
rxn31146	nan	nan
rxn31147	nan	nan
rxn31148	nan	nan
rxn31149	nan	nan
rxn31150	nan	nan
rxn31151	nan	nan
rxn31152	nan	nan
rxn31153	nan	nan
rxn31154	nan	nan
rxn31155	0.0|0.42	nan
rxn31156	0.0|0.71	nan
rxn31157	0.0|0.48	nan
rxn31158	0.0|4.3	nan
rxn31159	0.0|4.3	nan
rxn31160	0.0|4.29	nan
rxn31161	0.0|0.0	nan
rxn31162	0.0|2.18	nan
rxn31163	0.0|0.71	nan
rxn31164	0.0|0.42	nan
rxn31165	0.0|0.41	nan
rxn31166	0.0|2.14	nan
rxn31167	0.0|0.44	nan
rxn31168	0.0|0.45	nan
rxn31169	0.0|0.41	nan
rxn31170	0.0|0.71	nan
rxn31171	0.0|0.71	nan
rxn31172	0.0|4.27	nan
rxn31173	0.0|0.27	nan
rxn31174	0.0|0.54	nan
rxn31175	0.0|0.71	nan
rxn31176	0.0|4.3	nan
rxn31177	0.0|4.3	nan
rxn31178	0.0|0.0	nan
rxn31179	0.0|0.47	nan
rxn31180	0.0|0.71	nan
rxn31181	0.0|0.71	nan
rxn31182	0.0|1.75	nan
rxn31183	0.0|0.71	nan
rxn31184	0.0|0.44	nan
rxn31185	0.0|0.71	nan
rxn31186	0.0|3.92	nan
rxn31187	0.0|0.71	nan
rxn31188	0.0|0.34	nan
rxn31189	0.0|0.44	nan
rxn31190	0.0|0.27	nan
rxn31191	0.0|0.54	nan
rxn31192	0.0|0.44	nan
rxn31193	0.0|4.3	nan
rxn31194	0.0|4.29	nan
rxn31195	0.0|0.71	nan
rxn31196	0.0|0.71	nan
rxn31197	0.0|0.47	nan
rxn31198	0.0|0.71	nan
rxn31199	0.0|0.4	nan
rxn31200	0.0|0.68	nan
rxn31201	0.0|0.49	nan
rxn31202	0.0|0.0	nan
rxn31203	0.0|4.88	nan
rxn31204	nan	nan
rxn31205	-74.63|2.18	nan
rxn31206	nan	nan
rxn31207	-3.11|4.34	-2.61|0.69
rxn31208	-10.42|6.55	-282.54|23900.57
rxn31209	7.06|8.63	6.11|0.21
rxn31210	7.06|8.63	6.11|0.21
rxn31211	0.0|0.68	0.08|0.13
rxn31212	-9.59|4.37	281.36|23900.57
rxn31213	6.22|6.11	7.09|0.11
rxn31214	-24.03|0.78	-21.19|1.04
rxn31215	-3.09|6.14	-3.52|0.80
rxn31216	-20.78|8.69	-1.43|0.65
rxn31217	-6.87|3.87	-6.65|0.87
rxn31218	7.22|1.98	-1.48|0.37
rxn31219	nan	nan
rxn31220	nan	nan
rxn31221	-15.16|5.1	-18.58|1.19
rxn31222	1.42|0.69	1.96|0.55
rxn31223	1.47|1.03	1.99|0.28
rxn31224	nan	nan
rxn31225	nan	nan
rxn31226	-0.05|1.02	-0.03|0.60
rxn31227	nan	nan
rxn31228	nan	nan
rxn31229	nan	nan
rxn31230	nan	nan
rxn31231	nan	nan
rxn31232	-0.0|0.81	-1.55|0.85
rxn31233	-356.08|2.72	-245.75|0.86
rxn31234	-356.08|2.72	-245.75|0.86
rxn31235	nan	nan
rxn31236	nan	nan
rxn31237	nan	nan
rxn31238	-0.01|5.36	nan
rxn31239	nan	nan
rxn31240	0.0|2.14	-0.31|0.72
rxn31241	nan	nan
rxn31242	-2.81|4.36	-0.33|0.43
rxn31243	nan	nan
rxn31244	nan	nan
rxn31245	-15.16|5.2	-17.51|1.06
rxn31246	nan	nan
rxn31247	nan	nan
rxn31248	16.12|2.5	21.20|0.44
rxn31249	nan	nan
rxn31250	-9.68|2.26	-5.99|0.78
rxn31251	nan	nan
rxn31252	nan	nan
rxn31253	nan	nan
rxn31254	nan	nan
rxn31255	nan	nan
rxn31256	nan	nan
rxn31257	nan	nan
rxn31258	nan	nan
rxn31259	nan	nan
rxn31260	-15.16|5.15	-17.37|1.14
rxn31261	nan	nan
rxn31262	nan	nan
rxn31263	nan	nan
rxn31264	nan	nan
rxn31265	nan	nan
rxn31266	nan	nan
rxn31267	nan	nan
rxn31268	nan	nan
rxn31269	nan	nan
rxn31270	nan	nan
rxn31271	nan	nan
rxn31272	nan	nan
rxn31273	nan	nan
rxn31274	nan	nan
rxn31275	nan	nan
rxn31276	nan	nan
rxn31277	nan	nan
rxn31278	nan	nan
rxn31279	nan	nan
rxn31280	nan	nan
rxn31281	nan	nan
rxn31282	nan	nan
rxn31283	nan	nan
rxn31284	nan	nan
rxn31285	nan	nan
rxn31286	nan	nan
rxn31287	nan	nan
rxn31288	nan	nan
rxn31289	nan	nan
rxn31290	nan	nan
rxn31291	nan	nan
rxn31292	nan	nan
rxn31293	nan	nan
rxn31294	nan	nan
rxn31295	nan	nan
rxn31296	nan	nan
rxn31297	nan	nan
rxn31298	nan	nan
rxn31299	nan	nan
rxn31300	nan	nan
rxn31301	nan	nan
rxn31302	nan	nan
rxn31303	nan	nan
rxn31304	nan	nan
rxn31305	nan	nan
rxn31306	nan	nan
rxn31307	nan	nan
rxn31308	nan	nan
rxn31309	-157.71|7.99	-127.42|4.95
rxn31310	-29.5|1.98	-23.26|1.00
rxn31311	nan	nan
rxn31312	nan	nan
rxn31313	7.22|2.27	-3.50|0.47
rxn31314	nan	nan
rxn31315	nan	nan
rxn31316	nan	nan
rxn31317	nan	nan
rxn31318	nan	nan
rxn31319	-16.9|8.67	0.13|0.97
rxn31320	nan	nan
rxn31321	nan	nan
rxn31322	nan	nan
rxn31323	nan	nan
rxn31324	nan	nan
rxn31325	nan	nan
rxn31326	nan	nan
rxn31327	nan	nan
rxn31328	nan	nan
rxn31329	nan	nan
rxn31330	75.14|12.06	50.12|0.52
rxn31331	45.41|9.87	14.40|0.81
rxn31332	nan	nan
rxn31333	nan	nan
rxn31334	nan	nan
rxn31335	-4.31|1.37	-5.13|0.13
rxn31336	nan	nan
rxn31337	-43.52|8.13	-40.32|0.31
rxn31338	-39.84|8.05	-40.32|0.31
rxn31339	-43.52|8.69	-40.32|0.31
rxn31340	-39.84|8.59	-40.32|0.31
rxn31341	-39.84|8.6	-40.32|0.31
rxn31342	-39.84|8.59	-40.32|0.31
rxn31343	-39.84|8.56	-40.32|0.31
rxn31344	-39.84|8.56	-40.32|0.31
rxn31345	nan	nan
rxn31346	nan	nan
rxn31347	nan	nan
rxn31348	nan	nan
rxn31349	nan	nan
rxn31350	nan	nan
rxn31351	nan	nan
rxn31352	-43.52|8.13	nan
rxn31353	-39.84|8.05	nan
rxn31354	13.87|5.18	nan
rxn31355	585.49|4.86	873.08|2.55
rxn31356	0.0|2.18	-0.44|0.31
rxn31357	nan	nan
rxn31358	0.0|4.29	nan
rxn31359	0.0|0.71	nan
rxn31360	-6.87|3.85	-7.25|0.84
rxn31361	-6.87|3.85	-7.25|0.84
rxn31362	-11.99|6.16	-11.47|0.31
rxn31363	-11.99|6.15	-11.47|0.32
rxn31364	3.43|3.84	2.95|0.49
rxn31365	3.43|3.84	2.95|0.49
rxn31366	1.75|1.54	1.57|0.57
rxn31367	nan	nan
rxn31368	nan	nan
rxn31369	nan	nan
rxn31370	nan	nan
rxn31371	nan	nan
rxn31372	nan	nan
rxn31373	nan	nan
rxn31374	nan	nan
rxn31375	nan	nan
rxn31376	nan	nan
rxn31377	nan	nan
rxn31378	nan	nan
rxn31379	nan	nan
rxn31380	nan	nan
rxn31381	-45.36|1.5	-46.07|1.64
rxn31382	nan	nan
rxn31383	nan	nan
rxn31384	-91.54|2.18	nan
rxn31385	nan	nan
rxn31386	nan	nan
rxn31387	nan	nan
rxn31388	-30.65|2.29	-33.25|2.13
rxn31389	1.32|6.14	3.14|0.76
rxn31390	60.01|0.92	nan
rxn31391	-6.9|4.33	6.53|0.55
rxn31392	3.13|6.14	1.28|0.92
rxn31393	nan	nan
rxn31394	-19.38|7.53	-18.90|0.50
rxn31395	nan	nan
rxn31396	nan	nan
rxn31397	-70.63|1.32	-69.77|1.14
rxn31398	nan	nan
rxn31399	-46.53|2.0	nan
rxn31400	7.68|6.11	10.54|0.21
rxn31401	-3.09|1.36	-16.25|1.21
rxn31402	nan	nan
rxn31403	nan	nan
rxn31404	-95.93|6.29	-107.85|1.16
rxn31405	-31.87|1.22	-29.51|1.62
rxn31406	8.8|1.91	15.37|2.31
rxn31407	0.0|2.23	-0.87|0.58
rxn31408	8.2|6.31	-1.07|1.13
rxn31409	nan	nan
rxn31410	-14.34|2.92	-59.66|16900.26
rxn31411	-3.11|3.76	-3.80|0.60
rxn31412	-2.3|8.97	9.53|0.95
rxn31413	nan	nan
rxn31414	nan	nan
rxn31415	-114.0|1.76	-120.58|2.56
rxn31416	-2.3|9.23	11.11|0.86
rxn31418	nan	nan
rxn31419	9.48|6.34	8.75|0.99
rxn31420	363.59|254.56	nan
rxn31421	70.04|0.82	nan
rxn31422	-3.11|3.76	-3.84|0.48
rxn31423	-7.78|2.81	-18.71|2.32
rxn31424	-23.02|6.54	-9.21|1.23
rxn31425	1263.95|46.57	578.47|3.24
rxn31426	nan	nan
rxn31427	nan	nan
rxn31428	-24.02|1.87	-22.76|1.11
rxn31429	nan	nan
rxn31430	-1249.72|38.94	-367.27|4.77
rxn31431	nan	nan
rxn31432	nan	nan
rxn31433	nan	nan
rxn31435	-9.8|6.25	-8.61|0.26
rxn31436	3.76|6.39	4.22|0.24
rxn31437	43.24|12.2	nan
rxn31438	nan	nan
rxn31439	-2.3|9.03	10.61|0.78
rxn31440	nan	nan
rxn31441	-2.3|9.12	10.61|0.78
rxn31442	54.5|1.29	53.35|1.62
rxn31443	-2.63|7.05	nan
rxn31444	-2.3|9.18	10.61|0.78
rxn31446	nan	nan
rxn31447	nan	nan
rxn31448	nan	-65.68|23900.57
rxn31449	52.75|2.15	nan
rxn31450	-2.3|9.0	10.74|0.89
rxn31451	-2.3|9.07	10.61|0.78
rxn31452	16.93|8.29	22.65|0.78
rxn31454	nan	nan
rxn31455	nan	nan
rxn31456	61.39|2.33	nan
rxn31457	-22.88|12.57	-20.45|2.50
rxn31460	nan	nan
rxn31461	nan	nan
rxn31465	nan	-116.03|28222.58
rxn31466	nan	-4454.44|790232.31
rxn31467	nan	647.17|71701.72
rxn31468	nan	nan
rxn31469	nan	nan
rxn31470	1.24|5.08	-0.62|0.47
rxn31471	nan	nan
rxn31472	50.98|2.73	nan
rxn31473	-93.11|9.91	-89.07|1.39
rxn31474	-85.07|3.97	-81.79|0.80
rxn31475	nan	nan
rxn31476	-810.78|140.75	-1187.50|66.38
rxn31477	-292.2|26.75	-410.06|50102.16
rxn31478	-292.2|26.75	nan
rxn31479	nan	nan
rxn31480	nan	nan
rxn31481	nan	nan
rxn31482	nan	nan
rxn31483	nan	nan
rxn31484	nan	nan
rxn31485	115.64|6.51	-256.43|3.12
rxn31486	115.64|6.51	-256.43|3.12
rxn31487	nan	nan
rxn31488	nan	nan
rxn31489	nan	nan
rxn31490	nan	nan
rxn31491	nan	nan
rxn31492	nan	nan
rxn31493	nan	nan
rxn31494	nan	nan
rxn31495	nan	nan
rxn31496	nan	nan
rxn31497	nan	nan
rxn31498	nan	nan
rxn31499	nan	nan
rxn31500	nan	nan
rxn31501	nan	nan
rxn31502	nan	nan
rxn31503	nan	nan
rxn31504	nan	nan
rxn31505	nan	nan
rxn31506	nan	nan
rxn31507	nan	nan
rxn31508	4.69|11.38	5.44|0.69
rxn31509	-15.8|11.38	3.16|0.69
rxn31510	nan	-77.81|33800.52
rxn31511	nan	-16.11|23900.57
rxn31512	nan	34.24|28222.58
rxn31513	nan	34.37|28222.58
rxn31514	109.07|283.73	-201.41|29.62
rxn31515	nan	1.83|23900.57
rxn31516	-64.57|1.92	-119.10|1.75
rxn31517	12.56|6.38	21.51|2.30
rxn31518	-22.36|1.58	-16.76|1.56
rxn31519	-449.7|3.84	nan
rxn31520	nan	nan
rxn31521	nan	nan
rxn31522	-332.7|23.04	-335.89|2.23
rxn31523	nan	nan
rxn31524	-44.54|4.92	-67.97|2.08
rxn31525	1096.98|36.3	555.75|71701.73
rxn31526	1096.98|36.3	555.75|71701.73
rxn31527	nan	-1268.22|71701.73
rxn31528	nan	nan
rxn31529	nan	nan
rxn31530	nan	nan
rxn31531	-38.04|10.24	-38.33|0.11
rxn31532	nan	nan
rxn31533	nan	nan
rxn31534	nan	nan
rxn31535	nan	nan
rxn31536	nan	nan
rxn31537	921.34|6.0	903.30|1.05
rxn31538	-104.75|4.28	-89.96|0.87
rxn31539	-178.1|7.94	-170.05|6.18
rxn31540	237.08|148.59	-256.76|36.59
rxn31541	42.17|35.42	-64.19|8.53
rxn31542	193.93|248.11	-490.66|60.11
rxn31543	nan	376.07|143403.44
rxn31544	-7.46|6.28	-5.63|0.42
rxn31545	nan	nan
rxn31546	752.51|53.2	nan
rxn31547	-96.0|7.03	-151.93|27863.96
rxn31548	nan	nan
rxn31549	nan	nan
rxn31550	-1.7|7.5	-4.38|0.85
rxn31551	0.0|0.7	1.02|0.19
rxn31552	0.0|5.03	nan
rxn31553	0.0|0.71	nan
rxn31554	0.0|4.33	nan
rxn31555	0.0|0.41	nan
rxn31556	0.0|1.87	nan
rxn31557	0.0|0.76	nan
rxn31558	0.0|0.51	nan
rxn31559	0.0|0.66	nan
rxn31560	0.0|0.3	nan
rxn31561	0.0|0.81	nan
rxn31562	0.0|1.84	nan
rxn31563	0.0|7.59	nan
rxn31564	0.0|4.99	nan
rxn31565	0.0|0.71	nan
rxn31566	0.0|5.53	nan
rxn31567	0.0|5.06	nan
rxn31568	0.0|1.06	nan
rxn31569	0.0|5.05	nan
rxn31570	0.0|7.23	nan
rxn31571	0.0|5.43	nan
rxn31572	0.0|5.29	nan
rxn31573	0.0|5.5	nan
rxn31574	0.0|5.52	nan
rxn31575	0.0|5.4	nan
rxn31576	0.0|5.3	nan
rxn31577	0.0|5.23	nan
rxn31578	0.0|5.16	nan
rxn31579	0.0|5.09	nan
rxn31580	0.0|5.11	nan
rxn31581	0.0|5.39	nan
rxn31582	0.0|5.22	nan
rxn31583	0.0|5.15	nan
rxn31584	108.78|12.23	109.51|0.80
rxn31585	20.43|13.07	18.48|0.22
rxn31586	nan	nan
rxn31587	nan	nan
rxn31588	nan	nan
rxn31589	nan	nan
rxn31590	-99.11|4.79	575.36|3.41
rxn31591	-150.31|4.54	492.98|4.26
rxn31592	nan	nan
rxn31593	nan	nan
rxn31594	nan	nan
rxn31595	nan	nan
rxn31596	nan	nan
rxn31597	nan	nan
rxn31598	nan	nan
rxn31599	nan	nan
rxn31600	nan	nan
rxn31601	nan	nan
rxn31602	0.0|5.03	nan
rxn31603	0.0|5.33	nan
rxn31604	0.0|5.16	nan
rxn31605	0.0|5.09	nan
rxn31606	0.0|5.23	nan
rxn31607	nan	nan
rxn31608	nan	nan
rxn31609	nan	nan
rxn31610	nan	nan
rxn31611	nan	nan
rxn31612	nan	nan
rxn31613	nan	nan
rxn31614	nan	nan
rxn31615	nan	nan
rxn31616	nan	nan
rxn31617	nan	nan
rxn31618	nan	nan
rxn31619	nan	nan
rxn31620	nan	nan
rxn31621	nan	nan
rxn31622	nan	nan
rxn31623	nan	nan
rxn31624	nan	nan
rxn31625	nan	nan
rxn31626	nan	nan
rxn31627	nan	nan
rxn31628	nan	nan
rxn31629	nan	nan
rxn31630	nan	nan
rxn31631	nan	nan
rxn31632	nan	nan
rxn31633	nan	nan
rxn31634	nan	nan
rxn31635	nan	nan
rxn31636	nan	nan
rxn31637	nan	nan
rxn31638	nan	nan
rxn31639	nan	nan
rxn31640	nan	nan
rxn31641	nan	nan
rxn31642	nan	nan
rxn31643	nan	nan
rxn31644	nan	nan
rxn31645	nan	nan
rxn31646	452.88|3.14	335.73|0.85
rxn31647	nan	nan
rxn31648	nan	nan
rxn31649	-936.2|9.79	-684.75|0.71
rxn31650	-936.2|9.8	-682.89|0.63
rxn31651	-459.39|3.63	-342.02|0.48
rxn31652	-470.35|4.45	-344.08|0.57
rxn31653	-470.35|5.27	-345.58|0.60
rxn31654	-470.35|5.29	-343.72|0.53
rxn31655	nan	nan
rxn31656	452.23|3.29	337.32|0.81
rxn31657	-454.77|7.16	-338.96|0.38
rxn31658	-936.2|9.7	-683.57|0.87
rxn31659	nan	nan
rxn31660	nan	nan
rxn31661	360.49|7.0	234.81|0.92
rxn31662	0.0|1.24	-2.32|0.69
rxn31663	nan	-2.33|0.69
rxn31664	456.22|3.4	337.41|0.86
rxn31665	-497.83|3.85	-380.42|1.09
rxn31666	-477.87|7.34	-342.71|0.46
rxn31668	nan	nan
rxn31669	nan	nan
rxn31670	nan	nan
rxn31671	nan	nan
rxn31672	nan	nan
rxn31673	-451.57|7.02	-333.48|0.98
rxn31674	nan	nan
rxn31675	-0.46|3.9	-0.37|0.77
rxn31677	-452.56|8.5	-335.67|0.38
rxn31678	nan	nan
rxn31679	nan	nan
rxn31680	nan	nan
rxn31681	nan	nan
rxn31682	-450.26|6.96	-340.24|1.14
rxn31683	-450.26|6.94	-340.24|1.14
rxn31684	-452.56|13.32	-335.67|0.38
rxn31685	nan	nan
rxn31686	nan	nan
rxn31687	nan	nan
rxn31688	nan	nan
rxn31689	nan	nan
rxn31690	370.41|8.55	nan
rxn31691	456.22|6.65	337.41|0.86
rxn31692	-551.95|9.14	nan
rxn31696	nan	nan
rxn31697	nan	nan
rxn31698	-472.92|7.12	-354.71|47801.15
rxn31699	nan	nan
rxn31700	-478.58|8.62	-348.45|1.14
rxn31701	-468.1|7.14	-354.87|47801.15
rxn31702	360.49|6.99	234.82|0.92
rxn31703	-477.87|7.34	-342.67|0.46
rxn31704	360.49|6.95	234.45|0.99
rxn31705	1275.85|13.47	931.03|1.66
rxn31706	-479.78|4.03	-332.30|1.34
rxn31707	nan	nan
rxn31708	466.92|4.23	338.55|0.48
rxn31709	-446.02|11.95	-335.11|1.93
rxn31710	-438.78|11.9	-326.79|1.04
rxn31711	nan	nan
rxn31712	nan	nan
rxn31713	nan	nan
rxn31714	nan	nan
rxn31715	nan	nan
rxn31716	-479.44|4.01	-340.05|0.92
rxn31717	360.49|6.99	234.82|0.92
rxn31718	360.06|7.54	245.94|0.82
rxn31719	360.06|7.54	245.94|0.82
rxn31720	-452.56|8.51	-335.67|0.38
rxn31721	-477.87|7.28	-343.83|0.46
rxn31722	452.07|3.13	338.25|1.32
rxn31723	-462.4|7.19	-345.28|0.78
rxn31724	-39.84|8.6	-40.32|0.31
rxn31725	-39.84|8.56	-40.32|0.31
rxn31726	-462.85|11.01	-338.64|0.67
rxn31727	nan	nan
rxn31728	nan	-322.13|23900.57
rxn31729	-552.32|7.88	-483.89|27863.96
rxn31730	nan	nan
rxn31731	-451.1|7.35	-335.86|0.43
rxn31732	387.61|3.77	268.75|1.18
rxn31733	nan	nan
rxn31734	434.51|7.37	317.11|1.03
rxn31735	nan	nan
rxn31736	nan	nan
rxn31737	nan	nan
rxn31738	nan	nan
rxn31739	nan	nan
rxn31740	nan	nan
rxn31741	nan	nan
rxn31742	nan	nan
rxn31743	nan	nan
rxn31744	nan	nan
rxn31745	0.07|6.54	-64.08|23900.57
rxn31746	-14.03|5.98	-69.36|16900.26
rxn31747	2.1|4.19	37.71|7504.61
rxn31748	0.07|6.54	-64.08|23900.57
rxn31749	-1.7|8.03	nan
rxn31750	-16.12|6.31	-6.24|2.43
rxn31751	0.0|5.23	0.44|0.72
rxn31752	nan	nan
rxn31753	0.0|5.23	0.44|0.72
rxn31754	nan	nan
rxn31755	-1.6|5.09	1.23|0.45
rxn31756	nan	nan
rxn31757	6.22|6.13	4.36|0.24
rxn31758	0.48|6.58	1.09|0.09
rxn31759	0.0|0.71	nan
rxn31760	6.22|6.13	4.36|0.24
rxn31761	3.3|5.14	-1.04|0.30
rxn31762	nan	nan
rxn31763	-41.51|3.88	-40.90|1.18
rxn31764	0.0|2.01	nan
rxn31765	-41.51|3.88	-40.90|1.18
rxn31766	-10.77|7.42	-5.81|1.11
rxn31767	-10.77|7.42	-5.81|1.11
rxn31768	-22.53|5.44	-18.20|0.71
rxn31769	-22.53|5.44	-18.20|0.71
rxn31770	0.0|3.44	nan
rxn31771	7.22|2.17	-0.83|0.33
rxn31772	-3.11|3.57	-1.88|0.47
rxn31773	-24.02|2.43	-22.85|1.11
rxn31774	-211.74|1.61	-214.78|0.39
rxn31775	-24.6|9.14	-23.92|0.27
rxn31776	-10.77|7.42	-5.81|1.11
rxn31777	1.07|3.95	0.76|0.72
rxn31778	0.0|2.18	0.00|0.00
rxn31779	-10.77|7.42	-5.81|1.11
rxn31780	0.0|1.8	nan
rxn31781	-36.61|11.74	-0.32|0.83
rxn31782	nan	nan
rxn31783	6.22|6.13	4.36|0.24
rxn31784	-6.35|4.44	-5.84|1.01
rxn31785	-9.8|6.13	-14.12|0.57
rxn31786	3.76|6.11	6.14|0.20
rxn31787	nan	nan
rxn31788	0.0|0.64	nan
rxn31789	-95.83|6.46	-105.22|0.86
rxn31790	-6.61|3.72	6.55|0.98
rxn31791	0.0|1.8	0.00|0.00
rxn31792	-3.66|3.85	1.26|0.94
rxn31793	0.0|0.71	nan
rxn31794	nan	nan
rxn31795	nan	nan
rxn31796	-0.73|4.43	0.75|0.61
rxn31797	-39.19|1.93	-39.76|1.06
rxn31798	0.0|0.44	nan
rxn31799	-39.19|1.93	-39.76|1.06
rxn31800	nan	nan
rxn31801	6.22|6.12	8.10|0.14
rxn31802	nan	nan
rxn31803	1.07|5.7	0.36|0.72
rxn31804	0.0|5.42	nan
rxn31805	nan	nan
rxn31806	nan	nan
rxn31807	-0.1|1.53	-2.63|0.81
rxn31808	-0.1|1.53	-2.63|0.81
rxn31809	-5.32|1.06	-2.87|0.67
rxn31810	0.0|4.41	nan
rxn31811	-5.32|1.06	-2.87|0.67
rxn31812	-9.8|6.12	-9.87|1.45
rxn31813	3.3|4.76	-1.04|0.30
rxn31814	nan	nan
rxn31815	1.07|5.7	0.36|0.72
rxn31816	1.07|5.7	0.36|0.72
rxn31817	0.0|1.36	nan
rxn31818	0.0|1.63	nan
rxn31819	0.0|2.4	nan
rxn31820	0.0|1.36	nan
rxn31821	0.0|2.4	nan
rxn31822	nan	14.35|23900.57
rxn31823	nan	14.35|23900.57
rxn31824	nan	14.35|23900.57
rxn31825	nan	14.35|23900.57
rxn31826	-8.18|3.04	-11.90|4.13
rxn31827	0.0|4.37	nan
rxn31828	0.0|4.54	nan
rxn31829	nan	nan
rxn31830	0.0|2.05	nan
rxn31831	0.0|4.37	nan
rxn31832	0.0|2.05	nan
rxn31833	0.0|2.05	nan
rxn31834	7.22|2.69	-3.32|0.30
rxn31835	nan	nan
rxn31836	-5.75|5.0	-5.90|0.41
rxn31837	-16.55|8.08	-14.21|0.33
rxn31838	-5.75|5.0	-5.90|0.41
rxn31839	3.76|7.93	4.37|0.23
rxn31840	nan	nan
rxn31841	-16.55|8.08	-14.21|0.33
rxn31842	7.22|2.16	-3.94|0.33
rxn31843	0.0|5.87	nan
rxn31844	0.0|1.99	nan
rxn31845	0.0|3.03	nan
rxn31846	-13.4|7.53	-15.08|0.33
rxn31847	0.0|6.03	0.71|0.35
rxn31848	0.0|2.23	nan
rxn31849	0.0|0.69	nan
rxn31850	0.0|0.69	nan
rxn31851	2.56|0.79	4.72|0.72
rxn31852	0.0|1.13	nan
rxn31853	0.0|0.99	-2.11|1.05
rxn31854	0.0|0.99	-2.11|1.05
rxn31855	0.0|0.99	-2.11|1.05
rxn31856	0.0|1.13	nan
rxn31857	4.98|0.65	2.51|0.73
rxn31858	0.0|14.25	-0.95|0.40
rxn31859	0.0|1.48	nan
rxn31860	-90.63|6.54	-53.04|23900.57
rxn31861	0.0|14.25	-0.95|0.40
rxn31862	0.0|1.48	nan
rxn31863	2.3|11.49	0.54|0.21
rxn31864	-90.63|6.54	-53.04|23900.57
rxn31865	0.0|1.48	nan
rxn31866	4.98|0.65	2.51|0.73
rxn31867	9.53|5.02	nan
rxn31868	-2.56|1.06	-4.63|0.68
rxn31869	1.01|1.8	0.13|0.42
rxn31870	-3.79|7.4	-8.94|1.02
rxn31871	7.87|4.33	51.03|23900.57
rxn31872	7.87|4.33	51.03|23900.57
rxn31874	0.0|2.81	nan
rxn31875	nan	nan
rxn31876	0.0|2.81	nan
rxn31877	nan	nan
rxn31878	2.3|11.49	0.54|0.21
rxn31879	-2.3|9.24	nan
rxn31880	7.87|4.33	51.03|23900.57
rxn31881	nan	nan
rxn31882	-30.13|3.77	-27.42|1.38
rxn31883	nan	nan
rxn31884	0.0|1.97	nan
rxn31885	-4.72|1.04	-0.14|0.59
rxn31886	1.92|7.52	2.04|0.27
rxn31887	nan	nan
rxn31888	-8.48|4.16	-5.49|0.18
rxn31889	-8.45|8.63	9.56|1.23
rxn31890	-8.45|8.63	9.56|1.23
rxn31891	3.67|6.81	4.82|0.24
rxn31892	5.22|6.29	4.81|0.25
rxn31893	5.22|6.29	4.81|0.25
rxn31894	-9.8|6.14	-8.49|0.57
rxn31895	-9.8|6.14	-9.86|1.45
rxn31896	-0.94|1.51	3.56|0.52
rxn31897	0.0|5.26	nan
rxn31898	0.0|5.15	nan
rxn31899	-0.94|1.51	3.56|0.52
rxn31900	0.0|5.15	nan
rxn31901	-9.8|6.51	-8.66|0.26
