ID	GF	EQ
cpd17769	-164.19|7.15	49.62|56445.16
cpd17770	10000000.0|10000000.0	nan
cpd17771	10000000.0|10000000.0	nan
cpd17772	-164.19|7.15	49.62|56445.16
cpd17773	-86.31|7.19	128.27|56445.16
cpd17774	10000000.0|10000000.0	nan
cpd17775	-126.15|7.14	87.95|56445.16
cpd17776	-126.15|7.14	87.95|56445.16
cpd17777	-126.15|7.14	87.95|56445.16
cpd17778	-42.49|0.93	96.62|0.78
cpd17779	-126.15|7.14	87.95|56445.16
cpd17780	-44.3|0.93	97.10|0.79
cpd17781	-44.3|0.93	97.10|0.79
cpd17782	-165.99|7.11	47.63|56445.16
cpd17783	-164.19|7.15	49.62|56445.16
cpd17784	-140.31|3.71	-65.99|4.78
cpd17785	-169.61|3.42	-108.46|4.43
cpd17786	-119.96|2.88	-32.89|23900.57
cpd17787	-97.61|2.55	14.08|2.31
cpd17788	-121.58|2.71	30.84|23900.57
cpd17789	-739.23|7.31	-273.92|23900.57
cpd17790	-311.77|3.24	-164.23|2.70
cpd17791	-60.68|3.54	171.59|25051.08
cpd17792	-428.28|3.85	-109.65|2.29
cpd17793	-586.76|5.16	-173.39|2.49
cpd17794	-745.24|6.56	-235.02|2.74
cpd17795	-191.02|5.58	96.30|5.13
cpd17796	-207.3|5.59	94.77|4.98
cpd17797	-176.67|3.62	38.21|3.49
cpd17798	-162.02|3.78	59.38|3.69
cpd17799	-222.23|3.76	18.70|3.28
cpd17800	-126.15|7.14	87.95|56445.16
cpd17801	-825.23|8.06	nan
cpd17802	-44.71|0.92	83.31|0.69
cpd17803	-353.11|3.8	-19.55|1.65
cpd17804	-310.63|3.74	80.95|2.17
cpd17805	-310.82|3.75	101.13|2.21
cpd17806	-275.38|3.76	131.94|2.35
cpd17807	-275.57|3.77	153.55|2.38
cpd17808	-187.15|3.82	240.37|2.84
cpd17809	-561.29|6.58	2.89|2.47
cpd17810	-163.63|2.79	189.24|2.37
cpd17811	-134.75|2.62	198.78|2.03
cpd17812	-115.05|2.79	235.74|2.56
cpd17813	-86.17|2.92	245.28|2.52
cpd17814	-442.65|5.27	24.19|2.24
cpd17815	nan	nan
cpd17816	204.64|9.37	nan
cpd17817	222.4|8.5	nan
cpd17818	10000000.0|10000000.0	nan
cpd17819	10000000.0|10000000.0	nan
cpd17820	82.4|2.21	226.75|1.81
cpd17821	16.14|0.89	66.62|0.89
cpd17822	10000000.0|10000000.0	83.49|23900.57
cpd17823	-32.6|1.42	174.33|1.25
cpd17824	-95.46|1.22	88.03|23900.57
cpd17825	-65.34|2.08	94.00|1.84
cpd17826	-165.99|7.11	47.63|56445.16
cpd17827	-165.99|7.11	47.63|56445.16
cpd17828	1.43|2.82	232.98|3.61
cpd17829	83.91|2.21	249.66|1.83
cpd17830	-58.85|1.12	85.07|1.06
cpd17831	-128.45|2.85	-11.28|16170.40
cpd17832	-32.05|0.5	nan
cpd17833	-154.26|7.23	nan
cpd17834	-154.05|12.65	158.28|100204.32
cpd17835	-154.26|7.23	nan
cpd17836	-165.99|7.11	47.63|56445.16
cpd17837	-797.61|3.74	nan
cpd17838	-822.44|3.82	nan
cpd17839	-48.35|2.69	nan
cpd17840	-23.52|2.54	nan
cpd17841	-28.77|1.43	148.48|1.24
cpd17842	-68.25|1.57	99.98|1.40
cpd17843	-53.6|1.61	121.15|1.37
cpd17844	-65.01|1.11	160.88|0.98
cpd17845	-104.49|1.29	nan
cpd17846	-231.66|3.44	-17.11|2.59
cpd17847	-390.14|4.43	nan
cpd17848	-273.08|2.32	-130.03|1.94
cpd17849	-474.78|3.56	-263.94|2.01
cpd17850	-174.68|4.4	-167.90|15792.83
cpd17851	-99.17|4.18	-58.48|15792.83
cpd17852	-31.59|1.32	45.51|1.57
cpd17853	-33.16|1.59	32.05|1.93
cpd17854	-111.64|3.03	-18.94|2.62
cpd17855	nan	nan
cpd17856	-265.56|2.07	-95.66|1.27
cpd17857	-156.44|12.6	130.86|100204.32
cpd17858	-84.68|2.97	60.79|23900.57
cpd17859	-203.56|12.35	47.29|50102.16
cpd17860	-201.96|5.82	nan
cpd17861	-320.2|4.77	-144.55|4.75
cpd17862	-320.2|4.77	-144.55|4.75
cpd17863	-320.2|4.77	-144.64|4.75
cpd17864	-274.64|4.97	-125.04|5.11
cpd17865	-274.64|4.97	-125.04|5.11
cpd17866	-274.64|4.97	-125.04|5.11
cpd17867	-255.44|3.3	-60.61|3.41
cpd17868	-377.69|4.24	-86.98|3.48
cpd17869	-377.69|4.24	-86.98|3.48
cpd17870	-276.43|3.39	-20.73|23900.57
cpd17871	3.23|1.39	93.89|1.37
cpd17872	77.97|4.71	nan
cpd17873	-118.22|2.59	-42.59|23900.57
cpd17874	-118.22|2.59	-25.54|23900.57
cpd17875	-117.72|2.49	-82.75|23900.57
cpd17876	-182.53|3.12	-101.37|23900.57
cpd17877	-195.96|2.85	-184.30|15009.22
cpd17878	-58.3|1.92	158.07|1.72
cpd17879	8.59|3.71	127.39|23900.57
cpd17880	-58.3|1.92	158.07|1.72
cpd17881	198.03|9.35	nan
cpd17882	-148.18|1.02	32.98|0.97
cpd17883	-117.38|3.34	-39.52|15009.22
cpd17884	-243.98|3.62	-37.83|23900.57
cpd17885	-156.18|3.05	-91.49|3.66
cpd17886	-141.53|3.06	-70.31|3.73
cpd17887	-207.58|3.9	39.87|3.48
cpd17888	-21.6|1.85	66.55|1.94
cpd17889	-46.54|1.83	24.74|1.92
cpd17890	-46.54|1.83	24.74|1.92
cpd17891	-32.33|2.36	-9.37|15009.22
cpd17892	-65.61|4.6	-128.86|30018.44
cpd17893	-122.14|2.31	68.98|2.13
cpd17894	39.32|2.86	300.34|1.94
cpd17895	-45.53|1.34	44.04|1.18
cpd17896	-68.76|3.39	32.40|47801.15
cpd17897	-21.76|4.61	nan
cpd17898	10000000.0|10000000.0	nan
cpd17899	-66.17|1.77	nan
cpd17900	4.81|1.48	185.14|1.78
cpd17901	27.64|7.29	-56.74|30018.44
cpd17902	41.84|5.47	-20.84|30018.44
cpd17903	23.64|3.42	185.19|25051.08
cpd17904	18.63|3.44	200.77|25051.08
cpd17905	-36.28|1.78	35.79|1.97
cpd17906	-69.46|1.77	42.50|2.11
cpd17907	-565.5|4.89	-238.21|15009.22
cpd17908	-647.19|5.54	-289.74|7504.61
cpd17909	-31.88|3.99	137.16|32834.59
cpd17910	-611.61|12.07	-152.29|84667.75
cpd17911	-453.13|11.33	-90.66|84667.75
cpd17912	43.13|1.41	119.02|0.74
cpd17913	28.55|1.22	108.28|23900.57
cpd17914	33.8|1.47	162.29|1.31
cpd17915	33.8|1.47	161.49|1.31
cpd17916	16.97|2.02	198.58|11521.82
cpd17917	44.37|2.14	178.06|11521.82
cpd17918	62.58|1.96	215.47|2.52
cpd17919	10000000.0|10000000.0	nan
cpd17920	82.31|2.39	286.57|11521.82
cpd17921	-201.87|1.61	-65.56|1.35
cpd17922	nan	nan
cpd17923	nan	nan
cpd17924	-78.47|2.44	nan
cpd17925	-33.94|5.05	44.82|23900.57
cpd17926	-308.01|2.46	4.49|2.39
cpd17927	-310.8|0.55	-260.69|1.70
cpd17928	-263.59|1.32	-125.92|23900.57
cpd17929	-235.4|0.47	nan
cpd17930	-278.67|1.99	-56.03|2.17
cpd17931	10000000.0|10000000.0	nan
cpd17932	10000000.0|10000000.0	nan
cpd17933	10000000.0|10000000.0	nan
cpd17934	10000000.0|10000000.0	nan
cpd17935	10000000.0|10000000.0	nan
cpd17936	10000000.0|10000000.0	nan
cpd17937	10000000.0|10000000.0	nan
cpd17938	10000000.0|10000000.0	nan
cpd17939	10000000.0|10000000.0	nan
cpd17940	10000000.0|10000000.0	nan
cpd17941	10000000.0|10000000.0	nan
cpd17942	-182.53|3.12	-118.48|23900.57
cpd17943	-155.26|4.41	-77.18|23900.57
cpd17944	-437.31|6.36	616.13|6.74
cpd17945	-306.39|2.48	25.62|2.40
cpd17946	-306.39|2.48	25.62|2.40
cpd17947	10000000.0|10000000.0	nan
cpd17948	-243.04|3.82	-46.07|4.63
cpd17949	-21.33|1.69	119.14|1.14
cpd17950	151.71|9.3	nan
cpd17951	2.71|12.47	431.31|96773.32
cpd17952	-218.88|2.2	34.20|23900.57
cpd17953	-308.14|2.95	-116.54|15792.83
cpd17954	-300.61|4.33	174.69|11521.82
cpd17955	-211.93|5.2	-57.21|22513.83
cpd17956	-307.94|2.75	-69.17|1.50
cpd17957	-264.14|2.86	12.50|1.86
cpd17958	-228.89|2.86	63.87|2.02
cpd17959	-229.08|2.87	85.48|2.03
cpd17960	-149.4|2.52	166.13|1.95
cpd17961	-134.75|2.62	198.78|2.03
cpd17962	-134.75|2.62	198.78|2.03
cpd17963	-134.75|2.62	198.78|2.03
cpd17964	-156.68|3.1	223.87|11521.82
cpd17965	-156.68|3.1	223.87|11521.82
cpd17966	-268.1|2.54	-28.83|1.39
cpd17967	-224.3|2.66	52.83|1.78
cpd17968	-189.05|2.67	104.20|1.95
cpd17969	-109.37|2.4	184.85|1.95
cpd17970	-94.72|2.5	217.50|2.03
cpd17971	-94.72|2.5	217.50|2.03
cpd17972	-143.0|2.87	207.88|2.22
cpd17973	-153.26|3.0	214.21|2.52
cpd17974	-108.1|3.11	270.37|11521.82
cpd17975	-86.17|2.92	245.28|2.52
cpd17976	-115.05|2.79	235.74|2.56
cpd17977	-143.0|2.87	207.88|2.22
cpd17978	-108.1|3.11	270.37|11521.82
cpd17979	-84.55|2.93	266.42|2.53
cpd17980	-113.43|2.8	256.87|2.57
cpd17981	-141.38|2.88	229.02|2.23
cpd17982	-381.96|4.96	-33.26|15009.22
cpd17983	-377.37|4.81	-46.04|15009.22
cpd17984	-391.33|3.98	-36.63|1.73
cpd17985	-366.89|4.03	118.39|23900.57
cpd17986	-354.67|3.78	-18.65|1.60
cpd17987	-402.81|5.1	64.52|2.25
cpd17988	-531.92|3.77	-176.09|1.79
cpd17989	-491.78|4.07	nan
cpd17990	10000000.0|10000000.0	nan
cpd17991	10000000.0|10000000.0	nan
cpd17992	10000000.0|10000000.0	nan
cpd17993	10000000.0|10000000.0	nan
cpd17994	-23.03|0.97	92.24|0.78
cpd17995	-124.74|2.09	-81.07|23900.57
cpd17996	-247.82|4.34	nan
cpd17997	-249.04|4.33	-174.04|47801.15
cpd17998	10000000.0|10000000.0	nan
cpd17999	10000000.0|10000000.0	nan
cpd18000	-2.17|1.13	167.12|1.35
cpd18001	4.39|1.06	151.54|1.40
cpd18002	-34.78|1.08	110.15|1.43
cpd18003	-41.34|1.13	125.73|1.39
cpd18004	10000000.0|10000000.0	nan
cpd18005	-21.07|6.5	nan
cpd18006	-88.97|2.43	59.93|2.44
cpd18007	-128.45|2.63	11.42|2.78
cpd18008	22.09|2.23	162.84|23900.57
cpd18009	-862.23|3.56	-489.74|1.89
cpd18010	-57.65|1.22	122.98|1.21
cpd18011	-179.79|1.23	-83.37|0.48
cpd18012	-640.49|2.77	-416.10|1.59
cpd18013	-611.8|2.81	-344.91|1.51
cpd18014	-597.35|3.06	-286.08|2.29
cpd18015	-600.65|2.73	-375.78|1.77
cpd18016	-571.96|2.75	-304.59|1.70
cpd18017	-557.51|3.01	-245.75|2.42
cpd18018	-641.81|2.72	-396.88|1.61
cpd18019	-17.96|3.48	-61.30|30018.44
cpd18020	-50.86|3.83	-66.36|30018.44
cpd18021	-60.39|6.83	73.80|56445.16
cpd18022	10000000.0|10000000.0	nan
cpd18023	-69.6|7.18	71.50|56445.16
cpd18024	-41.39|7.19	119.76|56445.16
cpd18025	-47.95|7.19	135.34|56445.16
cpd18026	-98.93|6.94	112.74|58920.92
cpd18027	-135.05|6.91	-64.21|58920.92
cpd18028	-63.28|6.81	25.70|56445.16
cpd18029	10000000.0|10000000.0	nan
cpd18030	10000000.0|10000000.0	nan
cpd18031	-229.68|1.63	-70.98|0.90
cpd18032	10000000.0|10000000.0	nan
cpd18033	-590.15|2.73	-371.88|0.63
cpd18034	-415.23|1.8	-253.95|1.53
cpd18035	-413.56|0.99	nan
cpd18036	-102.83|2.75	nan
cpd18037	nan	nan
cpd18038	-425.13|1.61	-275.58|0.57
cpd18039	-4.27|2.23	264.89|23900.57
cpd18040	nan	nan
cpd18041	nan	nan
cpd18042	-357.28|4.65	438.13|5.17
cpd18043	nan	nan
cpd18044	10000000.0|10000000.0	nan
cpd18045	-301.76|2.83	-121.05|23900.57
cpd18046	10000000.0|10000000.0	nan
cpd18047	10000000.0|10000000.0	nan
cpd18048	-57.65|1.22	122.98|1.21
cpd18049	-115.45|0.64	75.61|0.67
cpd18050	-377.65|2.77	-160.25|0.65
cpd18051	-37.31|3.86	286.53|3.12
cpd18052	-155.75|4.3	141.45|3.59
cpd18053	-111.8|4.43	204.67|3.91
cpd18054	-230.24|5.03	59.48|4.71
cpd18055	-215.59|5.14	80.54|4.88
cpd18056	-64.83|6.82	25.70|56445.16
cpd18057	-555.1|5.48	-413.34|36490.36
cpd18058	-98.61|2.36	-55.42|1.05
cpd18059	-93.53|3.24	1.27|23900.57
cpd18060	-91.5|1.83	19.55|23900.57
cpd18061	-41.83|1.85	149.30|23900.57
cpd18062	-69.97|3.06	76.34|33800.52
cpd18063	-69.97|3.06	76.34|33800.52
cpd18064	-41.83|1.85	149.30|23900.57
cpd18065	-75.92|3.17	38.72|33800.52
cpd18066	-84.62|3.03	54.81|33800.52
cpd18067	10000000.0|10000000.0	nan
cpd18068	10000000.0|10000000.0	nan
cpd18069	10000000.0|10000000.0	nan
cpd18070	-111.23|1.27	-58.32|0.98
cpd18071	10000000.0|10000000.0	nan
cpd18072	nan	nan
cpd18074	nan	nan
cpd18075	nan	nan
cpd18076	nan	nan
cpd18077	nan	nan
cpd18078	nan	nan
cpd18079	nan	nan
cpd18080	nan	nan
cpd18081	nan	nan
cpd18082	nan	nan
cpd19000	10000000.0|10000000.0	nan
cpd19001	-218.28|1.54	-101.69|0.27
cpd19002	-164.13|0.38	nan
cpd19003	-65.83|1.98	42.01|16900.26
cpd19004	10000000.0|10000000.0	nan
cpd19005	-319.2|0.31	nan
cpd19006	-430.78|1.51	-313.16|0.46
cpd19007	-25.0|1.58	nan
cpd19008	-72.12|0.35	7.93|0.30
cpd19009	-218.28|1.54	-101.69|0.27
cpd19010	nan	nan
cpd19011	nan	nan
cpd19012	10000000.0|10000000.0	nan
cpd19013	-18.97|0.5	19.05|0.26
cpd19014	10000000.0|10000000.0	nan
cpd19015	nan	nan
cpd19016	-85.66|0.51	38.50|0.60
cpd19017	-43.25|6.17	nan
cpd19018	-239.04|0.45	-200.10|0.35
cpd19019	-154.91|0.96	-20.59|0.97
cpd19020	-116.06|1.97	-33.62|1.46
cpd19021	-73.77|1.56	nan
cpd19022	-40.68|1.27	0.24|2.10
cpd19023	14.98|0.97	123.59|1.54
cpd19024	-79.95|0.33	-1.36|0.24
cpd19025	-430.78|1.51	-311.21|0.30
cpd19026	-109.64|0.4	-20.27|0.39
cpd19027	10000000.0|10000000.0	-103.22|23900.57
cpd19028	-394.12|1.32	-295.36|0.31
cpd19029	nan	nan
cpd19030	-161.2|0.49	-70.38|0.38
cpd19031	-425.13|1.61	-275.58|0.57
cpd19032	-487.65|1.94	-326.60|1.16
cpd19033	10000000.0|10000000.0	nan
cpd19034	-81.77|0.71	6.20|0.77
cpd19035	-431.67|1.31	-313.51|0.30
cpd19036	-644.17|1.3	-526.66|0.48
cpd19037	-20.38|0.9	106.70|23900.57
cpd19038	nan	nan
cpd19039	-44.7|0.31	51.17|0.39
cpd19040	-137.6|2.57	-123.92|28222.58
cpd19041	-226.94|0.4	-189.86|0.37
cpd19042	-202.17|0.45	-124.26|0.37
cpd19043	-121.55|0.27	-50.69|0.24
cpd19044	-112.07|0.27	-61.13|0.26
cpd19045	-151.56|0.45	-60.14|0.41
cpd19046	-159.58|0.49	-49.25|0.38
cpd19047	-153.18|0.44	-81.27|0.41
cpd19048	53.49|1.36	191.33|1.40
cpd19049	nan	nan
cpd19050	10000000.0|10000000.0	88.39|28222.58
cpd19051	10000000.0|10000000.0	nan
cpd19052	10000000.0|10000000.0	22.69|78862.20
cpd19053	10000000.0|10000000.0	nan
cpd19054	10000000.0|10000000.0	nan
cpd19055	-162.97|1.02	nan
cpd19056	-37.14|1.82	130.59|1.85
cpd19057	10000000.0|10000000.0	nan
cpd19058	47.35|6.55	-20.79|28647.01
cpd19059	110.77|9.07	nan
cpd19060	109.09|6.18	nan
cpd19061	56.52|2.01	270.17|2.12
cpd19062	111.92|3.28	nan
cpd19063	-35.7|2.59	153.60|2.69
cpd19064	10000000.0|10000000.0	-42.89|111021.87
cpd19065	10000000.0|10000000.0	nan
cpd19066	-73.28|1.26	117.40|1.44
cpd19067	10000000.0|10000000.0	nan
cpd19068	10000000.0|10000000.0	nan
cpd19069	-49.88|0.79	18.60|0.58
cpd19070	-41.55|1.79	125.47|1.84
cpd19071	2.18|2.55	157.50|1.92
cpd19072	84.92|2.28	153.80|23900.57
cpd19073	10000000.0|10000000.0	nan
cpd19074	10000000.0|10000000.0	100.16|23900.57
cpd19075	10000000.0|10000000.0	-21.99|36710.18
cpd19076	16.62|1.86	202.99|1.36
cpd19077	71.88|7.64	-14.86|3.16
cpd19078	-75.53|2.24	nan
cpd19079	51.71|2.08	255.66|2.21
cpd19080	-92.53|0.89	-51.03|0.62
cpd19081	10000000.0|10000000.0	nan
cpd19082	-24.25|4.46	53.80|3.16
cpd19083	-86.23|2.17	179.98|1.78
cpd19084	-53.18|2.2	281.15|2.01
cpd19085	-53.18|2.2	281.15|2.01
cpd19086	56.52|2.01	270.17|2.12
cpd19087	18.33|1.72	173.31|1.78
cpd19088	-26.51|1.61	183.78|1.88
cpd19089	80.17|2.19	190.78|23900.57
cpd19090	-370.68|7.89	318.72|41299.72
cpd19091	-19.82|4.04	nan
cpd19092	-537.32|1.78	-162.21|0.33
cpd19093	-80.78|6.68	nan
cpd19094	10000000.0|10000000.0	-188.93|78862.20
cpd19095	-113.56|3.06	239.95|29272.11
cpd19096	-34.06|2.09	181.72|29272.10
cpd19097	-220.95|3.38	nan
cpd19098	-44.0|1.99	nan
cpd19099	10000000.0|10000000.0	83.97|28222.58
cpd19100	10000000.0|10000000.0	87.94|28222.58
cpd19101	-378.75|1.24	nan
cpd19102	-217.42|0.82	-102.15|0.16
cpd19103	-85.44|1.54	89.31|1.92
cpd19104	10000000.0|10000000.0	nan
cpd19105	71.5|1.8	191.91|2.24
cpd19106	2.4|1.03	129.48|1.98
cpd19107	14.98|0.97	135.43|1.33
cpd19108	6.08|0.85	180.89|0.91
cpd19109	-179.54|0.71	-83.56|0.24
cpd19110	-36.53|5.32	nan
cpd19111	-377.65|4.09	-112.33|25051.08
cpd19112	-377.08|1.7	-29.11|1.06
cpd19113	10000000.0|10000000.0	31.63|33800.52
cpd19114	-493.47|6.15	-63.41|25051.08
cpd19115	-177.97|0.5	nan
cpd19116	-65.33|1.11	72.40|1.28
cpd19117	-12.03|1.63	107.89|1.27
cpd19118	10000000.0|10000000.0	nan
cpd19119	78.63|2.85	432.84|16900.26
cpd19120	-56.69|0.5	nan
cpd19121	10000000.0|10000000.0	nan
cpd19122	10000000.0|10000000.0	2.00|89067.16
cpd19123	-90.56|6.84	20.79|61296.77
cpd19124	-238.84|1.83	188.18|1.61
cpd19125	10000000.0|10000000.0	nan
cpd19126	-199.03|9.78	141.58|57991.89
cpd19127	10000000.0|10000000.0	117.55|1.98
cpd19128	-112.99|0.94	-34.32|0.83
cpd19129	-328.68|0.38	-248.92|0.33
cpd19130	10000000.0|10000000.0	-130.13|80652.75
cpd19131	10000000.0|10000000.0	-19.11|33800.52
cpd19132	-60.06|2.5	451.31|2.93
cpd19133	-55.43|2.21	nan
cpd19134	42.71|1.63	nan
cpd19135	-280.44|0.5	-230.62|0.48
cpd19136	29.36|2.04	352.68|2.14
cpd19137	-196.73|9.75	502.87|145215.40
cpd19138	-45.12|3.11	149.57|1.93
cpd19139	59.98|2.59	nan
cpd19140	10000000.0|10000000.0	3.23|71701.72
cpd19141	nan	nan
cpd19142	-167.91|5.65	-71.01|4.42
cpd19143	-27.29|4.51	117.19|32834.59
cpd19144	-1440.18|14.15	nan
cpd19145	-183.31|5.7	-13.86|4.46
cpd19146	10000000.0|10000000.0	193.06|2.25
cpd19147	10000000.0|10000000.0	nan
cpd19148	10000000.0|10000000.0	nan
cpd19149	10000000.0|10000000.0	nan
cpd19150	-77.71|0.94	-7.41|0.65
cpd19151	-86.83|0.96	-15.27|0.77
cpd19152	4.81|1.48	185.14|1.78
cpd19153	-492.09|3.54	-230.62|0.48
cpd19154	-80.24|1.1	0.58|1.22
cpd19155	nan	nan
cpd19156	-136.79|1.27	-81.19|0.40
cpd19157	-221.35|6.06	nan
cpd19158	10000000.0|10000000.0	nan
cpd19159	-520.0|13.03	-97.04|100204.32
cpd19160	13.0|1.79	124.78|1.31
cpd19161	9.46|3.52	24.71|2.32
cpd19162	-132.27|1.04	-81.60|0.83
cpd19163	9.46|3.52	24.68|2.32
cpd19164	-78.3|2.19	117.25|1.89
cpd19165	18.36|1.75	97.63|0.97
cpd19166	10000000.0|10000000.0	nan
cpd19167	nan	nan
cpd19168	nan	nan
cpd19169	-287.11|2.89	-99.87|23900.57
cpd19170	162.85|6.06	674.87|5.14
cpd19171	10000000.0|10000000.0	nan
cpd19172	10000000.0|10000000.0	nan
cpd19173	10000000.0|10000000.0	nan
cpd19174	-782.78|3.57	-378.93|1.96
cpd19175	200.92|5.7	nan
cpd19176	-64.33|2.26	34.56|2.32
cpd19177	10000000.0|10000000.0	nan
cpd19178	-259.18|0.82	-172.65|0.32
cpd19179	10000000.0|10000000.0	nan
cpd19180	10000000.0|10000000.0	nan
cpd19181	-165.75|0.34	nan
cpd19182	-84.04|0.56	nan
cpd19183	10000000.0|10000000.0	nan
cpd19184	134.44|2.8	315.41|2.56
cpd19185	31.3|2.4	37.75|16170.40
cpd19186	nan	nan
cpd19187	-590.15|2.73	-374.62|0.50
cpd19188	-383.0|1.53	-134.34|1.76
cpd19189	10000000.0|10000000.0	nan
cpd19190	10000000.0|10000000.0	nan
cpd19191	-9.64|0.87	126.30|0.67
cpd19192	10000000.0|10000000.0	nan
cpd19193	10000000.0|10000000.0	nan
cpd19194	10000000.0|10000000.0	nan
cpd19195	10000000.0|10000000.0	nan
cpd19196	-122.08|0.59	21.31|0.61
cpd19197	nan	nan
cpd19198	-25.41|1.68	106.52|1.14
cpd19199	10000000.0|10000000.0	490.32|55510.93
cpd19200	-2243.88|59.03	nan
cpd19201	-358.62|5.31	nan
cpd19202	-201.33|3.69	435.88|15009.22
cpd19203	-341.62|11.98	275.02|73255.81
cpd19204	10000000.0|10000000.0	nan
cpd19205	-608.31|19.37	-579.99|150199.39
cpd19206	10000000.0|10000000.0	nan
cpd19207	10000000.0|10000000.0	793.15|160179.31
cpd19208	10000000.0|10000000.0	256.22|2.92
cpd19209	-274.43|5.24	704.57|6.80
cpd19210	10000000.0|10000000.0	nan
cpd19211	10000000.0|10000000.0	363.99|2.93
cpd19212	-245.68|3.89	717.32|3.50
cpd19213	-183.01|9.72	nan
cpd19214	10000000.0|10000000.0	nan
cpd19215	-336.12|5.73	431.14|101401.55
cpd19216	-238.0|4.5	381.40|28222.58
cpd19217	-294.86|6.0	491.12|6.23
cpd19218	10000000.0|10000000.0	nan
cpd19219	10000000.0|10000000.0	nan
cpd19220	10000000.0|10000000.0	nan
cpd19221	10000000.0|10000000.0	nan
cpd19222	10000000.0|10000000.0	nan
cpd19223	10000000.0|10000000.0	221.17|33800.52
cpd19224	10000000.0|10000000.0	257.00|58544.21
cpd19225	10000000.0|10000000.0	218.59|41397.01
cpd19226	10000000.0|10000000.0	201.57|41397.01
cpd19227	10000000.0|10000000.0	212.63|53443.31
cpd19228	10000000.0|10000000.0	43.83|90678.56
cpd19229	-7.98|6.45	nan
cpd19230	10000000.0|10000000.0	nan
cpd19231	10000000.0|10000000.0	nan
cpd19232	17.53|4.04	140.33|25051.08
cpd19233	-73.64|2.47	245.50|2.94
cpd19234	-34.73|6.44	nan
cpd19235	10000000.0|10000000.0	252.42|23900.57
cpd19236	10000000.0|10000000.0	196.68|58544.21
cpd19237	10000000.0|10000000.0	nan
cpd19238	10000000.0|10000000.0	186.17|34623.61
cpd19239	10000000.0|10000000.0	nan
cpd19240	-2.82|1.54	63.70|1.44
cpd19241	-186.37|5.06	594.50|5.79
cpd19242	10000000.0|10000000.0	nan
cpd19243	10000000.0|10000000.0	nan
cpd19244	10000000.0|10000000.0	nan
cpd19245	49.72|5.57	907.19|6.32
cpd19246	262.22|5.57	1118.89|6.30
cpd19247	-158.3|2.43	nan
cpd19248	10000000.0|10000000.0	nan
cpd19249	19.58|2.36	139.71|1.42
cpd19250	nan	nan
cpd19251	nan	nan
cpd19252	10000000.0|10000000.0	nan
cpd19253	6.78|4.26	342.63|25051.08
cpd19254	-1059.56|15.74	-142.84|100204.32
cpd19255	-1181.81|16.66	-167.10|100204.32
cpd19256	-291.35|3.29	-119.84|23900.57
cpd19257	-345.48|3.41	-189.63|23900.57
cpd19258	-196.04|9.69	125.66|52837.70
cpd19259	-188.02|9.69	114.77|52837.70
cpd19260	-589.62|11.85	158.97|52837.70
cpd19261	-439.16|11.09	231.49|52837.70
cpd19262	10000000.0|10000000.0	nan
cpd19263	10000000.0|10000000.0	nan
cpd19264	10000000.0|10000000.0	nan
cpd19265	10000000.0|10000000.0	nan
cpd19266	10000000.0|10000000.0	nan
cpd19267	10000000.0|10000000.0	nan
cpd19268	10000000.0|10000000.0	nan
cpd19269	10000000.0|10000000.0	nan
cpd19270	10000000.0|10000000.0	nan
cpd19271	10000000.0|10000000.0	nan
cpd19272	-613.52|14.03	55.19|100204.32
cpd19273	-1088.96|16.43	-129.70|100204.32
cpd19274	-1052.73|16.42	-94.44|100204.32
cpd19275	-894.25|15.51	-32.81|100204.32
cpd19276	nan	nan
cpd19277	-183.56|4.76	31.27|5.31
cpd19278	10000000.0|10000000.0	nan
cpd19279	10000000.0|10000000.0	nan
cpd19280	-183.56|4.76	31.27|5.31
cpd19281	-173.16|4.89	22.94|5.16
cpd19282	-127.54|3.84	40.91|5.35
cpd19283	-980.68|13.33	nan
cpd19284	-822.2|12.34	nan
cpd19285	-822.2|12.34	nan
cpd19286	10000000.0|10000000.0	nan
cpd19287	10000000.0|10000000.0	nan
cpd19288	10000000.0|10000000.0	nan
cpd19289	-417.93|4.44	-134.71|23900.57
cpd19290	-259.45|3.32	-73.08|23900.57
cpd19291	-465.21|5.14	-130.79|23900.57
cpd19292	-426.63|4.37	-134.76|23900.57
cpd19293	-126.09|3.19	22.77|23900.57
cpd19294	-81.89|2.2	45.05|1.74
cpd19295	10000000.0|10000000.0	nan
cpd19296	10000000.0|10000000.0	nan
cpd19297	-104.76|4.55	-36.63|15009.22
cpd19298	-129.59|4.71	-63.97|15009.22
cpd19299	-25.76|1.94	65.96|1.96
cpd19300	-73.72|3.75	105.06|3.86
cpd19301	-106.37|2.77	76.89|3.33
cpd19302	-131.32|2.91	58.35|2.65
cpd19303	-65.7|6.28	134.93|48386.66
cpd19304	-65.7|6.28	134.93|48386.66
cpd19305	-116.67|3.17	90.33|2.70
cpd19306	-14.64|2.18	39.40|15009.22
cpd19307	-33.24|1.61	107.89|1.59
cpd19308	-99.09|2.63	38.68|2.27
cpd19309	171.43|9.44	nan
cpd19310	133.98|9.45	nan
cpd19311	-319.69|2.8	-66.23|15009.22
cpd19312	-326.25|2.94	-50.65|15009.22
cpd19313	-182.05|4.46	100.08|25051.08
cpd19314	-340.53|5.28	38.45|25051.08
cpd19315	-461.68|6.05	-8.40|25051.08
cpd19316	-582.83|6.96	-55.25|25051.08
cpd19317	-221.89|4.49	59.76|25051.08
